"","dictionary"
"231","say"
"232","dot"
"233","also"
"234","lists"
"235","the"
"236","ten"
"237","worst"
"238","accidents"
"239","for"
"240","each"
"241","year"
"242","of"
"243","these"
"244","in­"
"245","volved"
"246","chemical"
"247","industry"
"248","products"
"249","with"
"250","a"
"251","total"
"252","of"
"253","nine"
"254","fatalities"
"255","and"
"256","people"
"257","injured"
"258","it"
"259","is"
"260","for"
"261","reasons"
"262","like"
"263","this"
"264","that"
"265","the"
"266","committees"
"267","activities"
"268","emphasize"
"269","regulations"
"270","and"
"271","legislation"
"272","the"
"273","major"
"274","legislative"
"275","act"
"276","affecting"
"277","our"
"278","activities"
"279","is"
"280","the"
"281","transportation"
"282","safety"
"283","act"
"284","of"
"285","passed"
"286","by"
"287","congress"
"288","in"
"289","early"
"290","key"
"291","points"
"292","include"
"293","the"
"294","d"
"295","partment"
"296","of"
"297","transportations"
"298","authority"
"299","is"
"300","extended"
"301","to"
"302","regulate"
"303","package"
"304","unloading"
"305","certain"
"306","types"
"307","of"
"308","storage"
"309","and"
"310","shipment"
"311","routing"
"312","cma"
"313","procedures"
"314","for"
"315","obtaining"
"316","package"
"317","exemptions"
"318","are"
"319","made"
"320","much"
"321","more"
"322","complex"
"323","dot"
"324","authority"
"325","is"
"326","extended"
"327","to"
"328","container"
"329","manufacturers"
"330","and"
"331","even"
"332","to"
"333","commodities"
"334","not"
"335","presently"
"336","defined"
"337","as"
"338","hazardous"
"339","criminal"
"340","as"
"341","well"
"342","as"
"343","civil"
"344","penalties"
"345","can"
"346","be"
"347","imposed"
"348","for"
"349","violations"
"350","with"
"351","imprisonment"
"352","for"
"353","up"
"354","to"
"355","five"
"356","years"
"357","now"
"358","included"
"359","in"
"360","the"
"361","regulatory"
"362","field"
"363","dot"
"364","has"
"365","just"
"366","issued"
"367","its"
"368","complete"
"369","consolidation"
"370","of"
"371","title"
"372","of"
"373","the"
"374","code"
"375","of"
"376","federal"
"377","regulations"
"378","which"
"379","contains"
"380","the"
"381","regulations"
"382","governing"
"383","the"
"384","trans­"
"385","portation"
"386","and"
"387","packaging"
"388","of"
"389","hazardous"
"390","materials"
"391","this"
"392","document"
"393","has"
"394","been"
"395","over"
"396","four"
"397","years"
"398","in"
"399","preparation"
"400","and"
"401","incorporates"
"402","many"
"403","regulatory"
"404","changes"
"405","affecting"
"406","the"
"407","use"
"408","labeling"
"409","marking"
"410","and"
"411","shipment"
"412","of"
"413","chemical"
"414","packages"
"415","the"
"416","metric"
"417","conversion"
"418","act"
"419","has"
"420","been"
"421","enacted"
"422","into"
"423","law"
"424","it"
"425","creates"
"426","a"
"427","metric"
"428","board"
"429","to"
"430","oversee"
"431","voluntary"
"432","conversion"
"433","in"
"434","the"
"435","united"
"436","states"
"437","we"
"438","believe"
"439","metrication"
"440","will"
"441","initially"
"442","affect"
"443","our"
"444","export"
"445","packaging"
"446","with"
"447","domestic"
"448","packages"
"449","going"
"450","metric"
"451","over"
"452","the"
"453","next"
"454","ten"
"455","years"
"456","our"
"457","liaison"
"458","with"
"459","canadian"
"460","mca"
"461","member"
"462","companies"
"463","is"
"464","providing"
"465","valuable"
"466","input"
"467","based"
"468","on"
"469","their"
"470","experience"
"471","in"
"472","metric"
"473","conversion"
"474","export"
"475","shipments"
"476","require"
"477","industry"
"478","packaging"
"479","personnel"
"480","to"
"481","be"
"482","aware"
"483","of"
"484","united"
"485","nations"
"486","and"
"487","xmco"
"488","regulations"
"489","and"
"490","appropriate"
"491","rail"
"492","and"
"493","truck"
"494","regulations"
"495","in"
"496","the"
"497","various"
"498","countries"
"499","to"
"500","which"
"501","we"
"502","ship"
"503","the"
"504","regulations"
"505","of"
"506","imco"
"507","or"
"508","more"
"509","properly"
"510","the"
"511","intergovern­"
"512","mental"
"513","maritime"
"514","consultative"
"515","organization"
"516","are"
"517","contained"
"518","in"
"519","an"
"520","eightvolume"
"521","set"
"522","covering"
"523","water"
"524","movement"
"525","of"
"526","hazardous"
"527","materials"
"528","solid"
"529","waste"
"530","disposal"
"531","legislation"
"532","recently"
"533","enacted"
"534","has"
"535","not"
"536","affected"
"537","packaging"
"538","however"
"539","legislation"
"540","proposed"
"541","but"
"542","not"
"543","passed"
"544","would"
"545","have"
"546","imposed"
"547","a"
"548","fee"
"549","on"
"550","packaging"
"551","materials"
"552","that"
"553","are"
"554","not"
"555","reusable"
"556","or"
"557","recyclable"
"558","regulations"
"559","and"
"560","legislation"
"561","while"
"562","deeply"
"563","involved"
"564","with"
"565","safety"
"566","also"
"567","have"
"568","an"
"569","economic"
"570","effect"
"571","on"
"572","packaging"
"573","dot"
"574","recognizes"
"575","this"
"576","to"
"577","a"
"578","degree"
"579","and"
"580","has"
"581","introduced"
"582","the"
"583","term"
"584","costbenefit"
"585","to"
"586","be"
"587","considered"
"588","in"
"589","any"
"590","reviews"
"591","of"
"592","package"
"593","regulation"
"594","changes"
"595","packaging"
"596","is"
"597","a"
"598","significant"
"599","cost"
"600","item"
"601","in"
"602","our"
"603","industry"
"604","the"
"605","chemical"
"606","industry"
"607","uses"
"608","over"
"609","million"
"610","new"
"611","and"
"612","reconditioned"
"613","steel"
"614","and"
"615","fibre"
"616","drums"
"617","annually"
"618","at"
"619","a"
"620","cost"
"621","of"
"622","about"
"623","million"
"624","the"
"625","industry"
"626","uses"
"627","about"
"628","seven"
"629","billion"
"630","square"
"631","feet"
"632","of"
"633","corrugated"
"634","fibreboard"
"635","in"
"636","boxes"
"637","to"
"638","hold"
"639","our"
"640","plastics"
"641","agricultural"
"642","chemicals"
"643","and"
"644","acids"
"645","at"
"646","an"
"647","cma"
"648","annual"
"649","cost"
"650","of"
"651","million"
"652","we"
"653","use"
"654","some"
"655","million"
"656","bags"
"657","and"
"658","million"
"659","pallets"
"660","a"
"661","year"
"662","the"
"663","total"
"664","annual"
"665","cost"
"666","of"
"667","packaging"
"668","materials"
"669","in"
"670","our"
"671","industry"
"672","approaches"
"673","billion"
"674","or"
"675","about"
"676","of"
"677","sales"
"678","perhaps"
"679","of"
"680","equal"
"681","importance"
"682","from"
"683","a"
"684","solid"
"685","waste"
"686","disposal"
"687","standpoint"
"688","this"
"689","represents"
"690","in"
"691","the"
"692","range"
"693","of"
"694","one"
"695","billion"
"696","pounds"
"697","of"
"698","steel"
"699","one"
"700","and"
"701","a"
"702","half"
"703","billion"
"704","pounds"
"705","of"
"706","paperboard"
"707","and"
"708","million"
"709","pounds"
"710","of"
"711","wood"
"712","the"
"713","agendas"
"714","and"
"715","organization"
"716","of"
"717","the"
"718","committees"
"719","task"
"720","groups"
"721","and"
"722","subcommittees"
"723","reflect"
"724","our"
"725","concern"
"726","over"
"727","regulations"
"728","and"
"729","legislation"
"730","a"
"731","few"
"732","examples"
"733","illustrate"
"734","the"
"735","positive"
"736","action"
"737","we"
"738","are"
"739","taking"
"740","to"
"741","assist"
"742","our"
"743","industry"
"744","first"
"745","we"
"746","recently"
"747","formed"
"748","a"
"749","new"
"750","regulations"
"751","and"
"752","legis­"
"753","lation"
"754","subcommittee"
"755","to"
"756","control"
"757","all"
"758","of"
"759","our"
"760","activities"
"761","in"
"762","this"
"763","area"
"764","such"
"765","as"
"766","metrication"
"767","definitions"
"768","of"
"769","hazardous"
"770","materials"
"771","liaison"
"772","with"
"773","dot"
"774","and"
"775","our"
"776","activities"
"777","on"
"778","the"
"779","intercommittee"
"780","group"
"781","on"
"782","international"
"783","regulations"
"784","our"
"785","metrication"
"786","task"
"787","group"
"788","coordinates"
"789","committee"
"790","activity"
"791","with"
"792","initial"
"793","efforts"
"794","emphasizing"
"795","proper"
"796","inclusion"
"797","of"
"798","m"
"799","trication"
"800","in"
"801","dot"
"802","regulations"
"803","and"
"804","coordination"
"805","of"
"806","differences"
"807","in"
"808","export"
"809","and"
"810","domestic"
"811","regulations"
"812","the"
"813","small"
"814","packages"
"815","subcommittee"
"816","is"
"817","developing"
"818","a"
"819","tech­"
"820","nical"
"821","bulletin"
"822","on"
"823","proper"
"824","packaging"
"825","and"
"826","transportation"
"827","of"
"828","samples"
"829","and"
"830","small"
"831","quantities"
"832","a"
"833","task"
"834","group"
"835","has"
"836","developed"
"837","technical"
"838","bulletins"
"839","on"
"840","proper"
"841","techniques"
"842","for"
"843","loading"
"844","bracing"
"845","and"
"846","blocking"
"847","in"
"848","truck"
"849","rail"
"850","car"
"851","and"
"852","piggyback"
"853","shipments"
"854","dot"
"855","regulations"
"856","require"
"857","safe"
"858","loading"
"859","but"
"860","dont"
"861","really"
"862","specify"
"863","effective"
"864","techniques"
"865","a"
"866","newly"
"867","proposed"
"868","hazardous"
"869","materials"
"870","regulation"
"871","spec­"
"872","ified"
"873","testing"
"874","requirements"
"875","that"
"876","current"
"877","acid"
"878","carboys"
"879","would"
"880","not"
"881","pass"
"882","a"
"883","task"
"884","group"
"885","worked"
"886","closely"
"887","with"
"888","suppliers"
"889","to"
"890","develop"
"891","a"
"892","new"
"893","carboy"
"894","design"
"895","that"
"896","met"
"897","all"
"898","requirements"
"899","a"
"900","recent"
"901","change"
"902","in"
"903","the"
"904","definition"
"905","and"
"906","test"
"907","for"
"908","corrosive"
"909","materials"
"910","meant"
"911","that"
"912","drums"
"913","currently"
"914","used"
"915","for"
"916","products"
"917","such"
"918","as"
"919","dyes"
"920","cleaning"
"921","compounds"
"922","or"
"923","mining"
"924","reagents"
"925","were"
"926","no"
"927","longer"
"928","legal"
"929","the"
"930","drum"
"931","subcommittee"
"932","coordinated"
"933","industry"
"934","input"
"935","and"
"936","succeeded"
"937","in"
"938","having"
"939","a"
"940","new"
"941","section"
"942","added"
"943","in"
"944","title"
"945","to"
"946","cover"
"947","these"
"948","lower"
"949","hazard"
"950","products"
"951","and"
"952","allow"
"953","continued"
"954","use"
"955","of"
"956","present"
"957","packages"
"958","cma"
"959","the"
"960","increasing"
"961","complexity"
"962","and"
"963","many"
"964","changes"
"965","in"
"966","the"
"967","regulations"
"968","created"
"969","a"
"970","need"
"971","for"
"972","greater"
"973","awareness"
"974","on"
"975","the"
"976","part"
"977","of"
"978","our"
"979","employees"
"980","as"
"981","well"
"982","as"
"983","those"
"984","in"
"985","our"
"986","carrier"
"987","and"
"988","distributor"
"989","organizations"
"990","the"
"991","committee"
"992","together"
"993","with"
"994","the"
"995","transportation"
"996","equipment"
"997","and"
"998","transportation"
"999","and"
"1000","distribution"
"1001","committees"
"1002","spon­"
"1003","sored"
"1004","a"
"1005","symposium"
"1006","on"
"1007","hazardous"
"1008","materials"
"1009","regulations"
"1010","with"
"1011","over"
"1012","attendees"
"1013","from"
"1014","all"
"1015","concerned"
"1016","shipper"
"1017","and"
"1018","carrier"
"1019","groups"
"1020","as"
"1021","to"
"1022","the"
"1023","future"
"1024","each"
"1025","subcommittee"
"1026","has"
"1027","an"
"1028","active"
"1029","task"
"1030","group"
"1031","reviewing"
"1032","waste"
"1033","disposal"
"1034","effects"
"1035","on"
"1036","our"
"1037","packages"
"1038","including"
"1039","possible"
"1040","reuse"
"1041","and"
"1042","recycle"
"1043","the"
"1044","plastic"
"1045","drum"
"1046","task"
"1047","group"
"1048","recently"
"1049","sponsored"
"1050","a"
"1051","workshop"
"1052","on"
"1053","plastic"
"1054","drum"
"1055","development"
"1056","with"
"1057","dot"
"1058","the"
"1059","national"
"1060","bureau"
"1061","of"
"1062","standards"
"1063","which"
"1064","is"
"1065","dots"
"1066","contracting"
"1067","agency"
"1068","on"
"1069","plastic"
"1070","drum"
"1071","developments"
"1072","and"
"1073","representatives"
"1074","from"
"1075","the"
"1076","plastic"
"1077","drum"
"1078","institute"
"1079","the"
"1080","producers"
"1081","association"
"1082","hopefully"
"1083","this"
"1084","joint"
"1085","approach"
"1086","which"
"1087","we"
"1088","consider"
"1089","to"
"1090","be"
"1091","a"
"1092","significant"
"1093","breakthrough"
"1094","will"
"1095","provide"
"1096","the"
"1097","forum"
"1098","for"
"1099","full"
"1100","participation"
"1101","by"
"1102","all"
"1103","groups"
"1104","in"
"1105","regulations"
"1106","development"
"1107","and"
"1108","application"
"1109","in"
"1110","the"
"1111","future"
"1112","we"
"1113","may"
"1114","have"
"1115","an"
"1116","entirely"
"1117","new"
"1118","class"
"1119","of"
"1120","hazardous"
"1121","materials"
"1122","to"
"1123","package"
"1124","since"
"1125","dot"
"1126","has"
"1127","already"
"1128","indicated"
"1129","they"
"1130","have"
"1131","under"
"1132","development"
"1133","regulations"
"1134","applying"
"1135","to"
"1136","the"
"1137","proper"
"1138","packaging"
"1139","and"
"1140","transportation"
"1141","of"
"1142","health"
"1143","products"
"1144","such"
"1145","as"
"1146","carcinogens"
"1147","mutagens"
"1148","and"
"1149","teratogens"
"1150","the"
"1151","chemical"
"1152","packaging"
"1153","committee"
"1154","activities"
"1155","far"
"1156","exceed"
"1157","earlier"
"1158","efforts"
"1159","in"
"1160","the"
"1161","design"
"1162","and"
"1163","development"
"1164","of"
"1165","drums"
"1166","bags"
"1167","or"
"1168","boxes"
"1169","to"
"1170","safely"
"1171","carry"
"1172","our"
"1173","products"
"1174","we"
"1175","must"
"1176","consider"
"1177","the"
"1178","product"
"1179","itself"
"1180","and"
"1181","any"
"1182","potential"
"1183","health"
"1184","hazard"
"1185","the"
"1186","package"
"1187","and"
"1188","packaging"
"1189","operation"
"1190","to"
"1191","insure"
"1192","we"
"1193","meet"
"1194","dot"
"1195","regulations"
"1196","the"
"1197","transportation"
"1198","and"
"1199","distribution"
"1200","requirements"
"1201","such"
"1202","as"
"1203","proper"
"1204","loading"
"1205","bracing"
"1206","and"
"1207","blocking"
"1208","customers"
"1209","must"
"1210","be"
"1211","able"
"1212","to"
"1213","safely"
"1214","use"
"1215","our"
"1216","packages"
"1217","and"
"1218","looking"
"1219","to"
"1220","the"
"1221","future"
"1222","we"
"1223","must"
"1224","be"
"1225","able"
"1226","to"
"1227","return"
"1228","them"
"1229","or"
"1230","provide"
"1231","safe"
"1232","reuse"
"1233","or"
"1234","disposal"
"1235","to"
"1236","prevent"
"1237","solid"
"1238","waste"
"1239","problems"
"1240","in"
"1241","summary"
"1242","we"
"1243","believe"
"1244","our"
"1245","responsibility"
"1246","is"
"1247","to"
"1248","assist"
"1249","the"
"1250","chemical"
"1251","industry"
"1252","to"
"1253","meet"
"1254","all"
"1255","legal"
"1256","requirements"
"1257","while"
"1258","main­"
"1259","taining"
"1260","a"
"1261","lowrisk"
"1262","position"
"1263","in"
"1264","transportation"
"1265","with"
"1266","proper"
"1267","cost"
"1268","benefit"
"1269","considerations"
"1270","and"
"1271","we"
"1272","intend"
"1273","to"
"1274","make"
"1275","known"
"1276","the"
"1277","position"
"1278","of"
"1279","our"
"1280","industry"
"1281","on"
"1282","legislative"
"1283","and"
"1284","regulatory"
"1285","matters"
"1286","we"
"1287","have"
"1288","emphasized"
"1289","today"
"1290","the"
"1291","effect"
"1292","of"
"1293","regulations"
"1294","and"
"1295","legislation"
"1296","on"
"1297","packaging"
"1298","actually"
"1299","the"
"1300","areas"
"1301","covered"
"1302","affect"
"1303","the"
"1304","entire"
"1305","field"
"1306","of"
"1307","transportation"
"1308","and"
"1309","distribution"
"1310","in"
"1311","the"
"1312","chemical"
"1313","industry"
"1314","most"
"1315","member"
"1316","companies"
"1317","have"
"1318","active"
"1319","pro­"
"1320","grams"
"1321","relating"
"1322","to"
"1323","hazardous"
"1324","materials"
"1325","du"
"1326","pont"
"1327","calls"
"1328","its"
"1329","cma"
"1330","program"
"1331","the"
"1332","rhythm"
"1333","program"
"1334","an"
"1335","acronym"
"1336","for"
"1337","remember"
"1338","how"
"1339","you"
"1340","treat"
"1341","hazardous"
"1342","materials"
"1343","xn"
"1344","closing"
"1345","i"
"1346","will"
"1347","show"
"1348","a"
"1349","short"
"1350","film"
"1351","that"
"1352","was"
"1353","developed"
"1354","to"
"1355","summarize"
"1356","this"
"1357","program"
"1358","although"
"1359","it"
"1360","emphasizes"
"1361","only"
"1362","one"
"1363","companys"
"1364","efforts"
"1365","we"
"1366","believe"
"1367","it"
"1368","helps"
"1369","illustrate"
"1370","the"
"1371","continued"
"1372","need"
"1373","for"
"1374","mca"
"1375","commitment"
"1376","and"
"1377","involvement"
"1378","in"
"1379","transportation"
"1380","distribution"
"1381","and"
"1382","packaging"
"1383","activities"
"1384","cma"
