"","dictionary"
"229","houses"
"230","hope"
"231","will"
"232","be"
"233","an"
"234","abbreviated"
"235","second"
"236","session"
"237","sights"
"238","are"
"239","set"
"240","on"
"241","adjournment"
"242","by"
"243","labor"
"244","day"
"245","in"
"246","the"
"247","environmental"
"248","area"
"249","two"
"250","measures"
"251","undoubtedly"
"252","will"
"253","be"
"254","enacted"
"255","water"
"256","pollution"
"257","and"
"258","pesticides"
"259","control"
"260","the"
"261","water"
"262","bill"
"263","s"
"264","passed"
"265","the"
"266","senate"
"267","in"
"268","november"
"269","its"
"270","house"
"271","counterpart"
"272","has"
"273","been"
"274","approved"
"275","in"
"276","principle"
"277","by"
"278","the"
"279","public"
"280","works"
"281","committee"
"282","and"
"283","passage"
"284","by"
"285","april"
"286","is"
"287","likely"
"288","the"
"289","pesticide"
"290","bill"
"291","hr"
"292","passed"
"293","the"
"294","house"
"295","last"
"296","november"
"297","consideration"
"298","by"
"299","the"
"300","senate"
"301","agriculture"
"302","committee"
"303","has"
"304","not"
"305","yet"
"306","been"
"307","scheduled"
"308","but"
"309","probably"
"310","will"
"311","be"
"312","in"
"313","the"
"314","next"
"315","month"
"316","or"
"317","so"
"318","enact­"
"319","ment"
"320","in"
"321","about"
"322","six"
"323","months"
"324","is"
"325","possible"
"326","cma"
"327","toxic"
"328","substances"
"329","legislation"
"330","which"
"331","is"
"332","under"
"333","consideration"
"334","by"
"335","the"
"336","senate"
"337","subcommittee"
"338","on"
"339","the"
"340","environment"
"341","under"
"342","the"
"343","acting"
"344","likely"
"345","to"
"346","be"
"347","approved"
"348","this"
"349","year"
"350","even"
"351","though"
"352","a"
"353","draft"
"354","has"
"355","been"
"356","prepared"
"357","by"
"358","committee"
"359","staff"
"360","and"
"361","is"
"362","said"
"363","to"
"364","be"
"365","ready"
"366","for"
"367","executive"
"368","session"
"369","consideration"
"370","we"
"371","have"
"372","however"
"373","complied"
"374","with"
"375","the"
"376","request"
"377","made"
"378","by"
"379","senator"
"380","spong"
"381","during"
"382","our"
"383","testimony"
"384","last"
"385","november"
"386","in"
"387","a"
"388","letter"
"389","dated"
"390","january"
"391","our"
"392","views"
"393","were"
"394","transmitted"
"395","concerning"
"396","these"
"397","aspects"
"398","of"
"399","amendment"
"400","no"
"401","in"
"402","which"
"403","we"
"404","questioned"
"405","both"
"406","the"
"407","adequacy"
"408","and"
"409","usefulness"
"410","of"
"411","the"
"412","definition"
"413","of"
"414","chemical"
"415","substances"
"416","as"
"417","stated"
"418","in"
"419","section"
"420","and"
"421","the"
"422","potential"
"423","value"
"424","of"
"425","a"
"426","provisional"
"427","certification"
"428","subject"
"429","to"
"430","recall"
"431","as"
"432","a"
"433","means"
"434","of"
"435","shortening"
"436","the"
"437","ad­"
"438","ministrative"
"439","delays"
"440","incident"
"441","to"
"442","full"
"443","certification"
"444","in"
"445","the"
"446","consumer"
"447","protection"
"448","area"
"449","at"
"450","least"
"451","two"
"452","measures"
"453","probably"
"454","will"
"455","become"
"456","law"
"457","s"
"458","the"
"459","consumer"
"460","product"
"461","warranties"
"462","and"
"463","federal"
"464","trade"
"465","com­"
"466","mission"
"467","improvement"
"468","act"
"469","of"
"470","it"
"471","passed"
"472","the"
"473","senate"
"474","in"
"475","november"
"476","and"
"477","should"
"478","get"
"479","through"
"480","the"
"481","house"
"482","within"
"483","the"
"484","next"
"485","few"
"486","months"
"487","and"
"488","hr"
"489","the"
"490","consumer"
"491","protection"
"492","act"
"493","of"
"494","which"
"495","passed"
"496","the"
"497","house"
"498","in"
"499","october"
"500","this"
"501","bill"
"502","would"
"503","create"
"504","an"
"505","independent"
"506","con­"
"507","sumer"
"508","protection"
"509","agency"
"510","and"
"511","is"
"512","expected"
"513","to"
"514","pass"
"515","the"
"516","senate"
"517","possibly"
"518","in"
"519","a"
"520","more"
"521","stringent"
"522","form"
"523","than"
"524","the"
"525","house"
"526","version"
"527","there"
"528","is"
"529","less"
"530","chance"
"531","of"
"532","completed"
"533","action"
"534","on"
"535","product"
"536","safety"
"537","legislation"
"538","although"
"539","a"
"540","house"
"541","interstate"
"542","and"
"543","foreign"
"544","commerce"
"545","subcommittee"
"546","is"
"547","currently"
"548","conducting"
"549","hearings"
"550","on"
"551","hr"
"552","a"
"553","product"
"554","safety"
"555","bill"
"556","in"
"557","the"
"558","labor"
"559","area"
"560","the"
"561","first"
"562","order"
"563","of"
"564","business"
"565","is"
"566","senate"
"567","consideration"
"568","of"
"569","the"
"570","equal"
"571","employment"
"572","opportunity"
"573","commission"
"574","floor"
"575","debate"
"576","began"
"577","on"
"578","january"
"579","and"
"580","action"
"581","was"
"582","expected"
"583","to"
"584","be"
"585","completed"
"586","by"
"587","the"
"588","end"
"589","of"
"590","the"
"591","month"
"592","a"
"593","house"
"594","measure"
"595","concerning"
"596","this"
"597","subject"
"598","passed"
"599","that"
"600","body"
"601","in"
"602","september"
"603","in"
"604","that"
"605","version"
"606","hr"
"607","eeoc"
"608","would"
"609","have"
"610","to"
"611","request"
"612","court"
"613","action"
"614","to"
"615","enforce"
"616","ceaseanddesist"
"617","orders"
"618","under"
"619","the"
"620","senate"
"621","bill"
"622","as"
"623","reported"
"624","by"
"625","the"
"626","senate"
"627","labor"
"628","and"
"629","public"
"630","welfare"
"631","committee"
"632","eeoc"
"633","would"
"634","have"
"635","ceaseanddesist"
"636","powers"
"637","minimum"
"638","wage"
"639","egisi"
"640","ation"
"641","is"
"642","likely"
"643","to"
"644","be"
"645","enacted"
"646","this"
"647","session"
"648","hr"
"649","reported"
"650","by"
"651","the"
"652","house"
"653","education"
"654","and"
"655","labor"
"656","committee"
"657","in"
"658","november"
"659","would"
"660","boost"
"661","the"
"662","minimum"
"663","wage"
"664","to"
"665","an"
"666","hour"
"667","the"
"668","senate"
"669","labor"
"670","subcommittee"
"671","has"
"672","under"
"673","consideration"
"674","s"
"675","which"
"676","would"
"677","raise"
"678","the"
"679","minimum"
"680","wage"
"681","to"
"682","an"
"683","hour"
"684","the"
"685","year"
"686","of"
"687","enactment"
"688","and"
"689","one"
"690","year"
"691","later"
"692","cma"
"693","i"
"694","emergency"
"695","strike"
"696","legislation"
"697","is"
"698","a"
"699","hot"
"700","issue"
"701","due"
"702","to"
"703","the"
"704","west"
"705","coast"
"706","dock"
"707","strike"
"708","on"
"709","january"
"710","president"
"711","nixon"
"712","submitted"
"713","a"
"714","message"
"715","to"
"716","the"
"717","congress"
"718","requesting"
"719","legislation"
"720","to"
"721","halt"
"722","it"
"723","and"
"724","a"
"725","bill"
"726","was"
"727","introduced"
"728","by"
"729","senators"
"730","bob"
"731","packwood"
"732","rore"
"733","and"
"734","jacob"
"735","javits"
"736","rny"
"737","as"
"738","senate"
"739","joint"
"740","resolution"
"741","the"
"742","full"
"743","senate"
"744","labor"
"745","committee"
"746","began"
"747","hearings"
"748","on"
"749","january"
"750","and"
"751","was"
"752","expected"
"753","to"
"754","complete"
"755","consideration"
"756","of"
"757","the"
"758","proposal"
"759","within"
"760","a"
"761","week"
"762","the"
"763","measure"
"764","would"
"765","provide"
"766","for"
"767","the"
"768","appointment"
"769","of"
"770","a"
"771","man"
"772","arbitration"
"773","board"
"774","to"
"775","hear"
"776","and"
"777","settle"
"778","the"
"779","issues"
"780","no"
"781","strike"
"782","or"
"783","lockout"
"784","would"
"785","be"
"786","permitted"
"787","from"
"788","the"
"789","date"
"790","the"
"791","legislation"
"792","was"
"793","enacted"
"794","until"
"795","the"
"796","day"
"797","the"
"798","arbitration"
"799","board"
"800","makes"
"801","its"
"802","deter­"
"803","mination"
"804","the"
"805","boards"
"806","determination"
"807","would"
"808","be"
"809","made"
"810","within"
"811","days"
"812","and"
"813","would"
"814","be"
"815","binding"
"816","on"
"817","all"
"818","parties"
"819","for"
"820","months"
"821","the"
"822","president"
"823","also"
"824","requested"
"825","enactment"
"826","of"
"827","the"
"828","emergency"
"829","public"
"830","interest"
"831","protection"
"832","act"
"833","of"
"834","s"
"835","and"
"836","hr"
"837","which"
"838","would"
"839","provide"
"840","permanent"
"841","authority"
"842","to"
"843","settle"
"844","strikes"
"845","in"
"846","the"
"847","trans­"
"848","portation"
"849","industry"
"850","f"
"851","while"
"852","limited"
"853","legislation"
"854","to"
"855","stop"
"856","the"
"857","west"
"858","coast"
"859","dock"
"860","strike"
"861","may"
"862","be"
"863","passed"
"864","it"
"865","will"
"866","be"
"867","extremely"
"868","difficult"
"869","to"
"870","get"
"871","permanent"
"872","antistrike"
"873","legislation"
"874","through"
"875","in"
"876","an"
"877","election"
"878","year"
"879","trade"
"880","legislation"
"881","was"
"882","significantly"
"883","omitted"
"884","from"
"885","the"
"886","presidents"
"887","state"
"888","of"
"889","the"
"890","union"
"891","message"
"892","it"
"893","appears"
"894","the"
"895","administration"
"896","omitted"
"897","the"
"898","issue"
"899","in"
"900","order"
"901","to"
"902","avoid"
"903","providing"
"904","a"
"905","forum"
"906","for"
"907","consideration"
"908","of"
"909","the"
"910","hartkeburke"
"911","bill"
"912","or"
"913","other"
"914","protectionist"
"915","or"
"916","restrictive"
"917","trade"
"918","proposals"
"919","in"
"920","view"
"921","of"
"922","the"
"923","broad"
"924","scope"
"925","of"
"926","the"
"927","hartkeburke"
"928","measure"
"929","s"
"930","hr"
"931","it"
"932","is"
"933","receiving"
"934","the"
"935","attention"
"936","of"
"937","several"
"938","mca"
"939","committeeseconomic"
"940","policy"
"941","review"
"942","tax"
"943","policy"
"944","international"
"945","trade"
"946","and"
"947","government"
"948","relations"
"949","the"
"950","latter"
"951","committee"
"952","held"
"953","a"
"954","meet­"
"955","ing"
"956","on"
"957","january"
"958","to"
"959","discuss"
"960","the"
"961","various"
"962","courses"
"963","of"
"964","action"
"965","which"
"966","might"
"967","be"
"968","taken"
"969","by"
"970","mca"
"971","should"
"972","this"
"973","proposal"
"974","come"
"975","up"
"976","for"
"977","congression­"
"978","al"
"979","hearings"
"980","also"
"981","the"
"982","senate"
"983","commerce"
"984","committee"
"985","has"
"986","under"
"987","consideration"
"988","the"
"989","export"
"990","expansion"
"991","act"
"992","of"
"993","s"
"994","on"
"995","which"
"996","the"
"997","adminis­"
"998","tration"
"999","has"
"1000","not"
"1001","expressed"
"1002","a"
"1003","position"
"1004","public"
"1005","hearings"
"1006","were"
"1007","held"
"1008","by"
"1009","the"
"1010","committees"
"1011","subcommittee"
"1012","on"
"1013","foreign"
"1014","commerce"
"1015","and"
"1016","tourism"
"1017","during"
"1018","the"
"1019","week"
"1020","of"
"1021","january"
"1022","more"
"1023","are"
"1024","scheduled"
"1025","later"
"1026","in"
"1027","february"
"1028","our"
"1029","international"
"1030","trade"
"1031","committee"
"1032","recommends"
"1033","that"
"1034","writtentestimony"
"1035","be"
"1036","submitted"
"1037","a"
"1038","proposed"
"1039","draft"
"1040","is"
"1041","in"
"1042","preparatiorohich"
"1043","will"
"1044","echo"
"1045","positions"
"1046","we"
"1047","have"
"1048","previously"
"1049","taken"
"1050","with"
"1051","regard"
"1052","to"
"1053","expanding"
"1054","exports"
"1055","the"
"1056","economic"
"1057","policy"
"1058","review"
"1059","committee"
"1060","cma"
"1061","which"
"1062","you"
"1063","recently"
"1064","established"
"1065","held"
"1066","its"
"1067","first"
"1068","meeting"
"1069","on"
"1070","january"
"1071","and"
"1072","considered"
"1073","matters"
"1074","relating"
"1075","to"
"1076","phase"
"1077","ii"
"1078","economic"
"1079","policy"
"1080","and"
"1081","to"
"1082","the"
"1083","economic"
"1084","incentives"
"1085","for"
"1086","research"
"1087","and"
"1088","development"
"1089","proposed"
"1090","by"
"1091","president"
"1092","nixon"
"1093","in"
"1094","his"
"1095","state"
"1096","of"
"1097","the"
"1098","union"
"1099","message"
"1100","the"
"1101","committee"
"1102","is"
"1103","chaired"
"1104","by"
"1105","william"
"1106","s"
"1107","sneath"
"1108","president"
"1109","of"
"1110","union"
"1111","carbide"
"1112","corporation"
"1113","david"
"1114","c"
"1115","williams"
"1116","is"
"1117","serving"
"1118","as"
"1119","mca"
"1120","staff"
"1121","secretary"
"1122","the"
"1123","environmental"
"1124","protection"
"1125","agency"
"1126","epa"
"1127","will"
"1128","conduct"
"1129","hearings"
"1130","on"
"1131","proposed"
"1132","emission"
"1133","standards"
"1134","concerning"
"1135","mercury"
"1136","asbestos"
"1137","and"
"1138","beryllium"
"1139","as"
"1140","hazardous"
"1141","air"
"1142","pollutants"
"1143","as"
"1144","follows"
"1145","new"
"1146","york"
"1147","new"
"1148","york"
"1149","january"
"1150","kansas"
"1151","city"
"1152","missouri"
"1153","february"
"1154","los"
"1155","angeles"
"1156","california"
"1157","february"
"1158","in"
"1159","accordance"
"1160","with"
"1161","the"
"1162","clean"
"1163","air"
"1164","act"
"1165","amendments"
"1166","of"
"1167","epas"
"1168","administrator"
"1169","is"
"1170","authorized"
"1171","to"
"1172","set"
"1173","emission"
"1174","standards"
"1175","for"
"1176","existing"
"1177","sources"
"1178","of"
"1179","air"
"1180","contaminants"
"1181","which"
"1182","he"
"1183","finds"
"1184","to"
"1185","be"
"1186","hazardous"
"1187","and"
"1188","can"
"1189","delay"
"1190","construction"
"1191","of"
"1192","a"
"1193","new"
"1194","emissions"
"1195","source"
"1196","for"
"1197","such"
"1198","air"
"1199","pollutants"
"1200","until"
"1201","he"
"1202","first"
"1203","determines"
"1204","that"
"1205","the"
"1206","new"
"1207","source"
"1208","if"
"1209","properly"
"1210","operated"
"1211","will"
"1212","not"
"1213","violate"
"1214","his"
"1215","standards"
"1216","mca"
"1217","is"
"1218","not"
"1219","participating"
"1220","in"
"1221","the"
"1222","above"
"1223","hearings"
"1224","however"
"1225","several"
"1226","member"
"1227","companies"
"1228","which"
"1229","produce"
"1230","chlorine"
"1231","and"
"1232","caustic"
"1233","by"
"1234","the"
"1235","mercury"
"1236","cell"
"1237","process"
"1238","are"
"1239","active"
"1240","through"
"1241","the"
"1242","chlorine"
"1243","institute"
"1244","last"
"1245","december"
"1246","standards"
"1247","of"
"1248","performance"
"1249","for"
"1250","atmospheric"
"1251","emissions"
"1252","from"
"1253","new"
"1254","or"
"1255","substantially"
"1256","modified"
"1257","sulfuric"
"1258","and"
"1259","nitric"
"1260","acid"
"1261","plants"
"1262","were"
"1263","promulgated"
"1264","by"
"1265","epa"
"1266","together"
"1267","with"
"1268","those"
"1269","for"
"1270","fixed"
"1271","steam"
"1272","generators"
"1273","portland"
"1274","cement"
"1275","plants"
"1276","and"
"1277","municipaltype"
"1278","incinerators"
"1279","we"
"1280","submitted"
"1281","carefully"
"1282","documented"
"1283","comments"
"1284","on"
"1285","the"
"1286","proposed"
"1287","standards"
"1288","following"
"1289","their"
"1290","publication"
"1291","last"
"1292","august"
"1293","however"
"1294","the"
"1295","final"
"1296","version"
"1297","took"
"1298","little"
"1299","cognizance"
"1300","of"
"1301","the"
"1302","economic"
"1303","and"
"1304","technological"
"1305","factors"
"1306","we"
"1307","presented"
"1308","as"
"1309","a"
"1310","result"
"1311","nine"
"1312","sulfuric"
"1313","acid"
"1314","producers"
"1315","representing"
"1316","ap­"
"1317","proximately"
"1318","of"
"1319","the"
"1320","industrys"
"1321","production"
"1322","capacity"
"1323","have"
"1324","joined"
"1325","to"
"1326","seek"
"1327","judicial"
"1328","review"
"1329","of"
"1330","the"
"1331","standards"
"1332","for"
"1333","sulfuric"
"1334","acid"
"1335","plants"
"1336","mca"
"1337","is"
"1338","not"
"1339","involved"
"1340","epa"
"1341","has"
"1342","announced"
"1343","its"
"1344","intention"
"1345","to"
"1346","propose"
"1347","federal"
"1348","standards"
"1349","of"
"1350","performance"
"1351","for"
"1352","atmospheric"
"1353","emissions"
"1354","from"
"1355","petrochemical"
"1356","processes"
"1357","at"
"1358","an"
"1359","early"
"1360","date"
"1361","and"
"1362","has"
"1363","invited"
"1364","the"
"1365","association"
"1366","to"
"1367","nominate"
"1368","industry"
"1369","representatives"
"1370","to"
"1371","an"
"1372","informal"
"1373","advisory"
"1374","groud"
"1375","to"
"1376","supplement"
"1377","the"
"1378","technical"
"1379","expertise"
"1380","of"
"1381","the"
"1382","epa"
"1383","staff"
"1384","in"
"1385","spite"
"1386","of"
"1387","limited"
"1388","success"
"1389","in"
"1390","previous"
"1391","efforts"
"1392","we"
"1393","feel"
"1394","we"
"1395","should"
"1396","continue"
"1397","to"
"1398","cooperate"
"1399","and"
"1400","we"
"1401","thank"
"1402","our"
"1403","members"
"1404","for"
"1405","volunteering"
"1406","their"
"1407","experts"
"1408","to"
"1409","serve"
"1410","on"
"1411","such"
"1412","advisory"
"1413","bodies"
"1414","epa"
"1415","is"
"1416","soon"
"1417","expected"
"1418","to"
"1419","publish"
"1420","proposed"
"1421","regulations"
"1422","govern­"
"1423","ing"
"1424","control"
"1425","of"
"1426","hazardous"
"1427","substances"
"1428","in"
"1429","relation"
"1430","to"
"1431","water"
"1432","quality"
"1433","control"
"1434","which"
"1435","have"
"1436","long"
"1437","been"
"1438","in"
"1439","preparation"
"1440","we"
"1441","are"
"1442","seeking"
"1443","an"
"1444","opportunity"
"1445","for"
"1446","our"
"1447","technical"
"1448","specialists"
"1449","to"
"1450","cooperate"
"1451","in"
"1452","pre­"
"1453","publication"
"1454","review"
"1455","of"
"1456","the"
"1457","proposal"
"1458","cma"
"1459","r"
"1460","chemtrec"
"1461","the"
"1462","chemical"
"1463","emergency"
"1464","transportation"
"1465","center"
"1466","has"
"1467","received"
"1468","over"
"1469","inbound"
"1470","calls"
"1471","since"
"1472","its"
"1473","inception"
"1474","september"
"1475","some"
"1476","calls"
"1477","concerned"
"1478","incidents"
"1479","involving"
"1480","chemicals"
"1481","in"
"1482","transit"
"1483","many"
"1484","were"
"1485","made"
"1486","simply"
"1487","to"
"1488","confirm"
"1489","chemtrecs"
"1490","existence"
"1491","a"
"1492","signi­"
"1493","ficant"
"1494","but"
"1495","dwindling"
"1496","number"
"1497","of"
"1498","calls"
"1499","resulted"
"1500","from"
"1501","the"
"1502","telephone"
"1503","company"
"1504","having"
"1505","assigned"
"1506","chemtrec"
"1507","the"
"1508","discontinued"
"1509","reservation"
"1510","number"
"1511","of"
"1512","the"
"1513","howard"
"1514","johnson"
"1515","motel"
"1516","chain"
"1517","assistance"
"1518","has"
"1519","been"
"1520","provided"
"1521","in"
"1522","situations"
"1523","ranging"
"1524","from"
"1525","major"
"1526","train"
"1527","derailments"
"1528","to"
"1529","leaks"
"1530","in"
"1531","small"
"1532","packages"
"1533","tank"
"1534","cars"
"1535","and"
"1536","drums"
"1537","have"
"1538","been"
"1539","the"
"1540","containers"
"1541","involved"
"1542","in"
"1543","about"
"1544","twothirds"
"1545","of"
"1546","the"
"1547","incidents"
"1548","reported"
"1549","two"
"1550","problems"
"1551","involving"
"1552","ships"
"1553","in"
"1554","storms"
"1555","in"
"1556","the"
"1557","pacific"
"1558","ocean"
"1559","have"
"1560","been"
"1561","successfully"
"1562","handled"
"1563","and"
"1564","one"
"1565","call"
"1566","was"
"1567","from"
"1568","alaska"
"1569","during"
"1570","chemtrec"
"1571","planning"
"1572","it"
"1573","was"
"1574","anticipated"
"1575","that"
"1576","calls"
"1577","from"
"1578","emergency"
"1579","services"
"1580","fire"
"1581","police"
"1582","would"
"1583","predominate"
"1584","so"
"1585","far"
"1586","however"
"1587","carriers"
"1588","are"
"1589","far"
"1590","ahead"
"1591","in"
"1592","making"
"1593","use"
"1594","of"
"1595","the"
"1596","service"
"1597","hopefully"
"1598","this"
"1599","will"
"1600","dispose"
"1601","of"
"1602","many"
"1603","problems"
"1604","before"
"1605","they"
"1606","need"
"1607","emergency"
"1608","attention"
"1609","operating"
"1610","experience"
"1611","to"
"1612","date"
"1613","confirms"
"1614","the"
"1615","validity"
"1616","of"
"1617","the"
"1618","chosen"
"1619","approach"
"1620","providing"
"1621","immediate"
"1622","information"
"1623","from"
"1624","file"
"1625","then"
"1626","utilizing"
"1627","the"
"1628","expertise"
"1629","of"
"1630","shippers"
"1631","f"
"1632","reaction"
"1633","to"
"1634","chemtrec"
"1635","has"
"1636","been"
"1637","good"
"1638","from"
"1639","carriers"
"1640","and"
"1641","emer­"
"1642","gency"
"1643","services"
"1644","alike"
"1645","prompt"
"1646","company"
"1647","followup"
"1648","has"
"1649","been"
"1650","an"
"1651","im­"
"1652","portant"
"1653","factor"
"1654","in"
"1655","this"
"1656","achievement"
"1657","and"
"1658","cooperation"
"1659","by"
"1660","member"
"1661","companies"
"1662","generally"
"1663","as"
"1664","well"
"1665","as"
"1666","many"
"1667","nonmembers"
"1668","has"
"1669","been"
"1670","excel­"
"1671","lent"
"1672","during"
"1673","the"
"1674","week"
"1675","of"
"1676","march"
"1677","several"
"1678","workshops"
"1679","on"
"1680","chemtrec"
"1681","will"
"1682","be"
"1683","conducted"
"1684","by"
"1685","its"
"1686","manager"
"1687","john"
"1688","c"
"1689","zercher"
"1690","in"
"1691","los"
"1692","angeles"
"1693","san"
"1694","francisco"
"1695","portland"
"1696","and"
"1697","seattle"
"1698","target"
"1699","audiences"
"1700","are"
"1701","fire"
"1702","police"
"1703","and"
"1704","other"
"1705","emergency"
"1706","personnel"
"1707","plus"
"1708","nonmember"
"1709","chemical"
"1710","companies"
"1711","west"
"1712","coast"
"1713","assistance"
"1714","is"
"1715","by"
"1716","the"
"1717","southern"
"1718","california"
"1719","chemical"
"1720","manufacturers"
"1721","association"
"1722","and"
"1723","the"
"1724","chemical"
"1725","industry"
"1726","councils"
"1727","of"
"1728","northern"
"1729","california"
"1730","and"
"1731","the"
"1732","pacific"
"1733","northwest"
"1734","phthalates"
"1735","particularly"
"1736","phthalate"
"1737","esters"
"1738","used"
"1739","as"
"1740","plasticizers"
"1741","for"
"1742","plastics"
"1743","mainly"
"1744","polyvinyl"
"1745","chloride"
"1746","have"
"1747","been"
"1748","the"
"1749","subject"
"1750","of"
"1751","fa"
"1752","number"
"1753","of"
"1754","news"
"1755","items"
"1756","over"
"1757","the"
"1758","past"
"1759","year"
"1760","calling"
"1761","attention"
"1762","to"
"1763","potential"
"1764","health"
"1765","and"
"1766","ecological"
"1767","consequences"
"1768","from"
"1769","their"
"1770","widespread"
"1771","use"
"1772","as"
"1773","yet"
"1774","there"
"1775","have"
"1776","been"
"1777","no"
"1778","allegations"
"1779","of"
"1780","harm"
"1781","to"
"1782","human"
"1783","health"
"1784","however"
"1785","researchers"
"1786","are"
"1787","concerned"
"1788","about"
"1789","finding"
"1790","these"
"1791","substances"
"1792","in"
"1793","the"
"1794","heart"
"1795","muscle"
"1796","of"
"1797","various"
"1798","animals"
"1799","extraction"
"1800","by"
"1801","the"
"1802","blood"
"1803","in"
"1804","hospital"
"1805","containers"
"1806","and"
"1807","effects"
"1808","observed"
"1809","in"
"1810","experimental"
"1811","animals"
"1812","cma"
"1813","as"
"1814","a"
"1815","result"
"1816","one"
"1817","of"
"1818","our"
"1819","member"
"1820","companies"
"1821","suggested"
"1822","a"
"1823","con­"
"1824","ference"
"1825","among"
"1826","technical"
"1827","representatives"
"1828","of"
"1829","interested"
"1830","companies"
"1831","to"
"1832","discuss"
"1833","reported"
"1834","findings"
"1835","and"
"1836","consider"
"1837","collective"
"1838","action"
"1839","a"
"1840","meeting"
"1841","for"
"1842","this"
"1843","purpose"
"1844","is"
"1845","scheduled"
"1846","at"
"1847","mca"
"1848","headquarters"
"1849","on"
"1850","february"
"1851","t"
"1852","the"
"1853","national"
"1854","bureau"
"1855","of"
"1856","standards"
"1857","has"
"1858","published"
"1859","a"
"1860","world"
"1861","index"
"1862","of"
"1863","plastics"
"1864","standards"
"1865","a"
"1866","list"
"1867","of"
"1868","more"
"1869","than"
"1870","national"
"1871","and"
"1872","international"
"1873","standards"
"1874","on"
"1875","plastics"
"1876","and"
"1877","related"
"1878","materials"
"1879","which"
"1880","were"
"1881","in"
"1882","effect"
"1883","as"
"1884","of"
"1885","the"
"1886","publication"
"1887","sd"
"1888","catalogue"
"1889","no"
"1890","is"
"1891","per"
"1892","copy"
"1893","and"
"1894","may"
"1895","be"
"1896","ordered"
"1897","from"
"1898","the"
"1899","superintendent"
"1900","of"
"1901","documents"
"1902","us"
"1903","government"
"1904","printing"
"1905","office"
"1906","washington"
"1907","c"
"1908","the"
"1909","panel"
"1910","for"
"1911","our"
"1912","onehour"
"1913","session"
"1914","at"
"1915","the"
"1916","annual"
"1917","convention"
"1918","of"
"1919","the"
"1920","general"
"1921","federation"
"1922","of"
"1923","womens"
"1924","clubs"
"1925","on"
"1926","june"
"1927","in"
"1928","denver"
"1929","colorado"
"1930","includes"
"1931","mrs"
"1932","virginia"
"1933","knauer"
"1934","special"
"1935","assistant"
"1936","to"
"1937","the"
"1938","president"
"1939","for"
"1940","consumer"
"1941","affairs"
"1942","dr"
"1943","richard"
"1944","kenyon"
"1945","director"
"1946","of"
"1947","public"
"1948","affairs"
"1949","and"
"1950","the"
