"","dictionary"
"234","is"
"235","not"
"236","as"
"237","buoyant"
"238","as"
"239","they"
"240","might"
"241","have"
"242","hoped"
"243","admitting"
"244","that"
"245","to"
"246","others"
"247","the"
"248","lack"
"249","of"
"250","boom"
"251","conditions"
"252","is"
"253","a"
"254","good"
"255","sign"
"256","for"
"257","a"
"258","lengthy"
"259","recovery"
"260","period"
"261","add"
"262","to"
"263","this"
"264","the"
"265","voiced"
"266","concern"
"267","of"
"268","the"
"269","believers"
"270","in"
"271","the"
"272","kondratieff"
"273","longwave"
"274","cycle"
"275","theory"
"276","and"
"277","you"
"278","tend"
"279","to"
"280","join"
"281","tillich"
"282","when"
"283","he"
"284","said"
"285","we"
"286","must"
"287","learn"
"288","to"
"289","be"
"290","comfortable"
"291","with"
"292","ambiguity"
"293","wage"
"294","and"
"295","price"
"296","controls"
"297","cma"
"298","wage"
"299","and"
"300","price"
"301","controls"
"302","continue"
"303","in"
"304","effect"
"305","in"
"306","canada"
"307","so"
"308","that"
"309","canadian"
"310","member"
"311","companies"
"312","of"
"313","mca"
"314","as"
"315","well"
"316","as"
"317","us"
"318","member"
"319","companies"
"320","ln"
"321","their"
"322","canadian"
"323","operations"
"324","face"
"325","problems"
"326","similar"
"327","to"
"328","those"
"329","which"
"330","confronted"
"331","us"
"332","industry"
"333","during"
"334","the"
"335","period"
"336","here"
"337","in"
"338","the"
"339","united"
"340","states"
"341","the"
"342","council"
"343","on"
"344","wage"
"345","and"
"346","price"
"347","stability"
"348","continues"
"349","to"
"350","focus"
"351","attention"
"352","on"
"353","situations"
"354","it"
"355","regards"
"356","as"
"357","inflationary"
"358","however"
"359","while"
"360","it"
"361","does"
"362","have"
"363","subpoena"
"364","power"
"365","it"
"366","has"
"367","no"
"368","enforcement"
"369","authority"
"370","in"
"371","view"
"372","of"
"373","the"
"374","solid"
"375","opposition"
"376","of"
"377","both"
"378","business"
"379","and"
"380","labor"
"381","there"
"382","is"
"383","no"
"384","present"
"385","likelihood"
"386","of"
"387","the"
"388","renewed"
"389","imposition"
"390","of"
"391","mandatory"
"392","wage"
"393","and"
"394","price"
"395","controls"
"396","the"
"397","hart"
"398","bills"
"399","senator"
"400","hart"
"401","of"
"402","michigan"
"403","three"
"404","years"
"405","ago"
"406","introduced"
"407","a"
"408","bill"
"409","titled"
"410","the"
"411","industrial"
"412","reorganization"
"413","act"
"414","and"
"415","last"
"416","year"
"417","rein­"
"418","troduced"
"419","a"
"420","slightly"
"421","revised"
"422","version"
"423","the"
"424","bill"
"425","was"
"426","intended"
"427","to"
"428","facilitate"
"429","the"
"430","splitting"
"431","of"
"432","companies"
"433","in"
"434","a"
"435","number"
"436","of"
"437","named"
"438","industries"
"439","into"
"440","smaller"
"441","units"
"442","provided"
"443","that"
"444","certain"
"445","arbitrary"
"446","arithmetical"
"447","measures"
"448","indicate"
"449","the"
"450","existence"
"451","of"
"452","economic"
"453","concentration"
"454","in"
"455","the"
"456","given"
"457","industry"
"458","the"
"459","chemical"
"460","industry"
"461","was"
"462","one"
"463","of"
"464","seven"
"465","listed"
"466","as"
"467","a"
"468","possible"
"469","target"
"470","this"
"471","bill"
"472","was"
"473","formally"
"474","abandoned"
"475","by"
"476","senator"
"477","hart"
"478","on"
"479","may"
"480","this"
"481","year"
"482","he"
"483","conceded"
"484","that"
"485","its"
"486","enactment"
"487","was"
"488","not"
"489","politically"
"490","feasible"
"491","in"
"492","the"
"493","foreseeable"
"494","future"
"495","he"
"496","then"
"497","introduced"
"498","a"
"499","more"
"500","modest"
"501","monopolization"
"502","reform"
"503","act"
"504","s"
"505","it"
"506","would"
"507","amend"
"508","the"
"509","sherman"
"510","antitrust"
"511","act"
"512","in"
"513","four"
"514","respects"
"515","it"
"516","would"
"517","eliminate"
"518","any"
"519","requirement"
"520","of"
"521","proof"
"522","of"
"523","intent"
"524","to"
"525","monopolize"
"526","in"
"527","actions"
"528","brought"
"529","by"
"530","the"
"531","united"
"532","states"
"533","it"
"534","would"
"535","eliminate"
"536","superior"
"537","performance"
"538","as"
"539","a"
"540","defense"
"541","to"
"542","actions"
"543","brought"
"544","by"
"545","the"
"546","united"
"547","states"
"548","it"
"549","would"
"550","eliminate"
"551","the"
"552","prima"
"553","facie"
"554","effect"
"555","of"
"556","a"
"557","government"
"558","judgment"
"559","in"
"560","such"
"561","an"
"562","action"
"563","for"
"564","subsequent"
"565","private"
"566","triple"
"567","damages"
"568","it"
"569","would"
"570","allow"
"571","courts"
"572","to"
"573","take"
"574","into"
"575","consideration"
"576","economics"
"577","of"
"578","scale"
"579","in"
"580","fashioning"
"581","remedies"
"582","no"
"583","action"
"584","is"
"585","expected"
"586","this"
"587","year"
"588","on"
"589","this"
"590","new"
"591","hart"
"592","bill"
"593","and"
"594","indeed"
"595","in"
"596","view"
"597","of"
"598","senator"
"599","harts"
"600","decision"
"601","not"
"602","to"
"603","seek"
"604","reelection"
"605","its"
"606","future"
"607","is"
"608","dubious"
"609","when"
"610","the"
"611","hart"
"612","industrial"
"613","reorganization"
"614","act"
"615","was"
"616","first"
"617","introduced"
"618","mca"
"619","in"
"620","order"
"621","to"
"622","be"
"623","prepared"
"624","for"
"625","all"
"626","contingencies"
"627","engaged"
"628","an"
"629","economic"
"630","consultant"
"631","professor"
"632","steven"
"633","lustgarten"
"634","of"
"635","baruch"
"636","college"
"637","cma"
"638","r"
"639","city"
"640","university"
"641","of"
"642","new"
"643","york"
"644","to"
"645","assist"
"646","in"
"647","preparing"
"648","the"
"649","chemical"
"650","in­"
"651","dustrys"
"652","case"
"653","his"
"654","report"
"655","an"
"656","analysis"
"657","of"
"658","the"
"659","chemical"
"660","industry"
"661","in"
"662","view"
"663","of"
"664","the"
"665","proposals"
"666","for"
"667","deconcentration"
"668","has"
"669","been"
"670","completed"
"671","and"
"672","is"
"673","available"
"674","while"
"675","senator"
"676","harts"
"677","judiciary"
"678","subcommittee"
"679","on"
"680","anti­"
"681","trust"
"682","and"
"683","monopoly"
"684","did"
"685","not"
"686","in"
"687","fact"
"688","hold"
"689","any"
"690","hearings"
"691","on"
"692","the"
"693","chemical"
"694","industry"
"695","the"
"696","lustgarten"
"697","report"
"698","should"
"699","be"
"700","helpful"
"701","in"
"702","case"
"703","congress"
"704","in"
"705","the"
"706","future"
"707","should"
"708","turn"
"709","its"
"710","attention"
"711","to"
"712","our"
"713","industry"
"714","divestiture"
"715","in"
"716","the"
"717","oil"
"718","industry"
"719","es"
"720","i"
"721","since"
"722","the"
"723","energy"
"724","crisis"
"725","initiated"
"726","by"
"727","the"
"728","arab"
"729","oil"
"730","boycott"
"731","in"
"732","there"
"733","has"
"734","been"
"735","growing"
"736","pressure"
"737","inside"
"738","congress"
"739","and"
"740","outside"
"741","for"
"742","divestiture"
"743","in"
"744","the"
"745","oil"
"746","industry"
"747","vertical"
"748","divestiture"
"749","limiting"
"750","oil"
"751","companies"
"752","to"
"753","one"
"754","or"
"755","two"
"756","of"
"757","the"
"758","four"
"759","basic"
"760","functions"
"761","of"
"762","the"
"763","in­"
"764","dustry"
"765","production"
"766","transportation"
"767","refining"
"768","and"
"769","marketing"
"770","and"
"771","horizontal"
"772","divestiture"
"773","requiring"
"774","oil"
"775","and"
"776","gas"
"777","producers"
"778","to"
"779","divest"
"780","their"
"781","interests"
"782","in"
"783","other"
"784","energy"
"785","sources"
"786","coal"
"787","uranium"
"788","oil"
"789","shale"
"790","by"
"791","a"
"792","vote"
"793","of"
"794","to"
"795","the"
"796","senate"
"797","judiciary"
"798","committee"
"799","has"
"800","reported"
"801","out"
"802","s"
"803","a"
"804","vertical"
"805","divestiture"
"806","bill"
"807","it"
"808","would"
"809","require"
"810","the"
"811","largest"
"812","oil"
"813","companies"
"814","to"
"815","divest"
"816","themselves"
"817","of"
"818","vertically"
"819","integrated"
"820","holdings"
"821","within"
"822","five"
"823","years"
"824","no"
"825","further"
"826","action"
"827","is"
"828","expected"
"829","on"
"830","the"
"831","bill"
"832","this"
"833","year"
"834","the"
"835","administration"
"836","opposes"
"837","it"
"838","on"
"839","the"
"840","whole"
"841","democratic"
"842","presidential"
"843","nominee"
"844","carter"
"845","inclines"
"846","against"
"847","vertical"
"848","divestiture"
"849","although"
"850","he"
"851","seems"
"852","to"
"853","favor"
"854","horizontal"
"855","divestiture"
"856","the"
"857","economic"
"858","policy"
"859","review"
"860","committee"
"861","has"
"862","recommended"
"863","that"
"864","mca"
"865","oppos"
"866","legislative"
"867","divestiture"
"868","andor"
"869","divorcement"
"870","of"
"871","the"
"872","oil"
"873","in­"
"874","dustry"
"875","and"
"876","similar"
"877","congressional"
"878","efforts"
"879","in"
"880","other"
"881","major"
"882","indus­"
"883","federal"
"884","chartering"
"885","of"
"886","corporations"
"887","a"
"888","series"
"889","of"
"890","senate"
"891","commerce"
"892","committee"
"893","hearings"
"894","chaired"
"895","by"
"896","senator"
"897","hartke"
"898","were"
"899","held"
"900","early"
"901","this"
"902","summer"
"903","on"
"904","the"
"905","issues"
"906","of"
"907","corporat"
"908","responsibilityfederal"
"909","chartering"
"910","offering"
"911","ralph"
"912","nader"
"913","a"
"914","forum"
"915","in"
"916","which"
"917","to"
"918","push"
"919","his"
"920","advocacy"
"921","of"
"922","federal"
"923","chartering"
"924","for"
"925","larger"
"926","corporations"
"927","a"
"928","favorite"
"929","cause"
"930","of"
"931","his"
"932","however"
"933","with"
"934","both"
"935","the"
"936","ford"
"937","administration"
"938","and"
"939","democratic"
"940","presidential"
"941","nominee"
"942","carter"
"943","in"
"944","opposition"
"945","to"
"946","this"
"947","it"
"948","appears"
"949","unlikely"
"950","to"
"951","get"
"952","anywhere"
"953","for"
"954","the"
"955","time"
"956","being"
"957","the"
"958","economic"
"959","policy"
"960","review"
"961","committee"
"962","will"
"963","continue"
"964","to"
"965","monitor"
"966","any"
"967","developments"
"968","in"
"969","this"
"970","area"
"971","economic"
"972","planning"
"973","task"
"974","force"
"975","cmast"
"976","a"
"977","task"
"978","force"
"979","h"
"980","aded"
"981","by"
"982","harold"
"983","passer"
"984","of"
"985","eastman"
"986","kodak"
"987","has"
"988","been"
"989","organized"
"990","to"
"991","review"
"992","the"
"993","various"
"994","proposals"
"995","in"
"996","the"
"997","area"
"998","of"
"999","eco­"
"1000","nomic"
"1001","planning"
"1002","being"
"1003","mooted"
"1004","in"
"1005","the"
"1006","congress"
"1007","and"
"1008","elsewhere"
"1009","it"
"1010","will"
"1011","hold"
"1012","its"
"1013","first"
"1014","meeting"
"1015","september"
"1016","multinational"
"1017","corporations"
"1018","the"
"1019","economic"
"1020","policy"
"1021","review"
"1022","committee"
"1023","is"
"1024","represented"
"1025","by"
"1026","two"
"1027","members"
"1028","on"
"1029","a"
"1030","special"
"1031","mca"
"1032","task"
"1033","force"
"1034","dealing"
"1035","with"
"1036","the"
"1037","problems"
"1038","facing"
"1039","multinational"
"1040","corporations"
"1041","other"
"1042","mca"
"1043","committees"
"1044","represented"
"1045","are"
"1046","tax"
"1047","policy"
"1048","international"
"1049","trade"
"1050","government"
"1051","relations"
"1052","and"
"1053","public"
"1054","relations"
"1055","multinational"
"1056","corporations"
"1057","are"
"1058","under"
"1059","study"
"1060","andor"
"1061","attack"
"1062","in"
"1063","a"
"1064","number"
"1065","of"
"1066","international"
"1067","and"
"1068","national"
"1069","forums"
"1070","there"
"1071","is"
"1072","the"
"1073","un"
"1074","commission"
"1075","on"
"1076","transnational"
"1077","corporations"
"1078","with"
"1079","a"
"1080","related"
"1081","un"
"1082","information"
"1083","and"
"1084","research"
"1085","center"
"1086","there"
"1087","is"
"1088","the"
"1089","international"
"1090","labor"
"1091","organization"
"1092","ilo"
"1093","which"
"1094","is"
"1095","conducting"
"1096","a"
"1097","study"
"1098","on"
"1099","the"
"1100","social"
"1101","impact"
"1102","of"
"1103","multinational"
"1104","corporations"
"1105","there"
"1106","is"
"1107","the"
"1108","organization"
"1109","of"
"1110","american"
"1111","there"
"1112","is"
"1113","the"
"1114","un"
"1115","conference"
"1116","on"
"1117","trade"
"1118","and"
"1119","development"
"1120","unctad"
"1121","where"
"1122","the"
"1123","third"
"1124","world"
"1125","nations"
"1126","rally"
"1127","for"
"1128","their"
"1129","attack"
"1130","upon"
"1131","and"
"1132","there"
"1133","is"
"1134","most"
"1135","constructively"
"1136","from"
"1137","the"
"1138","point"
"1139","of"
"1140","view"
"1141","of"
"1142","industry"
"1143","the"
"1144","organization"
"1145","for"
"1146","economic"
"1147","cooperation"
"1148","and"
"1149","development"
"1150","at"
"1151","home"
"1152","the"
"1153","most"
"1154","important"
"1155","forums"
"1156","are"
"1157","senator"
"1158","churchs"
"1159","sub­"
"1160","committee"
"1161","on"
"1162","multinational"
"1163","corporations"
"1164","and"
"1165","the"
"1166","taxwriting"
"1167","com­"
"1168","mittees"
"1169","of"
"1170","the"
"1171","congress"
"1172","ways"
"1173","and"
"1174","means"
"1175","in"
"1176","the"
"1177","house"
"1178","and"
"1179","finance"
"1180","in"
"1181","the"
"1182","senate"
"1183","the"
"1184","task"
"1185","force"
"1186","has"
"1187","been"
"1188","monitoring"
"1189","developments"
"1190","in"
"1191","all"
"1192","these"
"1193","forums"
"1194","thanks"
"1195","to"
"1196","an"
"1197","effective"
"1198","industry"
"1199","educational"
"1200","campaign"
"1201","the"
"1202","drive"
"1203","for"
"1204","punitive"
"1205","taxation"
"1206","of"
"1207","mncs"
"1208","was"
"1209","largely"
"1210","turned"
"1211","back"
"1212","in"
"1213","the"
"1214","house"
"1215","ways"
"1216","and"
"1217","means"
"1218","and"
"1219","senate"
"1220","finance"
"1221","committees"
"1222","the"
"1223","most"
"1224","dynamitepacked"
"1225","issue"
"1226","however"
"1227","is"
"1228","that"
"1229","of"
"1230","payoffs"
"1231","abroad"
"1232","the"
"1233","administration"
"1234","is"
"1235","sponsoring"
"1236","a"
"1237","bill"
"1238","calling"
"1239","in"
"1240","effect"
"1241","for"
"1242","dis­"
"1243","closure"
"1244","while"
"1245","a"
"1246","bill"
"1247","approved"
"1248","by"
"1249","the"
"1250","senate"
"1251","banking"
"1252","committee"
"1253","would"
"1254","outlaw"
"1255","such"
"1256","payments"
"1257","multinational"
"1258","corporations"
"1259","got"
"1260","off"
"1261","reasonably"
"1262","well"
"1263","at"
"1264","the"
"1265","annual"
"1266","meeting"
"1267","of"
"1268","the"
"1269","ilo"
"1270","this"
"1271","summer"
"1272","the"
"1273","un"
"1274","commission"
"1275","on"
"1276","transnational"
"1277","corporations"
"1278","is"
"1279","at"
"1280","work"
"1281","on"
"1282","guidelines"
"1283","but"
"1284","is"
"1285","not"
"1286","scheduled"
"1287","to"
"1288","produce"
"1289","them"
"1290","for"
"1291","eighteen"
"1292","months"
"1293","or"
"1294","so"
"1295","by"
"1296","far"
"1297","the"
"1298","most"
"1299","important"
"1300","recent"
"1301","development"
"1302","on"
"1303","the"
"1304","interi"
"1305","national"
"1306","stage"
"1307","was"
"1308","the"
"1309","adoption"
"1310","by"
"1311","the"
"1312","oecd"
"1313","on"
"1314","june"
"1315","of"
"1316","a"
"1317","statement"
"1318","on"
"1319","international"
"1320","investment"
"1321","and"
"1322","multinational"
"1323","enterprises"
"1324","cma"
"1325","this"
"1326","statement"
"1327","the"
"1328","product"
"1329","of"
"1330","lengthy"
"1331","negotiations"
"1332","among"
"1333","the"
"1334","industrialized"
"1335","nations"
"1336","represented"
"1337","in"
"1338","the"
"1339","oecd"
"1340","sets"
"1341","forth"
"1342","sound"
"1343","voluntary"
"1344","standards"
"1345","for"
"1346","business"
"1347","conduct"
"1348","throughout"
"1349","the"
"1350","world"
"1351","and"
"1352","includes"
"1353","many"
"1354","of"
"1355","the"
"1356","principles"
"1357","long"
"1358","endorsed"
"1359","by"
"1360","mca"
"1361","member"
"1362","companies"
"1363","operating"
"1364","internationally"
"1365","in"
"1366","particular"
"1367","the"
"1368","statement"
"1369","provides"
"1370","for"
"1371","national"
"1372","treatment"
"1373","of"
"1374","enterprises"
"1375","owned"
"1376","by"
"1377","foreign"
"1378","investors"
"1379","so"
"1380","that"
"1381","they"
"1382","will"
"1383","be"
"1384","accorded"
"1385","treatment"
"1386","no"
"1387","less"
"1388","favorable"
"1389","than"
"1390","that"
"1391","accorded"
"1392","domestic"
"1393","enterprises"
"1394","in"
"1395","like"
"1396","situations"
"1397","recognizes"
"1398","the"
"1399","sanctity"
"1400","of"
"1401","contracts"
"1402","between"
"1403","governments"
"1404","and"
"1405","enterprises"
"1406","recognizes"
"1407","the"
"1408","positive"
"1409","contributions"
"1410","which"
"1411","multinational"
"1412","enterprises"
"1413","can"
"1414","make"
"1415","to"
"1416","world"
"1417","economic"
"1418","and"
"1419","social"
"1420","progress"
"1421","encourages"
"1422","the"
"1423","use"
"1424","of"
"1425","international"
"1426","arbitration"
"1427","in"
"1428","resolving"
"1429","disputes"
"1430","between"
"1431","governments"
"1432","and"
"1433","enterprises"
"1434","the"
"1435","oecd"
"1436","statement"
"1437","is"
"1438","not"
"1439","only"
"1440","important"
"1441","in"
"1442","itself"
"1443","but"
"1444","should"
"1445","enable"
"1446","the"
"1447","industrial"
"1448","nations"
"1449","to"
"1450","take"
"1451","a"
"1452","unified"
"1453","and"
"1454","constructive"
"1455","posture"
"1456","as"
"1457","the"
"1458","debate"
"1459","over"
"1460","multinational"
"1461","corporations"
"1462","progresses"
"1463","in"
"1464","the"
"1465","wider"
"1466","forum"
"1467","of"
"1468","the"
"1469","united"
"1470","nations"
"1471","cma"
