"","dictionary"
"316","the"
"317","committees"
"318","we"
"319","have"
"320","approached"
"321","have"
"322","already"
"323","responded"
"324","favorably"
"325","these"
"326","committees"
"327","are"
"328","air"
"329","quality"
"330","water"
"331","resources"
"332","solid"
"333","waste"
"334","occupational"
"335","health"
"336","government"
"337","relations"
"338","legal"
"339","advisory"
"340","and"
"341","chemical"
"342","regulations"
"343","advisory"
"344","cma"
"345","the"
"346","plan"
"347","calls"
"348","for"
"349","establishing"
"350","a"
"351","task"
"352","force"
"353","with"
"354","representatives"
"355","of"
"356","those"
"357","committees"
"358","and"
"359","the"
"360","public"
"361","relations"
"362","committee"
"363","to"
"364","stimulate"
"365","spokesmanship"
"366","on"
"367","the"
"368","public"
"369","issues"
"370","each"
"371","committee"
"372","will"
"373","be"
"374","asked"
"375","to"
"376","provide"
"377","basic"
"378","facts"
"379","and"
"380","a"
"381","statement"
"382","representing"
"383","mca’s"
"384","position"
"385","on"
"386","their"
"387","function"
"388","as"
"389","related"
"390","to"
"391","govern­"
"392","ment"
"393","health"
"394","and"
"395","environment"
"396","the"
"397","air"
"398","quality"
"399","committee"
"400","for"
"401","example"
"402","will"
"403","provide"
"404","facts"
"405","on"
"406","what"
"407","the"
"408","chemical"
"409","industry"
"410","has"
"411","done"
"412","about"
"413","air"
"414","pollution"
"415","and"
"416","provide"
"417","the"
"418","industry"
"419","position"
"420","on"
"421","current"
"422","legislative"
"423","and"
"424","regulatory"
"425","matters"
"426","members"
"427","of"
"428","the"
"429","task"
"430","force"
"431","would"
"432","serve"
"433","as"
"434","coordinators"
"435","of"
"436","the"
"437","project"
"438","recruit"
"439","the"
"440","best"
"441","possible"
"442","spokesmen"
"443","from"
"444","mcas"
"445","membership"
"446","and"
"447","arrange"
"448","platforms"
"449","in"
"450","leading"
"451","cities"
"452","where"
"453","maximum"
"454","exposure"
"455","to"
"456","our"
"457","point"
"458","of"
"459","view"
"460","can"
"461","be"
"462","gained"
"463","we"
"464","have"
"465","in"
"466","mind"
"467","prestigious"
"468","platforms"
"469","like"
"470","the"
"471","economic"
"472","club"
"473","of"
"474","detroit"
"475","with"
"476","accompanying"
"477","appearances"
"478","on"
"479","local"
"480","radio"
"481","and"
"482","tv"
"483","plus"
"484","newspaper"
"485","interviews"
"486","the"
"487","task"
"488","force"
"489","would"
"490","be"
"491","responsible"
"492","for"
"493","placing"
"494","industry"
"495","material"
"496","in"
"497","the"
"498","hands"
"499","of"
"500","selected"
"501","spokesmen"
"502","coordinating"
"503","appearances"
"504","on"
"505","a"
"506","geographic"
"507","basis"
"508","and"
"509","making"
"510","sure"
"511","that"
"512","the"
"513","load"
"514","was"
"515","properly"
"516","spread"
"517","among"
"518","the"
"519","member"
"520","companies"
"521","each"
"522","speaker"
"523","would"
"524","develop"
"525","his"
"526","topic"
"527","in"
"528","his"
"529","own"
"530","way"
"531","weaving"
"532","in"
"533","the"
"534","mcadeveloped"
"535","material"
"536","at"
"537","will"
"538","the"
"539","type"
"540","of"
"541","spokesmen"
"542","we"
"543","have"
"544","in"
"545","mind"
"546","are"
"547","you"
"548","gentlemen"
"549","the"
"550","directors"
"551","of"
"552","mca"
"553","supported"
"554","by"
"555","other"
"556","chief"
"557","executive"
"558","officers"
"559","not"
"560","present"
"561","today"
"562","the"
"563","plan"
"564","has"
"565","both"
"566","short"
"567","and"
"568","longrange"
"569","advantages"
"570","the"
"571","short"
"572","range"
"573","is"
"574","obvious"
"575","to"
"576","gain"
"577","some"
"578","badly"
"579","needed"
"580","statements"
"581","of"
"582","the"
"583","chemical"
"584","industry"
"585","point"
"586","of"
"587","view"
"588","in"
"589","various"
"590","media"
"591","the"
"592","longer"
"593","range"
"594","advantage"
"595","will"
"596","be"
"597","gained"
"598","as"
"599","we"
"600","build"
"601","up"
"602","this"
"603","corps"
"604","of"
"605","spokesmen"
"606","mca"
"607","has"
"608","a"
"609","constant"
"610","need"
"611","for"
"612","industry"
"613","experts"
"614","who"
"615","can"
"616","provide"
"617","statements"
"618","and"
"619","make"
"620","appearances"
"621","on"
"622","relatively"
"623","short"
"624","notice"
"625","news"
"626","media"
"627","as"
"628","you"
"629","know"
"630","will"
"631","use"
"632","responses"
"633","to"
"634","issues"
"635","and"
"636","handle"
"637","the"
"638","other"
"639","sides"
"640","position"
"641","when"
"642","the"
"643","story"
"644","is"
"645","breaking"
"646","there"
"647","is"
"648","no"
"649","public"
"650","relations"
"651","benefit"
"652","in"
"653","a"
"654","tardy"
"655","response"
"656","its"
"657","either"
"658","ignored"
"659","or"
"660","becomes"
"661","a"
"662","liability"
"663","as"
"664","its"
"665","availability"
"666","provides"
"667","the"
"668","media"
"669","opportunity"
"670","to"
"671","retell"
"672","the"
"673","whole"
"674","sordid"
"675","story"
"676","we"
"677","hope"
"678","to"
"679","get"
"680","this"
"681","plan"
"682","underway"
"683","in"
"684","early"
"685","it"
"686","goes"
"687","without"
"688","saying"
"689","that"
"690","all"
"691","ongoing"
"692","pr"
"693","programs"
"694","are"
"695","being"
"696","directed"
"697","toward"
"698","the"
"699","same"
"700","issues"
"701","to"
"702","which"
"703","the"
"704","spokesmanship"
"705","plan"
"706","will"
"707","be"
"708","addressed"
"709","cma"
"710","i"
"711","chemecology"
"712","will"
"713","expand"
"714","further"
"715","its"
"716","coverage"
"717","of"
"718","member"
"719","company"
"720","success"
"721","stories"
"722","in"
"723","the"
"724","areas"
"725","of"
"726","environment"
"727","and"
"728","toxic"
"729","substances"
"730","participation"
"731","next"
"732","april"
"733","in"
"734","the"
"735","american"
"736","women"
"737","in"
"738","radio"
"739","and"
"740","television"
"741","spokesmanship"
"742","program"
"743","for"
"744","lay"
"745","audiences"
"746","will"
"747","stress"
"748","positive"
"749","contributions"
"750","by"
"751","the"
"752","chemical"
"753","industry"
"754","with"
"755","emphasis"
"756","on"
"757","health"
"758","and"
"759","environmental"
"760","protection"
"761","mca"
"762","news"
"763","will"
"764","continue"
"765","to"
"766","report"
"767","on"
"768","industry"
"769","and"
"770","company"
"771","programs"
"772","in"
"773","these"
"774","key"
"775","public"
"776","issues"
"777","so"
"778","that"
"779","good"
"780","ideas"
"781","can"
"782","be"
"783","shared"
"784","across"
"785","the"
"786","membership"
"787","we"
"788","are"
"789","considering"
"790","an"
"791","idea"
"792","proposed"
"793","by"
"794","our"
"795","member"
"796","from"
"797","american"
"798","cyanamid"
"799","joe"
"800","calitri"
"801","whereby"
"802","awards"
"803","could"
"804","be"
"805","given"
"806","to"
"807","member"
"808","company"
"809","plants"
"810","which"
"811","have"
"812","achieved"
"813","goals"
"814","in"
"815","energy"
"816","conservation"
"817","this"
"818","program"
"819","of"
"820","course"
"821","could"
"822","demonstrate"
"823","mcas"
"824","dedication"
"825","to"
"826","energy"
"827","conservation"
"828","and"
"829","show"
"830","that"
"831","even"
"832","without"
"833","a"
"834","national"
"835","energy"
"836","policy"
"837","the"
"838","industry"
"839","is"
"840","dedicated"
"841","to"
"842","conservation"
"843","we"
"844","will"
"845","also"
"846","continue"
"847","our"
"848","threetimesayear"
"849","chemical"
"850","issues"
"851","commentary"
"852","the"
"853","survey"
"854","of"
"855","member"
"856","companies"
"857","to"
"858","identify"
"859","emerging"
"860","issues"
"861","this"
"862","practice"
"863","goes"
"864","back"
"865","to"
"866","when"
"867","we"
"868","began"
"869","polling"
"870","people"
"871","participating"
"872","in"
"873","mca"
"874","activities"
"875","in"
"876","six"
"877","companies"
"878","and"
"879","the"
"880","professional"
"881","staff"
"882","of"
"883","mca"
"884","that"
"885","panel"
"886","has"
"887","now"
"888","grown"
"889","to"
"890","companies"
"891","and"
"892","mca"
"893","with"
"894","over"
"895","respondents"
"896","and"
"897","its"
"898","the"
"899","study"
"900","upon"
"901","which"
"902","we"
"903","base"
"904","our"
"905","forward"
"906","planning"
"907","we"
"908","share"
"909","with"
"910","you"
"911","today"
"912","gentlemen"
"913","its"
"914","well"
"915","known"
"916","that"
"917","the"
"918","th"
"919","congress"
"920","will"
"921","inherit"
"922","roost"
"923","of"
"924","this"
"925","years"
"926","environmental"
"927","and"
"928","energy"
"929","issues"
"930","water"
"931","and"
"932","air"
"933","pollution"
"934","legislation"
"935","will"
"936","doubtless"
"937","take"
"938","over"
"939","the"
"940","spotlight"
"941","recently"
"942","occupied"
"943","by"
"944","toxic"
"945","substances"
"946","chemicals"
"947","in"
"948","food"
"949","and"
"950","food"
"951","packaging"
"952","will"
"953","join"
"954","other"
"955","lurking"
"956","problems"
"957","like"
"958","pesticides"
"959","to"
"960","keep"
"961","all"
"962","of"
"963","us"
"964","busy"
"965","we"
"966","must"
"967","be"
"968","prepared"
"969","to"
"970","answer"
"971","our"
"972","critics"
"973","to"
"974","itemize"
"975","consequences"
"976","of"
"977","tradeoffs"
"978","and"
"979","to"
"980","accentuate"
"981","the"
"982","positive"
"983","side"
"984","of"
"985","the"
"986","chemical"
"987","industry"
"988","cma"
