"","dictionary"
"192","earlier"
"193","preference"
"194","for"
"195","a"
"196","simple"
"197","numerical"
"198","limit"
"199","to"
"200","small"
"201","quantities"
"202","for"
"203","research"
"204","and"
"205","develop­"
"206","ment"
"207","has"
"208","shifted"
"209","to"
"210","mcas"
"211","view"
"212","that"
"213","flexibility"
"214","is"
"215","needed"
"216","to"
"217","reflect"
"218","realistic"
"219","dissimilarities"
"220","between"
"221","diverse"
"222","industries"
"223","and"
"224","diff"
"225","rent"
"226","stages"
"227","in"
"228","research"
"229","the"
"230","agreed"
"231","control"
"232","is"
"233","that"
"234","the"
"235","manufacture"
"236","or"
"237","processing"
"238","of"
"239","such"
"240","varied"
"241","quantities"
"242","be"
"243","supervised"
"244","by"
"245","professionally"
"246","trained"
"247","personnel"
"248","informed"
"249","about"
"250","the"
"251","health"
"252","and"
"253","safety"
"254","aspects"
"255","of"
"256","the"
"257","specific"
"258","material"
"259","still"
"260","to"
"261","be"
"262","resolved"
"263","is"
"264","the"
"265","procedure"
"266","for"
"267","distribution"
"268","or"
"269","disposal"
"270","of"
"271","plantscale"
"272","trial"
"273","quantities"
"274","another"
"275","example"
"276","of"
"277","progress"
"278","is"
"279","epas"
"280","dropping"
"281","its"
"282","proposal"
"283","that"
"284","impurities"
"285","of"
"286","substances"
"287","be"
"288","reported"
"289","with"
"290","annual"
"291","production"
"292","volumes"
"293","the"
"294","epa"
"295","staff"
"296","finally"
"297","agreed"
"298","that"
"299","its"
"300","proposal"
"301","would"
"302","not"
"303","meet"
"304","costbenefit"
"305","analysis"
"306","cma"
"307","perhaps"
"308","the"
"309","most"
"310","creative"
"311","proposal"
"312","tentatively"
"313","accepted"
"314","by"
"315","epa"
"316","is"
"317","the"
"318","system"
"319","mca"
"320","proposed"
"321","to"
"322","maintain"
"323","confidentiality"
"324","of"
"325","the"
"326","identity"
"327","of"
"328","certain"
"329","substances"
"330","considered"
"331","to"
"332","be"
"333","bona"
"334","fide"
"335","trade"
"336","secrets"
"337","coding"
"338","identities"
"339","by"
"340","qualitative"
"341","empirical"
"342","formula"
"343","and"
"344","molecular"
"345","weight"
"346","this"
"347","proposal"
"348","has"
"349","earned"
"350","initial"
"351","support"
"352","by"
"353","environmentalists"
"354","volunteer"
"355","company"
"356","members"
"357","in"
"358","addition"
"359","to"
"360","crac’s"
"361","member­"
"362","ship"
"363","of"
"364","thirty"
"365","have"
"366","been"
"367","readily"
"368","accepted"
"369","at"
"370","work"
"371","group"
"372","levels"
"373","assuring"
"374","effective"
"375","mca"
"376","representation"
"377","in"
"378","these"
"379","frequent"
"380","epa"
"381","working"
"382","sessions"
"383","the"
"384","january"
"385","issue"
"386","of"
"387","mca"
"388","news"
"389","carries"
"390","a"
"391","story"
"392","and"
"393","picture"
"394","of"
"395","one"
"396","of"
"397","the"
"398","work"
"399","groups"
"400","actively"
"401","preparing"
"402","posi­"
"403","tions"
"404","on"
"405","the"
"406","development"
"407","of"
"408","the"
"409","section"
"410","b"
"411","inventory"
"412","list"
"413","of"
"414","existing"
"415","chemicals"
"416","simultaneously"
"417","three"
"418","regional"
"419","seminars"
"420","have"
"421","been"
"422","organized"
"423","to"
"424","help"
"425","companies"
"426","prepare"
"427","for"
"428","compliance"
"429","the"
"430","first"
"431","of"
"432","these"
"433","was"
"434","held"
"435","february"
"436","in"
"437","philadelphia"
"438","pennsylvania"
"439","and"
"440","was"
"441","highly"
"442","successful"
"443","in"
"444","terms"
"445","of"
"446","attendance"
"447","and"
"448","of"
"449","the"
"450","number"
"451","of"
"452","searching"
"453","questions"
"454","asked"
"455","you"
"456","may"
"457","wish"
"458","to"
"459","alert"
"460","your"
"461","mid"
"462","and"
"463","farwest"
"464","associates"
"465","of"
"466","the"
"467","next"
"468","two"
"469","meetings"
"470","february"
"471","at"
"472","st"
"473","louis"
"474","missouri"
"475","and"
"476","march"
"477","at"
"478","san"
"479","francisco"
"480","california"
"481","cma"
