"","dictionary"
"246","gatt"
"247","members"
"248","to"
"249","impose"
"250","countervailing"
"251","duties"
"252","and"
"253","to"
"254","take"
"255","trade"
"256","reprisals"
"257","this"
"258","would"
"259","prob­"
"260","ably"
"261","result"
"262","in"
"263","gatt"
"264","becoming"
"265","a"
"266","weakened"
"267","international"
"268","organization"
"269","the"
"270","disc"
"271","issue"
"272","is"
"273","very"
"274","important"
"275","to"
"276","the"
"277","economics"
"278","of"
"279","the"
"280","us"
"281","chemical"
"282","industry"
"283","export"
"284","sales"
"285","comprise"
"286","a"
"287","significant"
"288","portion"
"289","of"
"290","total"
"291","industry"
"292","sales"
"293","and"
"294","export"
"295","profits"
"296","are"
"297","likewise"
"298","significant"
"299","the"
"300","elimination"
"301","of"
"302","the"
"303","disc"
"304","provisions"
"305","would"
"306","substantially"
"307","affect"
"308","the"
"309","ability"
"310","of"
"311","the"
"312","us"
"313","chemical"
"314","industry"
"315","to"
"316","compete"
"317","in"
"318","international"
"319","markets"
"320","moreover"
"321","if"
"322","disc"
"323","were"
"324","eliminated"
"325","and"
"326","accumulated"
"327","earnings"
"328","were"
"329","made"
"330","subject"
"331","to"
"332","tax"
"333","chemical"
"334","companies"
"335","would"
"336","see"
"337","a"
"338","substantial"
"339","plunge"
"340","in"
"341","available"
"342","capital"
"343","and"
"344","earnings"
"345","reported"
"346","to"
"347","shareholders"
"348","in"
"349","that"
"350","year"
"351","because"
"352","of"
"353","payment"
"354","of"
"355","the"
"356","tax"
"357","or"
"358","an"
"359","increase"
"360","in"
"361","tax"
"362","reserves"
"363","it"
"364","is"
"365","possible"
"366","that"
"367","disc"
"368","could"
"369","be"
"370","replaced"
"371","by"
"372","a"
"373","different"
"374","export"
"375","incentive"
"376","such"
"377","as"
"378","a"
"379","foreign"
"380","international"
"381","sales"
"382","company"
"383","regardless"
"384","of"
"385","what"
"386","is"
"387","proposed"
"388","ongoing"
"389","industry"
"390","effort"
"391","will"
"392","be"
"393","required"
"394","to"
"395","ensure"
"396","that"
"397","any"
"398","disc"
"399","replacement"
"400","is"
"401","at"
"402","least"
"403","as"
"404","beneficial"
"405","as"
"406","disc"
"407","the"
"408","key"
"409","questions"
"410","that"
"411","must"
"412","be"
"413","considered"
"414","in"
"415","this"
"416","regard"
"417","are"
"418","the"
"419","treatment"
"420","of"
"421","existing"
"422","tax"
"423","deferrals"
"424","and"
"425","intercompany"
"426","pricing"
"427","rules"
"428","in"
"429","view"
"430","of"
"431","these"
"432","considerations"
"433","the"
"434","tax"
"435","policy"
"436","committee"
"437","recommends"
"438","that"
"439","cma"
"440","take"
"441","the"
"442","following"
"443","positions"
"444","with"
"445","respect"
"446","to"
"447","disc"
"448","cma"
"449","supports"
"450","disc"
"451","as"
"452","the"
"453","minimum"
"454","response"
"455","of"
"456","the"
"457","us"
"458","government"
"459","to"
"460","an"
"461","effective"
"462","export"
"463","policy"
"464","cma"
"465","and"
"466","cma"
"467","member"
"468","companies"
"469","should"
"470","urge"
"471","secretary"
"472","regan"
"473","ambassador"
"474","rock"
"475","and"
"476","other"
"477","representatives"
"478","of"
"479","the"
"480","government"
"481","not"
"482","to"
"483","concede"
"484","that"
"485","oisc"
"486","might"
"487","violate"
"488","gatt"
"489","european"
"490","countries"
"491","should"
"492","be"
"493","made"
"494","to"
"495","understand"
"496","that"
"497","the"
"498","united"
"499","states"
"500","believes"
"501","that"
"502","disc"
"503","is"
"504","not"
"505","as"
"506","strong"
"507","an"
"508","export"
"509","incentive"
"510","as"
"511","the"
"512","effect"
"513","of"
"514","the"
"515","tax"
"516","systems"
"517","of"
"518","those"
"519","countries"
"520","and"
"521","that"
"522","the"
"523","united"
"524","states"
"525","is"
"526","committed"
"527","to"
"528","and"
"529","will"
"530","provide"
"531","an"
"532","incentive"
"533","no"
"534","less"
"535","strong"
"536","than"
"537","disc"
"538","cma"
"539","should"
"540","however"
"541","direct"
"542","its"
"543","tax"
"544","policy"
"545","committee"
"546","to"
"547","study"
"548","develop"
"549","and"
"550","pursue"
"551","alternative"
"552","export"
"553","incentives"
"554","so"
"555","that"
"556","cma"
"557","could"
"558","respond"
"559","imnediately"
"560","with"
"561","an"
"562","acceptable"
"563","alternative"
"564","to"
"565","any"
"566","action"
"567","of"
"568","gatt"
"569","the"
"570","treasury"
"571","or"
"572","the"
"573","congress"
"574","that"
"575","might"
"576","lead"
"577","to"
"578","a"
"579","likely"
"580","repeal"
"581","of"
"582","disc"
"583","in"
"584","its"
"585","activities"
"586","the"
"587","tax"
"588","policy"
"589","conmlttee"
"590","believes"
"591","it"
"592","should"
"593","pursue"
"594","three"
"595","fundamental"
"596","principles"
"597","first"
"598","any"
"599","alternative"
"600","export"
"601","incentive"
"602","shall"
"603","be"
"604","at"
"605","least"
"606","as"
"607","beneficial"
"608","to"
"609","exports"
"610","on"
"611","an"
"612","overall"
"613","basis"
"614","as"
"615","the"
"616","present"
"617","disc"
"618","provisions"
"619","second"
"620","any"
"621","alternative"
"622","export"
"623","incentive"
"624","must"
"625","contain"
"626","clear"
"627","and"
"628","equitable"
"629","principles"
"630","for"
"631","the"
"632","pricing"
"633","of"
"634","exports"
"635","along"
"636","the"
"637","lines"
"638","of"
"639","section"
"640","of"
"641","the"
"642","disc"
"643","rules"
"644","third"
"645","there"
"646","should"
"647","be"
"648","no"
"649","tax"
"650","imposed"
"651","as"
"652","part"
"653","of"
"654","any"
"655","changeover"
"656","to"
"657","an"
"658","alternative"
"659","entity"
"660","on"
"661","present"
"662","accumulated"
"663","disc"
"664","earnings"
"665","more"
"666","than"
"667","billion"
"668","in"
"669","current"
"670","us"
"671","corporate"
"672","income"
"673","taxes"
"674","may"
"675","have"
"676","been"
"677","deferred"
"678","by"
"679","american"
"680","industry"
"681","through"
"682","the"
"683","operation"
"684","of"
"685","the"
"686","disc"
"687","provisions"
"688","of"
"689","this"
"690","amount"
"691","the"
"692","chemical"
"693","industry"
"694","has"
"695","deferred"
"696","more"
"697","than"
"698","billion"
"699","in"
"700","taxes"
"701","that"
"702","would"
"703","be"
"704","imnedlately"
"705","charged"
"706","against"
"707","earnings"
"708","reported"
"709","to"
"710","shareholders"
"711","under"
"712","generally"
"713","accepted"
"714","principles"
"715","of"
"716","accounting"
"717","if"
"718","the"
"719","disc"
"720","provisions"
"721","are"
"722","repealed"
"723","the"
"724","tax"
"725","policy"
"726","comnittee"
"727","will"
"728","report"
"729","to"
"730","the"
"731","board"
"732","of"
"733","directors"
"734","should"
"735","a"
"736","change"
"737","in"
"738","circumstances"
"739","occur"
"740","that"
"741","necessitates"
"742","reconsideration"
"743","of"
"744","the"
"745","policy"
"746","described"
"747","herein"
"748","cma"
"749","cma"
"750","i"
"751","exhibit"
"752","d"
"753","survey"
"754","of"
"755","cma"
"756","companies"
"757","the"
"758","effect"
"759","of"
"760","the"
"761","reagan"
"762","tax"
"763","cuts"
"764","on"
"765","research"
"766","development"
"767","the"
"768","that"
"769","cma"
"770","reagans"
"771","a"
"772","survey"
"773","would"
"774","be"
"775","cma"
"776","board"
"777","of"
"778","directors"
"779","at"
"780","their"
"781","september"
"782","meeting"
"783","directed"
"784","attempt"
"785","to"
"786","develop"
"787","concrete"
"788","means"
"789","to"
"790","express"
"791","support"
"792","for"
"793","president"
"794","economic"
"795","programs"
"796","to"
"797","accomplish"
"798","this"
"799","staff"
"800","was"
"801","directed"
"802","to"
"803","conduct"
"804","to"
"805","determine"
"806","what"
"807","effect"
"808","the"
"809","economic"
"810","recovery"
"811","tax"
"812","act"
"813","of"
"814","likely"
"815","to"
"816","have"
"817","on"
"818","company"
"819","investment"
"820","for"
"821","research"
"822","and"
"823","development"
"824","with"
"825","the"
"826","cooperation"
"827","of"
"828","several"
"829","member"
"830","company"
"831","experts"
"832","cma"
"833","staff"
"834","has"
"835","developed"
"836","a"
"837","short"
"838","questionnaire"
"839","which"
"840","seeks"
"841","to"
"842","determine"
"843","any"
"844","chahges"
"845","anticipated"
"846","in"
"847","r"
"848","budgets"
"849","as"
"850","a"
"851","result"
"852","of"
"853","the"
"854","tax"
"855","act"
"856","the"
"857","questionnaire"
"858","also"
"859","seeks"
"860","to"
"861","determine"
"862","the"
"863","likelihood"
"864","of"
"865","shifts"
"866","in"
"867","r"
"868","activities"
"869","from"
"870","foreign"
"871","subsidiaries"
"872","to"
"873","us"
"874","firms"
"875","confidentiality"
"876","of"
"877","all"
"878","responses"
"879","will"
"880","be"
"881","maintained"
"882","this"
"883","is"
"884","being"
"885","done"
"886","to"
"887","determine"
"888","if"
"889","company"
"890","size"
"891","has"
"892","any"
"893","effect"
"894","on"
"895","the"
"896","amount"
"897","of"
"898","resources"
"899","alloted"
"900","to"
"901","r"
"902","activities"
"903","it"
"904","is"
"905","anticipated"
"906","that"
"907","the"
"908","questionnaires"
"909","will"
"910","be"
"911","mailed"
"912","to"
"913","cma"
"914","executive"
"915","contacts"
"916","the"
"917","last"
"918","week"
"919","in"
"920","october"
"921","with"
"922","a"
"923","requested"
"924","return"
"925","date"
"926","of"
"927","november"
"928","the"
"929","tabulated"
"930","results"
"931","are"
"932","anticipated"
"933","by"
"934","oecember"
"935","all"
"936","cma"
"937","members"
"938","are"
"939","urged"
"940","to"
"941","complete"
"942","the"
"943","questionnaire"
"944","so"
"945","that"
"946","a"
"947","strong"
"948","consensus"
"949","on"
"950","this"
"951","issue"
"952","can"
"953","be"
"954","reached"
"955","action"
"956","required"
"957","none"
"958","for"
"959","information"
"960","only"
"961","cma"
"962","cma"
"963","exhibit"
"964","e"
"965","impact"
"966","special"
"967","committee"
"968","subject"
"969","the"
"970","public"
"971","risk"
"972","analysis"
"973","special"
"974","committee"
"975","prasc"
"976","has"
"977","fulfilled"
"978","the"
"979","requirements"
"980","of"
"981","its"
"982","charter"
"983","and"
"984","should"
"985","sunset"
"986","a"
"987","new"
"988","reg­"
"989","ulatory"
"990","impact"
"991","special"
"992","committee"
"993","should"
"994","be"
"995","formed"
"996","to"
"997","develop"
"998","appropriate"
"999","methodologies"
"1000","for"
"1001","use"
"1002","in"
"1003","regulatory"
"1004","impact"
"1005","analysis"
"1006","bycma"
"1007","objective"
"1008","to"
"1009","form"
"1010","a"
"1011","special"
"1012","committee"
"1013","which"
"1014","can"
"1015","help"
"1016","cma"
"1017","support"
"1018","the"
"1019","administrations"
"1020","regulatory"
"1021","policy"
"1022","more"
"1023","fully"
"1024","and"
"1025","function"
"1026","within"
"1027","the"
"1028","guidelines"
"1029","of"
"1030","cmas"
"1031","policy"
"1032","for"
"1033","regulatory"
"1034","impact"
"1035","analysis"
"1036","of"
"1037","health"
"1038","safety"
"1039","and"
"1040","environ­"
"1041","mental"
"1042","regulations"
"1043","recommendations"
"1044","that"
"1045","the"
"1046","cma"
"1047","executive"
"1048","committee"
"1049","sunset"
"1050","the"
"1051","public"
"1052","risk"
"1053","analysis"
"1054","special"
"1055","committee"
"1056","and"
"1057","approve"
"1058","the"
"1059","attached"
"1060","charter"
"1061","for"
"1062","a"
"1063","new"
"1064","spe­"
"1065","cial"
"1066","committee"
"1067","the"
"1068","regulatory"
"1069","impact"
"1070","special"
"1071","committee"
"1072","risc"
"1073","the"
"1074","list"
"1075","of"
"1076","proposed"
"1077","com­"
"1078","mittee"
"1079","members"
"1080","will"
"1081","be"
"1082","sent"
"1083","to"
"1084","the"
"1085","executiv"
"1086","committee"
"1087","under"
"1088","separate"
"1089","cover"
"1090","action"
"1091","required"
"1092","sunset"
"1093","prasc"
"1094","and"
"1095","approve"
"1096","the"
"1097","charter"
"1098","for"
"1099","risc"
"1100","r"
"1101","time"
"1102","date"
"1103","from"
"1104","j"
"1105","telephoned"
"1106","wants"
"1107","to"
"1108","see"
"1109","you"
"1110","returned"
"1111","your"
"1112","call"
"1113","please"
"1114","call"
"1115","will"
"1116","call"
"1117","again"
"1118","urgent"
"1119","cma"
"1120","cma"
"1121","regulatory"
"1122","impact"
"1123","special"
"1124","committee"
"1125","charter"
"1126","under"
"1127","the"
"1128","regulatory"
"1129","safety"
"1130","and"
"1131","environmental"
"1132","impact"
"1133","analysts"
"1134","regulations"
"1135","policy"
"1136","for"
"1137","health"
"1138","approved"
"1139","by"
"1140","the"
"1141","board"
"1142","of"
"1143","directors"
"1144","and"
"1145","within"
"1146","the"
"1147","limits"
"1148","of"
"1149","authority"
"1150","specified"
"1151","executive"
"1152","committee"
"1153","develop"
"1154","appropriate"
"1155","analysis"
"1156","by"
"1157","cma"
"1158","promote"
"1159","agencies"
"1160","an"
"1161","other"
"1162","commlttee"
"1163","wl"
"1164","define"
"1165","methodologies"
"1166","for"
"1167","use"
"1168","in"
"1169","regulatory"
"1170","the"
"1171","special"
"1172","with"
"1173","organizations"
"1174","will"
"1175","the"
"1176","special"
"1177","active"
"1178","committee"
"1179","will"
"1180","in"
"1181","regulatory"
"1182","exchange"
"1183","of"
"1184","maintain"
"1185","impact"
"1186","information"
"1187","associations"
"1188","and"
"1189","by"
"1190","the"
"1191","impact"
"1192","liaison"
"1193","analysis"
"1194","with"
"1195","chemical"
"1196","and"
"1197","and"
"1198","regulatory"
"1199","and"
"1200","allied"
"1201","industrles"
"1202","among"
"1203","its"
"1204","members"
"1205","the"
"1206","special"
"1207","committee"
"1208","shall"
"1209","have"
"1210","repre­"
"1211","this"
"1212","method"
"1213","analysis"
"1214","across"
"1215","sentatives"
"1216","from"
"1217","other"
"1218","appropriate"
"1219","cma"
"1220","committees"
"1221","of"
"1222","committee"
"1223","structure"
"1224","would"
"1225","insure"
"1226","consistent"
"1227","the"
"1228","spectrum"
"1229","of"
"1230","cma"
"1231","interests"
"1232","cma"
"1233","cma"
"1234","regulatory"
"1235","impact"
"1236","special"
"1237","committee"
"1238","nominees"
"1239","mr"
"1240","jackson"
"1241","browning"
"1242","chairman"
"1243","onion"
"1244","carbide"
"1245","corporation"
"1246","park"
"1247","avenue"
"1248","new"
"1249","york"
"1250","ny"
"1251","x"
"1252","mr"
"1253","william"
"1254","k"
"1255","newbury"
"1256","conoco"
"1257","inc"
"1258","high"
"1259","ridge"
"1260","park"
"1261","stamford"
"1262","ct"
"1263","mr"
"1264","anthony"
"1265","dibattista"
"1266","cibageigy"
"1267","corporation"
"1268","saw"
"1269","mill"
"1270","river"
"1271","road"
"1272","ardsley"
"1273","ny"
"1274","mr"
"1275","thomas"
"1276","h"
"1277","rhodes"
"1278","exxon"
"1279","chemical"
"1280","americas"
"1281","houston"
"1282","tx"
"1283","mr"
"1284","h"
"1285","granville"
"1286","haight"
"1287","jr"
"1288","e"
"1289","i"
"1290","du"
"1291","pont"
"1292","de"
"1293","nemours"
"1294","ft"
"1295","company"
"1296","market"
"1297","street"
"1298","room"
"1299","wilmington"
"1300","de"
"1301","dr"
"1302","william"
"1303","r"
"1304","richard"
"1305","monsanto"
"1306","company"
"1307","n"
"1308","lindbergh"
"1309","boulevard"
"1310","st"
"1311","louis"
"1312","m"
"1313","the"
"1314","procter"
"1315","gamble"
"1316","company"
"1317","miami"
"1318","valley"
"1319","laboratories"
"1320","cincinnati"
"1321","oh"
"1322","mr"
"1323","charles"
"1324","l"
"1325","sercu"
"1326","the"
"1327","dow"
"1328","chemical"
"1329","company"
"1330","washington"
"1331","dc"
"1332","dr"
"1333","peter"
"1334","m"
"1335","wolkonaky"
"1336","standard"
"1337","oil"
"1338","company"
"1339","indiana"
"1340","mail"
"1341","code"
"1342","chicago"
"1343","il"
"1344","dr"
"1345","ann"
"1346","baker"
"1347","jenkins"
"1348","environmental"
"1349","affairs"
"1350","allied"
"1351","corporation"
"1352","morristown"
"1353","nj"
"1354","mr"
"1355","rene"
"1356","d"
"1357","sentner"
"1358","shell"
"1359","oil"
"1360","company"
"1361","houston"
"1362","tx"
"1363","mr"
"1364","john"
"1365","mccarthy"
"1366","koppers"
"1367","company"
"1368","rnc"
"1369","koppers"
"1370","building"
"1371","pittsburgh"
"1372","pa"
"1373","staff"
"1374","executive"
"1375","d"
"1376","chris"
"1377","catheart"
"1378","cma"
"1379","cma"
"1380","exhibit"
"1381","p"
"1382","member"
"1383","services"
"1384","department"
"1385","status"
"1386","report"
"1387","the"
"1388","creation"
"1389","of"
"1390","this"
"1391","department"
"1392","was"
"1393","announced"
"1394","at"
"1395","the"
"1396","january"
"1397","board"
"1398","meeting"
"1399","consequently"
"1400","it"
"1401","has"
"1402","been"
"1403","in"
"1404","existance"
"1405","for"
"1406","only"
"1407","months"
"1408","it"
"1409","is"
"1410","staffed"
"1411","by"
"1412","one"
"1413","professional"
"1414","and"
"1415","a"
"1416","secretary"
"1417","rationale"
"1418","for"
"1419","creating"
"1420","department"
"1421","the"
"1422","chemical"
"1423","industry"
"1424","has"
"1425","been"
"1426","under"
"1427","critical"
"1428","pressure"
"1429","for"
"1430","many"
"1431","years"
"1432","by"
"1433","environmentalists"
"1434","the"
"1435","media"
"1436","and"
"1437","government"
"1438","both"
"1439","legislative"
"1440","and"
"1441","regulatory"
"1442","as"
"1443","the"
"1444","industry"
"1445","is"
"1446","widely"
"1447","spread"
"1448","across"
"1449","the"
"1450","country"
"1451","with"
"1452","some"
"1453","welldefined"
"1454","areas"
"1455","of"
"1456","heavy"
"1457","concentration"
"1458","these"
"1459","pressures"
"1460","also"
"1461","have"
"1462","been"
"1463","widely"
"1464","spread"
"1465","eventually"
"1466","the"
"1467","pressures"
"1468","extended"
"1469","to"
"1470","and"
"1471","were"
"1472","applied"
"1473","by"
"1474","national"
"1475","environmental"
"1476","groups"
"1477","national"
"1478","media"
"1479","and"
"1480","the"
"1481","federal"
"1482","government"
"1483","cma"
"1484","had"
"1485","no"
"1486","formal"
"1487","mechanism"
"1488","at"
"1489","state"
"1490","and"
"1491","local"
"1492","levels"
"1493","to"
"1494","counter"
"1495","the"
"1496","efforts"
"1497","directed"
"1498","against"
"1499","the"
"1500","industry"
"1501","one"
"1502","was"
"1503","needed"
"1504","a"
"1505","broadly"
"1506","based"
"1507","one"
"1508","to"
"1509","strengthen"
"1510","cmas"
"1511","advocacy"
"1512","effectiveness"
"1513","on"
"1514","the"
"1515","national"
"1516","scene"
"1517","the"
"1518","need"
"1519","became"
"1520","even"
"1521","more"
"1522","evident"
"1523","with"
"1524","the"
"1525","election"
"1526","of"
"1527","president"
"1528","reagan"
"1529","and"
"1530","his"
"1531","commitment"
"1532","to"
"1533","defederalization"
"1534","this"
"1535","turning"
"1536","to"
"1537","the"
"1538","states"
"1539","by"
"1540","the"
"1541","federal"
"1542","government"
"1543","in"
"1544","no"
"1545","way"
"1546","lessened"
"1547","the"
"1548","absolute"
"1549","necessity"
"1550","for"
"1551","strength"
"1552","in"
"1553","washington"
"1554","it"
"1555","reaffirmed"
"1556","the"
"1557","need"
"1558","for"
"1559","now"
"1560","the"
"1561","industry"
"1562","was"
"1563","to"
"1564","face"
"1565","fighting"
"1566","on"
"1567","fronts"
"1568","the"
"1569","states"
"1570","with"
"1571","much"
"1572","of"
"1573","which"
"1574","would"
"1575","take"
"1576","place"
"1577","lighting"
"1578","the"
"1579","fuse"
"1580","on"
"1581","issues"
"1582","to"
"1583","explode"
"1584","statebystate"
"1585","right"
"1586","up"
"1587","to"
"1588","congress"
"1589","in"
"1590","the"
"1591","early"
"1592","s"
"1593","some"
"1594","state"
"1595","and"
"1596","local"
"1597","groups"
"1598","representing"
"1599","the"
"1600","chemical"
"1601","industry"
"1602","in"
"1603","their"
"1604","respective"
"1605","areas"
"1606","were"
"1607","formed"
"1608","largely"
"1609","on"
"1610","their"
"1611","initiative"
"1612","cma"
"1613","then"
"1614","mca"
"1615","had"
"1616","an"
"1617","onagain"
"1618","offagain"
"1619","love"
"1620","affair"
"1621","with"
"1622","these"
"1623","autonomous"
"1624","organizations"
"1625","some"
"1626","flourished"
"1627","some"
"1628","died"
"1629","others"
"1630","were"
"1631","quite"
"1632","passive"
"1633","in"
"1634","the"
"1635","s"
"1636","and"
"1637","early"
"1638","s"
"1639","when"
"1640","support"
"1641","was"
"1642","vital"
"1643","cma"
"1644","couldnt"
"1645","decid"
"1646","what"
"1647","to"
"1648","do"
"1649","eventually"
"1650","those"
"1651","that"
"1652","survived"
"1653","went"
"1654","their"
"1655","own"
"1656","way"
"1657","the"
"1658","relationship"
"1659","with"
"1660","cma"
"1661","was"
"1662","not"
"1663","good"
"1664","that"
"1665","was"
"1666","how"
"1667","matters"
"1668","stood"
"1669","in"
"1670","january"
"1671","see"
"1672","attached"
"1673","brochure"
"1674","today"
"1675","testerday"
"1676","tomorrow"
"1677","a"
"1678","brief"
"1679","look"
"1680","at"
"1681","state"
"1682","organizations"
"1683","cma"
"1684","departmental"
"1685","objective"
"1686","build"
"1687","a"
"1688","strong"
"1689","broadly"
"1690","based"
"1691","chemical"
"1692","industry"
"1693","state"
"1694","and"
"1695","local"
"1696","structure"
"1697","to"
"1698","support"
"1699","cma"
"1700","at"
"1701","the"
"1702","point"
"1703","of"
"1704","the"
"1705","pyramid"
"1706","in"
"1707","washington"
"1708","by"
"1709","developing"
"1710","a"
"1711","close"
"1712","cooperative"
"1713","association"
"1714","with"
"1715","existing"
"1716","associations"
"1717","councils"
"1718","and"
"1719","chemical"
"1720","industry"
"1721","committees"
"1722","helping"
"1723","to"
"1724","found"
"1725","additional"
"1726","similar"
"1727","groups"
"1728","where"
"1729","warranted"
"1730","working"
"1731","in"
"1732","like"
"1733","manner"
"1734","with"
"1735","the"
"1736","corporate"
"1737","headquarters"
"1738","of"
"1739","cma"
"1740","members"
"1741","and"
"1742","through"
"1743","them"
"1744","with"
"1745","their"
"1746","plants"
"1747","in"
"1748","local"
"1749","areas"
"1750","studying"
"1751","the"
"1752","chemical"
"1753","industry"
"1754","seeking"
"1755","to"
"1756","find"
"1757","companies"
"1758","eligible"
"1759","for"
"1760","cma"
"1761","membership"
"1762","and"
"1763","recruit"
"1764","them"
"1765","through"
"1766","the"
"1767","membership"
"1768","committee"
"1769","and"
"1770","the"
"1771","board"
"1772","while"
"1773","working"
"1774","closely"
"1775","with"
"1776","the"
"1777","cma"
"1778","offices"
"1779","of"
"1780","secretary"
"1781","and"
"1782","treasurer"
"1783","serving"
"1784","cma"
"1785","through"
"1786","eyes"
"1787","and"
"1788","ears"
"1789","attuned"
"1790","to"
"1791","problems"
"1792","upon"
"1793","which"
"1794","the"
"1795","association"
"1796","should"
"1797","act"
"1798","positively"
"1799","acting"
"1800","as"
"1801","the"
"1802","catalyst"
"1803","to"
"1804","bring"
"1805","association"
"1806","resources"
"1807","to"
"1808","bear"
"1809","on"
"1810","problems"
"1811","and"
"1812","assure"
"1813","that"
"1814","needed"
"1815","seminars"
"1816","symposia"
"1817","policy"
"1818","positions"
"1819","and"
"1820","programs"
"1821","are"
"1822","fielded"
"1823","where"
"1824","needed"
"1825","principally"
"1826","with"
"1827","state"
"1828","organizations"
"1829","action"
"1830","to"
"1831","date"
"1832","top"
"1833","priority"
"1834","has"
"1835","been"
"1836","given"
"1837","to"
"1838","strengthening"
"1839","existing"
"1840","state"
"1841","groups"
"1842","and"
"1843","our"
"1844","ties"
"1845","with"
"1846","them"
"1847","this"
"1848","priority"
"1849","also"
"1850","included"
"1851","helping"
"1852","in"
"1853","firming"
"1854","the"
"1855","establishment"
"1856","of"
"1857","four"
"1858","just"
"1859","coming"
"1860","on"
"1861","stream"
"1862","when"
"1863","the"
"1864","department"
"1865","was"
"1866","created"
"1867","the"
"1868","four"
"1869","brought"
"1870","to"
"1871","the"
"1872","number"
"1873","of"
"1874","groups"
"1875","one"
"1876","southern"
"1877","california"
"1878","has"
"1879","since"
"1880","merged"
"1881","with"
"1882","the"
"1883","california"
"1884","chemical"
"1885","industry"
"1886","council"
"1887","to"
"1888","constitute"
"1889","a"
"1890","blanket"
"1891","organization"
"1892","for"
"1893","the"
"1894","state"
"1895","it"
"1896","will"
"1897","however"
"1898","continue"
"1899","as"
"1900","a"
"1901","satellite"
"1902","group"
"1903","as"
"1904","most"
"1905","of"
"1906","the"
"1907","plant"
"1908","operations"
"1909","are"
"1910","in"
"1911","the"
"1912","south"
"1913","and"
"1914","there"
"1915","is"
"1916","need"
"1917","for"
"1918","it"
"1919","to"
"1920","continue"
"1921","to"
"1922","meet"
"1923","on"
"1924","concerns"
"1925","peculiar"
"1926","to"
"1927","its"
"1928","area"
"1929","see"
"1930","inside"
"1931","back"
"1932","cover"
"1933","of"
"1934","brochure"
"1935","for"
"1936","list"
"1937","of"
"1938","groups"
"1939","the"
"1940","newest"
"1941","groups"
"1942","are"
"1943","in"
"1944","new"
"1945","york"
"1946","pennsylvania"
"1947","connecticut"
"1948","and"
