"","dictionary"
"320","this"
"321","is"
"322","devoted"
"323","to"
"324","the"
"325","work"
"326","t"
"327","is"
"328","going"
"329","on"
"330","in"
"331","isac"
"332","chemicals"
"333","i"
"334","would"
"335","like"
"336","to"
"337","wind"
"338","up"
"339","with"
"340","a"
"341","brief"
"342","comment"
"343","concerning"
"344","ocita"
"345","office"
"346","of"
"347","chemical"
"348","industry"
"349","trade"
"350","advisor"
"351","f"
"352","cma"
"353","m"
"354","in"
"355","regard"
"356","to"
"357","gatt"
"358","i"
"359","am"
"360","aware"
"361","that"
"362","dr"
"363","dawson"
"364","has"
"365","pretty"
"366","much"
"367","kept"
"368","you"
"369","up"
"370","to"
"371","date"
"372","in"
"373","this"
"374","area"
"375","the"
"376","written"
"377","report"
"378","of"
"379","these"
"380","remarks"
"381","that"
"382","you"
"383","will"
"384","receive"
"385","will"
"386","give"
"387","you"
"388","the"
"389","details"
"390","of"
"391","how"
"392","the"
"393","tariff"
"394","formula"
"395","which"
"396","was"
"397","first"
"398","tabled"
"399","by"
"400","the"
"401","usa"
"402","dif­"
"403","fers"
"404","from"
"405","the"
"406","one"
"407","that"
"408","the"
"409","common"
"410","market"
"411","brought"
"412","out"
"413","injuly"
"414","the"
"415","tariff"
"416","formula"
"417","tabled"
"418","by"
"419","the"
"420","u"
"421","s"
"422","suggests"
"423","that"
"424","all"
"425","tariffs"
"426","above"
"427","be"
"428","cut"
"429","by"
"430","the"
"431","maximum"
"432","allowed"
"433","by"
"434","the"
"435","trade"
"436","act"
"437","and"
"438","those"
"439","below"
"440","by"
"441","a"
"442","formula"
"443","of"
"444","cuts"
"445","between"
"446","the"
"447","ec"
"448","formula"
"449","proposes"
"450","tariffs"
"451","would"
"452","be"
"453","cut"
"454","by"
"455","their"
"456","own"
"457","amount"
"458","a"
"459","process"
"460","that"
"461","would"
"462","be"
"463","repeated"
"464","four"
"465","times"
"466","that"
"467","is"
"468","to"
"469","say"
"470","a"
"471","tariff"
"472","of"
"473","would"
"474","initially"
"475","be"
"476","cut"
"477","b"
"478","the"
"479","result"
"480","being"
"481","a"
"482","tariff"
"483","doing"
"484","this"
"485","four"
"486","more"
"487","times"
"488","would"
"489","mean"
"490","an"
"491","ultimate"
"492","tariff"
"493","of"
"494","the"
"495","european"
"496","version"
"497","tends"
"498","to"
"499","embrace"
"500","more"
"501","harmonization"
"502","in"
"503","that"
"504","it"
"505","cuts"
"506","the"
"507","higher"
"508","duties"
"509","more"
"510","than"
"511","our"
"512","formula"
"513","does"
"514","we"
"515","remain"
"516","critical"
"517","of"
"518","the"
"519","ec"
"520","proposal"
"521","in"
"522","that"
"523","it"
"524","specifically"
"525","excludes"
"526","agricultural"
"527","products"
"528","the"
"529","common"
"530","market"
"531","still"
"532","hopes"
"533","to"
"534","keep"
"535","this"
"536","delicate"
"537","subject"
"538","separate"
"539","from"
"540","other"
"541","trade"
"542","areas"
"543","the"
"544","international"
"545","trade"
"546","committee"
"547","shares"
"548","the"
"549","feeling"
"550","that"
"551","the"
"552","ec"
"553","formula"
"554","is"
"555","not"
"556","ambitious"
"557","enough"
"558","since"
"559","it"
"560","would"
"561","result"
"562","in"
"563","an"
"564","av"
"565","rage"
"566","reduction"
"567","of"
"568","the"
"569","current"
"570","duties"
"571","of"
"572","about"
"573","and"
"574","that"
"575","is"
"576","before"
"577","any"
"578","exceptions"
"579","are"
"580","taken"
"581","into"
"582","account"
"583","i"
"584","understand"
"585","that"
"586","mr"
"587","ford"
"588","during"
"589","his"
"590","visit"
"591","to"
"592","the"
"593","summit"
"594","meeting"
"595","in"
"596","puerto"
"597","rfco"
"598","stated"
"599","that"
"600","the"
"601","u"
"602","s"
"603","should"
"604","shoot"
"605","for"
"606","a"
"607","target"
"608","cut"
"609","of"
"610","of"
"611","the"
"612","current"
"613","tariffs"
"614","of"
"615","our"
"616","ec"
"617","trading"
"618","partners"
"619","since"
"620","mr"
"621","ford"
"622","was"
"623","referring"
"624","to"
"625","a"
"626","cut"
"627","after"
"628","exceptions"
"629","are"
"630","taken"
"631","into"
"632","account"
"633","you"
"634","can"
"635","see"
"636","this"
"637","leaves"
"638","a"
"639","wide"
"640","gap"
"641","for"
"642","our"
"643","negotiators"
"644","to"
"645","close"
"646","as"
"647","to"
"648","the"
"649","timing"
"650","of"
"651","the"
"652","final"
"653","decision"
"654","on"
"655","the"
"656","tariff"
"657","formula"
"658","you"
"659","are"
"660","aware"
"661","that"
"662","the"
"663","swedes"
"664","have"
"665","recently"
"666","settled"
"667","their"
"668","elec­"
"669","tions"
"670","soon"
"671","it"
"672","will"
"673","be"
"674","the"
"675","west"
"676","germans"
"677","and"
"678","the"
"679","japanese"
"680","at"
"681","the"
"682","first"
"683","of"
"684","this"
"685","coming"
"686","year"
"687","there"
"688","will"
"689","be"
"690","a"
"691","replacement"
"692","of"
"693","eight"
"694","of"
"695","the"
"696","nine"
"697","ec"
"698","ministers"
"699","in"
"700","brussels"
"701","all"
"702","of"
"703","this"
"704","cou­"
"705","pled"
"706","with"
"707","our"
"708","own"
"709","elections"
"710","in"
"711","november"
"712","leads"
"713","your"
"714","committee"
"715","to"
"716","the"
"717","conclusion"
"718","that"
"719","not"
"720","only"
"721","will"
"722","there"
"723","be"
"724","an"
"725","agreement"
"726","on"
"727","the"
"728","formula"
"729","but"
"730","also"
"731","no"
"732","serious"
"733","negotiations"
"734","will"
"735","begin"
"736","before"
"737","early"
"738","to"
"739","mid"
"740","at"
"741","best"
"742","cma"
"743","i"
"744","government"
"745","continues"
"746","however"
"747","to"
"748","let"
"749","us"
"750","know"
"751","that"
"752","things"
"753","are"
"754","indeed"
"755","busy"
"756","in"
"757","geneva"
"758","with"
"759","various"
"760","multilateral"
"761","trade"
"762","negotia­"
"763","tion"
"764","mtn"
"765","subgroups"
"766","at"
"767","work"
"768","hammering"
"769","out"
"770","preliminary"
"771","details"
"772","these"
"773","subgroups"
"774","have"
"775","been"
"776","meeting"
"777","with"
"778","our"
"779","trading"
"780","partners"
"781","in"
"782","an"
"783","effort"
"784","to"
"785","come"
"786","to"
"787","a"
"788","mutual"
"789","understanding"
"790","on"
"791","how"
"792","to"
"793","treat"
"794","such"
"795","matters"
"796","as"
"797","subsidies"
"798","countervailing"
"799","duties"
"800","access"
"801","to"
"802","supply"
"803","government"
"804","procurement"
"805","standards"
"806","and"
"807","codes"
"808","gatt"
"809","re­"
"810","form"
"811","and"
"812","the"
"813","very"
"814","important"
"815","subject"
"816","of"
"817","nontariff"
"818","barriers"
"819","due"
"820","to"
"821","a"
"822","wide"
"823","variety"
"824","of"
"825","nontariff"
"826","barriers"
"827","currently"
"828","employ­"
"829","ed"
"830","it"
"831","is"
"832","thought"
"833","by"
"834","many"
"835","that"
"836","the"
"837","settlement"
"838","of"
"839","this"
"840","matter"
"841","is"
"842","more"
"843","critical"
"844","than"
"845","the"
"846","agreement"
"847","upon"
"848","a"
"849","tariff"
"850","formula"
"851","isac"
"852","six"
"853","members"
"854","of"
"855","whom"
"856","are"
"857","from"
"858","the"
"859","mca"
"860","international"
"861","trade"
"862","com­"
"863","mittee"
"864","are"
"865","providing"
"866","u"
"867","s"
"868","chemical"
"869","industry"
"870","overviews"
"871","on"
"872","how"
"873","we"
"874","wish"
"875","these"
"876","matters"
"877","to"
"878","be"
"879","handled"
"880","when"
"881","negotiations"
"882","do"
"883","finally"
"884","take"
"885","place"
"886","this"
"887","leads"
"888","me"
"889","into"
"890","the"
"891","subject"
"892","of"
"893","how"
"894","isac"
"895","is"
"896","progressing"
"897","at"
"898","our"
"899","meeting"
"900","some"
"901","two"
"902","weeks"
"903","ago"
"904","in"
"905","washington"
"906","we"
"907","were"
"908","told"
"909","by"
"910","repr"
"911","sentatives"
"912","of"
"913","the"
"914","department"
"915","of"
"916","commerce"
"917","as"
"918","well"
"919","as"
"920","the"
"921","office"
"922","of"
"923","special"
"924","trade"
"925","representative"
"926","that"
"927","isac"
"928","was"
"929","better"
"930","prepared"
"931","and"
"932","better"
"933","organized"
"934","than"
"935","any"
"936","of"
"937","the"
"938","remaining"
"939","isacs"
"940","this"
"941","praise"
"942","by"
"943","the"
"944","government"
"945","is"
"946","not"
"947","meant"
"948","to"
"949","imply"
"950","that"
"951","we"
"952","nec­"
"953","essarily"
"954","expect"
"955","to"
"956","do"
"957","better"
"958","in"
"959","the"
"960","negotiations"
"961","than"
"962","we"
"963","did"
"964","in"
"965","the"
"966","kennedy"
"967","round"
"968","nor"
"969","better"
"970","than"
"971","any"
"972","of"
"973","the"
"974","other"
"975","idustries"
"976","of"
"977","the"
"978","united"
"979","states"
"980","but"
"981","we"
"982","do"
"983","want"
"984","you"
"985","to"
"986","know"
"987","that"
"988","we"
"989","see"
"990","no"
"991","reason"
"992","for"
"993","government"
"994","to"
"995","eventually"
"996","point"
"997","the"
"998","finger"
"999","at"
"1000","our"
"1001","in­"
"1002","dustry"
"1003","and"
"1004","tell"
"1005","us"
"1006","that"
"1007","we"
"1008","failed"
"1009","in"
"1010","doing"
"1011","our"
"1012","homework"
"1013","there"
"1014","still"
"1015","remains"
"1016","an"
"1017","inadequate"
"1018","twoway"
"1019","flow"
"1020","of"
"1021","information"
"1022","in"
"1023","these"
"1024","large"
"1025","and"
"1026","complex"
"1027","government"
"1028","private"
"1029","sector"
"1030","committee"
"1031","structures"
"1032","at"
"1033","the"
"1034","same"
"1035","time"
"1036","it"
"1037","is"
"1038","agreed"
"1039","that"
"1040","they"
"1041","are"
"1042","func­"
"1043","tioning"
"1044","better"
"1045","than"
"1046","they"
"1047","were"
"1048","at"
"1049","the"
"1050","start"
"1051","str"
"1052","continues"
"1053","to"
"1054","tell"
"1055","us"
"1056","that"
"1057","they"
"1058","are"
"1059","determined"
"1060","to"
"1061","further"
"1062","improve"
"1063","the"
"1064","isac"
"1065","system"
"1066","and"
"1067","that"
"1068","the"
"1069","outcome"
"1070","of"
"1071","the"
"1072","negotiations"
"1073","will"
"1074","depend"
"1075","to"
"1076","a"
"1077","great"
"1078","extent"
"1079","on"
"1080","just"
"1081","how"
"1082","well"
"1083","we"
"1084","have"
"1085","prepared"
"1086","the"
"1087","geneva"
"1088","negotiators"
"1089","which"
"1090","in"
"1091","turn"
"1092","is"
"1093","saying"
"1094","just"
"1095","how"
"1096","well"
"1097","the"
"1098","isac"
"1099","functioned"
"1100","cma"
"1101","due"
"1102","to"
"1103","the"
"1104","complexity"
"1105","of"
"1106","the"
"1107","chemical"
"1108","industry"
"1109","we"
"1110","were"
"1111","forced"
"1112","in"
"1113","isac"
"1114","to"
"1115","fragment"
"1116","into"
"1117","seven"
"1118","subcommittees"
"1119","which"
"1120","are"
"1121","benzenoid"
"1122","intermediates"
"1123","pigments"
"1124","fertilizers"
"1125","pesticides"
"1126","inorganics"
"1127","miscellaneous"
"1128","organics"
"1129","and"
"1130","dyestuffs"
"1131","the"
"1132","full"
"1133","isac"
"1134","committee"
"1135","is"
"1136","expected"
"1137","to"
"1138","meet"
"1139","four"
"1140","times"
"1141","this"
"1142","year"
"1143","while"
"1144","the"
"1145","subgroups"
"1146","will"
"1147","meet"
"1148","at"
"1149","least"
"1150","that"
"1151","many"
"1152","times"
"1153","at"
"1154","the"
"1155","pre­"
"1156","sent"
"1157","time"
"1158","we"
"1159","are"
"1160","hard"
"1161","at"
"1162","work"
"1163","trying"
"1164","to"
"1165","determine"
"1166","just"
"1167","which"
"1168","chemical"
"1169","products"
"1170","would"
"1171","be"
"1172","most"
"1173","sensitive"
"1174","to"
"1175","tariff"
"1176","cuts"
"1177","this"
"1178","is"
"1179","the"
"1180","exceptions"
"1181","list"
"1182","there"
"1183","is"
"1184","one"
"1185","key"
"1186","area"
"1187","that"
"1188","i"
"1189","solicit"
"1190","the"
"1191","help"
"1192","of"
"1193","those"
"1194","of"
"1195","you"
"1196","present"
"1197","today"
"1198","in"
"1199","this"
"1200","respect"
"1201","and"
"1202","that"
"1203","is"
"1204","in"
"1205","the"
"1206","field"
"1207","of"
"1208","inorganic"
"1209","products"
"1210","more"
"1211","input"
"1212","into"
"1213","our"
"1214","committee"
"1215","is"
"1216","definitely"
"1217","required"
"1218","by"
"1219","industry"
"1220","to"
"1221","be"
"1222","sure"
"1223","that"
"1224","correct"
"1225","decisions"
"1226","by"
"1227","isac"
"1228","members"
"1229","are"
"1230","being"
"1231","made"
"1232","this"
"1233","input"
"1234","as"
"1235","it"
"1236","pertains"
"1237","to"
"1238","sensitivity"
"1239","should"
"1240","be"
"1241","made"
"1242","directly"
"1243","to"
"1244","the"
"1245","department"
"1246","of"
"1247","commerce"
"1248","and"
"1249","the"
"1250","appropriate"
"1251","address"
"1252","is"
"1253","given"
"1254","in"
"1255","the"
"1256","written"
"1257","report"
"1258","of"
"1259","these"
"1260","remarks"
"1261","industry"
"1262","consultation"
"1263","policy"
"1264","staff"
"1265","department"
"1266","of"
"1267","commerce"
"1268","washington"
"1269","d"
"1270","c"
"1271","as"
"1272","isac"
"1273","works"
"1274","with"
"1275","this"
"1276","exceptions"
"1277","list"
"1278","and"
"1279","brings"
"1280","it"
"1281","to"
"1282","a"
"1283","conclusion"
"1284","we"
"1285","are"
"1286","informed"
"1287","by"
"1288","government"
"1289","that"
"1290","our"
"1291","next"
"1292","step"
"1293","will"
"1294","be"
"1295","one"
"1296","of"
"1297","being"
"1298","certain"
"1299","that"
"1300","we"
"1301","can"
"1302","ultimately"
"1303","provide"
"1304","the"
"1305","necessary"
"1306","justification"
"1307","for"
"1308","our"
"1309","decisions"
"1310","by"
"1311","utilization"
"1312","of"
"1313","a"
"1314","checklist"
"1315","we"
"1316","are"
"1317","preparing"
"1318","ourselves"
"1319","to"
"1320","address"
"1321","these"
"1322","questions"
"1323","from"
"1324","government"
"1325","we"
"1326","are"
"1327","also"
"1328","establishing"
"1329","priorities"
"1330","within"
"1331","the"
"1332","xceptions"
"1333","list"
"1334","itself"
"1335","thus"
"1336","the"
"1337","critical"
"1338","area"
"1339","for"
"1340","our"
"1341","indus­"
"1342","try"
"1343","will"
"1344","probably"
"1345","reside"
"1346","in"
"1347","the"
"1348","rules"
"1349","for"
"1350","determining"
"1351","exception"
"1352","and"
"1353","the"
"1354","ultimate"
"1355","ability"
"1356","of"
"1357","our"
"1358","negotiators"
"1359","to"
"1360","obtain"
"1361","exceptions"
"1362","for"
"1363","the"
"1364","import"
"1365","sensitive"
"1366","products"
"1367","whether"
"1368","it"
"1369","is"
"1370","on"
"1371","a"
"1372","multilateral"
"1373","or"
"1374","bilateral"
"1375","basis"
"1376","in"
"1377","addition"
"1378","to"
"1379","this"
"1380","work"
"1381","on"
"1382","exceptions"
"1383","we"
"1384","continue"
"1385","to"
"1386","press"
"1387","government"
"1388","for"
"1389","the"
"1390","conversion"
"1391","of"
"1392","our"
"1393","specific"
"1394","and"
"1395","compound"
"1396","duties"
"1397","to"
"1398","an"
"1399","ad"
"1400","valorem"
"1401","basis"
"1402","the"
"1403","selection"
"1404","of"
"1405","the"
"1406","base"
"1407","year"
"1408","being"
"1409","the"
"1410","critical"
"1411","matter"
"1412","some"
"1413","base"
"1414","year"
"1415","has"
"1416","to"
"1417","be"
"1418","agreed"
"1419","upon"
"1420","in"
"1421","order"
"1422","to"
"1423","provide"
"1424","a"
"1425","starting"
"1426","point"
"1427","for"
"1428","the"
"1429","calculation"
"1430","of"
"1431","the"
"1432","value"
"1433","of"
"1434","the"
"1435","concessions"
"1436","to"
"1437","be"
"1438","negotiated"
"1439","this"
"1440","is"
"1441","more"
"1442","important"
"1443","for"
"1444","the"
"1445","chemical"
"1446","industry"
"1447","than"
"1448","perhaps"
"1449","any"
"1450","other"
"1451","due"
"1452","to"
"1453","the"
"1454","fact"
"1455","that"
"1456","we"
"1457","have"
"1458","such"
"1459","a"
"1460","large"
"1461","number"
"1462","of"
"1463","specific"
"1464","and"
"1465","compound"
"1466","duties"
"1467","and"
"1468","to"
"1469","the"
"1470","sharp"
"1471","rises"
"1472","in"
"1473","the"
"1474","chemical"
"1475","prices"
"1476","over"
"1477","the"
"1478","last"
"1479","several"
"1480","years"
"1481","cma"
"1482","r"
"1483","finally"
"1484","i"
"1485","wish"
"1486","to"
"1487","report"
"1488","that"
"1489","dr"
"1490","dawson"
"1491","in"
"1492","the"
"1493","capacity"
"1494","of"
"1495","the"
"1496","chemical"
"1497","industry"
"1498","trade"
"1499","advisor"
"1500","has"
"1501","reactivated"
"1502","the"
"1503","technical"
"1504","advisory"
"1505","committee"
"1506","we"
"1507","will"
"1508","have"
"1509","our"
"1510","first"
"1511","meeting"
"1512","tomorrow"
"1513","in"
"1514","new"
"1515","york"
"1516","city"
"1517","dr"
"1518","dawson"
"1519","has"
"1520","restructured"
"1521","this"
"1522","committee"
"1523","and"
"1524","it"
"1525","is"
"1526","planned"
"1527","that"
"1528","this"
"1529","is"
"1530","yet"
"1531","another"
"1532","way"
"1533","that"
"1534","oar"
"1535","industry"
"1536","can"
"1537","be"
"1538","sure"
"1539","of"
"1540","addressing"
"1541","all"
"1542","agencies"
"1543","of"
"1544","our"
"1545","government"
"1546","with"
"1547","uniform"
"1548","voice"
"1549","in"
"1550","addition"
"1551","to"
"1552","mca"
"1553","dcma"
"1554","socma"
"1555","spx"
"1556","and"
"1557","various"
"1558","members"
"1559","of"
"1560","isac"
"1561","will"
"1562","all"
"1563","be"
"1564","brought"
"1565","together"
"1566","tomorrow"
"1567","under"
"1568","one"
"1569","committee"
"1570","this"
"1571","organization"
"1572","is"
"1573","not"
"1574","restrict­"
"1575","ed"
"1576","as"
"1577","is"
"1578","the"
"1579","isac"
"1580","program"
"1581","in"
"1582","that"
"1583","twoway"
"1584","communication"
"1585","is"
"1586","pos­"
"1587","sible"
"1588","one"
"1589","item"
"1590","that"
"1591","was"
"1592","not"
"1593","included"
"1594","in"
"1595","my"
"1596","outline"
"1597","that"
"1598","may"
"1599","be"
"1600","of"
"1601","in­"
"1602","terest"
"1603","to"
"1604","you"
"1605","gentlemen"
"1606","deals"
"1607","with"
"1608","a"
"1609","recent"
"1610","survey"
"1611","sent"
"1612","to"
"1613","the"
"1614","chemical"
"1615","industry"
"1616","by"
"1617","the"
"1618","stanford"
"1619","research"
"1620","institute"
"1621","sri"
"1622","in"
"1623","conjunction"
"1624","with"
"1625","the"
"1626","u"
"1627","s"
"1628","department"
"1629","of"
"1630","labor"
"1631","due"
"1632","to"
"1633","the"
"1634","detail"
"1635","that"
"1636","the"
"1637","survey"
"1638","called"
"1639","for"
"1640","an"
"1641","overwhelming"
"1642","number"
"1643","of"
"1644","u"
"1645","sbased"
"1646","chemical"
"1647","companies"
"1648","have"
"1649","declined"
"1650","to"
"1651","respond"
"1652","in"
"1653","conclusion"
"1654","within"
"1655","the"
"1656","next"
"1657","months"
"1658","there"
"1659","is"
"1660","a"
"1661","reasonable"
"1662","chance"
"1663","that"
"1664","our"
"1665","negotiators"
"1666","will"
"1667","begin"
"1668","a"
"1669","serious"
"1670","dialogue"
"1671","with"
"1672","there"
"1673","continues"
"1674","to"
"1675","be"
"1676","a"
"1677","serious"
"1678","need"
"1679","for"
"1680","continued"
"1681","industry"
"1682","input"
"1683","to"
"1684","insure"
"1685","we"
"1686","take"
"1687","advantage"
"1688","of"
"1689","all"
"1690","available"
"1691","opportunities"
"1692","having"
"1693","been"
"1694","in"
"1695","the"
"1696","position"
"1697","of"
"1698","chair­"
"1699","man"
"1700","of"
"1701","this"
"1702","committee"
"1703","only"
"1704","about"
"1705","four"
"1706","months"
"1707","now"
"1708","i"
"1709","am"
"1710","happy"
"1711","to"
"1712","see"
"1713","dave"
"1714","dawson"
"1715","out"
"1716","there"
"1717","amongst"
"1718","you"
"1719","and"
"1720","he"
"1721","has"
"1722","agreed"
"1723","to"
"1724","help"
"1725","me"
"1726","answer"
"1727","any"
"1728","questions"
"1729","ourtrading"
"1730","partners"
"1731","thank"
"1732","you"
"1733","v"
"1734","cma"
