"","dictionary"
"262","questions"
"263","relating"
"264","to"
"265","the"
"266","final"
"267","report"
"268","of"
"269","the"
"270","chronic"
"271","inhalation"
"272","study"
"273","conducted"
"274","for"
"275","the"
"276","panel"
"277","by"
"278","drs"
"279","maltonl"
"280","and"
"281","spreaflco"
"282","ethylene"
"283","oxide"
"284","membership"
"285","of"
"286","the"
"287","newly"
"288","formed"
"289","ethylene"
"290","oxide"
"291","industry"
"292","council"
"293","includes"
"294","companies"
"295","and"
"296","associations"
"297","the"
"298","scientific"
"299","and"
"300","regulatory"
"301","committees"
"302","have"
"303","formed"
"304","several"
"305","task"
"306","forces"
"307","that"
"308","are"
"309","in"
"310","the"
"311","process"
"312","of"
"313","developing"
"314","programs"
"315","budgets"
"316","and"
"317","proposals"
"318","are"
"319","to"
"320","be"
"321","submitted"
"322","to"
"323","the"
"324","eoic"
"325","executive"
"326","committee"
"327","by"
"328","november"
"329","on"
"330","september"
"331","osha"
"332","denied"
"333","a"
"334","petition"
"335","of"
"336","the"
"337","the"
"338","public"
"339","citizen"
"340","health"
"341","research"
"342","group"
"343","and"
"344","the"
"345","american"
"346","federation"
"347","of"
"348","state"
"349","county"
"350","and"
"351","municipal"
"352","employees"
"353","to"
"354","issue"
"355","an"
"356","emergency"
"357","temporary"
"358","standard"
"359","also"
"360","osha"
"361","stated"
"362","that"
"363","an"
"364","advance"
"365","notice"
"366","of"
"367","proposed"
"368","rulemaking"
"369","anpr"
"370","would"
"371","be"
"372","issued"
"373","included"
"374","in"
"375","the"
"376","cma"
"377","denial"
"378","was"
"379","a"
"380","statement"
"381","that"
"382","regulation"
"383","of"
"384","sterllant"
"385","and"
"386","pesticide"
"387","end"
"388","users"
"389","of"
"390","ethylene"
"391","oxide"
"392","would"
"393","be"
"394","under"
"395","epas"
"396","jurisdiction"
"397","it"
"398","was"
"399","expected"
"400","that"
"401","the"
"402","health"
"403","research"
"404","group"
"405","would"
"406","file"
"407","a"
"408","motion"
"409","for"
"410","injunctive"
"411","relief"
"412","in"
"413","the"
"414","dc"
"415","district"
"416","court"
"417","however"
"418","this"
"419","has"
"420","not"
"421","occurred"
"422","on"
"423","october"
"424","the"
"425","group"
"426","did"
"427","file"
"428","a"
"429","discovery"
"430","request"
"431","with"
"432","osha"
"433","for"
"434","documents"
"435","used"
"436","as"
"437","a"
"438","basis"
"439","for"
"440","the"
"441","denial"
"442","fiuorocarbons"
"443","all"
"444","participating"
"445","companies"
"446","have"
"447","committed"
"448","to"
"449","the"
"450","in"
"451","creased"
"452","budget"
"453","of"
"454","million"
"455","for"
"456","calendar"
"457","year"
"458","there"
"459","is"
"460","no"
"461","indication"
"462","that"
"463","the"
"464","industry"
"465","contribution"
"466","to"
"467","the"
"468","resolu­"
"469","tion"
"470","of"
"471","tffe"
"472","validity"
"473","of"
"474","the"
"475","ozone"
"476","depletion"
"477","theory"
"478","will"
"479","diminish"
"480","in"
"481","the"
"482","near"
"483","future"
"484","four"
"485","cma"
"486","representatives"
"487","attended"
"488","the"
"489","unep"
"490","coordinating"
"491","committee"
"492","on"
"493","the"
"494","ozone"
"495","layer"
"496","at"
"497","copenhagen"
"498","denmark"
"499","on"
"500","october"
"501","two"
"502","task"
"503","forces"
"504","and"
"505","the"
"506","fluorocarbon"
"507","program"
"508","panel"
"509","fpp"
"510","met"
"511","in"
"512","rome"
"513","italy"
"514","the"
"515","week"
"516","of"
"517","october"
"518","a"
"519","number"
"520","of"
"521","visiting"
"522","scientists"
"523","participated"
"524","in"
"525","presentations"
"526","and"
"527","panel"
"528","discussions"
"529","on"
"530","atmospheric"
"531","measurements"
"532","techniques"
"533","and"
"534","results"
"535","and"
"536","the"
"537","status"
"538","of"
"539","atmospheric"
"540","modeling"
"541","j"
"542","due"
"543","to"
"544","budget"
"545","difficulties"
"546","nasa"
"547","cannot"
"548","commit"
"549","at"
"550","this"
"551","time"
"552","to"
"553","fund"
"554","onehalf"
"555","the"
"556","atmospheric"
"557","lifetime"
"558","experiment"
"559","ale"
"560","for"
"561","the"
"562","next"
"563","year"
"564","total"
"565","cost"
"566","approximately"
"567","therefore"
"568","fpp"
"569","will"
"570","reallocate"
"571","authorized"
"572","funds"
"573","to"
"574","support"
"575","the"
"576","whole"
"577","program"
"578","for"
"579","the"
"580","six"
"581","months"
"582","starting"
"583","it"
"584","is"
"585","essential"
"586","that"
"587","the"
"588","five"
"589","ale"
"590","stations"
"591","continue"
"592","measurements"
"593","after"
"594","existing"
"595","contracts"
"596","expire"
"597","cma"
"598","will"
"599","testify"
"600","on"
"601","the"
"602","state"
"603","of"
"604","the"
"605","science"
"606","before"
"607","the"
"608","house"
"609","subcommittee"
"610","on"
"611","health"
"612","and"
"613","the"
"614","environment"
"615","in"
"616","early"
"617","november"
"618","glycol"
"619","ethers"
"620","the"
"621","panel"
"622","is"
"623","considering"
"624","developing"
"625","exposure"
"626","data"
"627","and"
"628","has"
"629","begun"
"630","a"
"631","liaison"
"632","program"
"633","with"
"634","npca"
"635","and"
"636","csma"
"637","the"
"638","panel"
"639","is"
"640","also"
"641","considering"
"642","what"
"643","role"
"644","if"
"645","any"
"646","they"
"647","wish"
"648","to"
"649","play"
"650","in"
"651","an"
"652","advocacy"
"653","program"
"654","with"
"655","epa"
"656","andor"
"657","osha"
"658","current"
"659","advocacy"
"660","activities"
"661","involve"
"662","interactions"
"663","with"
"664","niosh"
"665","acgih"
"666","and"
"667","ecetoc"
"668","ketones"
"669","the"
"670","panel"
"671","is"
"672","undertaking"
"673","an"
"674","advocacy"
"675","program"
"676","on"
"677","four"
"678","ketones"
"679","on"
"680","the"
"681","itc"
"682","list"
"683","mek"
"684","mibk"
"685","mo"
"686","and"
"687","isophorone"
"688","the"
"689","program"
"690","involves"
"691","developing"
"692","use"
"693","and"
"694","exposure"
"695","information"
"696","as"
"697","well"
"698","as"
"699","a"
"700","voluntary"
"701","test"
"702","program"
"703","cma"
"704","i"
"705","a"
"706","day"
"707","inhalation"
"708","study"
"709","on"
"710","methyl"
"711","isobutyl"
"712","ketone"
"713","mik"
"714","is"
"715","currently"
"716","underway"
"717","and"
"718","reproduction"
"719","and"
"720","teratology"
"721","studies"
"722","are"
"723","under"
"724","consideration"
"725","the"
"726","panel"
"727","will"
"728","follow"
"729","closely"
"730","comple­"
"731","mentary"
"732","testing"
"733","on"
"734","methyl"
"735","ethyl"
"736","ketone"
"737","by"
"738","cut"
"739","and"
"740","methyl"
"741","isoamyl"
"742","ketone"
"743","by"
"744","eastman"
"745","kodak"
"746","the"
"747","panel"
"748","met"
"749","once"
"750","with"
"751","epa"
"752","on"
"753","testing"
"754","recommendations"
"755","for"
"756","ketones"
"757","under"
"758","section"
"759","a"
"760","and"
"761","is"
"762","developing"
"763","a"
"764","document"
"765","for"
"766","submission"
"767","to"
"768","the"
"769","agency"
"770","the"
"771","document"
"772","will"
"773","present"
"774","summaries"
"775","of"
"776","toxicity"
"777","data"
"778","on"
"779","the"
"780","four"
"781","ketones"
"782","and"
"783","use"
"784","and"
"785","exposure"
"786","information"
"787","an"
"788","overview"
"789","of"
"790","the"
"791","research"
"792","program"
"793","will"
"794","also"
"795","be"
"796","included"
"797","phosgene"
"798","initial"
"799","aecm"
"800","albert"
"801","einstein"
"802","college"
"803","of"
"804","medicine"
"805","expo­"
"806","sure"
"807","work"
"808","will"
"809","begin"
"810","in"
"811","early"
"812","november"
"813","three"
"814","industrial"
"815","safety"
"816","surveys"
"817","and"
"818","all"
"819","the"
"820","allied"
"821","material"
"822","pertinent"
"823","were"
"824","approved"
"825","by"
"826","the"
"827","engineering"
"828","and"
"829","safety"
"830","task"
"831","group"
"832","and"
"833","the"
"834","panel"
"835","on"
"836","october"
"837","and"
"838","is"
"839","respectively"
"840","phthalate"
"841","esters"
"842","the"
"843","phthalate"
"844","esters"
"845","program"
"846","panel"
"847","has"
"848","discussed"
"849","with"
"850","the"
"851","test"
"852","rules"
"853","development"
"854","branch"
"855","trdb"
"856","of"
"857","epa"
"858","the"
"859","voluntary"
"860","test"
"861","program"
"862","to"
"863","address"
"864","potential"
"865","health"
"866","and"
"867","environmental"
"868","effects"
"869","of"
"870","a"
"871","class"
"872","of"
"873","compounds"
"874","trob"
"875","is"
"876","currently"
"877","proceeding"
"878","with"
"879","agency"
"880","review"
"881","of"
"882","the"
"883","program"
"884","dr"
"885","hernandez"
"886","deputy"
"887","administrator"
"888","of"
"889","epa"
"890","the"
"891","matter"
"892","of"
"893","dehp"
"894","at"
"895","this"
"896","time"
"897","is"
"898","reviewing"
"899","the"
"900","panels"
"901","voluntary"
"902","test"
"903","program"
"904","for"
"905","deha"
"906","which"
"907","is"
"908","aimed"
"909","at"
"910","determining"
"911","the"
"912","cause"
"913","of"
"914","the"
"915","bioassay"
"916","results"
"917","will"
"918","be"
"919","presented"
"920","to"
"921","fda"
"922","the"
"923","panel"
"924","hopes"
"925","that"
"926","fda"
"927","will"
"928","accept"
"929","the"
"930","program"
"931","in"
"932","lieu"
"933","of"
"934","an"
"935","interim"
"936","regulation"
"937","or"
"938","ban"
"939","on"
"940","deha"
"941","fda"
"942","and"
"943","cma"
"944","scientists"
"945","are"
"946","exchanging"
"947","views"
"948","on"
"949","the"
"950","devel­"
"951","opment"
"952","of"
"953","regulatory"
"954","actions"
"955","to"
"956","assure"
"957","public"
"958","safety"
"959","and"
"960","the"
"961","continued"
"962","use"
"963","of"
"964","an"
"965","irreplaceable"
"966","substance"
"967","in"
"968","food"
"969","contact"
"970","applicatlons"
"971","polychlorinated"
"972","biphenyls"
"973","pcb"
"974","the"
"975","pcb"
"976","program"
"977","panel"
"978","is"
"979","preparing"
"980","its"
"981","comments"
"982","on"
"983","several"
"984","anprs"
"985","relating"
"986","to"
"987","final"
"988","regulations"
"989","on"
"990","pcbs"
"991","two"
"992","surveys"
"993","were"
"994","initiated"
"995","to"
"996","characterize"
"997","the"
"998","nature"
"999","and"
"1000","scope"
"1001","of"
"1002","chloroblphenyls"
"1003","which"
"1004","are"
"1005","incidentally"
"1006","generated"
"1007","by"
"1008","the"
"1009","chemical"
"1010","indus­"
"1011","try"
"1012","to"
"1013","identify"
"1014","the"
"1015","number"
"1016","of"
"1017","pieces"
"1018","of"
"1019","electrical"
"1020","equipment"
"1021","which"
"1022","contain"
"1023","pcbs"
"1024","the"
"1025","volume"
"1026","of"
"1027","pcbs"
"1028","and"
"1029","their"
"1030","concentration"
"1031","ranges"
"1032","data"
"1033","form"
"1034","these"
"1035","surveys"
"1036","are"
"1037","in"
"1038","the"
"1039","analysis"
"1040","stage"
"1041","and"
"1042","will"
"1043","be"
"1044","included"
"1045","in"
"1046","the"
"1047","panels"
"1048","submission"
"1049","to"
"1050","epa"
"1051","an"
"1052","analytical"
"1053","narrative"
"1054","dissertation"
"1055","describing"
"1056","the"
"1057","prob­"
"1058","lems"
"1059","and"
"1060","costs"
"1061","associated"
"1062","with"
"1063","lowlevel"
"1064","pcb"
"1065","analysis"
"1066","was"
"1067","submitted"
"1068","to"
"1069","epa"
"1070","on"
"1071","august"
"1072","cma"
"1073","i"
"1074","an"
"1075","analytical"
"1076","roundrobin"
"1077","testing"
"1078","program"
"1079","was"
"1080","initiated"
"1081","including"
"1082","laboratories"
"1083","from"
"1084","member"
"1085","companies"
"1086","and"
"1087","epa"
"1088","its"
"1089","purpose"
"1090","is"
"1091","to"
"1092","examine"
"1093","invariability"
"1094","of"
"1095","results"
"1096","expected"
"1097","from"
"1098","various"
"1099","laboratories"
"1100","rubber"
"1101","additives"
"1102","the"
"1103","cma"
"1104","rubber"
"1105","additives"
"1106","panel"
"1107","is"
"1108","reviewing"
"1109","the"
"1110","final"
"1111","report"
"1112","from"
"1113","litton"
"1114","blonetlcs"
"1115","the"
"1116","study"
"1117","evaluated"
"1118","the"
"1119","genotoxlc"
"1120","properties"
"1121","of"
"1122","three"
"1123","commercial"
"1124","samples"
"1125","of"
"1126","the"
"1127","rubber"
"1128","accelerator"
"1129","morpholnothlo"
"1130","benzothlazol"
"1131","esul"
"1132","fenamlde"
"1133","mbs"
"1134","the"
"1135","panel"
"1136","will"
"1137","chemically"
"1138","analyze"
"1139","commercial"
"1140","mixtures"
"1141","of"
"1142","mbs"
"1143","to"
"1144","evaluate"
"1145","the"
"1146","stability"
"1147","of"
"1148","the"
"1149","compound"
"1150","the"
"1151","panel"
"1152","is"
"1153","currently"
"1154","investigating"
"1155","initiating"
"1156","several"
"1157","other"
"1158","testing"
"1159","programs"
"1160","on"
"1161","mercaptobenzothlazole"
"1162","properties"
"1163","of"
"1164","three"
"1165","commercial"
"1166","samples"
"1167","of"
"1168","the"
"1169","rubber"
"1170","accelerator"
"1171","morpholnothlo"
"1172","benzothazolesul"
"1173","fenamlde"
"1174","mbs"
"1175","the"
"1176","panel"
"1177","will"
"1178","chemically"
"1179","analyze"
"1180","commercial"
"1181","mixtures"
"1182","of"
"1183","mbs"
"1184","to"
"1185","evaluate"
"1186","the"
"1187","stability"
"1188","of"
"1189","the"
"1190","compound"
"1191","the"
"1192","panel"
"1193","is"
"1194","currently"
"1195","investigating"
"1196","initiating"
"1197","several"
"1198","other"
"1199","test­"
"1200","ing"
"1201","programs"
"1202","on"
"1203","mercaptobenzothlazole"
"1204","mbt"
"1205","nltrosomorphlllne"
"1206","and"
"1207","additional"
"1208","testing"
"1209","of"
"1210","mbs"
"1211","zinc"
"1212","dialkyl"
"1213","dlthlophosphates"
"1214","zdop"
"1215","zddps"
"1216","manufactured"
"1217","by"
"1218","ethyl"
"1219","were"
"1220","subject"
"1221","to"
"1222","a"
"1223","battery"
"1224","of"
"1225","in"
"1226","vitro"
"1227","tests"
"1228","positive"
"1229","results"
"1230","in"
"1231","some"
"1232","of"
"1233","the"
"1234","assays"
"1235","were"
"1236","obtained"
"1237","and"
"1238","ethyl"
"1239","submitted"
"1240","the"
"1241","information"
"1242","to"
"1243","epa"
"1244","as"
"1245","an"
"1246","ad­"
"1247","dendum"
"1248","to"
"1249","a"
"1250","previous"
"1251","tsca"
"1252","section"
"1253","e"
"1254","report"
"1255","on"
"1256","possible"
"1257","reproductive"
"1258","effects"
"1259","associated"
"1260","with"
"1261","these"
"1262","chemicals"
"1263","further"
"1264","mutagenicitycarcinogenicity"
"1265","research"
"1266","on"
"1267","zddps"
"1268","is"
"1269","under"
"1270","con­"
"1271","sideration"
"1272","by"
"1273","the"
"1274","panel"
"1275","phase"
"1276","ii"
"1277","of"
"1278","the"
"1279","program"
"1280","will"
"1281","examine"
"1282","species"
"1283","differences"
"1284","with"
"1285","respect"
"1286","to"
"1287","skin"
"1288","absorption"
"1289","of"
"1290","zddps"
"1291","and"
"1292","the"
"1293","use"
"1294","of"
"1295","the"
"1296","rabbit"
"1297","as"
"1298","a"
"1299","model"
"1300","for"
"1301","testicular"
"1302","effects"
"1303","cma"
"1304","i"
"1305","cma"
"1306","exhibit"
"1307","j"
"1308","report"
"1309","of"
"1310","the"
"1311","director"
"1312","of"
"1313","government"
"1314","relations"
"1315","william"
"1316","m"
"1317","stover"
"1318","taxation"
"1319","the"
"1320","president"
"1321","and"
"1322","the"
"1323","federal"
"1324","budget"
"1325","when"
"1326","president"
"1327","reagan"
"1328","made"
"1329","his"
"1330","public"
"1331","appeal"
"1332","last"
"1333","month"
"1334","on"
"1335","new"
"1336","proposals"
"1337","to"
"1338","reach"
"1339","his"
"1340","overall"
"1341","budget"
"1342","goals"
"1343","he"
"1344","rejected"
"1345","delays"
"1346","in"
"1347","any"
"1348","of"
"1349","the"
"1350","recently"
"1351","enacted"
"1352","individual"
"1353","tax"
"1354","reductions"
"1355","instead"
"1356","the"
"1357","president"
"1358","proposed"
"1359","to"
"1360","enact"
"1361","new"
"1362","measures"
"1363","to"
"1364","eliminate"
"1365","abuses"
"1366","and"
"1367","obsolete"
"1368","incentives"
"1369","in"
"1370","the"
"1371","tax"
"1372","code"
"1373","these"
"1374","include"
"1375","proposals"
"1376","to"
"1377","restrict"
"1378","or"
"1379","to"
"1380","repeal"
"1381","the"
"1382","use"
"1383","of"
"1384","tax"
"1385","exempt"
"1386","industrial"
"1387","revenue"
"1388","bonds"
"1389","to"
"1390","accelerate"
"1391","the"
"1392","quarterly"
"1393","payment"
"1394","of"
"1395","corporate"
"1396","income"
"1397","taxes"
"1398","to"
"1399","repeal"
"1400","business"
"1401","and"
"1402","individual"
"1403","energy"
"1404","tax"
"1405","credits"
"1406","and"
"1407","to"
"1408","liminate"
"1409","the"
"1410","practice"
"1411","of"
"1412","allowing"
"1413","certain"
"1414","contractors"
"1415","to"
"1416","defer"
"1417","income"
"1418","tax"
"1419","payments"
"1420","until"
"1421","the"
"1422","last"
"1423","year"
"1424","of"
"1425","a"
"1426","multiyear"
"1427","contract"
"1428","in"
"1429","addition"
"1430","the"
"1431","president"
"1432","reemphasized"
"1433","the"
"1434","need"
"1435","to"
"1436","enact"
"1437","legislation"
"1438","for"
"1439","additional"
"1440","user"
"1441","fees"
"1442","on"
"1443","boats"
"1444","barges"
"1445","and"
"1446","private"
"1447","airplanes"
"1448","as"
"1449","anticipated"
"1450","the"
"1451","proposed"
"1452","sources"
"1453","of"
"1454","new"
"1455","tax"
"1456","resources"
"1457","cited"
"1458","by"
"1459","the"
"1460","administration"
"1461","met"
"1462","strong"
"1463","opposition"
"1464","on"
"1465","capitol"
"1466","hill"
"1467","early"
"1468","warning"
"1469","signals"
"1470","from"
"1471","senate"
"1472","finance"
"1473","committee"
"1474","chairman"
"1475","bob"
"1476","dole"
"1477","rkansas"
"1478","indicated"
"1479","that"
"1480","at"
"1481","present"
"1482","a"
"1483","majority"
"1484","of"
"1485","the"
"1486","senate"
"1487","would"
"1488","prefer"
"1489","to"
"1490","postpone"
"1491","the"
"1492","effective"
"1493","date"
"1494","of"
"1495","the"
"1496","reagan"
"1497","individual"
"1498","tax"
"1499","custs"
"1500","from"
"1501","july"
"1502","to"
"1503","october"
"1504","both"
"1505","in"
"1506","and"
"1507","in"
"1508","rather"
"1509","than"
"1510","to"
"1511","adopt"
"1512","new"
"1513","taxes"
"1514","so"
"1515","near"
"1516","an"
"1517","election"
"1518","year"
"1519","on"
"1520","the"
"1521","other"
"1522","hand"
"1523","the"
"1524","house"
"1525","democratic"
"1526","leadership"
"1527","for"
"1528","the"
"1529","moment"
"1530","appears"
"1531","willing"
"1532","to"
"1533","allow"
"1534","pressure"
"1535","from"
"1536","the"
"1537","economy"
"1538","to"
"1539","build"
"1540","before"
"1541","directly"
"1542","confronting"
"1543","the"
"1544","presidents"
"1545","program"
"1546","for"
"1547","the"
"1548","moment"
"1549","the"
"1550","presidents"
"1551","options"
"1552","appear"
"1553","to"
"1554","be"
"1555","limited"
"1556","in"
"1557","addressing"
"1558","key"
"1559","factors"
"1560","that"
"1561","are"
"1562","largely"
"1563","beyond"
"1564","his"
"1565","control"
"1566","interest"
"1567","rates"
"1568","revenue"
"1569","flows"
"1570","to"
"1571","the"
"1572","treasury"
"1573","and"
"1574","inflation"
"1575","at"
"1576","this"
"1577","writing"
"1578","the"
"1579","possibility"
"1580","of"
"1581","a"
"1582","major"
"1583","slowdown"
"1584","in"
"1585","economic"
"1586","activity"
"1587","appears"
"1588","to"
"1589","have"
"1590","cooled"
"1591","investor"
"1592","demands"
"1593","for"
"1594","higher"
"1595","interest"
"1596","rates"
"1597","at"
"1598","least"
"1599","for"
"1600","the"
"1601","moment"
"1602","energy"
"1603","natural"
"1604","gas"
"1605","it"
"1606","is"
"1607","currently"
"1608","expected"
"1609","that"
"1610","when"
"1611","a"
"1612","formal"
"1613","administration"
"1614","position"
"1615","on"
"1616","natural"
"1617","gas"
"1618","deregulation"
"1619","is"
"1620","announced"
"1621","it"
"1622","will"
"1623","include"
"1624","a"
"1625","recommendation"
"1626","for"
"1627","accelerated"
"1628","phased"
"1629","decontrol"
"1630","of"
"1631","all"
"1632","natural"
"1633","gas"
"1634","over"
"1635","a"
"1636","three"
"1637","year"
"1638","period"
"1639","the"
"1640","present"
"1641","belief"
"1642","is"
"1643","that"
"1644","an"
"1645","announcement"
"1646","will"
"1647","not"
"1648","be"
"1649","made"
"1650","until"
"1651","budget"
"1652","and"
"1653","economic"
"1654","policy"
"1655","issues"
"1656","have"
"1657","been"
"1658","considered"
"1659","by"
"1660","the"
"1661","congress"
"1662","general"
"1663","principles"
"1664","or"
"1665","guide­"
"1666","lines"
"1667","for"
"1668","legislation"
"1669","however"
"1670","may"
"1671","be"
"1672","provided"
"1673","to"
"1674","the"
"1675","congress"
"1676","in"
"1677","order"
"1678","to"
"1679","promote"
"1680","a"
"1681","hearing"
"1682","process"
"1683","this"
"1684","year"
"1685","congressional"
"1686","con­"
"1687","sideration"
"1688","will"
"1689","also"
"1690","be"
"1691","influenced"
"1692","by"
"1693","the"
"1694","nearing"
"1695","of"
"1696","the"
"1697","elections"
"1698","cma"
"1699","oversight"
"1700","hearings"
"1701","on"
"1702","wellhead"
"1703","prices"
"1704","for"
"1705","natural"
"1706","gas"
"1707","have"
"1708","been"
"1709","scheduled"
"1710","by"
"1711","the"
"1712","senate"
"1713","energy"
"1714","and"
"1715","natural"
"1716","resources"
"1717","committee"
"1718","for"
"1719","november"
"1720","and"
"1721","the"
"1722","hearings"
"1723","are"
"1724","expected"
"1725","to"
"1726","focus"
"1727","on"
"1728","problems"
"1729","involved"
"1730","in"
"1731","implementing"
"1732","the"
"1733","natural"
"1734","gas"
"1735","policy"
"1736","act"
"1737","ngpa"
"1738","specifically"
"1739","title"
"1740","i"
"1741","undoubtedly"
"1742","discussion"
"1743","will"
"1744","also"
"1745","include"
"1746","the"
"1747","broader"
"1748","natural"
"1749","gas"
"1750","issues"
"1751","and"
"1752","cma"
"1753","has"
"1754","requested"
"1755","an"
"1756","opportunity"
"1757","to"
"1758","appear"
"1759","no"
"1760","house"
"1761","hearings"
"1762","are"
"1763","expected"
"1764","in"
"1765","the"
"1766","near"
"1767","future"
"1768","but"
"1769","support"
"1770","continues"
"1771","to"
"1772","grow"
"1773","for"
"1774","the"
"1775","major"
"1776","elements"
"1777","of"
"1778","hr"
"1779","offered"
"1780","by"
"1781","representative"
"1782","phil"
"1783","gramm"
"1784","dtx"
"1785","the"
"1786","cma"
"1787","position"
"1788","and"
"1789","supporting"
"1790","information"
"1791","continues"
"1792","to"
"1793","be"
"1794","provided"
"1795","to"
"1796","key"
"1797","administration"
"1798","officials"
"1799","and"
"1800","congressional"
"1801","members"
"1802","the"
"1803","government"
"1804","relations"
"1805","committee"
"1806","grc"
"1807","energy"
"1808","task"
"1809","group"
"1810","is"
"1811","also"
"1812","preparing"
"1813","to"
"1814","offer"
"1815","a"
"1816","natural"
"1817","gas"
"1818","issues"
"1819","briefing"
"1820","to"
"1821","member"
"1822","company"
"1823","washington"
"1824","representatives"
"1825","possibly"
"1826","in"
"1827","november"
"1828","a"
"1829","natural"
"1830","gas"
"1831","white"
"1832","paper"
"1833","that"
"1834","discusses"
"1835","the"
"1836","issues"
"1837","and"
"1838","chemical"
"1839","industry"
"1840","viewpoints"
"1841","is"
"1842","being"
"1843","developed"
"1844","energy"
"1845","emergency"
"1846","preparedness"
"1847","on"
"1848","september"
"1849","the"
"1850","senate"
"1851","energy"
"1852","and"
"1853","natural"
"1854","resourc"
"1855","s"
"1856","committee"
"1857","completed"
"1858","markup"
"1859","of"
"1860","legislation"
"1861","designed"
"1862","to"
"1863","deal"
"1864","with"
"1865","a"
"1866","major"
"1867","petroleum"
"1868","shortfall"
"1869","several"
"1870","amendments"
"1871","to"
"1872","s"
"1873","the"
"1874","bill"
"1875","introduced"
"1876","by"
"1877","chairman"
"1878","james"
"1879","a"
"1880","mcclure"
"1881","rid"
"1882","were"
"1883","included"
"1884","in"
"1885","the"
"1886","final"
"1887","version"
"1888","the"
"1889","standby"
"1890","petroleum"
"1891","allocation"
"1892","act"
"1893","of"
"1894","spaa"
"1895","would"
"1896","provide"
"1897","the"
"1898","president"
"1899","with"
"1900","broad"
"1901","discretionary"
"1902","authorii"
"1903","and"
"1904","offer"
"1905","a"
"1906","list"
"1907","of"
"1908","options"
"1909","in"
"1910","the"
"1911","event"
"1912","of"
