"","dictionary"
"376","other"
"377","affected"
"378","industry"
"379","groups"
"380","and"
"381","companies"
"382","to"
"383","coordinate"
"384","efforts"
"385","and"
"386","to"
"387","the"
"388","extent"
"389","possible"
"390","present"
"391","a"
"392","united"
"393","industry"
"394","position"
"395","on"
"396","the"
"397","important"
"398","issues"
"399","to"
"400","be"
"401","briefed"
"402","groundwater"
"403","includes"
"404","safe"
"405","drinking"
"406","water"
"407","act"
"408","congressional"
"409","developments"
"410","and"
"411","response"
"412","jsafe"
"413","drinking"
"414","water"
"415","congress"
"416","is"
"417","expected"
"418","to"
"419","give"
"420","final"
"421","approval"
"422","early"
"423","in"
"424","to"
"425","a"
"426","safe"
"427","drinking"
"428","water"
"429","act"
"430","reauthorization"
"431","that"
"432","would"
"433","significantly"
"434","strengthen"
"435","the"
"436","federal"
"437","law"
"438","that"
"439","protects"
"440","the"
"441","quality"
"442","of"
"443","drinking"
"444","water"
"445","on"
"446","may"
"447","the"
"448","senate"
"449","approved"
"450","by"
"451","voice"
"452","vote"
"453","a"
"454","senate"
"455","bill"
"456","s"
"457","sponsored"
"458","by"
"459","senator"
"460","dave"
"461","durenberger"
"462","rmn"
"463","on"
"464","june"
"465","the"
"466","house"
"467","by"
"468","voice"
"469","vote"
"470","approved"
"471","a"
"472","house"
"473","proposal"
"474","hr"
"475","introduced"
"476","by"
"477","rep"
"478","edward"
"479","r"
"480","madigan"
"481","ril"
"482","both"
"483","bills"
"484","would"
"485","set"
"486","deadlines"
"487","for"
"488","the"
"489","environmental"
"490","protection"
"491","agency"
"492","to"
"493","regulate"
"494","drinking"
"495","water"
"496","contaminants"
"497","require"
"498","monitoring"
"499","for"
"500","unregulated"
"501","contaminants"
"502","and"
"503","establish"
"504","a"
"505","demonstration"
"506","program"
"507","for"
"508","planning"
"509","to"
"510","protect"
"511","aquifers"
"512","that"
"513","are"
"514","the"
"515","sole"
"516","or"
"517","principal"
"518","source"
"519","of"
"520","a"
"521","communitys"
"522","drinking"
"523","water"
"524","after"
"525","the"
"526","early"
"527","action"
"528","the"
"529","house"
"530","and"
"531","senate"
"532","conference"
"533","was"
"534","delayed"
"535","repeatedly"
"536","because"
"537","staff"
"538","and"
"539","members"
"540","were"
"541","busy"
"542","with"
"543","superfund"
"544","clean"
"545","water"
"546","and"
"547","other"
"548","issues"
"549","staffers"
"550","remain"
"551","optimistic"
"552","that"
"553","differences"
"554","over"
"555","page"
"556","is"
"557","cma"
"558","standardsetting"
"559","groundwater"
"560","judicial"
"561","review"
"562","and"
"563","funding"
"564","provisions"
"565","will"
"566","be"
"567","resolved"
"568","the"
"569","house"
"570","bill"
"571","would"
"572","require"
"573","states"
"574","to"
"575","develop"
"576","and"
"577","adopt"
"578","plans"
"579","to"
"580","protect"
"581","all"
"582","present"
"583","and"
"584","potential"
"585","underground"
"586","sources"
"587","of"
"588","drinking"
"589","water"
"590","also"
"591","the"
"592","house"
"593","bill"
"594","has"
"595","significantly"
"596","lower"
"597","authorization"
"598","levels"
"599","epa"
"600","objects"
"601","to"
"602","most"
"603","of"
"604","the"
"605","main"
"606","provisions"
"607","of"
"608","both"
"609","bills"
"610","arguing"
"611","they"
"612","would"
"613","lessen"
"614","the"
"615","agencys"
"616","discretion"
"617","and"
"618","are"
"619","unnecessary"
"620","cma"
"621","has"
"622","supported"
"623","the"
"624","senate"
"625","bill"
"626","over"
"627","the"
"628","house"
"629","version"
"630","on"
"631","three"
"632","issues"
"633","standard"
"634","setting"
"635","no"
"636","comprehensive"
"637","groundwater"
"638","protection"
"639","program"
"640","and"
"641","the"
"642","senate"
"643","critical"
"644","aquifer"
"645","demonstration"
"646","program"
"647","instead"
"648","of"
"649","the"
"650","house"
"651","sole"
"652","source"
"653","groundwater"
"654","senator"
"655","dave"
"656","durenberger"
"657","rmn"
"658","has"
"659","held"
"660","hearings"
"661","leading"
"662","toward"
"663","the"
"664","introduction"
"665","of"
"666","his"
"667","groundwater"
"668","protection"
"669","bill"
"670","early"
"671","in"
"672","senators"
"673","george"
"674","mitchell"
"675","dme"
"676","and"
"677","max"
"678","baucus"
"679","dmt"
"680","introduced"
"681","their"
"682","groundwater"
"683","protection"
"684","bill"
"685","on"
"686","november"
"687","s"
"688","primarily"
"689","to"
"690","begin"
"691","the"
"692","discussions"
"693","in"
"694","the"
"695","groundwater"
"696","debate"
"697","this"
"698","bill"
"699","would"
"700","require"
"701","states"
"702","to"
"703","have"
"704","their"
"705","own"
"706","groundwater"
"707","protection"
"708","programs"
"709","and"
"710","to"
"711","establish"
"712","groundwater"
"713","quality"
"714","standards"
"715","with"
"716","assistance"
"717","from"
"718","the"
"719","federal"
"720","government"
"721","cma"
"722","is"
"723","currently"
"724","working"
"725","on"
"726","an"
"727","analysis"
"728","of"
"729","the"
"730","mitchellbaucus"
"731","bill"
"732","the"
"733","national"
"734","groundwater"
"735","policy"
"736","forum"
"737","led"
"738","by"
"739","gov"
"740","bruce"
"741","babbitt"
"742","of"
"743","arizona"
"744","announced"
"745","its"
"746","legislative"
"747","recommendations"
"748","these"
"749","recommendations"
"750","together"
"751","with"
"752","senator"
"753","mitchells"
"754","and"
"755","senator"
"756","durenbergers"
"757","bills"
"758","will"
"759","likely"
"760","serve"
"761","as"
"762","the"
"763","initial"
"764","focal"
"765","point"
"766","for"
"767","the"
"768","groundwater"
"769","legislative"
"770","debate"
"771","next"
"772","year"
"773","cma"
"774","is"
"775","in"
"776","the"
"777","process"
"778","of"
"779","completing"
"780","an"
"781","analysis"
"782","of"
"783","the"
"784","forums"
"785","proposal"
"786","regulatory"
"787","developments"
"788","and"
"789","response"
"790","epa"
"791","health"
"792","advisories"
"793","comments"
"794","the"
"795","emcs"
"796","groundwater"
"797","management"
"798","task"
"799","group"
"800","submitted"
"801","comments"
"802","to"
"803","epa"
"804","on"
"805","the"
"806","agencys"
"807","generic"
"808","approach"
"809","to"
"810","health"
"811","advisories"
"812","and"
"813","detailed"
"814","comments"
"815","on"
"816","chemicalspecific"
"817","health"
"818","advisories"
"819","cmas"
"820","comments"
"821","identified"
"822","concerns"
"823","and"
"824","deficiencies"
"825","with"
"826","several"
"827","assumptions"
"828","inclusion"
"829","of"
"830","some"
"831","data"
"832","and"
"833","specific"
"834","health"
"835","advisories"
"836","language"
"837","the"
"838","final"
"839","health"
"840","advisories"
"841","will"
"842","be"
"843","used"
"844","in"
"845","developing"
"846","drinking"
"847","water"
"848","criteria"
"849","that"
"850","will"
"851","be"
"852","used"
"853","in"
"854","developing"
"855","state"
"856","drinking"
"857","water"
"858","standards"
"859","policy"
"860","development"
"861","analytical"
"862","and"
"863","program"
"864","activities"
"865","recommended"
"866","maximum"
"867","contaminant"
"868","levels"
"869","litigation"
"870","the"
"871","emc"
"872","authorized"
"873","cma"
"874","to"
"875","participate"
"876","in"
"877","a"
"878","judicial"
"879","challenge"
"880","of"
"881","epas"
"882","recently"
"883","published"
"884","recommended"
"885","maximum"
"886","contaminant"
"887","levels"
"888","rmcl"
"889","for"
"890","several"
"891","page"
"892","cma"
"893","substances"
"894","epa"
"895","has"
"896","set"
"897","the"
"898","rmcl"
"899","at"
"900","zero"
"901","these"
"902","limits"
"903","are"
"904","important"
"905","healthbased"
"906","standards"
"907","that"
"908","will"
"909","serve"
"910","as"
"911","precedents"
"912","for"
"913","regulation"
"914","of"
"915","many"
"916","chemicals"
"917","used"
"918","or"
"919","manufactured"
"920","by"
"921","member"
"922","companies"
"923","the"
"924","emcs"
"925","groundwater"
"926","management"
"927","task"
"928","group"
"929","has"
"930","identified"
"931","several"
"932","serious"
"933","technical"
"934","flaws"
"935","in"
"936","epas"
"937","standard"
"938","setting"
"939","methodology"
"940","and"
"941","in"
"942","the"
"943","agencys"
"944","interpretation"
"945","and"
"946","use"
"947","of"
"948","scientific"
"949","information"
"950","litigation"
"951","and"
"952","related"
"953","legal"
"954","activities"
"955","safe"
"956","drinking"
"957","water"
"958","act"
"959","rmcl"
"960","litigation"
"961","on"
"962","november"
"963","epa"
"964","promulgated"
"965","final"
"966","recommended"
"967","maximum"
"968","containment"
"969","levels"
"970","rmcls"
"971","under"
"972","the"
"973","safe"
"974","drinking"
"975","water"
"976","act"
"977","for"
"978","eight"
"979","volatile"
"980","synthetic"
"981","organic"
"982","chemicals"
"983","vocs"
"984","these"
"985","chemicals"
"986","are"
"987","benzene"
"988","vinyl"
"989","chloride"
"990","trichlorethylene"
"991","ethylene"
"992","dichloride"
"993","carbon"
"994","tetrachloride"
"995","vinylidene"
"996","chloride"
"997","methyl"
"998","chloroform"
"999","and"
"1000","pdichlorbenzene"
"1001","while"
"1002","the"
"1003","rmcls"
"1004","are"
"1005","technically"
"1006","only"
"1007","nonenforceable"
"1008","health"
"1009","goals"
"1010","they"
"1011","have"
"1012","critical"
"1013","importance"
"1014","for"
"1015","the"
"1016","chemical"
"1017","industry"
"1018","primarily"
"1019","because"
"1020","they"
"1021","are"
"1022","often"
"1023","used"
"1024","as"
"1025","the"
"1026","standards"
"1027","of"
"1028","acceptable"
"1029","groundwater"
"1030","quality"
"1031","in"
"1032","superfund"
"1033","cleanups"
"1034","rcra"
"1035","permitting"
"1036","decisions"
"1037","and"
"1038","state"
"1039","groundwater"
"1040","management"
"1041","programs"
"1042","in"
"1043","setting"
"1044","the"
"1045","eight"
"1046","voc"
"1047","rmclsepa"
"1048","followed"
"1049","a"
"1050","strategy"
"1051","which"
"1052","resulted"
"1053","in"
"1054","the"
"1055","rmcls"
"1056","for"
"1057","five"
"1058","vocs"
"1059","being"
"1060","set"
"1061","at"
"1062","zero"
"1063","on"
"1064","the"
"1065","basis"
"1066","of"
"1067","finding"
"1068","of"
"1069","probably"
"1070","carcinogenicity"
"1071","moreover"
"1072","it"
"1073","appears"
"1074","that"
"1075","epa"
"1076","misinterpreted"
"1077","scientific"
"1078","data"
"1079","in"
"1080","reaching"
"1081","several"
"1082","of"
"1083","its"
"1084","conclusions"
"1085","regarding"
"1086","carcinogenicity"
"1087","of"
"1088","these"
"1089","vocs"
"1090","because"
"1091","of"
"1092","these"
"1093","issues"
"1094","and"
"1095","the"
"1096","importance"
"1097","of"
"1098","the"
"1099","rmcls"
"1100","cma"
"1101","has"
"1102","decided"
"1103","to"
"1104","participate"
"1105","in"
"1106","litigation"
"1107","challenging"
"1108","epas"
"1109","decisions"
"1110","cma"
"1111","is"
"1112","coordinating"
"1113","its"
"1114","efforts"
"1115","with"
"1116","other"
"1117","industry"
"1118","groups"
"1119","that"
"1120","will"
"1121","also"
"1122","be"
"1123","involved"
"1124","in"
"1125","the"
"1126","case"
"1127","communications"
"1128","the"
"1129","department"
"1130","is"
"1131","working"
"1132","with"
"1133","the"
"1134","state"
"1135","affairs"
"1136","task"
"1137","group"
"1138","of"
"1139","the"
"1140","groundwater"
"1141","management"
"1142","committee"
"1143","to"
"1144","prepare"
"1145","an"
"1146","information"
"1147","brochure"
"1148","on"
"1149","groundwater"
"1150","for"
"1151","use"
"1152","at"
"1153","the"
"1154","state"
"1155","level"
"1156","regulation"
"1157","of"
"1158","chemicals"
"1159","tsca"
"1160","and"
"1161","related"
"1162","regulatory"
"1163","developments"
"1164","and"
"1165","response"
"1166","response"
"1167","to"
"1168","tsca"
"1169","section"
"1170","generic"
"1171","testing"
"1172","issues"
"1173","positions"
"1174","on"
"1175","two"
"1176","generic"
"1177","testing"
"1178","issues"
"1179","were"
"1180","developed"
"1181","by"
"1182","the"
"1183","hazard"
"1184","assessment"
"1185","task"
"1186","group"
"1187","with"
"1188","the"
"1189","intent"
"1190","that"
"1191","the"
"1192","positions"
"1193","be"
"1194","used"
"1195","in"
"1196","cma"
"1197","discussions"
"1198","with"
"1199","epa"
"1200","or"
"1201","as"
"1202","cma"
"1203","positions"
"1204","on"
"1205","proposed"
"1206","rules"
"1207","or"
"1208","legislative"
"1209","issues"
"1210","related"
"1211","to"
"1212","tests"
"1213","o"
"1214","issuet"
"1215","use"
"1216","of"
"1217","tsca"
"1218","section"
"1219","to"
"1220","require"
"1221","the"
"1222","testing"
"1223","of"
"1224","substances"
"1225","used"
"1226","as"
"1227","inert"
"1228","pesticide"
"1229","ingredients"
"1230","position"
"1231","the"
"1232","task"
"1233","group"
"1234","concluded"
"1235","that"
"1236","epa"
"1237","cannot"
"1238","justify"
"1239","page"
"1240","cma"
"1241","section"
"1242","test"
"1243","rules"
"1244","solely"
"1245","on"
"1246","the"
"1247","basis"
"1248","of"
"1249","use"
"1250","of"
"1251","a"
"1252","chemical"
"1253","substance"
"1254","as"
"1255","a"
"1256","pesticide"
"1257","inert"
"1258","a"
"1259","chemical"
"1260","substance"
"1261","would"
"1262","be"
"1263","regulated"
"1264","under"
"1265","tsca"
"1266","only"
"1267","up"
"1268","to"
"1269","the"
"1270","point"
"1271","in"
"1272","its"
"1273","life"
"1274","cycle"
"1275","where"
"1276","it"
"1277","is"
"1278","incorporated"
"1279","into"
"1280","a"
"1281","pesticide"
"1282","formulation"
"1283","subsequent"
"1284","to"
"1285","its"
"1286","incorporation"
"1287","the"
"1288","inert"
"1289","ingredient"
"1290","becomes"
"1291","part"
"1292","of"
"1293","a"
"1294","fifra"
"1295","pesticide"
"1296","formulation"
"1297","and"
"1298","is"
"1299","regulated"
"1300","appropriately"
"1301","under"
"1302","fifra"
"1303","this"
"1304","cma"
"1305","position"
"1306","was"
"1307","approved"
"1308","by"
"1309","the"
"1310","health"
"1311","and"
"1312","safety"
"1313","committee"
"1314","at"
"1315","their"
"1316","november"
"1317","meeting"
"1318","o"
"1319","issue"
"1320","use"
"1321","of"
"1322","tsca"
"1323","section"
"1324","to"
"1325","require"
"1326","monitoring"
"1327","for"
"1328","the"
"1329","presence"
"1330","of"
"1331","chemical"
"1332","substances"
"1333","position"
"1334","epa"
"1335","does"
"1336","not"
"1337","have"
"1338","the"
"1339","authority"
"1340","under"
"1341","section"
"1342","to"
"1343","require"
"1344","monitoring"
"1345","or"
"1346","analytical"
"1347","tests"
"1348","because"
"1349","section"
"1350","a"
"1351","is"
"1352","limited"
"1353","to"
"1354","testing"
"1355","of"
"1356","the"
"1357","health"
"1358","and"
"1359","environmental"
"1360","effects"
"1361","of"
"1362","chemical"
"1363","substances"
"1364","and"
"1365","mixtures"
"1366","recognizing"
"1367","however"
"1368","that"
"1369","reliable"
"1370","human"
"1371","and"
"1372","environmental"
"1373","exposure"
"1374","data"
"1375","may"
"1376","be"
"1377","necessary"
"1378","for"
"1379","a"
"1380","sound"
"1381","assessment"
"1382","of"
"1383","risks"
"1384","presented"
"1385","by"
"1386","a"
"1387","chemical"
"1388","cma"
"1389","will"
"1390","as"
"1391","a"
"1392","matter"
"1393","of"
"1394","policy"
"1395","work"
"1396","with"
"1397","epa"
"1398","to"
"1399","to"
"1400","develop"
"1401","monitoring"
"1402","and"
"1403","analytical"
"1404","information"
"1405","when"
"1406","it"
"1407","is"
"1408","needed"
"1409","this"
"1410","position"
"1411","was"
"1412","approved"
"1413","by"
"1414","the"
"1415","health"
"1416","and"
"1417","safety"
"1418","conmittee"
"1419","at"
"1420","their"
"1421","december"
"1422","meeting"
"1423","quality"
"1424","assurance"
"1425","at"
"1426","the"
"1427","request"
"1428","of"
"1429","the"
"1430","hazard"
"1431","assessment"
"1432","task"
"1433","group"
"1434","cma"
"1435","cosponsored"
"1436","a"
"1437","conference"
"1438","in"
"1439","november"
"1440","with"
"1441","aihc"
"1442","in"
"1443","raleigh"
"1444","north"
"1445","carolina"
"1446","entitled"
"1447","managing"
"1448","conduct"
"1449","and"
"1450","data"
"1451","quality"
"1452","of"
"1453","toxicology"
"1454","studies"
"1455","the"
"1456","conference"
"1457","was"
"1458","a"
"1459","joint"
"1460","industrygovernment"
"1461","sponsored"
"1462","venture"
"1463","and"
"1464","established"
"1465","a"
"1466","dialogue"
"1467","between"
"1468","toxicology"
"1469","testing"
"1470","groups"
"1471","in"
"1472","government"
"1473","and"
"1474","industry"
"1475","quality"
"1476","assurance"
"1477","programs"
"1478","and"
"1479","glp"
"1480","issues"
"1481","were"
"1482","discussed"
"1483","proceedings"
"1484","will"
"1485","be"
"1486","forthcoming"
"1487","in"
"1488","comprehensive"
"1489","reporting"
"1490","on"
"1491","december"
"1492","cma"
"1493","filed"
"1494","comments"
"1495","on"
"1496","the"
"1497","second"
"1498","draft"
"1499","of"
"1500","the"
"1501","form"
"1502","developed"
"1503","for"
"1504","the"
"1505","comprehensive"
"1506","assessment"
"1507","information"
"1508","rule"
"1509","although"
"1510","the"
"1511","form"
"1512","was"
"1513","a"
"1514","great"
"1515","improvement"
"1516","over"
"1517","the"
"1518","first"
"1519","draft"
"1520","cma"
"1521","reiterated"
"1522","its"
"1523","recommendation"
"1524","that"
"1525","the"
"1526","agency"
"1527","coordinate"
"1528","the"
"1529","collection"
"1530","and"
"1531","management"
"1532","of"
"1533","data"
"1534","before"
"1535","implementing"
"1536","this"
"1537","broad"
"1538","reporting"
"1539","rule"
"1540","cma"
"1541","will"
"1542","meet"
"1543","with"
"1544","the"
"1545","agency"
"1546","as"
"1547","the"
"1548","proposed"
"1549","rule"
"1550","enters"
"1551","agency"
"1552","review"
"1553","in"
"1554","february"
"1555","new"
"1556","chemical"
"1557","followup"
"1558","the"
"1559","conservation"
"1560","foundations"
"1561","toxic"
"1562","substances"
"1563","dialogue"
"1564","group"
"1565","of"
"1566","which"
"1567","cma"
"1568","is"
"1569","a"
"1570","member"
"1571","has"
"1572","recommended"
"1573","that"
"1574","epa"
"1575","implement"
"1576","a"
"1577","new"
"1578","approach"
"1579","to"
"1580","following"
"1581","the"
"1582","commercial"
"1583","development"
"1584","of"
"1585","new"
"1586","chemicals"
"1587","the"
"1588","procedure"
"1589","recommended"
"1590","by"
"1591","the"
"1592","dialogue"
"1593","group"
"1594","would"
"1595","allow"
"1596","epa"
"1597","to"
"1598","more"
"1599","easily"
"1600","follow"
"1601","and"
"1602","if"
"1603","necessary"
"1604","regulate"
"1605","changes"
"1606","in"
"1607","manufacture"
"1608","or"
"1609","use"
"1610","that"
"1611","occur"
"1612","after"
"1613","a"
"1614","new"
"1615","chemical"
"1616","has"
"1617","been"
"1618","through"
"1619","agency"
"1620","review"
"1621","of"
"1622","the"
"1623","premanufacture"
"1624","notice"
"1625","and"
"1626","then"
"1627","manufactured"
"1628","for"
"1629","commercial"
"1630","purposes"
"1631","cma"
"1632","and"
"1633","other"
"1634","members"
"1635","of"
"1636","the"
"1637","dialogue"
"1638","group"
"1639","will"
"1640","meet"
"1641","with"
"1642","epa"
"1643","in"
"1644","january"
"1645","to"
"1646","discuss"
"1647","the"
"1648","proposal"
"1649","page"
"1650","cma"
"1651","epas"
"1652","methods"
"1653","for"
"1654","assessing"
"1655","occupational"
"1656","exposure"
"1657","the"
"1658","health"
"1659","and"
"1660","safety"
"1661","committees"
"1662","exposure"
"1663","assessment"
"1664","task"
"1665","group"
"1666","reviewed"
"1667","and"
"1668","critiqued"
"1669","epas"
"1670","methods"
"1671","for"
"1672","assessing"
"1673","occupational"
"1674","exposure"
"1675","to"
"1676","chemicals"
"1677","the"
"1678","exposure"
"1679","assessment"
"1680","task"
"1681","group"
"1682","proposed"
"1683","modifications"
"1684","to"
"1685","dispersion"
"1686","assessments"
"1687","particularly"
"1688","in"
"1689","particle"
"1690","aerodynamics"
"1691","to"
"1692","improve"
"1693","the"
"1694","accuracy"
"1695","of"
"1696","epas"
"1697","assessments"
"1698","evaluation"
"1699","of"
"1700","exposure"
"1701","assessment"
"1702","methods"
"1703","the"
"1704","exposure"
"1705","assessment"
"1706","task"
"1707","group"
"1708","has"
"1709","begun"
"1710","an"
"1711","evaluation"
"1712","of"
"1713","exposure"
"1714","assessment"
"1715","methods"
"1716","used"
"1717","by"
"1718","government"
"1719","and"
"1720","industry"
"1721","the"
"1722","project"
"1723","will"
"1724","determine"
"1725","the"
"1726","validity"
"1727","and"
"1728","appropriate"
"1729","uses"
"1730","of"
"1731","the"
"1732","assessment"
"1733","methods"
"1734","and"
"1735","will"
"1736","improve"
"1737","the"
"1738","accuracy"
"1739","of"
"1740","exposure"
"1741","assessments"
"1742","done"
"1743","as"
"1744","a"
"1745","part"
"1746","of"
"1747","the"
"1748","regulatory"
"1749","process"
"1750","the"
"1751","evaluation"
"1752","will"
"1753","also"
"1754","highlight"
"1755","critical"
"1756","data"
"1757","gaps"
"1758","and"
"1759","assumptions"
"1760","these"
"1761","can"
"1762","then"
"1763","be"
"1764","targeted"
"1765","as"
"1766","high"
"1767","priority"
"1768","research"
"1769","areas"
"1770","the"
"1771","evaluation"
"1772","of"
"1773","exposure"
"1774","methods"
"1775","will"
"1776","make"
"1777","it"
"1778","less"
"1779","necessary"
"1780","to"
"1781","rely"
"1782","on"
"1783","worst"
"1784","case"
"1785","assumptions"
"1786","in"
"1787","the"
"1788","exposure"
"1789","assessments"
"1790","that"
"1791","form"
"1792","the"
"1793","foundation"
"1794","of"
"1795","many"
"1796","regulations"
"1797","food"
"1798","and"
"1799","drug"
"1800","administration"
"1801","synosium"
"1802","the"
"1803","health"
"1804","and"
"1805","safety"
"1806","committees"
"1807","risk"
"1808","assessment"
"1809","task"
"1810","group"
"1811","provided"
"1812","scientific"
"1813","information"
"1814","to"
"1815","the"
"1816","food"
"1817","and"
"1818","drug"
"1819","administrations"
"1820","symposium"
"1821","on"
"1822","interspecies"
"1823","extrapolation"
"1824","of"
"1825","carcinogenicity"
"1826","data"
"1827","the"
"1828","symposium"
"1829","identified"
"1830","scientific"
"1831","advances"
"1832","in"
"1833","extrapolating"
"1834","laboratory"
"1835","experiments"
"1836","to"
"1837","human"
"1838","experience"
"1839","information"
"1840","provided"
"1841","by"
"1842","the"
"1843","risk"
"1844","assessment"
"1845","task"
"1846","group"
"1847","included"
"1848","qualitative"
"1849","extrapolation"
"1850","between"
"1851","species"
"1852","factors"
"1853","that"
"1854","contribute"
"1855","to"
"1856","differences"
"1857","in"
"1858","response"
"1859","between"
"1860","species"
"1861","approaches"
"1862","that"
"1863","have"
"1864","been"
"1865","used"
"1866","in"
"1867","the"
"1868","past"
"1869","and"
"1870","potentially"
"1871","productive"
"1872","areas"
"1873","for"
"1874","future"
"1875","research"
"1876","health"
"1877","and"
"1878","safety"
"1879","reporting"
"1880","on"
"1881","november"
"1882","cma"
"1883","submitted"
"1884","comments"
"1885","to"
"1886","epa"
"1887","on"
"1888","its"
"1889","proposals"
"1890","to"
"1891","amend"
"1892","the"
"1893","requirements"
"1894","for"
"1895","submitting"
"1896","health"
"1897","and"
"1898","safety"
"1899","data"
"1900","under"
"1901","section"
"1902","d"
"1903","of"
"1904","tsca"
"1905","cma"
"1906","agreed"
"1907","that"
"1908","there"
"1909","are"
"1910","circumstances"
