"","dictionary"
"265","its"
"266","natural"
"267","gas"
"268","from"
"269","sources"
"270","other"
"271","than"
"272","conventional"
"273","pipeline"
"274","system"
"275","supply"
"276","the"
"277","study"
"278","done"
"279","for"
"280","cma"
"281","by"
"282","foster"
"283","associates"
"284","predicts"
"285","the"
"286","proposed"
"287","pricing"
"288","rule"
"289","would"
"290","raise"
"291","the"
"292","price"
"293","of"
"294","gas"
"295","being"
"296","purchased"
"297","directly"
"298","from"
"299","producers"
"300","also"
"301","industrial"
"302","users"
"303","buying"
"304","interstate"
"305","gas"
"306","could"
"307","be"
"308","allocated"
"309","higher"
"310","gas"
"311","costs"
"312","the"
"313","ferc"
"314","proposal"
"315","also"
"316","restricts"
"317","pipeline"
"318","sales"
"319","of"
"320","lowcost"
"321","gas"
"322","to"
"323","existing"
"324","customers"
"325","this"
"326","will"
"327","increase"
"328","pressure"
"329","on"
"330","both"
"331","local"
"332","distribution"
"333","companies"
"334","ldcs"
"335","and"
"336","endusers"
"337","to"
"338","purchase"
"339","gas"
"340","directly"
"341","from"
"342","producers"
"343","leading"
"344","to"
"345","a"
"346","shift"
"347","away"
"348","from"
"349","conventional"
"350","pipeline"
"351","system"
"352","supply"
"353","the"
"354","proposed"
"355","rule"
"356","nullifies"
"357","the"
"358","potential"
"359","advantages"
"360","of"
"361","increased"
"362","competition"
"363","through"
"364","the"
"365","expedited"
"366","certificate"
"367","process"
"368","it"
"369","reduces"
"370","pipelinetopipeline"
"371","competition"
"372","and"
"373","encourages"
"374","bypass"
"375","of"
"376","traditional"
"377","pipeline"
"378","system"
"379","supply"
"380","sources"
"381","the"
"382","study"
"383","also"
"384","indicates"
"385","the"
"386","ferc"
"387","proposal"
"388","would"
"389","increase"
"390","spot"
"391","sales"
"392","direct"
"393","purchases"
"394","and"
"395","traditional"
"396","pipeline"
"397","purchases"
"398","it"
"399","would"
"400","add"
"401","pressure"
"402","on"
"403","ldcs"
"404","and"
"405","endusers"
"406","to"
"407","buy"
"408","directly"
"409","from"
"410","producers"
"411","since"
"412","pipeline"
"413","competition"
"414","will"
"415","be"
"416","restricted"
"417","to"
"418","higherpriced"
"419","gas"
"420","this"
"421","will"
"422","increase"
"423","the"
"424","demand"
"425","for"
"426","spot"
"427","or"
"428","directpurchase"
"429","gas"
"430","page"
"431","cma"
"432","in"
"433","addition"
"434","cma"
"435","noted"
"436","that"
"437","since"
"438","directpurchase"
"439","gas"
"440","is"
"441","in"
"442","competition"
"443","with"
"444","systemsupply"
"445","gas"
"446","the"
"447","marginal"
"448","cost"
"449","of"
"450","systemsupply"
"451","gas"
"452","will"
"453","be"
"454","higher"
"455","the"
"456","ceiling"
"457","on"
"458","directpurchase"
"459","prices"
"460","will"
"461","be"
"462","raised"
"463","by"
"464","as"
"465","much"
"466","as"
"467","cents"
"468","per"
"469","million"
"470","btu"
"471","proposed"
"472","rules"
"473","on"
"474","old"
"475","gas"
"476","pricing"
"477","the"
"478","ferc"
"479","block"
"480","billing"
"481","proposal"
"482","fails"
"483","to"
"484","deal"
"485","with"
"486","the"
"487","basic"
"488","problem"
"489","of"
"490","continuing"
"491","price"
"492","controls"
"493","that"
"494","prevent"
"495","maximum"
"496","efficient"
"497","development"
"498","and"
"499","use"
"500","of"
"501","the"
"502","lowest"
"503","cost"
"504","old"
"505","gas"
"506","resource"
"507","base"
"508","and"
"509","cma"
"510","continues"
"511","to"
"512","advocate"
"513","legislation"
"514","to"
"515","deregulate"
"516","wellhead"
"517","ceiling"
"518","prices"
"519","and"
"520","to"
"521","remove"
"522","market"
"523","restraints"
"524","it"
"525","appears"
"526","that"
"527","some"
"528","cma"
"529","goals"
"530","may"
"531","be"
"532","achieved"
"533","through"
"534","regulatory"
"535","reform"
"536","proposals"
"537","offered"
"538","recently"
"539","by"
"540","the"
"541","department"
"542","of"
"543","energy"
"544","with"
"545","the"
"546","support"
"547","of"
"548","the"
"549","justice"
"550","department"
"551","on"
"552","november"
"553","doe"
"554","proposed"
"555","a"
"556","rule"
"557","for"
"558","final"
"559","action"
"560","by"
"561","the"
"562","ferc"
"563","that"
"564","makes"
"565","all"
"566","old"
"567","gas"
"568","eligible"
"569","for"
"570","a"
"571","higher"
"572","just"
"573","and"
"574","reasonable"
"575","price"
"576","and"
"577","that"
"578","would"
"579","establish"
"580","incentive"
"581","prices"
"582","for"
"583","old"
"584","gas"
"585","on"
"586","december"
"587","the"
"588","ferc"
"589","issues"
"590","a"
"591","schedule"
"592","for"
"593","the"
"594","notice"
"595","of"
"596","proposed"
"597","rulemaking"
"598","docket"
"599","rm"
"600","cma"
"601","is"
"602","preparing"
"603","written"
"604","comments"
"605","that"
"606","are"
"607","due"
"608","february"
"609","a"
"610","public"
"611","conference"
"612","will"
"613","be"
"614","announced"
"615","at"
"616","a"
"617","later"
"618","date"
"619","the"
"620","ferc"
"621","is"
"622","requesting"
"623","comments"
"624","on"
"625","legal"
"626","authority"
"627","to"
"628","adopt"
"629","the"
"630","proposal"
"631","the"
"632","interrelationship"
"633","with"
"634","the"
"635","block"
"636","billing"
"637","proposal"
"638","rule"
"639","and"
"640","the"
"641","economic"
"642","and"
"643","market"
"644","impacts"
"645","of"
"646","raising"
"647","oldgas"
"648","prices"
"649","taxation"
"650","congressional"
"651","developments"
"652","and"
"653","response"
"654","president"
"655","reagans"
"656","last"
"657","minute"
"658","intervention"
"659","provided"
"660","the"
"661","margin"
"662","of"
"663","victory"
"664","as"
"665","the"
"666","house"
"667","passed"
"668","the"
"669","hays"
"670","and"
"671","means"
"672","tax"
"673","bill"
"674","hr"
"675","previously"
"676","a"
"677","majority"
"678","of"
"679","republicans"
"680","and"
"681","conservative"
"682","democrats"
"683","had"
"684","rejected"
"685","the"
"686","committees"
"687","efforts"
"688","to"
"689","bring"
"690","the"
"691","bill"
"692","to"
"693","a"
"694","vote"
"695","on"
"696","the"
"697","house"
"698","floor"
"699","after"
"700","the"
"701","president"
"702","intervened"
"703","the"
"704","house"
"705","reversed"
"706","itself"
"707","on"
"708","the"
"709","rule"
"710","of"
"711","procedure"
"712","to"
"713","and"
"714","passed"
"715","the"
"716","bill"
"717","by"
"718","voice"
"719","vote"
"720","although"
"721","hr"
"722","differs"
"723","significantly"
"724","from"
"725","the"
"726","proposal"
"727","outlined"
"728","by"
"729","president"
"730","reagan"
"731","on"
"732","may"
"733","the"
"734","bill"
"735","would"
"736","nonetheless"
"737","have"
"738","a"
"739","serious"
"740","and"
"741","adverse"
"742","impact"
"743","on"
"744","the"
"745","chemical"
"746","industry"
"747","key"
"748","features"
"749","of"
"750","the"
"751","housepassed"
"752","bill"
"753","include"
"754","corporate"
"755","tax"
"756","rates"
"757","depreciation"
"758","o"
"759","in"
"760","general"
"761","impact"
"762","on"
"763","chemical"
"764","industry"
"765","percent"
"766","flat"
"767","rate"
"768","graduated"
"769","rates"
"770","for"
"771","small"
"772","businesses"
"773","rate"
"774","reduction"
"775","does"
"776","not"
"777","offset"
"778","loss"
"779","of"
"780","capital"
"781","formation"
"782","incentives"
"783","new"
"784","system"
"785","year"
"786","recovery"
"787","of"
"788","chemical"
"789","cost"
"790","millionyear"
"791","page"
"792","cma"
"793","equipment"
"794","costs"
"795","percent"
"796","declining"
"797","balance"
"798","depreciation"
"799","available"
"800","o"
"801","recapture"
"802","no"
"803","additional"
"804","recapture"
"805","investment"
"806","tax"
"807","credit"
"808","repeal"
"809","cost"
"810","si"
"811","billionyear"
"812","minimum"
"813","tax"
"814","percent"
"815","alternative"
"816","tax"
"817","imposed"
"818","on"
"819","tax"
"820","preferences"
"821","in"
"822","excess"
"823","of"
"824","regular"
"825","tax"
"826","liability"
"827","cost"
"828","millionyear"
"829","extend"
"830","rd"
"831","tax"
"832","credit"
"833","at"
"834","percent"
"835","restrict"
"836","qualifying"
"837","rd"
"838","expenses"
"839","as"
"840","under"
"841","hr"
"842","value"
"843","millionyear"
"844","down"
"845","from"
"846","millionyear"
"847","o"
"848","allocation"
"849","of"
"850","rd"
"851","expenses"
"852","to"
"853","foreign"
"854","source"
"855","income"
"856","no"
"857","provision"
"858","statutory"
"859","moratorium"
"860","of"
"861","treasury"
"862","allocation"
"863","rules"
"864","expired"
"865","cost"
"866","o"
"867","foreign"
"868","tax"
"869","credit"
"870","retain"
"871","overall"
"872","limita­"
"873","tion"
"874","on"
"875","foreign"
"876","tax"
"877","credit"
"878","with"
"879","separate"
"880","limitations"
"881","for"
"882","passive"
"883","financial"
"884","and"
"885","shipping"
"886","income"
"887","impose"
"888","compar­"
"889","ability"
"890","rules"
"891","for"
"892","pay­"
"893","ments"
"894","inlieuof"
"895","taxes"
"896","cost"
"897","less"
"898","restrictivethan"
"899","presidents"
"900","proposal"
"901","but"
"902","decreases"
"903","utility"
"904","of"
"905","foreign"
"906","tax"
"907","credit"
"908","substan­"
"909","tially"
"910","to"
"911","prevent"
"912","double"
"913","taxation"
"914","o"
"915","source"
"916","rules"
"917","for"
"918","sales"
"919","of"
"920","property"
"921","substitute"
"922","substance"
"923","of"
"924","sale"
"925","for"
"926","title"
"927","passage"
"928","test"
"929","cost"
"930","would"
"931","have"
"932","serious"
"933","and"
"934","unpredictable"
"935","impact"
"936","especially"
"937","unsettling"
"938","consequences"
"939","in"
"940","the"
"941","tax"
"942","treatment"
"943","of"
"944","us"
"945","exports"
"946","o"
"947","allocation"
"948","of"
"949","interest"
"950","expenses"
"951","require"
"952","allocation"
"953","of"
"954","all"
"955","expenses"
"956","among"
"957","all"
"958","members"
"959","of"
"960","affiliated"
"961","group"
"962","cost"
"963","for"
"964","corporations"
"965","with"
"966","significant"
"967","foreign"
"968","operations"
"969","proposal"
"970","would"
"971","significantly"
"972","reduce"
"973","current"
"974","deduction"
"975","of"
"976","expenses"
"977","against"
"978","us"
"979","income"
"980","research"
"981","and"
"982","development"
"983","expenses"
"984","o"
"985","percent"
"986","rd"
"987","tax"
"988","credit"
"989","millionyear"
"990","page"
"991","cma"
"992","o"
"993","section"
"994","possessions"
"995","credit"
"996","retain"
"997","sec"
"998","credit"
"999","tighten"
"1000","active"
"1001","trade"
"1002","or"
"1003","business"
"1004","trust"
"1005","and"
"1006","costsharing"
"1007","payment"
"1008","rules"
"1009","cost"
"1010","restrictions"
"1011","on"
"1012","use"
"1013","of"
"1014","sec"
"1015","credit"
"1016","could"
"1017","render"
"1018","manufacturing"
"1019","operations"
"1020","marginal"
"1021","in"
"1022","puerto"
"1023","rico"
"1024","it"
"1025","should"
"1026","be"
"1027","noted"
"1028","that"
"1029","house"
"1030","passage"
"1031","of"
"1032","the"
"1033","tax"
"1034","bill"
"1035","was"
"1036","attained"
"1037","after"
"1038","president"
"1039","reagan"
"1040","had"
"1041","furnished"
"1042","a"
"1043","letter"
"1044","to"
"1045","congressman"
"1046","kemp"
"1047","rny"
"1048","in"
"1049","which"
"1050","he"
"1051","promised"
"1052","to"
"1053","veto"
"1054","unacceptable"
"1055","tax"
"1056","legislation"
"1057","that"
"1058","does"
"1059","not"
"1060","increase"
"1061","the"
"1062","individual"
"1063","personal"
"1064","exemption"
"1065","to"
"1066","provide"
"1067","for"
"1068","business"
"1069","capital"
"1070","formation"
"1071","and"
"1072","assure"
"1073","a"
"1074","tax"
"1075","rate"
"1076","structure"
"1077","no"
"1078","higher"
"1079","than"
"1080","the"
"1081","administrations"
"1082","original"
"1083","proposal"
"1084","each"
"1085","would"
"1086","significantly"
"1087","increase"
"1088","the"
"1089","bills"
"1090","revenue"
"1091","cost"
"1092","and"
"1093","would"
"1094","require"
"1095","substantial"
"1096","additional"
"1097","offsetting"
"1098","revenue"
"1099","provisions"
"1100","senator"
"1101","bob"
"1102","packwood"
"1103","ror"
"1104","has"
"1105","indicated"
"1106","that"
"1107","the"
"1108","senate"
"1109","finance"
"1110","committee"
"1111","will"
"1112","begin"
"1113","its"
"1114","review"
"1115","of"
"1116","hr"
"1117","in"
"1118","early"
"1119","february"
"1120","moreover"
"1121","senator"
"1122","packwood"
"1123","has"
"1124","expressed"
"1125","concern"
"1126","over"
"1127","the"
"1128","ability"
"1129","to"
"1130","find"
"1131","new"
"1132","revenue"
"1133","sources"
"1134","tooffset"
"1135","proposed"
"1136","administration"
"1137","changes"
"1138","in"
"1139","the"
"1140","housepassed"
"1141","bill"
"1142","thus"
"1143","the"
"1144","prospects"
"1145","are"
"1146","doubtful"
"1147","that"
"1148","the"
"1149","finance"
"1150","committee"
"1151","will"
"1152","develop"
"1153","an"
"1154","early"
"1155","alternative"
"1156","to"
"1157","the"
"1158","house"
"1159","bill"
"1160","before"
"1161","the"
"1162","july"
"1163","th"
"1164","congressional"
"1165","recess"
"1166","cma"
"1167","strongly"
"1168","opposes"
"1169","the"
"1170","provisions"
"1171","of"
"1172","hr"
"1173","that"
"1174","would"
"1175","substantially"
"1176","increase"
"1177","business"
"1178","tax"
"1179","costs"
"1180","particularly"
"1181","of"
"1182","capital"
"1183","intensive"
"1184","industries"
"1185","and"
"1186","of"
"1187","those"
"1188","that"
"1189","engage"
"1190","in"
"1191","significant"
"1192","international"
"1193","trade"
"1194","a"
"1195","number"
"1196","of"
"1197","leading"
"1198","trade"
"1199","organizations"
"1200","have"
"1201","joined"
"1202","in"
"1203","opposition"
"1204","to"
"1205","these"
"1206","provisions"
"1207","cma"
"1208","has"
"1209","developed"
"1210","an"
"1211","ongoing"
"1212","tax"
"1213","legislative"
"1214","work"
"1215","plan"
"1216","and"
"1217","is"
"1218","coordinating"
"1219","its"
"1220","activities"
"1221","with"
"1222","allied"
"1223","business"
"1224","groups"
"1225","plant"
"1226","management"
"1227","and"
"1228","design"
"1229","engineering"
"1230","codes"
"1231","and"
"1232","standards"
"1233","regulations"
"1234","standards"
"1235","codes"
"1236","and"
"1237","technology"
"1238","forum"
"1239","on"
"1240","safety"
"1241","and"
"1242","reliability"
"1243","improvement"
"1244","the"
"1245","inspection"
"1246","and"
"1247","engineering"
"1248","advisory"
"1249","committees"
"1250","maintenance"
"1251","task"
"1252","group"
"1253","will"
"1254","meet"
"1255","late"
"1256","january"
"1257","to"
"1258","make"
"1259","further"
"1260","preparations"
"1261","for"
"1262","the"
"1263","cma"
"1264","forum"
"1265","on"
"1266","safety"
"1267","and"
"1268","reliability"
"1269","improvement"
"1270","through"
"1271","application"
"1272","of"
"1273","advanced"
"1274","inspection"
"1275","and"
"1276","maintenance"
"1277","techniques"
"1278","this"
"1279","forum"
"1280","will"
"1281","emphasize"
"1282","those"
"1283","techniques"
"1284","that"
"1285","directly"
"1286","influence"
"1287","safety"
"1288","of"
"1289","plant"
"1290","and"
"1291","community"
"1292","forum"
"1293","on"
"1294","process"
"1295","computers"
"1296","the"
"1297","eac"
"1298","process"
"1299","control"
"1300","task"
"1301","group"
"1302","met"
"1303","december"
"1304","to"
"1305","refine"
"1306","the"
"1307","program"
"1308","and"
"1309","arrangements"
"1310","for"
"1311","the"
"1312","fifth"
"1313","cma"
"1314","process"
"1315","computer"
"1316","users"
"1317","forum"
"1318","to"
"1319","be"
"1320","held"
"1321","may"
"1322","this"
"1323","forum"
"1324","will"
"1325","emphasize"
"1326","safety"
"1327","aspects"
"1328","of"
"1329","control"
"1330","systems"
"1331","design"
"1332","and"
"1333","operation"
"1334","codes"
"1335","cma"
"1336","representatives"
"1337","attended"
"1338","the"
"1339","december"
"1340","national"
"1341","electrical"
"1342","code"
"1343","panel"
"1344","meetings"
"1345","to"
"1346","discuss"
"1347","and"
"1348","vote"
"1349","on"
"1350","actions"
"1351","taken"
"1352","during"
"1353","page"
"1354","cma"
"1355","the"
"1356","january"
"1357","panel"
"1358","meetings"
"1359","cma"
"1360","submitted"
"1361","proposals"
"1362","for"
"1363","revision"
"1364","of"
"1365","the"
"1366","code"
"1367","during"
"1368","the"
"1369","fall"
"1370","of"
"1371","and"
"1372","submitted"
"1373","comments"
"1374","during"
"1375","the"
"1376","public"
"1377","review"
"1378","period"
"1379","the"
"1380","electrical"
"1381","codes"
"1382","and"
"1383","standards"
"1384","task"
"1385","group"
"1386","will"
"1387","meet"
"1388","in"
"1389","atlanta"
"1390","next"
"1391","may"
"1392","to"
"1393","prepare"
"1394","for"
"1395","floor"
"1396","action"
"1397","on"
"1398","the"
"1399","code"
"1400","before"
"1401","its"
"1402","adoption"
"1403","at"
"1404","the"
"1405","nfpa"
"1406","annaul"
"1407","meeting"
"1408","safety"
"1409","and"
"1410","costs"
"1411","are"
"1412","the"
"1413","issues"
"1414","involved"
"1415","standards"
"1416","the"
"1417","committee"
"1418","prepared"
"1419","cma"
"1420","positions"
"1421","on"
"1422","api"
"1423","ieee"
"1424","nema"
"1425","nfpa"
"1426","and"
"1427","ul"
"1428","standards"
"1429","proposed"
"1430","for"
"1431","adoption"
"1432","as"
"1433","american"
"1434","national"
"1435","standards"
"1436","these"
"1437","standards"
"1438","cover"
"1439","storage"
"1440","tanks"
"1441","test"
"1442","procedures"
"1443","electrical"
"1444","equipment"
"1445","in"
"1446","hazardous"
"1447","atmospheres"
"1448","motors"
"1449","generators"
"1450","insulation"
"1451","conduit"
"1452","and"
"1453","controls"
"1454","as"
"1455","with"
"1456","codes"
"1457","safety"
"1458","and"
"1459","costs"
"1460","are"
"1461","the"
"1462","issues"
"1463","involved"
"1464","international"
"1465","tradeinternational"
"1466","competitiveness"
"1467","congressional"
"1468","developments"
"1469","and"
"1470","response"
"1471","omnibus"
"1472","trade"
"1473","bill"
"1474","the"
"1475","last"
"1476","congress"
"1477","passed"
"1478","the"
"1479","trade"
"1480","and"
"1481","tariff"
"1482","act"
"1483","of"
"1484","in"
"1485","october"
"1486","although"
"1487","this"
"1488","act"
"1489","was"
"1490","the"
"1491","first"
"1492","omnibus"
"1493","trade"
"1494","bill"
"1495","to"
"1496","be"
"1497","passed"
"1498","in"
"1499","five"
"1500","years"
"1501","it"
"1502","addressed"
"1503","mostly"
"1504","noncontroversial"
"1505","issues"
"1506","of"
"1507","international"
"1508","trade"
"1509","since"
"1510","the"
"1511","passage"
"1512","of"
"1513","the"
"1514","law"
"1515","the"
"1516","already"
"1517","large"
"1518","us"
"1519","foreign"
"1520","trade"
"1521","deficit"
"1522","has"
"1523","swelled"
"1524","to"
"1525","record"
"1526","levels"
"1527","and"
"1528","probably"
"1529","reached"
"1530","billion"
"1531","in"
"1532","the"
"1533","current"
"1534","congress"
"1535","is"
"1536","making"
"1537","a"
"1538","concerted"
"1539","effort"
"1540","to"
"1541","address"
"1542","the"
"1543","nations"
"1544","growing"
"1545","foreign"
"1546","trade"
"1547","problem"
"1548","and"
"1549","action"
"1550","on"
"1551","a"
"1552","new"
"1553","piece"
"1554","of"
"1555","omnibus"
"1556","trade"
"1557","legislation"
"1558","can"
"1559","be"
"1560","expected"
"1561","early"
"1562","in"
"1563","the"
"1564","session"
"1565","senator"
"1566","danforth"
"1567","rmo"
"1568","introduced"
"1569","the"
"1570","trade"
"1571","enhancement"
"1572","act"
"1573","s"
"1574","the"
"1575","bill"
"1576","contains"
"1577","multiple"
"1578","titles"
"1579","which"
"1580","among"
"1581","other"
"1582","topics"
"1583","deals"
"1584","with"
"1585","foreign"
"1586","targeting"
"1587","changes"
"1588","to"
"1589","trade"
"1590","remedy"
"1591","laws"
"1592","the"
"1593","protection"
"1594","of"
"1595","intellectual"
"1596","property"
"1597","rights"
"1598","and"
"1599","authorization"
"1600","for"
"1601","a"
"1602","new"
"1603","round"
"1604","of"
"1605","multilateral"
"1606","trade"
"1607","negotiations"
"1608","cma"
"1609","already"
"1610","has"
"1611","an"
"1612","approved"
"1613","position"
"1614","on"
"1615","intellectual"
"1616","property"
"1617","rights"
"1618","and"
"1619","the"
"1620","cma"
"1621","board"
"1622","is"
"1623","being"
"1624","asked"
"1625","to"
"1626","address"
"1627","tariff"
"1628","cutting"
"1629","in"
"1630","the"
"1631","mtn"
"1632","at"
"1633","its"
"1634","january"
"1635","meeting"
"1636","on"
"1637","the"
"1638","house"
"1639","side"
"1640","the"
"1641","issue"
"1642","of"
"1643","tax"
"1644","reform"
"1645","prevented"
"1646","the"
"1647","house"
"1648","ways"
"1649","and"
"1650","means"
"1651","committee"
"1652","from"
"1653","addressing"
"1654","the"
"1655","trade"
"1656","issue"
"1657","during"
"1658","the"
"1659","first"
"1660","session"
"1661","it"
"1662","is"
"1663","expected"
"1664","that"
"1665","trade"
"1666","will"
"1667","be"
"1668","one"
"1669","of"
"1670","its"
"1671","top"
"1672","priority"
"1673","issues"
"1674","for"
"1675","the"
"1676","second"
"1677","session"
"1678","rep"
"1679","dan"
"1680","rostenkowski"
"1681","dil"
"1682","has"
"1683","already"
"1684","sent"
"1685","a"
"1686","confidential"
"1687","memorandum"
"1688","to"
"1689","all"
"1690","committee"
"1691","members"
"1692","calling"
"1693","for"
"1694","a"
"1695","retreat"
"1696","early"
"1697","in"
"1698","to"
"1699","deal"
"1700","with"
"1701","international"
"1702","trade"
"1703","issues"
"1704","such"
"1705","a"
"1706","retreat"
"1707","was"
"1708","used"
"1709","last"
"1710","fall"
"1711","by"
"1712","the"
"1713","chairman"
"1714","to"
"1715","get"
"1716","the"
"1717","ways"
"1718","and"
"1719","means"
"1720","committee"
"1721","started"
"1722","on"
"1723","its"
"1724","tax"
"1725","reform"
"1726","package"
"1727","the"
"1728","house"
"1729","energy"
"1730","and"
"1731","commerce"
"1732","committee"
"1733","chaired"
"1734","by"
"1735","representative"
"1736","john"
"1737","dingell"
"1738","dmi"
"1739","continues"
"1740","to"
"1741","push"
"1742","for"
"1743","jurisdiction"
"1744","on"
"1745","trade"
"1746","matters"
"1747","and"
"1748","the"
"1749","committee"
"1750","has"
"1751","already"
"1752","proposed"
"1753","a"
"1754","limited"
"1755","scope"
"1756","trade"
"1757","package"
"1758","page"
"1759","cma"
"1760","cmas"
"1761","international"
"1762","trade"
"1763","committee"
"1764","is"
"1765","currently"
"1766","preparing"
"1767","to"
"1768","address"
"1769","trade"
"1770","legislation"
"1771","in"
"1772","both"
"1773","houses"
"1774","as"
"1775","it"
"1776","develops"
"1777","wherever"
"1778","possible"
"1779","this"
"1780","will"
"1781","be"
"1782","done"
"1783","through"
"1784","the"
"1785","ocita"
"1786","coalition"
"1787","international"
"1788","negotiationsagreements"
"1789","multilateral"
"1790","trade"
"1791","negotiation"
"1792","last"
"1793","january"
"1794","in"
"1795","his"
"1796","state"
"1797","of"
"1798","the"
"1799","union"
"1800","address"
"1801","president"
"1802","reagan"
"1803","called"
"1804","for"
"1805","authority"
"1806","to"
"1807","enter"
"1808","into"
"1809","discussions"
"1810","leading"
"1811","toward"
"1812","a"
"1813","new"
"1814","round"
"1815","of"
"1816","multilateral"
"1817","trade"
"1818","negotiations"
"1819","a"
"1820","request"
"1821","for"
"1822","such"
"1823","authority"
"1824","is"
"1825","provided"
"1826","in"
"1827","senator"
"1828","danforths"
"1829","the"
"1830","house"
"1831","will"
"1832","consider"
"1833","the"
"1834","same"
"1835","granting"
"1836","of"
"1837","bargaining"
"1838","authority"
"1839","early"
"1840","in"
"1841","the"
"1842","year"
"1843","the"
"1844","cma"
"1845","international"
"1846","trade"
"1847","committee"
"1848","is"
"1849","recommending"
"1850","that"
"1851","the"
"1852","board"
"1853","adopt"
"1854","a"
"1855","position"
"1856","on"
"1857","the"
"1858","mtn"
"1859","at"
"1860","its"
"1861","january"
"1862","meeting"
"1863","the"
"1864","recommended"
"1865","cma"
"1866","policy"
"1867","consists"
"1868","of"
"1869","a"
"1870","statement"
"1871","of"
"1872","principles"
"1873","to"
"1874","be"
"1875","considered"
"1876","by"
"1877","the"
"1878","us"
"1879","negotiators"
"1880","participating"
"1881","in"
"1882","an"
"1883","mtn"
"1884","the"
"1885","proposed"
"1886","position"
"1887","states"
"1888","that"
"1889","an"
"1890","mtn"
"1891","should"
"1892","focus"
"1893","on"
"1894","the"
"1895","issues"
"1896","of"
"1897","foreign"
"1898","market"
"1899","access"
"1900","investment"
"1901","and"
"1902","dispute"
"1903","settlement"
"1904","procedures"
"1905","for"
"1906","violation"
"1907","of"
"1908","international"
"1909","trading"
"1910","rules"
"1911","chemical"
"1912","tariff"
"1913","cutting"
"1914","should"
"1915","be"
"1916","done"
"1917","on"
"1918","a"
"1919","selective"
"1920","basis"
"1921","with"
"1922","import"
