"","dictionary"
"293","into"
"294","a"
"295","national"
"296","story"
"297","if"
"298","our"
"299","local"
"300","conaunicatlons"
"301","are"
"302","clear"
"303","concise"
"304","and"
"305","proper"
"306","when"
"307","an"
"308","incident"
"309","starts"
"310","there"
"311","is"
"312","a"
"313","far"
"314","better"
"315","chance"
"316","that"
"317","the"
"318","resulting"
"319","national"
"320","news"
"321","stories"
"322","will"
"323","reflect"
"324","better"
"325","on"
"326","the"
"327","industry"
"328","and"
"329","theres"
"330","always"
"331","a"
"332","chance"
"333","that"
"334","if"
"335","we"
"336","do"
"337","our"
"338","cma"
"339","communications"
"340","job"
"341","right"
"342","at"
"343","the"
"344","local"
"345","level"
"346","that"
"347","the"
"348","story"
"349","will"
"350","not"
"351","escalate"
"352","to"
"353","the"
"354","state"
"355","or"
"356","national"
"357","level"
"358","in"
"359","conclusion"
"360","its"
"361","clear"
"362","that"
"363","we"
"364","have"
"365","a"
"366","lot"
"367","of"
"368","work"
"369","to"
"370","do"
"371","and"
"372","that"
"373","were"
"374","going"
"375","to"
"376","need"
"377","all"
"378","the"
"379","patience"
"380","we"
"381","can"
"382","ouster"
"383","a"
"384","lot"
"385","of"
"386","positive"
"387","activity"
"388","is"
"389","underway"
"390","by"
"391","cma"
"392","and"
"393","the"
"394","neaber"
"395","companies"
"396","if"
"397","we"
"398","just"
"399","give"
"400","it"
"401","time"
"402","to"
"403","succeed"
"404","given"
"405","our"
"406","continued"
"407","coaaitaent"
"408","to"
"409","the"
"410","operating"
"411","and"
"412","coaaunications"
"413","programs"
"414","that"
"415","the"
"416","industry"
"417","is"
"418","involved"
"419","with"
"420","the"
"421","communications"
"422","committee"
"423","is"
"424","optimistic"
"425","that"
"426","over"
"427","time"
"428","we"
"429","will"
"430","achieve"
"431","our"
"432","goal"
"433","of"
"434","regaining"
"435","the"
"436","publics"
"437","confidence"
"438","this"
"439","is"
"440","a"
"441","goal"
"442","worth"
"443","the"
"444","best"
"445","efforts"
"446","of"
"447","every"
"448","individual"
"449","in"
"450","our"
"451","industry"
"452","thank"
"453","you"
"454","cma"
"455","exhibit"
"456","m"
"457","remarks"
"458","to"
"459","cma"
"460","board"
"461","of"
"462","directors"
"463","thomas"
"464","i"
"465","obrien"
"466","chairman"
"467","patent"
"468","and"
"469","trademark"
"470","committee"
"471","january"
"472","patents"
"473","have"
"474","long"
"475","been"
"476","recognized"
"477","as"
"478","an"
"479","effective"
"480","stimulant"
"481","to"
"482","ingenuity"
"483","and"
"484","technology"
"485","innovation"
"486","in"
"487","the"
"488","united"
"489","states"
"490","after"
"491","decades"
"492","of"
"493","benign"
"494","neglect"
"495","patent"
"496","and"
"497","other"
"498","industrial"
"499","property"
"500","rights"
"501","have"
"502","again"
"503","been"
"504","recognized"
"505","as"
"506","a"
"507","key"
"508","asset"
"509","in"
"510","maintaining"
"511","the"
"512","effectiveness"
"513","of"
"514","american"
"515","competition"
"516","both"
"517","at"
"518","home"
"519","and"
"520","abroad"
"521","they"
"522","have"
"523","been"
"524","receiving"
"525","increased"
"526","attention"
"527","in"
"528","the"
"529","governments"
"530","dealing"
"531","with"
"532","our"
"533","economy"
"534","and"
"535","the"
"536","competitiveness"
"537","of"
"538","us"
"539","industry"
"540","with"
"541","foreign"
"542","industry"
"543","during"
"544","the"
"545","last"
"546","ten"
"547","years"
"548","much"
"549","legislation"
"550","and"
"551","other"
"552","actions"
"553","including"
"554","the"
"555","establishment"
"556","of"
"557","a"
"558","federal"
"559","patent"
"560","appeals"
"561","court"
"562","have"
"563","already"
"564","been"
"565","implemented"
"566","these"
"567","actions"
"568","have"
"569","strengthened"
"570","the"
"571","us"
"572","patent"
"573","system"
"574","but"
"575","much"
"576","remains"
"577","to"
"578","be"
"579","done"
"580","many"
"581","of"
"582","these"
"583","actions"
"584","generally"
"585","impact"
"586","on"
"587","the"
"588","chemical"
"589","industry"
"590","and"
"591","some"
"592","are"
"593","specifically"
"594","directed"
"595","to"
"596","it"
"597","in"
"598","reviewing"
"599","i"
"600","would"
"601","initially"
"602","like"
"603","to"
"604","mention"
"605","three"
"606","significant"
"607","developments"
"608","in"
"609","the"
"610","patent"
"611","field"
"612","the"
"613","first"
"614","is"
"615","the"
"616","precedent"
"617","set"
"618","in"
"619","the"
"620","recent"
"621","kodakpolarold"
"622","decision"
"623","in"
"624","which"
"625","the"
"626","courts"
"627","refused"
"628","to"
"629","stay"
"630","an"
"631","injunction"
"632","in"
"633","a"
"634","patent"
"635","case"
"636","during"
"637","the"
"638","appeal"
"639","period"
"640","whether"
"641","one"
"642","agrees"
"643","with"
"644","the"
"645","decision"
"646","in"
"647","this"
"648","particular"
"649","case"
"650","or"
"651","not"
"652","this"
"653","decision"
"654","is"
"655","a"
"656","major"
"657","example"
"658","of"
"659","the"
"660","continuing"
"661","shift"
"662","in"
"663","the"
"664","judiciary"
"665","to"
"666","a"
"667","propatent"
"668","attitude"
"669","the"
"670","committee"
"671","i"
"672","might"
"673","add"
"674","took"
"675","no"
"676","action"
"677","in"
"678","respect"
"679","to"
"680","this"
"681","litigation"
"682","but"
"683","the"
"684","decision"
"685","is"
"686","notable"
"687","in"
"688","what"
"689","it"
"690","represents"
"691","secondly"
"692","the"
"693","us"
"694","government"
"695","instituted"
"696","an"
"697","investigation"
"698","under"
"699","section"
"700","of"
"701","the"
"702","trade"
"703","act"
"704","against"
"705","south"
"706","korea"
"707","the"
"708","government"
"709","is"
"710","looking"
"711","into"
"712","the"
"713","adequacy"
"714","of"
"715","the"
"716","laws"
"717","of"
"718","south"
"719","korea"
"720","governing"
"721","the"
"722","protection"
"723","of"
"724","industrial"
"725","property"
"726","rights"
"727","and"
"728","the"
"729","effect"
"730","of"
"731","such"
"732","laws"
"733","on"
"734","us"
"735","trade"
"736","in"
"737","that"
"738","country"
"739","through"
"740","this"
"741","action"
"742","and"
"743","various"
"744","other"
"745","recent"
"746","actions"
"747","in"
"748","the"
"749","international"
"750","trade"
"751","area"
"752","the"
"753","government"
"754","is"
"755","demonstrating"
"756","its"
"757","concern"
"758","with"
"759","unfair"
"760","practices"
"761","in"
"762","the"
"763","industrial"
"764","property"
"765","field"
"766","by"
"767","trading"
"768","partners"
"769","the"
"770","third"
"771","is"
"772","the"
"773","effort"
"774","initiated"
"775","in"
"776","various"
"777","sectors"
"778","toward"
"779","harmonization"
"780","of"
"781","international"
"782","patent"
"783","procurement"
"784","law"
"785","cma"
"786","and"
"787","practice"
"788","this"
"789","represents"
"790","a"
"791","concerted"
"792","effort"
"793","by"
"794","governments"
"795","and"
"796","business"
"797","to"
"798","modernize"
"799","simplify"
"800","and"
"801","reduce"
"802","the"
"803","costs"
"804","of"
"805","patent"
"806","procurement"
"807","throughout"
"808","the"
"809","world"
"810","these"
"811","three"
"812","developments"
"813","are"
"814","ail"
"815","seen"
"816","as"
"817","positive"
"818","actions"
"819","in"
"820","the"
"821","general"
"822","trend"
"823","towards"
"824","more"
"825","effective"
"826","patent"
"827","systems"
"828","in"
"829","todays"
"830","world"
"831","in"
"832","the"
"833","legislative"
"834","area"
"835","in"
"836","there"
"837","were"
"838","no"
"839","important"
"840","ifs"
"841","laws"
"842","enacted"
"843","in"
"844","the"
"845","industrial"
"846","property"
"847","field"
"848","other"
"849","than"
"850","on"
"851","government"
"852","budget"
"853","matters"
"854","has"
"855","been"
"856","a"
"857","year"
"858","however"
"859","in"
"860","which"
"861","steady"
"862","progress"
"863","has"
"864","been"
"865","made"
"866","in"
"867","legislative"
"868","reform"
"869","there"
"870","are"
"871","presently"
"872","pending"
"873","patent"
"874","bills"
"875","trademark"
"876","bills"
"877","and"
"878","other"
"879","industrial"
"880","propertyrelated"
"881","bills"
"882","efforts"
"883","continue"
"884","to"
"885","change"
"886","the"
"887","law"
"888","to"
"889","restore"
"890","a"
"891","full"
"892","patent"
"893","term"
"894","for"
"895","chemicals"
"896","whose"
"897","marketing"
"898","introduction"
"899","has"
"900","been"
"901","delayed"
"902","because"
"903","of"
"904","regulatory"
"905","testing"
"906","and"
"907","review"
"908","by"
"909","the"
"910","government"
"911","efforts"
"912","continue"
"913","to"
"914","obtain"
"915","patent"
"916","protection"
"917","in"
"918","the"
"919","united"
"920","states"
"921","against"
"922","imported"
"923","products"
"924","that"
"925","have"
"926","been"
"927","made"
"928","in"
"929","a"
"930","foreign"
"931","country"
"932","with"
"933","processes"
"934","patented"
"935","in"
"936","this"
"937","country"
"938","changes"
"939","in"
"940","the"
"941","law"
"942","governing"
"943","patent"
"944","licenses"
"945","are"
"946","being"
"947","sought"
"948","to"
"949","give"
"950","licensors"
"951","fairer"
"952","treatment"
"953","when"
"954","licensees"
"955","challenge"
"956","the"
"957","validity"
"958","of"
"959","licensed"
"960","patents"
"961","the"
"962","committee"
"963","also"
"964","developed"
"965","cma"
"966","positions"
"967","on"
"968","legislation"
"969","on"
"970","the"
"971","utilization"
"972","of"
"973","federal"
"974","laboratory"
"975","technology"
"976","and"
"977","on"
"978","uniform"
"979","patent"
"980","procedures"
"981","for"
"982","government"
"983","inventions"
"984","cka"
"985","endorsed"
"986","the"
"987","latter"
"988","legislation"
"989","but"
"990","has"
"991","concern"
"992","on"
"993","the"
"994","high"
"995","royalty"
"996","sharing"
"997","provision"
"998","for"
"999","government"
"1000","employees"
"1001","in"
"1002","the"
"1003","technology"
"1004","utilization"
"1005","legislation"
"1006","amendments"
"1007","to"
"1008","the"
"1009","tariff"
"1010","act"
"1011","have"
"1012","been"
"1013","proposed"
"1014","to"
"1015","strengthen"
"1016","the"
"1017","rights"
"1018","of"
"1019","patent"
"1020","and"
"1021","trademark"
"1022","owners"
"1023","in"
"1024","section"
"1025","actions"
"1026","for"
"1027","the"
"1028","exclusion"
"1029","of"
"1030","imported"
"1031","products"
"1032","that"
"1033","infringe"
"1034","us"
"1035","patents"
"1036","or"
"1037","otherwise"
"1038","compete"
"1039","unfairly"
"1040","with"
"1041","domestic"
"1042","industry"
"1043","additional"
"1044","comments"
"1045","are"
"1046","warranted"
"1047","on"
"1048","some"
"1049","individual"
"1050","terns"
"1051","as"
"1052","you"
"1053","may"
"1054","be"
"1055","aware"
"1056","from"
"1057","prior"
"1058","reports"
"1059","the"
"1060","last"
"1061","congress"
"1062","enacted"
"1063","legislation"
"1064","extending"
"1065","the"
"1066","term"
"1067","of"
"1068","drug"
"1069","patents"
"1070","whose"
"1071","effective"
"1072","term"
"1073","has"
"1074","been"
"1075","eroded"
"1076","by"
"1077","premarketing"
"1078","regulatory"
"1079","testing"
"1080","and"
"1081","review"
"1082","agricultural"
"1083","and"
"1084","tosca"
"1085","chemicals"
"1086","were"
"1087","deleted"
"1088","from"
"1089","that"
"1090","legislation"
"1091","bills"
"1092","have"
"1093","b"
"1094","en"
"1095","introduced"
"1096","into"
"1097","the"
"1098","current"
"1099","congress"
"1100","and"
"1101","hearings"
"1102","have"
"1103","been"
"1104","held"
"1105","on"
"1106","similar"
"1107","patent"
"1108","term"
"1109","extensions"
"1110","for"
"1111","tosca"
"1112","and"
"1113","agricultural"
"1114","chemicals"
"1115","the"
"1116","cma"
"1117","committee"
"1118","had"
"1119","a"
"1120","principal"
"1121","role"
"1122","in"
"1123","initially"
"1124","drafting"
"1125","this"
"1126","legislation"
"1127","when"
"1128","it"
"1129","was"
"1130","introduced"
"1131","several"
"1132","years"
"1133","ago"
"1134","the"
"1135","committee"
"1136","continues"
"1137","to"
"1138","yilov"
"1139","and"
"1140","supporc"
"1141","this"
"1142","legislation"
"1143","albeit"
"1144","today"
"1145","in"
"1146","a"
"1147","acondary"
"1148","coordinating"
"1149","role"
"1150","to"
"1151","naca"
"1152","because"
"1153","of"
"1154","the"
"1155","more"
"1156","mediate"
"1157","concern"
"1158","of"
"1159","this"
"1160","bill"
"1161","to"
"1162","agricultural"
"1163","chemical"
"1164","manufacturers"
"1165","the"
"1166","committee"
"1167","is"
"1168","supporting"
"1169","the"
"1170","pending"
"1171","process"
"1172","patent"
"1173","legislation"
"1174","this"
"1175","is"
"1176","of"
"1177","particular"
"1178","significance"
"1179","to"
"1180","the"
"1181","united"
"1182","states"
"1183","chemical"
"1184","industry"
"1185","although"
"1186","not"
"1187","limited"
"1188","to"
"1189","che"
"1190","chemical"
"1191","industry"
"1192","the"
"1193","chemical"
"1194","industry"
"1195","would"
"1196","be"
"1197","a"
"1198","direct"
"1199","beneficiary"
"1200","it"
"1201","would"
"1202","give"
"1203","chemical"
"1204","producers"
"1205","additional"
"1206","protection"
"1207","against"
"1208","foreign"
"1209","competitors"
"1210","who"
"1211","use"
"1212","a"
"1213","process"
"1214","abroad"
"1215","that"
"1216","is"
"1217","patented"
"1218","in"
"1219","the"
"1220","us"
"1221","and"
"1222","who"
"1223","then"
"1224","import"
"1225","into"
"1226","the"
"1227","us"
"1228","products"
"1229","made"
"1230","by"
"1231","that"
"1232","process"
"1233","the"
"1234","failure"
"1235","of"
"1236","current"
"1237","us"
"1238","law"
"1239","to"
"1240","have"
"1241","such"
"1242","protection"
"1243","is"
"1244","considered"
"1245","inequitable"
"1246","because"
"1247","most"
"1248","other"
"1249","developed"
"1250","countries"
"1251","have"
"1252","such"
"1253","a"
"1254","provision"
"1255","and"
"1256","us"
"1257","producers"
"1258","are"
"1259","thus"
"1260","placed"
"1261","in"
"1262","an"
"1263","unfair"
"1264","competitive"
"1265","position"
"1266","in"
"1267","international"
"1268","trade"
"1269","although"
"1270","some"
"1271","relief"
"1272","is"
"1273","now"
"1274","available"
"1275","against"
"1276","importation"
"1277","of"
"1278","such"
"1279","products"
"1280","through"
"1281","the"
"1282","international"
"1283","trade"
"1284","commission"
"1285","that"
"1286","remedy"
"1287","has"
"1288","problems"
"1289","which"
"1290","this"
"1291","patent"
"1292","law"
"1293","change"
"1294","would"
"1295","obviate"
"1296","industrial"
"1297","property"
"1298","rights"
"1299","are"
"1300","fast"
"1301","becoming"
"1302","a"
"1303","key"
"1304","issue"
"1305","in"
"1306","the"
"1307","international"
"1308","trade"
"1309","area"
"1310","the"
"1311","government"
"1312","has"
"1313","recognized"
"1314","that"
"1315","american"
"1316","companies"
"1317","have"
"1318","a"
"1319","vital"
"1320","interest"
"1321","in"
"1322","protecting"
"1323","their"
"1324","proprietary"
"1325","positions"
"1326","abroad"
"1327","and"
"1328","that"
"1329","the"
"1330","government"
"1331","should"
"1332","pay"
"1333","more"
"1334","attention"
"1335","to"
"1336","this"
"1337","element"
"1338","of"
"1339","the"
"1340","american"
"1341","economy"
"1342","in"
"1343","foreign"
"1344","trade"
"1345","dealings"
"1346","the"
"1347","government"
"1348","is"
"1349","now"
"1350","examining"
"1351","the"
"1352","adequacy"
"1353","of"
"1354","intellectual"
"1355","property"
"1356","protection"
"1357","in"
"1358","the"
"1359","context"
"1360","of"
"1361","the"
"1362","general"
"1363","review"
"1364","of"
"1365","the"
"1366","gsp"
"1367","g"
"1368","neral"
"1369","systems"
"1370","of"
"1371","preferences"
"1372","program"
"1373","the"
"1374","government"
"1375","is"
"1376","also"
"1377","reviewing"
"1378","whether"
"1379","such"
"1380","inadequacies"
"1381","of"
"1382","a"
"1383","trading"
"1384","partner"
"1385","constitute"
"1386","trade"
"1387","barriers"
"1388","within"
"1389","the"
"1390","meaning"
"1391","of"
"1392","the"
"1393","trade"
"1394","and"
"1395","tariff"
"1396","act"
"1397","of"
"1398","the"
"1399","committee"
"1400","has"
"1401","provided"
"1402","and"
"1403","will"
"1404","continue"
"1405","to"
"1406","provide"
"1407","input"
"1408","for"
"1409","the"
"1410","chemical"
"1411","industry"
"1412","to"
"1413","the"
"1414","us"
"1415","trade"
"1416","representatives"
"1417","office"
"1418","on"
"1419","the"
"1420","inadequacies"
"1421","of"
"1422","the"
"1423","industrial"
"1424","property"
"1425","laws"
"1426","of"
"1427","various"
"1428","countries"
"1429","as"
"1430","mentioned"
"1431","earlier"
"1432","the"
"1433","us"
"1434","trade"
"1435","representative"
"1436","has"
"1437","instituted"
"1438","an"
"1439","investigation"
"1440","under"
"1441","section"
"1442","of"
"1443","the"
"1444","trade"
"1445","act"
"1446","against"
"1447","south"
"1448","korea"
"1449","it"
"1450","is"
"1451","understood"
"1452","that"
"1453","current"
"1454","negotiations"
"1455","with"
"1456","the"
"1457","korean"
"1458","government"
"1459","may"
"1460","soon"
"1461","result"
"1462","in"
"1463","a"
"1464","settlement"
"1465","with"
"1466","significant"
"1467","improvements"
"1468","in"
"1469","korean"
"1470","patent"
"1471","trademark"
"1472","and"
"1473","copyright"
"1474","laws"
"1475","additionally"
"1476","in"
"1477","the"
"1478","international"
"1479","area"
"1480","the"
"1481","committee"
"1482","continued"
"1483","to"
"1484","serve"
"1485","as"
"1486","chemical"
"1487","industry"
"1488","advisor"
"1489","to"
"1490","the"
"1491","government"
"1492","on"
"1493","international"
"1494","conventions"
"1495","and"
"1496","treaties"
"1497","and"
"1498","on"
"1499","cooperative"
"1500","governmental"
"1501","actions"
"1502","in"
"1503","this"
"1504","field"
"1505","efforts"
"1506","by"
"1507","the"
"1508","developing"
"1509","countries"
"1510","to"
"1511","revise"
"1512","the"
"1513","paris"
"1514","convention"
"1515","to"
"1516","permit"
"1517","a"
"1518","country"
"1519","to"
"1520","order"
"1521","forfeiture"
"1522","or"
"1523","compulsory"
"1524","licensing"
"1525","of"
"1526","a"
"1527","patent"
"1528","if"
"1529","it"
"1530","is"
"1531","not"
"1532","worked"
"1533","within"
"1534","a"
"1535","short"
"1536","time"
"1537","after"
"1538","grant"
"1539","have"
"1540","been"
"1541","successfully"
"1542","thwarted"
"1543","the"
"1544","solid"
"1545","opposition"
"1546","of"
"1547","group"
"1548","b"
"1549","developed"
"1550","countries"
"1551","which"
"1552","has"
"1553","coalesced"
"1554","under"
"1555","the"
"1556","leadership"
"1557","of"
"1558","the"
"1559","us"
"1560","is"
"1561","the"
"1562","reason"
"1563","for"
"1564","this"
"1565","success"
"1566","indeed"
"1567","there"
"1568","are"
"1569","no"
"1570","further"
"1571","sessions"
"1572","of"
"1573","the"
"1574","diplomatic"
"1575","conference"
"1576","planned"
"1577","at"
"1578","this"
"1579","time"
"1580","on"
"1581","that"
"1582","issue"
"1583","harmonization"
"1584","of"
"1585","patent"
"1586","procurement"
"1587","law"
"1588","and"
"1589","procedures"
"1590","is"
"1591","becoming"
"1592","an"
"1593","important"
"1594","and"
"1595","expanding"
"1596","international"
"1597","subject"
"1598","adherence"
"1599","of"
"1600","the"
"1601","united"
"1602","states"
"1603","to"
"1604","chapter"
"1605","ii"
"1606","of"
"1607","the"
"1608","patent"
"1609","cooperation"
"1610","treaty"
"1611","was"
"1612","reviewed"
"1613","by"
"1614","the"
"1615","committee"
"1616","and"
"1617","committee"
"1618","members"
"1619","were"
"1620","urged"
"1621","to"
"1622","support"
"1623","passage"
"1624","in"
"1625","this"
"1626","congress"
"1627","of"
"1628","this"
"1629","noncontroversial"
"1630","legislation"
"1631","under"
"1632","chapter"
"1633","ii"
"1634","us"
"1635","patent"
"1636","applicants"
"1637","will"
"1638","be"
"1639","able"
"1640","to"
"1641","request"
"1642","an"
"1643","international"
"1644","preliminary"
"1645","examination"
"1646","and"
"1647","delay"
"1648","entering"
"1649","the"
"1650","national"
"1651","phase"
"1652","on"
"1653","foreign"
"1654","filings"
"1655","for"
"1656","months"
"1657","from"
"1658","the"
"1659","date"
"1660","of"
"1661","the"
"1662","us"
"1663","filing"
"1664","the"
"1665","committee"
"1666","has"
"1667","provided"
"1668","comments"
"1669","supporting"
"1670","a"
"1671","proposal"
"1672","for"
"1673","an"
"1674","international"
"1675","grace"
"1676","period"
"1677","for"
"1678","public"
"1679","disclosure"
"1680","of"
"1681","an"
"1682","invention"
"1683","before"
"1684","filing"
"1685","without"
"1686","loss"
"1687","of"
"1688","rights"
"1689","to"
"1690","patents"
"1691","patent"
"1692","application"
"1693","filing"
"1694","requirements"
"1695","procedures"
"1696","and"
"1697","time"
"1698","deadlines"
"1699","are"
"1700","harmonization"
"1701","issues"
"1702","that"
"1703","the"
"1704","committee"
"1705","expects"
"1706","to"
"1707","review"
"1708","in"
"1709","conclusion"
"1710","as"
"1711","i"
"1712","stated"
"1713","at"
"1714","the"
"1715","outset"
"1716","the"
"1717","attitude"
"1718","of"
"1719","the"
"1720","courts"
"1721","is"
"1722","becoming"
"1723","propatent"
"1724","and"
"1725","this"
"1726","has"
"1727","generally"
"1728","followed"
"1729","a"
"1730","similar"
"1731","shift"
"1732","in"
"1733","attitude"
"1734","within"
"1735","the"
"1736","us"
"1737","government"
"1738","especially"
"1739","in"
"1740","the"
"1741","department"
"1742","of"
"1743","justice"
"1744","and"
"1745","in"
"1746","the"
"1747","international"
"1748","trade"
"1749","area"
"1750","these"
"1751","changes"
"1752","which"
"1753","are"
"1754","strengthening"
"1755","industrial"
"1756","property"
"1757","protection"
"1758","have"
"1759","not"
"1760","occurred"
"1761","overnight"
"1762","they"
"1763","represent"
"1764","the"
"1765","fruits"
"1766","of"
"1767","many"
"1768","years"
"1769","of"
"1770","diligent"
"1771","effort"
"1772","on"
"1773","the"
"1774","part"
"1775","of"
"1776","many"
"1777","associated"
"1778","with"
"1779","patents"
"1780","including"
"1781","the"
"1782","cma"
"1783","patent"
"1784","and"
"1785","trademark"
"1786","committee"
"1787","the"
"1788","time"
"1789","is"
"1790","ripe"
"1791","to"
"1792","finish"
"1793","the"
"1794","job"
"1795","in"
"1796","the"
"1797","cma"
"1798","patent"
"1799","and"
"1800","trademark"
"1801","committee"
"1802","will"
"1803","continue"
"1804","to"
"1805","advocate"
"1806","cma"
"1807","positions"
"1808","in"
"1809","support"
"1810","of"
"1811","patent"
"1812","reform"
"1813","legislation"
"1814","sensible"
"1815","us"
"1816","government"
"1817","patent"
"1818","policies"
"1819","governmental"
"1820","actions"
"1821","to"
"1822","improve"
"1823","industrial"
"1824","property"
"1825","protection"
"1826","for"
"1827","us"
"1828","nationals"
"1829","in"
"1830","international"
"1831","markets"
"1832","and"
"1833","harmonization"
"1834","of"
"1835","patent"
"1836","procurement"
"1837","law"
"1838","and"
"1839","practice"
"1840","throughout"
"1841","the"
"1842","world"
"1843","cma"
"1844","i"
"1845","exhibit"
"1846","n"
"1847","cma"
"1848","air"
"1849","toxics"
"1850","control"
"1851","policy"
"1852","t"
"1853","s"
"1854","tha"
"1855","policy"
"1856","of"
"1857","cma"
"1858","to"
"1859","promote"
"1860","anon"
"1861","its"
"1862","membar"
"1863","companies"
"1864","c"
"1865","a"
"1866","tices"
"1867","that"
"1868","protect"
"1869","the"
"1870","safety"
"1871","and"
"1872","health"
"1873","of"
"1874","employees"
"1875","and"
"1876","of"
"1877","ha"
"1878","raside"
"1879","nts"
"1880","of"
"1881","communities"
"1882","in"
"1883","which"
"1884","they"
"1885","operate"
"1886","our"
"1887","nd"
"1888","us"
"1889","try"
"1890","a"
"1891","goal"
"1892","is"
"1893","to"
"1894","assure"
"1895","that"
"1896","employees"
"1897","and"
"1898","communities"
"1899","are"
"1900","not"
"1901","advers"
"1902","ely"
"1903","affected"
"1904","by"
"1905","our"
"1906","operations"
"1907","cma"
"1908","understands"
"1909","the"
"1910","public"
"1911","concern"
"1912","regarding"
"1913","health"
"1914","effects"
"1915","from"
"1916","releases"
"1917","into"
"1918","the"
"1919","air"
"1920","of"
"1921","toxic"
"1922","materials"
"1923","cma"
"1924","also"
"1925","believes"
"1926","there"
"1927","is"
"1928","a"
"1929","need"
"1930","for"
"1931","better"
"1932","information"
"1933","on"
"1934","the"
"1935","effect"
"1936","of"
"1937","these"
"1938","releases"
"1939","to"
"1940","assure"
"1941","fully"
"1942","informed"
"1943","action"
"1944","by"
"1945","both"
"1946","government"
"1947","and"
"1948","industry"
"1949","therefore"
"1950","in"
"1951","order"
"1952","to"
"1953","protect"
"1954","employees"
"1955","public"
"1956","health"
"1957","and"
"1958","the"
"1959","environment"
"1960","cma"
"1961","member"
"1962","companies"
"1963","are"
"1964","undertaking"
"1965","a"
"1966","major"
"1967","program"
"1968","to"
"1969","expand"
"1970","and"
