"","dictionary"
"197","whenever"
"198","a"
"199","tax"
"200","bill"
"201","comes"
"202","up"
"203","for"
"204","senate"
"205","floor"
"206","action"
"207","be"
"208","it"
"209","a"
"210","simple"
"211","extension"
"212","of"
"213","expiring"
"214","tax"
"215","reduction"
"216","provisions"
"217","or"
"218","a"
"219","comprehensive"
"220","tax"
"221","reform"
"222","tax"
"223","reduction"
"224","package"
"225","senator"
"226","kennedy"
"227","and"
"228","several"
"229","other"
"230","reformminded"
"231","senators"
"232","are"
"233","expected"
"234","to"
"235","introduce"
"236","a"
"237","number"
"238","of"
"239","antibusiness"
"240","amendments"
"241","these"
"242","are"
"243","likely"
"244","to"
"245","include"
"246","proposals"
"247","to"
"248","repeal"
"249","de­"
"250","ferral"
"251","of"
"252","taxation"
"253","of"
"254","income"
"255","of"
"256","foreign"
"257","subsidiaries"
"258","restrict"
"259","the"
"260","use"
"261","of"
"262","the"
"263","foreign"
"264","tax"
"265","credit"
"266","eliminate"
"267","disc"
"268","entirely"
"269","repeal"
"270","the"
"271","asset"
"272","depreciation"
"273","range"
"274","adr"
"275","system"
"276","and"
"277","repeal"
"278","the"
"279","percen­"
"280","tage"
"281","depletion"
"282","allowance"
"283","for"
"284","hard"
"285","minerals"
"286","cma"
"287","the"
"288","fate"
"289","of"
"290","these"
"291","extreme"
"292","amendments"
"293","will"
"294","depend"
"295","on"
"296","the"
"297","ability"
"298","of"
"299","the"
"300","business"
"301","community"
"302","to"
"303","convince"
"304","a"
"305","majority"
"306","of"
"307","senators"
"308","of"
"309","the"
"310","damaging"
"311","impact"
"312","of"
"313","the"
"314","proposals"
"315","on"
"316","u"
"317","s"
"318","business"
"319","and"
"320","the"
"321","general"
"322","economy"
"323","this"
"324","was"
"325","emphasized"
"326","yesterday"
"327","by"
"328","u"
"329","s"
"330","senator"
"331","herman"
"332","e"
"333","talmadge"
"334","of"
"335","georgia"
"336","secondranking"
"337","democrat"
"338","on"
"339","the"
"340","senate"
"341","finance"
"342","committee"
"343","in"
"344","addressing"
"345","mcas"
"346","chemical"
"347","forum"
"348","he"
"349","urged"
"350","company"
"351","officials"
"352","to"
"353","communicate"
"354","their"
"355","views"
"356","on"
"357","tax"
"358","changes"
"359","to"
"360","all"
"361","senators"
"362","and"
"363","especially"
"364","to"
"365","those"
"366","on"
"367","the"
"368","finance"
"369","committee"
"370","in"
"371","order"
"372","to"
"373","stimulate"
"374","savings"
"375","and"
"376","capital"
"377","investment"
"378","senator"
"379","talmadge"
"380","indicated"
"381","that"
"382","he"
"383","favored"
"384","proposals"
"385","recommended"
"386","by"
"387","the"
"388","administration"
"389","and"
"390","supported"
"391","by"
"392","mca"
"393","to"
"394","make"
"395","the"
"396","investment"
"397","tax"
"398","credit"
"399","permanent"
"400","to"
"401","reduce"
"402","the"
"403","corporate"
"404","tax"
"405","rate"
"406","eliminate"
"407","double"
"408","taxation"
"409","of"
"410","corporate"
"411","profits"
"412","and"
"413","to"
"414","modify"
"415","the"
"416","present"
"417","method"
"418","of"
"419","taxing"
"420","capital"
"421","gains"
"422","he"
"423","fully"
"424","supports"
"425","retention"
"426","of"
"427","the"
"428","foreign"
"429","tax"
"430","credit"
"431","and"
"432","disc"
"433","and"
"434","firmly"
"435","opposes"
"436","any"
"437","changes"
"438","that"
"439","would"
"440","materially"
"441","alter"
"442","and"
"443","burden"
"444","the"
"445","competitive"
"446","position"
"447","of"
"448","our"
"449","companies"
"450","operating"
"451","abroad"
"452","it"
"453","is"
"454","his"
"455","opinion"
"456","that"
"457","many"
"458","members"
"459","of"
"460","the"
"461","finance"
"462","committee"
"463","shared"
"464","his"
"465","views"
"466","on"
"467","these"
"468","matters"
"469","various"
"470","business"
"471","organizations"
"472","are"
"473","urging"
"474","industry"
"475","spokesmen"
"476","to"
"477","contact"
"478","all"
"479","senators"
"480","with"
"481","whom"
"482","they"
"483","have"
"484","constituent"
"485","relations"
"486","to"
"487","make"
"488","known"
"489","their"
"490","views"
"491","on"
"492","these"
"493","issues"
"494","we"
"495","certainly"
"496","support"
"497","this"
"498","line"
"499","of"
"500","action"
"501","and"
"502","believe"
"503","that"
"504","such"
"505","contacts"
"506","should"
"507","be"
"508","made"
"509","before"
"510","june"
"511","clean"
"512","air"
"513","amendments"
"514","hit"
"515","snag"
"516","in"
"517","senate"
"518","the"
"519","public"
"520","works"
"521","committees"
"522","of"
"523","both"
"524","the"
"525","house"
"526","and"
"527","senate"
"528","have"
"529","reported"
"530","bills"
"531","in"
"532","what"
"533","is"
"534","the"
"535","first"
"536","attempt"
"537","at"
"538","comprehensive"
"539","re­"
"540","vision"
"541","of"
"542","the"
"543","clean"
"544","air"
"545","act"
"546","of"
"547","pl"
"548","an"
"549","emotional"
"550","struggle"
"551","is"
"552","under"
"553","way"
"554","over"
"555","provisions"
"556","contained"
"557","in"
"558","both"
"559","bills"
"560","intended"
"561","to"
"562","protect"
"563","clean"
"564","air"
"565","against"
"566","significant"
"567","deterioration"
"568","both"
"569","bills"
"570","establish"
"571","certain"
"572","mandatory"
"573","class"
"574","i"
"575","areas"
"576","where"
"577","only"
"578","small"
"579","amounts"
"580","of"
"581","additional"
"582","pollution"
"583","would"
"584","be"
"585","allowed"
"586","the"
"587","committees"
"588","say"
"589","their"
"590","nondeterioration"
"591","proposals"
"592","would"
"593","give"
"594","states"
"595","more"
"596","control"
"597","over"
"598","the"
"599","classification"
"600","process"
"601","than"
"602","do"
"603","the"
"604","epas"
"605","present"
"606","regulations"
"607","industry"
"608","views"
"609","this"
"610","approach"
"611","as"
"612","thinly"
"613","disguised"
"614","federal"
"615","landuse"
"616","control"
"617","cma"
"618","in"
"619","the"
"620","senate"
"621","there"
"622","are"
"623","signs"
"624","that"
"625","support"
"626","is"
"627","growing"
"628","for"
"629","an"
"630","amendment"
"631","proposed"
"632","by"
"633","senator"
"634","frank"
"635","moss"
"636","d"
"637","utah"
"638","the"
"639","democratic"
"640","leadership"
"641","has"
"642","recently"
"643","postponed"
"644","until"
"645","early"
"646","june"
"647","the"
"648","floor"
"649","de­"
"650","bate"
"651","on"
"652","senator"
"653","muskies"
"654","bill"
"655","s"
"656","the"
"657","moss"
"658","amendment"
"659","would"
"660","defer"
"661","the"
"662","new"
"663","nondeterioration"
"664","restrictions"
"665","for"
"666","one"
"667","year"
"668","during"
"669","that"
"670","period"
"671","a"
"672","national"
"673","commission"
"674","on"
"675","air"
"676","quality"
"677","established"
"678","in"
"679","the"
"680","senate"
"681","bill"
"682","studies"
"683","the"
"684","economic"
"685","and"
"686","energy"
"687","impacts"
"688","of"
"689","the"
"690","proposal"
"691","and"
"692","considers"
"693","whether"
"694","the"
"695","government"
"696","has"
"697","enough"
"698","technical"
"699","information"
"700","to"
"701","implement"
"702","it"
"703","by"
"704","late"
"705","april"
"706","senator"
"707","moss"
"708","had"
"709","gathered"
"710","cosponsors"
"711","six"
"712","republicans"
"713","and"
"714","six"
"715","democrats"
"716","the"
"717","hasty"
"718","decision"
"719","to"
"720","postpone"
"721","floor"
"722","action"
"723","is"
"724","being"
"725","interpreted"
"726","as"
"727","an"
"728","indication"
"729","that"
"730","his"
"731","pro­"
"732","posal"
"733","now"
"734","has"
"735","the"
"736","backing"
"737","to"
"738","be"
"739","adopted"
"740","and"
"741","that"
"742","opponents"
"743","need"
"744","more"
"745","time"
"746","to"
"747","solidify"
"748","their"
"749","opposition"
"750","mca"
"751","is"
"752","therefore"
"753","con­"
"754","tinuing"
"755","to"
"756","work"
"757","to"
"758","build"
"759","support"
"760","for"
"761","the"
"762","moss"
"763","amendment"
"764","we"
"765","are"
"766","urging"
"767","that"
"768","member"
"769","companies"
"770","communicate"
"771","with"
"772","senators"
"773","on"
"774","this"
"775","subject"
"776","as"
"777","soon"
"778","as"
"779","possible"
"780","the"
"781","house"
"782","interstate"
"783","pected"
"784","to"
"785","file"
"786","the"
"787","report"
"788","the"
"789","next"
"790","few"
"791","days"
"792","there"
"793","the"
"794","house"
"795","might"
"796","await"
"797","the"
"798","and"
"799","foreign"
"800","commerce"
"801","committee"
"802","is"
"803","ex­"
"804","on"
"805","its"
"806","air"
"807","quality"
"808","amendments"
"809","bill"
"810","within"
"811","now"
"812","appears"
"813","to"
"814","be"
"815","some"
"816","possibility"
"817","that"
"818","outcome"
"819","of"
"820","senate"
"821","action"
"822","before"
"823","proceeding"
"824","the"
"825","solid"
"826","waste"
"827","utilization"
"828","act"
"829","will"
"830","it"
"831","pass"
"832","the"
"833","senate"
"834","public"
"835","works"
"836","committee"
"837","has"
"838","scheduled"
"839","markup"
"840","on"
"841","proposed"
"842","solid"
"843","waste"
"844","utilization"
"845","legislation"
"846","for"
"847","may"
"848","and"
"849","last"
"850","july"
"851","committee"
"852","chairman"
"853","senator"
"854","jennings"
"855","randolph"
"856","dwva"
"857","introduced"
"858","s"
"859","resulting"
"860","from"
"861","extensive"
"862","hearings"
"863","held"
"864","during"
"865","last"
"866","monday"
"867","may"
"868","the"
"869","committee"
"870","staff"
"871","issued"
"872","a"
"873","new"
"874","working"
"875","print"
"876","of"
"877","the"
"878","bill"
"879","which"
"880","will"
"881","now"
"882","become"
"883","the"
"884","basis"
"885","for"
"886","the"
"887","markup"
"888","the"
"889","hous"
"890","interstate"
"891","and"
"892","foreign"
"893","commerce"
"894","subcommittee"
"895","on"
"896","transportation"
"897","and"
"898","commerce"
"899","issued"
"900","a"
"901","draft"
"902","solid"
"903","waste"
"904","bill"
"905","last"
"906","december"
"907","which"
"908","was"
"909","considerably"
"910","more"
"911","comprehensive"
"912","than"
"913","the"
"914","orig­"
"915","inal"
"916","senate"
"917","bill"
"918","we"
"919","now"
"920","understand"
"921","that"
"922","the"
"923","subcommittee"
"924","has"
"925","abandoned"
"926","the"
"927","first"
"928","draft"
"929","because"
"930","of"
"931","adverse"
"932","reactions"
"933","and"
"934","that"
"935","another"
"936","draft"
"937","will"
"938","emerge"
"939","in"
"940","midmay"
"941","which"
"942","will"
"943","be"
"944","less"
"945","contro­"
"946","versial"
"947","and"
"948","more"
"949","likely"
"950","to"
"951","attract"
"952","wide"
"953","support"
"954","the"
"955","subcommittee"
"956","expects"
"957","to"
"958","hold"
"959","hearings"
"960","following"
"961","issuance"
"962","of"
"963","the"
"964","new"
"965","draft"
"966","bill"
"967","cma"
"968","last"
"969","summer"
"970","we"
"971","submitted"
"972","our"
"973","own"
"974","markedup"
"975","version"
"976","of"
"977","s"
"978","to"
"979","the"
"980","senate"
"981","public"
"982","works"
"983","committee"
"984","we"
"985","did"
"986","the"
"987","same"
"988","with"
"989","the"
"990","house"
"991","transportation"
"992","and"
"993","commerce"
"994","subcommittee"
"995","december"
"996","draft"
"997","in"
"998","related"
"999","developments"
"1000","a"
"1001","house"
"1002","government"
"1003","operations"
"1004","sub­"
"1005","committee"
"1006","has"
"1007","conducted"
"1008","oversight"
"1009","hearings"
"1010","on"
"1011","solid"
"1012","waste"
"1013","and"
"1014","a"
"1015","house"
"1016","science"
"1017","and"
"1018","technology"
"1019","subcommittee"
"1020","has"
"1021","held"
"1022","hearings"
"1023","on"
"1024","several"
"1025","research"
"1026","and"
"1027","development"
"1028","bills"
"1029","related"
"1030","to"
"1031","solid"
"1032","waste"
"1033","and"
"1034","resource"
"1035","recovery"
"1036","issues"
"1037","oversight"
"1038","recommendations"
"1039","and"
"1040","rd"
"1041","legislative"
"1042","proposals"
"1043","will"
"1044","be"
"1045","given"
"1046","consideration"
"1047","and"
"1048","possible"
"1049","incorporation"
"1050","by"
"1051","the"
"1052","subcommittee"
"1053","on"
"1054","transportation"
"1055","and"
"1056","commerce"
"1057","in"
"1058","its"
"1059","writing"
"1060","of"
"1061","the"
"1062","major"
"1063","house"
"1064","solid"
"1065","waste"
"1066","bill"
"1067","judging"
"1068","from"
"1069","the"
"1070","events"
"1071","discussed"
"1072","above"
"1073","and"
"1074","the"
"1075","general"
"1076","con­"
"1077","sensus"
"1078","on"
"1079","capitol"
"1080","hill"
"1081","there"
"1082","appears"
"1083","to"
"1084","be"
"1085","a"
"1086","good"
"1087","possibility"
"1088","of"
"1089","new"
"1090","solid"
"1091","waste"
"1092","legislation"
"1093","this"
"1094","year"
"1095","osha"
"1096","oversight"
"1097","hearings"
"1098","hearings"
"1099","on"
"1100","worker"
"1101","exposure"
"1102","to"
"1103","toxic"
"1104","materials"
"1105","are"
"1106","scheduled"
"1107","in"
"1108","the"
"1109","house"
"1110","government"
"1111","operations"
"1112","manpower"
"1113","subcomnittee"
"1114","this"
"1115","tuesday"
"1116","and"
"1117","wednesday"
"1118","may"
"1119","and"
"1120","and"
"1121","continuing"
"1122","may"
"1123","the"
"1124","subcommittee"
"1125","plans"
"1126","to"
"1127","investigate"
"1128","the"
"1129","adequacy"
"1130","of"
"1131","osha"
"1132","health"
"1133","standards"
"1134","whether"
"1135","the"
"1136","procurement"
"1137","systems"
"1138","of"
"1139","gsa"
"1140","and"
"1141","dod"
"1142","include"
"1143","screening"
"1144","for"
"1145","toxic"
"1146","substances"
"1147","and"
"1148","subsequent"
"1149","worker"
"1150","noti­"
"1151","fication"
"1152","and"
"1153","whether"
"1154","dangerous"
"1155","chemicals"
"1156","in"
"1157","the"
"1158","workplace"
"1159","may"
"1160","be"
"1161","more"
"1162","widespread"
"1163","than"
"1164","generally"
"1165","recognized"
"1166","witnesses"
"1167","scheduled"
"1168","for"
"1169","tuesday"
"1170","may"
"1171","include"
"1172","representa­"
"1173","tives"
"1174","of"
"1175","the"
"1176","national"
"1177","institute"
"1178","for"
"1179","occupational"
"1180","safety"
"1181","and"
"1182","health"
"1183","and"
"1184","ocaw"
"1185","oil"
"1186","chemical"
"1187","and"
"1188","atomic"
"1189","workers"
"1190","union"
"1191","on"
"1192","may"
"1193","the"
"1194","subcomnittee"
"1195","will"
"1196","hear"
"1197","dr"
"1198","morton"
"1199","corn"
"1200","assistant"
"1201","secretary"
"1202","of"
"1203","labor"
"1204","for"
"1205","osha"
"1206","also"
"1207","appearing"
"1208","will"
"1209","be"
"1210","a"
"1211","spokesman"
"1212","for"
"1213","mca"
"1214","mr"
"1215","emil"
"1216","e"
"1217","christofano"
"1218","chairman"
"1219","of"
"1220","the"
"1221","mca"
"1222","occupational"
"1223","health"
"1224","committee"
"1225","mr"
"1226","christofano"
"1227","is"
"1228","an"
"1229","industrial"
"1230","hygienist"
"1231","for"
"1232","hercules"
"1233","incorporated"
"1234","cma"
