"","dictionary"
"173","source"
"174","income"
"175","in"
"176","the"
"177","capital"
"178","formation"
"179","area"
"180","we"
"181","recommended"
"182","the"
"183","adoption"
"184","of"
"185","such"
"186","tax"
"187","incentives"
"188","as"
"189","making"
"190","the"
"191","investment"
"192","tax"
"193","credit"
"194","permanent"
"195","reducing"
"196","the"
"197","corporate"
"198","income"
"199","tax"
"200","rate"
"201","and"
"202","providing"
"203","additional"
"204","cost"
"205","recovery"
"206","allowances"
"207","we"
"208","contended"
"209","these"
"210","actions"
"211","are"
"212","needed"
"213","to"
"214","assist"
"215","industry"
"216","to"
"217","generate"
"218","sufficient"
"219","funds"
"220","internally"
"221","to"
"222","meet"
"223","capital"
"224","requirements"
"225","in"
"226","the"
"227","foreign"
"228","area"
"229","we"
"230","recommended"
"231","that"
"232","no"
"233","change"
"234","be"
"235","made"
"236","in"
"237","the"
"238","foreign"
"239","tax"
"240","credit"
"241","provisions"
"242","and"
"243","none"
"244","with"
"245","respect"
"246","to"
"247","the"
"248","timing"
"249","of"
"250","the"
"251","imposition"
"252","of"
"253","us"
"254","tax"
"255","on"
"256","foreign"
"257","earnings"
"258","of"
"259","foreign"
"260","subsidiaries"
"261","the"
"262","socalled"
"263","deferral"
"264","issue"
"265","in"
"266","order"
"267","to"
"268","stimulate"
"269","ports"
"270","and"
"271","to"
"272","improv"
"273","our"
"274","balanc"
"275","of"
"276","payments"
"277","position"
"278","we"
"279","also"
"280","ecommended"
"281","that"
"282","the"
"283","disc"
"284","be"
"285","retained"
"286","cma"
"287","the"
"288","tax"
"289","reform"
"290","act"
"291","as"
"292","finally"
"293","enacted"
"294","pl"
"295","is"
"296","a"
"297","massive"
"298","document"
"299","containing"
"300","many"
"301","hundreds"
"302","of"
"303","provisions"
"304","which"
"305","will"
"306","touch"
"307","every"
"308","taxpayer"
"309","corporate"
"310","and"
"311","individual"
"312","in"
"313","the"
"314","country"
"315","i"
"316","understand"
"317","that"
"318","bill"
"319","stover"
"320","briefed"
"321","you"
"322","gentlemen"
"323","in"
"324","september"
"325","on"
"326","the"
"327","more"
"328","significant"
"329","provisions"
"330","of"
"331","the"
"332","bill"
"333","as"
"334","agreed"
"335","to"
"336","by"
"337","the"
"338","housesenate"
"339","conference"
"340","committee"
"341","as"
"342","these"
"343","provisions"
"344","remained"
"345","basically"
"346","unchanged"
"347","on"
"348","final"
"349","passage"
"350","of"
"351","the"
"352","legislation"
"353","will"
"354","point"
"355","out"
"356","a"
"357","few"
"358","areas"
"359","which"
"360","the"
"361","new"
"362","law"
"363","does"
"364","not"
"365","address"
"366","j"
"367","i"
"368","i"
"369","aside"
"370","from"
"371","extending"
"372","the"
"373","investment"
"374","tax"
"375","credit"
"376","through"
"377","the"
"378","act"
"379","does"
"380","little"
"381","to"
"382","assist"
"383","capital"
"384","formation"
"385","although"
"386","a"
"387","task"
"388","force"
"389","of"
"390","the"
"391","house"
"392","ways"
"393","and"
"394","means"
"395","committee"
"396","headed"
"397","by"
"398","chairman"
"399","a"
"400","ullman"
"401","of"
"402","oregon"
"403","conducted"
"404","a"
"405","study"
"406","to"
"407","consider"
"408","the"
"409","use"
"410","of"
"411","the"
"412","tax"
"413","code"
"414","to"
"415","stimulate"
"416","capital"
"417","formation"
"418","it"
"419","has"
"420","not"
"421","yet"
"422","published"
"423","its"
"424","report"
"425","j"
"426","i"
"427","in"
"428","the"
"429","foreign"
"430","source"
"431","income"
"432","area"
"433","the"
"434","new"
"435","tax"
"436","law"
"437","has"
"438","a"
"439","numb"
"440","r"
"441","of"
"442","disturbing"
"443","provisions"
"444","but"
"445","it"
"446","did"
"447","not"
"448","deal"
"449","to"
"450","any"
"451","basic"
"452","extent"
"453","with"
"454","the"
"455","two"
"456","items"
"457","of"
"458","major"
"459","concern"
"460","to"
"461","industry"
"462","namely"
"463","the"
"464","timing"
"465","of"
"466","taxation"
"467","of"
"468","foreign"
"469","source"
"470","income"
"471","socalled"
"472","deferral"
"473","and"
"474","the"
"475","foreign"
"476","tax"
"477","credit"
"478","you"
"479","will"
"480","recall"
"481","that"
"482","a"
"483","group"
"484","of"
"485","tax"
"486","reformminded"
"487","senators"
"488","sponsored"
"489","amendments"
"490","to"
"491","require"
"492","current"
"493","taxation"
"494","of"
"495","the"
"496","income"
"497","of"
"498","foreign"
"499","subsidiaries"
"500","of"
"501","us"
"502","companies"
"503","and"
"504","to"
"505","change"
"506","the"
"507","foreign"
"508","tax"
"509","credit"
"510","to"
"511","a"
"512","deduction"
"513","but"
"514","their"
"515","proposals"
"516","were"
"517","all"
"518","defeated"
"519","f"
"520","the"
"521","house"
"522","ways"
"523","and"
"524","means"
"525","committee"
"526","also"
"527","set"
"528","up"
"529","a"
"530","task"
"531","force"
"532","headed"
"533","by"
"534","representative"
"535","rostenkowski"
"536","dill"
"537","to"
"538","study"
"539","the"
"540","taxation"
"541","of"
"542","foreign"
"543","income"
"544","no"
"545","report"
"546","has"
"547","been"
"548","issued"
"549","and"
"550","we"
"551","have"
"552","no"
"553","indication"
"554","as"
"555","to"
"556","what"
"557","recommendations"
"558","are"
"559","likely"
"560","to"
"561","be"
"562","forthcoming"
"563","considering"
"564","the"
"565","initial"
"566","attitude"
"567","of"
"568","the"
"569","th"
"570","congress"
"571","we"
"572","believe"
"573","our"
"574","industry"
"575","was"
"576","most"
"577","fortunate"
"578","to"
"579","emerge"
"580","with"
"581","the"
"582","major"
"583","tax"
"584","provisions"
"585","affecting"
"586","foreign"
"587","source"
"588","income"
"589","relatively"
"590","intact"
"591","f"
"592","the"
"593","mca"
"594","tax"
"595","policy"
"596","committee"
"597","has"
"598","also"
"599","been"
"600","active"
"601","with"
"602","resp"
"603","ct"
"604","to"
"605","recent"
"606","rulemaking"
"607","proposals"
"608","initiated"
"609","by"
"610","the"
"611","internal"
"612","revenue"
"613","service"
"614","we"
"615","have"
"616","been"
"617","particualrly"
"618","concerned"
"619","with"
"620","a"
"621","proposal"
"622","to"
"623","amend"
"624","section"
"625","of"
"626","the"
"627","income"
"628","tax"
"629","regulations"
"630","which"
"631","relates"
"632","to"
"633","the"
"634","allocation"
"635","and"
"636","apportionment"
"637","of"
"638","deductions"
"639","for"
"640","income"
"641","tax"
"642","purposes"
"643","as"
"644","you"
"645","will"
"646","recall"
"647","without"
"648","the"
"649","benefit"
"650","of"
"651","change"
"652","in"
"653","the"
"654","law"
"655","or"
"656","court"
"657","decisions"
"658","in"
"659","the"
"660","treasury"
"661","department"
"662","proposed"
"663","revis"
"664","d"
"665","regulations"
"666","which"
"667","would"
"668","cause"
"669","most"
"670","companies"
"671","to"
"672","lose"
"673","substantial"
"674","i"
"675","t"
"676","i"
"677","i"
"678","f"
"679","cma"
"680","i"
"681","foreign"
"682","tax"
"683","credits"
"684","mca"
"685","went"
"686","on"
"687","record"
"688","in"
"689","and"
"690","again"
"691","in"
"692","opposing"
"693","the"
"694","regulations"
"695","and"
"696","recommending"
"697","that"
"698","they"
"699","be"
"700","withdrawn"
"701","because"
"702","of"
"703","industrys"
"704","strong"
"705","opposition"
"706","these"
"707","proposed"
"708","regulations"
"709","were"
"710","never"
"711","finalized"
"712","within"
"713","the"
"714","past"
"715","year"
"716","there"
"717","has"
"718","been"
"719","a"
"720","great"
"721","deal"
"722","of"
"723","renewed"
"724","governmental"
"725","activity"
"726","regarding"
"727","these"
"728","regulations"
"729","and"
"730","the"
"731","internal"
"732","revenue"
"733","service"
"734","and"
"735","the"
"736","treasury"
"737","department"
"738","appeared"
"739","anxious"
"740","to"
"741","finalize"
"742","them"
"743","in"
"744","the"
"745","meantime"
"746","the"
"747","economic"
"748","policy"
"749","board"
"750","became"
"751","interested"
"752","in"
"753","the"
"754","issue"
"755","that"
"756","board"
"757","established"
"758","a"
"759","task"
"760","force"
"761","composed"
"762","of"
"763","representatives"
"764","of"
"765","a"
"766","number"
"767","of"
"768","federal"
"769","agencies"
"770","including"
"771","the"
"772","departments"
"773","of"
"774","commerce"
"775","and"
"776","treasury"
"777","and"
"778","the"
"779","council"
"780","on"
"781","international"
"782","economic"
"783","policy"
"784","to"
"785","study"
"786","the"
"787","problem"
"788","during"
"789","the"
"790","past"
"791","year"
"792","the"
"793","treasury"
"794","department"
"795","proposed"
"796","a"
"797","series"
"798","of"
"799","compromises"
"800","aimed"
"801","at"
"802","overcoming"
"803","industry"
"804","opposition"
"805","to"
"806","the"
"807","proposed"
"808","regulations"
"809","members"
"810","of"
"811","our"
"812","tax"
"813","policy"
"814","committee"
"815","have"
"816","had"
"817","a"
"818","number"
"819","of"
"820","meetings"
"821","with"
"822","representatives"
"823","of"
"824","treasury"
"825","and"
"826","the"
"827","council"
"828","on"
"829","international"
"830","economic"
"831","policy"
"832","concerning"
"833","the"
"834","regulations"
"835","and"
"836","h"
"837","suggested"
"838","treasury"
"839","revisions"
"840","it"
"841","was"
"842","the"
"843","opinion"
"844","of"
"845","a"
"846","majority"
"847","of"
"848","the"
"849","tax"
"850","policy"
"851","committee"
"852","members"
"853","that"
"854","the"
"855","treasury"
"856","departments"
"857","suggested"
"858","changes"
"859","to"
"860","the"
"861","proposed"
"862","regulations"
"863","did"
"864","not"
"865","go"
"866","far"
"867","enough"
"868","to"
"869","make"
"870","the"
"871","regulations"
"872","acceptable"
"873","to"
"874","the"
"875","chemical"
"876","industry"
"877","therefore"
"878","we"
"879","have"
"880","continued"
"881","to"
"882","oppose"
"883","the"
"884","proposed"
"885","regulations"
"886","our"
"887","opposition"
"888","has"
"889","been"
"890","directed"
"891","primarily"
"892","at"
"893","those"
"894","provisions"
"895","of"
"896","the"
"897","regulations"
"898","which"
"899","would"
"900","require"
"901","that"
"902","a"
"903","portion"
"904","of"
"905","domestic"
"906","r"
"907","d"
"908","expense"
"909","be"
"910","allocated"
"911","against"
"912","a"
"913","company’s"
"914","foreign"
"915","income"
"916","in"
"917","the"
"918","case"
"919","of"
"920","a"
"921","company"
"922","with"
"923","large"
"924","r"
"925","d"
"926","expenditures"
"927","this"
"928","could"
"929","have"
"930","the"
"931","effect"
"932","of"
"933","substantially"
"934","reducing"
"935","that"
"936","companys"
"937","foreign"
"938","tax"
"939","credit"
"940","resulting"
"941","in"
"942","significant"
"943","double"
"944","taxationi"
"945","i"
"946","might"
"947","mention"
"948","that"
"949","there"
"950","was"
"951","a"
"952","minority"
"953","view"
"954","within"
"955","the"
"956","tax"
"957","policy"
"958","committee"
"959","recommending"
"960","support"
"961","for"
"962","the"
"963","treasury"
"964","proposal"
"965","to"
"966","reissue"
"967","the"
"968","proposed"
"969","regulations"
"970","in"
"971","modified"
"972","form"
"973","providing"
"974","we"
"975","made"
"976","it"
"977","clear"
"978","that"
"979","we"
"980","reserved"
"981","the"
"982","right"
"983","to"
"984","object"
"985","to"
"986","the"
"987","proposed"
"988","regulations"
"989","after"
"990","we"
"991","have"
"992","had"
"993","an"
"994","opportunity"
"995","to"
"996","study"
"997","them"
"998","this"
"999","view"
"1000","was"
"1001","based"
"1002","on"
"1003","the"
"1004","thought"
"1005","that"
"1006","the"
"1007","revised"
"1008","proposal"
"1009","represented"
"1010","a"
"1011","substantial"
"1012","improvement"
"1013","over"
"1014","the"
"1015","original"
"1016","proposal"
"1017","this"
"1018","view"
"1019","was"
"1020","not"
"1021","shared"
"1022","by"
"1023","the"
"1024","majority"
"1025","of"
"1026","our"
"1027","committee"
"1028","cma"
"1029","because"
"1030","of"
"1031","a"
"1032","united"
"1033","front"
"1034","on"
"1035","these"
"1036","questions"
"1037","by"
"1038","many"
"1039","organiza­"
"1040","tions"
"1041","including"
"1042","mca"
"1043","the"
"1044","machinery"
"1045","and"
"1046","allied"
"1047","products"
"1048","institute"
"1049","the"
"1050","national"
"1051","foreign"
"1052","trade"
"1053","council"
"1054","and"
"1055","others"
"1056","we"
"1057","understood"
"1058","the"
"1059","issu"
"1060","was"
"1061","dead"
"1062","for"
"1063","we"
"1064","were"
"1065","quite"
"1066","surprised"
"1067","therefore"
"1068","when"
"1069","the"
"1070","internal"
"1071","revenue"
"1072","service"
"1073","published"
"1074","the"
"1075","revised"
"1076","regulations"
"1077","in"
"1078","proposed"
"1079","form"
"1080","on"
"1081","november"
"1082","th"
"1083","we"
"1084","understand"
"1085","that"
"1086","this"
"1087","action"
"1088","was"
"1089","taken"
"1090","by"
"1091","the"
"1092","treasury"
"1093","department"
"1094","without"
"1095","clearing"
"1096","the"
"1097","subject"
"1098","with"
"1099","the"
"1100","economic"
"1101","policy"
"1102","board"
"1103","the"
"1104","new"
"1105","proposals"
"1106","are"
"1107","quite"
"1108","complicated"
"1109","and"
"1110","our"
"1111","member"
"1112","companies"
"1113","are"
"1114","currently"
"1115","studying"
"1116","them"
"1117","to"
"1118","determine"
"1119","their"
"1120","effect"
"1121","it"
"1122","is"
"1123","apparent"
"1124","that"
"1125","the"
"1126","impact"
"1127","can"
"1128","be"
"1129","different"
"1130","from"
"1131","company"
"1132","to"
"1133","company"
"1134","dependent"
"1135","upon"
"1136","various"
"1137","business"
"1138","factors"
"1139","and"
"1140","we"
"1141","anticipate"
"1142","differences"
"1143","of"
"1144","i"
"1145","opinion"
"1146","as"
"1147","to"
"1148","whether"
"1149","mca"
"1150","should"
"1151","support"
"1152","or"
"1153","oppose"
"1154","the"
"1155","provisions"
"1156","a"
"1157","written"
"1158","statement"
"1159","will"
"1160","be"
"1161","prepared"
"1162","based"
"1163","on"
"1164","comments"
"1165","to"
"1166","be"
"1167","received"
"1168","from"
"1169","our"
"1170","members"
"1171","by"
"1172","november"
"1173","th"
"1174","public"
"1175","hearings"
"1176","will"
"1177","be"
"1178","held"
"1179","in"
"1180","washington"
"1181","on"
"1182","december"
"1183","th"
"1184","and"
"1185","it"
"1186","is"
"1187","anticipated"
"1188","that"
"1189","a"
"1190","representai"
"1191","tive"
"1192","of"
"1193","the"
"1194","tax"
"1195","policy"
"1196","committee"
"1197","will"
"1198","appear"
"1199","in"
"1200","conclusion"
"1201","i"
"1202","would"
"1203","like"
"1204","to"
"1205","state"
"1206","that"
"1207","we"
"1208","faced"
"1209","with"
"1210","a"
"1211","great"
"1212","deal"
"1213","of"
"1214","trepidation"
"1215","as"
"1216","to"
"1217","the"
"1218","final"
"1219","effect"
"1220","of"
"1221","the"
"1222","tax"
"1223","reform"
"1224","act"
"1225","of"
"1226","we"
"1227","were"
"1228","quite"
"1229","active"
"1230","in"
"1231","attempting"
"1232","to"
"1233","present"
"1234","the"
"1235","chemical"
"1236","industrys"
"1237","viewpoint"
"1238","and"
"1239","feel"
"1240","quite"
"1241","relieved"
"1242","to"
"1243","have"
"1244","come"
"1245","through"
"1246","the"
"1247","year"
"1248","as"
"1249","well"
"1250","as"
"1251","we"
"1252","did"
"1253","we"
"1254","now"
"1255","face"
"1256","the"
"1257","coming"
"1258","year"
"1259","in"
"1260","anticipation"
"1261","of"
"1262","greater"
"1263","tax"
"1264","activity"
"1265","our"
"1266","goal"
"1267","remains"
"1268","to"
"1269","obtain"
"1270","legislation"
"1271","to"
"1272","aid"
"1273","in"
"1274","capital"
"1275","formation"
"1276","and"
"1277","hopefully"
"1278","an"
"1279","enlightened"
"1280","attitude"
"1281","in"
"1282","congress"
"1283","with"
"1284","regard"
"1285","to"
"1286","the"
"1287","necessity"
"1288","to"
"1289","maintain"
"1290","our"
"1291","competitiveness"
"1292","abroad"
"1293","we"
"1294","are"
"1295","commencing"
"1296","this"
"1297","year"
"1298","with"
"1299","hearing"
"1300","activity"
"1301","on"
"1302","the"
"1303","section"
"1304","regulations"
"1305","and"
"1306","anticipate"
"1307","further"
"1308","activity"
"1309","as"
"1310","regulations"
"1311","on"
"1312","the"
"1313","boycott"
"1314","and"
"1315","illegal"
"1316","payments"
"1317","provisions"
"1318","are"
"1319","published"
"1320","in"
"1321","other"
"1322","words"
"1323","your"
"1324","tax"
"1325","policy"
"1326","committee"
"1327","has"
"1328","had"
"1329","a"
"1330","busy"
"1331","year"
"1332","and"
"1333","expects"
"1334","to"
"1335","remain"
"1336","active"
"1337","and"
"1338","vigilant"
"1339","in"
"1340","the"
"1341","year"
"1342","ahead"
"1343","i"
"1344","want"
"1345","to"
"1346","thank"
"1347","you"
"1348","gentlemen"
"1349","for"
"1350","the"
"1351","support"
"1352","you"
"1353","have"
"1354","given"
"1355","us"
"1356","and"
"1357","i"
"1358","will"
"1359","answer"
"1360","any"
"1361","questions"
"1362","you"
"1363","might"
"1364","wish"
"1365","to"
"1366","ask"
"1367","cma"
