"","dictionary"
"197","committee"
"198","bill"
"199","s"
"200","sponsored"
"201","by"
"202","senator"
"203","jennings"
"204","randolph"
"205","and"
"206","the"
"207","house"
"208","interstate"
"209","and"
"210","foreign"
"211","commerce"
"212","committee"
"213","sub­"
"214","committee"
"215","on"
"216","transportation"
"217","and"
"218","commerce"
"219","working"
"220","draft"
"221","as"
"222","sponsored"
"223","by"
"224","congressman"
"225","rooney"
"226","are"
"227","the"
"228","two"
"229","most"
"230","likely"
"231","candidates"
"232","for"
"233","enactment"
"234","the"
"235","administration"
"236","has"
"237","not"
"238","sponsored"
"239","a"
"240","bill"
"241","but"
"242","has"
"243","indicated"
"244","general"
"245","support"
"246","of"
"247","s"
"248","we"
"249","expect"
"250","that"
"251","each"
"252","proposal"
"253","will"
"254","reach"
"255","its"
"256","respective"
"257","floor"
"258","in"
"259","may"
"260","although"
"261","with"
"262","some"
"263","undesirable"
"264","provisions"
"265","senator"
"266","randolphs"
"267","bill"
"268","is"
"269","certainly"
"270","the"
"271","more"
"272","acceptable"
"273","of"
"274","the"
"275","two"
"276","proposals"
"277","both"
"278","documents"
"279","contain"
"280","hazardous"
"281","waste"
"282","sections"
"283","but"
"284","s"
"285","is"
"286","much"
"287","less"
"288","complicated"
"289","and"
"290","it"
"291","does"
"292","not"
"293","require"
"294","federal"
"295","approval"
"296","for"
"297","all"
"298","permits"
"299","for"
"300","waste"
"301","transport"
"302","treatment"
"303","and"
"304","storage"
"305","but"
"306","rather"
"307","concentrates"
"308","on"
"309","state"
"310","implementation"
"311","of"
"312","a"
"313","permit"
"314","system"
"315","similar"
"316","to"
"317","current"
"318","air"
"319","and"
"320","water"
"321","requirements"
"322","the"
"323","rooney"
"324","proposal"
"325","requires"
"326","permits"
"327","at"
"328","both"
"329","levels"
"330","in"
"331","addition"
"332","it"
"333","addresses"
"334","several"
"335","cma"
"336","i"
"337","i"
"338","i"
"339","areas"
"340","not"
"341","included"
"342","in"
"343","s"
"344","such"
"345","as"
"346","product"
"347","and"
"348","container"
"349","control"
"350","as"
"351","a"
"352","means"
"353","of"
"354","source"
"355","waste"
"356","reduction"
"357","and"
"358","tax"
"359","incentives"
"360","for"
"361","recycling"
"362","we"
"363","believe"
"364","that"
"365","the"
"366","rooney"
"367","working"
"368","draft"
"369","will"
"370","be"
"371","modified"
"372","to"
"373","resemble"
"374","the"
"375","senate"
"376","public"
"377","works"
"378","proposal"
"379","whatever"
"380","the"
"381","final"
"382","form"
"383","of"
"384","the"
"385","legislation"
"386","mca"
"387","will"
"388","strongly"
"389","espouse"
"390","the"
"391","concept"
"392","of"
"393","performance"
"394","requirements"
"395","for"
"396","waste"
"397","disposal"
"398","rather"
"399","than"
"400","the"
"401","predetermination"
"402","or"
"403","specification"
"404","approach"
"405","currently"
"406","being"
"407","fostered"
"408","waste"
"409","should"
"410","be"
"411","deemed"
"412","hazardous"
"413","only"
"414","after"
"415","its"
"416","toxicity"
"417","quantity"
"418","and"
"419","disposal"
"420","site"
"421","have"
"422","been"
"423","carefully"
"424","considered"
"425","predetermination"
"426","of"
"427","a"
"428","waste"
"429","disposal"
"430","method"
"431","without"
"432","investigating"
"433","each"
"434","of"
"435","these"
"436","parameters"
"437","is"
"438","counterproductive"
"439","because"
"440","this"
"441","restricts"
"442","development"
"443","of"
"444","new"
"445","technology"
"446","and"
"447","precludes"
"448","the"
"449","use"
"450","of"
"451","viable"
"452","alternatives"
"453","appropriate"
"454","to"
"455","specific"
"456","geographical"
"457","areas"
"458","or"
"459","to"
"460","available"
"461","equipment"
"462","mca"
"463","will"
"464","contend"
"465","that"
"466","the"
"467","authority"
"468","over"
"469","the"
"470","areas"
"471","of"
"472","packaging"
"473","transportation"
"474","and"
"475","storage"
"476","of"
"477","waste"
"478","materials"
"479","continue"
"480","to"
"481","be"
"482","vested"
"483","in"
"484","the"
"485","us"
"486","department"
"487","of"
"488","trans­"
"489","portation"
"490","should"
"491","adoption"
"492","of"
"493","a"
"494","permit"
"495","system"
"496","be"
"497","unavoidable"
"498","we"
"499","will"
"500","advocate"
"501","that"
"502","the"
"503","disposal"
"504","site"
"505","rather"
"506","than"
"507","the"
"508","generator"
"509","be"
"510","the"
"511","permittee"
"512","and"
"513","that"
"514","state"
"515","implementation"
"516","of"
"517","the"
"518","permit"
"519","system"
"520","under"
"521","federal"
"522","guidelines"
"523","is"
"524","preferred"
"525","over"
"526","direct"
"527","federal"
"528","intervention"
"529","finally"
"530","to"
"531","provide"
"532","for"
"533","reasonable"
"534","regulatory"
"535","requirements"
"536","from"
"537","both"
"538","a"
"539","technical"
"540","and"
"541","economic"
"542","viewpoint"
"543","we"
"544","will"
"545","strive"
"546","for"
"547","sufficient"
"548","time"
"549","constraints"
"550","and"
"551","flexibility"
"552","in"
"553","any"
"554","legislation"
"555","to"
"556","accommodate"
"557","the"
"558","dearth"
"559","of"
"560","technology"
"561","and"
"562","disposal"
"563","cost"
"564","data"
"565","currently"
"566","available"
"567","to"
"568","us"
"569","many"
"570","of"
"571","the"
"572","states"
"573","most"
"574","notably"
"575","texas"
"576","and"
"577","california"
"578","have"
"579","passed"
"580","solid"
"581","waste"
"582","management"
"583","legislation"
"584","dealing"
"585","with"
"586","hazardous"
"587","wastes"
"588","because"
"589","this"
"590","legislation"
"591","has"
"592","preceded"
"593","federal"
"594","hazardous"
"595","waste"
"596","disposal"
"597","activity"
"598","it"
"599","is"
"600","quite"
"601","likely"
"602","that"
"603","the"
"604","epa"
"605","may"
"606","adopt"
"607","those"
"608","concepts"
"609","fostered"
"610","by"
"611","these"
"612","states"
"613","which"
"614","have"
"615","proven"
"616","to"
"617","be"
"618","most"
"619","workable"
"620","swmc"
"621","monitors"
"622","bellwether"
"623","states"
"624","for"
"625","concepts"
"626","which"
"627","might"
"628","be"
"629","incorporated"
"630","into"
"631","federal"
"632","regulations"
"633","in"
"634","addition"
"635","liaison"
"636","is"
"637","being"
"638","maintained"
"639","with"
"640","the"
"641","national"
"642","solid"
"643","waste"
"644","management"
"645","association"
"646","nswma"
"647","to"
"648","monitor"
"649","its"
"650","efforts"
"651","to"
"652","develop"
"653","a"
"654","legislative"
"655","guide"
"656","for"
"657","use"
"658","by"
"659","each"
"660","state"
"661","ai"
"662","swmc"
"663","legislative"
"664","activity"
"665","is"
"666","directed"
"667","almost"
"668","solely"
"669","to"
"670","disposal"
"671","of"
"672","hazardous"
"673","wastes"
"674","chemical"
"675","packaging"
"676","has"
"677","not"
"678","been"
"679","raised"
"680","as"
"681","an"
"682","issue"
"683","to"
"684","date"
"685","should"
"686","this"
"687","occur"
"688","swmc"
"689","will"
"690","ask"
"691","the"
"692","chemical"
"693","packaging"
"694","committees"
"695","assistance"
"696","on"
"697","this"
"698","matter"
"699","which"
"700","is"
"701","of"
"702","vital"
"703","importance"
"704","to"
"705","the"
"706","cpi"
"707","from"
"708","a"
"709","marketing"
"710","as"
"711","well"
"712","as"
"713","disposal"
"714","viewpoint"
"715","tl"
"716","cma"
"717","a"
"718","secondary"
"719","but"
"720","very"
"721","important"
"722","swmc"
"723","concern"
"724","is"
"725","meaningful"
"726","liaison"
"727","with"
"728","the"
"729","epa"
"730","solid"
"731","waste"
"732","control"
"733","is"
"734","unique"
"735","among"
"736","environ­"
"737","mental"
"738","concerns"
"739","because"
"740","the"
"741","epa"
"742","has"
"743","had"
"744","a"
"745","relatively"
"746","long"
"747","lead"
"748","time"
"749","to"
"750","perform"
"751","research"
"752","and"
"753","gather"
"754","data"
"755","to"
"756","establish"
"757","regulations"
"758","on"
"759","a"
"760","more"
"761","scientific"
"762","basis"
"763","while"
"764","still"
"765","complying"
"766","with"
"767","the"
"768","stringent"
"769","time"
"770","frame"
"771","expected"
"772","in"
"773","the"
"774","enabling"
"775","legislation"
"776","swmc"
"777","feels"
"778","it"
"779","important"
"780","especially"
"781","in"
"782","view"
"783","of"
"784","epas"
"785","intent"
"786","to"
"787","present"
"788","mca"
"789","positions"
"790","at"
"791","every"
"792","opportunity"
"793","during"
"794","the"
"795","past"
"796","year"
"797","there"
"798","have"
"799","been"
"800","three"
"801","salient"
"802","examples"
"803","of"
"804","swmc"
"805","work"
"806","with"
"807","epa"
"808","first"
"809","during"
"810","our"
"811","may"
"812","meeting"
"813","epas"
"814","office"
"815","of"
"816","solid"
"817","waste"
"818","management"
"819","programs"
"820","oswmp"
"821","representatives"
"822","made"
"823","a"
"824","presentation"
"825","on"
"826","an"
"827","epa"
"828","million"
"829","landfill"
"830","project"
"831","being"
"832","conducted"
"833","with"
"834","the"
"835","state"
"836","of"
"837","minnesota"
"838","this"
"839","project"
"840","is"
"841","intended"
"842","to"
"843","determine"
"844","the"
"845","effectiveness"
"846","of"
"847","modern"
"848","land­"
"849","fill"
"850","design"
"851","and"
"852","operational"
"853","techniques"
"854","several"
"855","member"
"856","companies"
"857","are"
"858","following"
"859","this"
"860","work"
"861","closely"
"862","second"
"863","on"
"864","december"
"865","at"
"866","one"
"867","of"
"868","four"
"869","epa"
"870","public"
"871","meetings"
"872","on"
"873","hazardous"
"874","waste"
"875","the"
"876","chairman"
"877","of"
"878","swmc"
"879","presented"
"880","comprehensive"
"881","testimony"
"882","on"
"883","behalf"
"884","of"
"885","mca"
"886","in"
"887","response"
"888","to"
"889","a"
"890","formal"
"891","epa"
"892","request"
"893","for"
"894","such"
"895","information"
"896","the"
"897","epa"
"898","is"
"899","now"
"900","developing"
"901","synopses"
"902","of"
"903","the"
"904","various"
"905","comments"
"906","as"
"907","a"
"908","basis"
"909","for"
"910","its"
"911","position"
"912","on"
"913","legislation"
"914","and"
"915","on"
"916","subsequent"
"917","regulations"
"918","finally"
"919","a"
"920","meeting"
"921","was"
"922","held"
"923","with"
"924","personnel"
"925","from"
"926","the"
"927","epas"
"928","solid"
"929","and"
"930","hazardous"
"931","waste"
"932","research"
"933","division"
"934","municipal"
"935","environmental"
"936","research"
"937","laboratory"
"938","in"
"939","cincinnati"
"940","ohio"
"941","in"
"942","conjunction"
"943","with"
"944","a"
"945","regular"
"946","swmc"
"947","meeting"
"948","swmc"
"949","members"
"950","have"
"951","repeatedly"
"952","expressed"
"953","a"
"954","desire"
"955","to"
"956","investigate"
"957","the"
"958","possibilities"
"959","of"
"960","contracting"
"961","research"
"962","work"
"963","to"
"964","fill"
"965","existing"
"966","data"
"967","gaps"
"968","in"
"969","the"
"970","area"
"971","of"
"972","landfill"
"973","disposal"
"974","of"
"975","potentially"
"976","hazardous"
"977","wastes"
"978","to"
"979","avoid"
"980","duplication"
"981","it"
"982","is"
"983","important"
"984","that"
"985","we"
"986","ascertain"
"987","the"
"988","scope"
"989","of"
"990","epa"
"991","research"
"992","activities"
"993","the"
"994","epa"
"995","presentation"
"996","and"
"997","suggestions"
"998","were"
"999","well"
"1000","received"
"1001","and"
"1002","very"
"1003","beneficial"
"1004","in"
"1005","guiding"
"1006","us"
"1007","toward"
"1008","an"
"1009","appropriate"
"1010","research"
"1011","activity"
"1012","to"
"1013","be"
"1014","identified"
"1015","by"
"1016","our"
"1017","technical"
"1018","subcommittee"
"1019","a"
"1020","compendium"
"1021","of"
"1022","successful"
"1023","case"
"1024","histories"
"1025","of"
"1026","waste"
"1027","recycling"
"1028","or"
"1029","residua"
"1030","disposal"
"1031","is"
"1032","being"
"1033","developed"
"1034","by"
"1035","the"
"1036","technical"
"1037","subcommittee"
"1038","this"
"1039","document"
"1040","will"
"1041","provide"
"1042","positive"
"1043","cpi"
"1044","input"
"1045","to"
"1046","various"
"1047","legislative"
"1048","and"
"1049","regulatory"
"1050","proposals"
"1051","with"
"1052","respect"
"1053","to"
"1054","the"
"1055","significant"
"1056","amount"
"1057","of"
"1058","current"
"1059","work"
"1060","within"
"1061","industry"
"1062","on"
"1063","disposal"
"1064","of"
"1065","potentially"
"1066","hazardous"
"1067","wastes"
"1068","a"
"1069","joint"
"1070","subcommittee"
"1071","composed"
"1072","of"
"1073","representatives"
"1074","of"
"1075","the"
"1076","swmc"
"1077","and"
"1078","water"
"1079","resources"
"1080","committee"
"1081","was"
"1082","formed"
"1083","in"
"1084","to"
"1085","develop"
"1086","guidelines"
"1087","for"
"1088","deepwell"
"1089","disposal"
"1090","this"
"1091","document"
"1092","has"
"1093","just"
"1094","been"
"1095","published"
"1096","cma"
"1097","the"
"1098","concept"
"1099","of"
"1100","land"
"1101","use"
"1102","regulation"
"1103","continues"
"1104","to"
"1105","disturb"
"1106","swmc"
"1107","members"
"1108","and"
"1109","representatives"
"1110","of"
"1111","the"
"1112","other"
"1113","environmental"
"1114","committees"
"1115","land"
"1116","use"
"1117","legislation"
"1118","could"
"1119","be"
"1120","the"
"1121","most"
"1122","insidious"
"1123","tool"
"1124","available"
"1125","to"
"1126","those"
"1127","who"
"1128","would"
"1129","punitively"
"1130","regulate"
"1131","the"
"1132","cpi"
"1133","forms"
"1134","of"
"1135","land"
"1136","use"
"1137","regulation"
"1138","are"
"1139","currently"
"1140","embodied"
"1141","in"
"1142","federal"
"1143","air"
"1144","water"
"1145","and"
"1146","coastal"
"1147","zone"
"1148","management"
"1149","legislation"
"1150","and"
"1151","several"
"1152","land"
"1153","use"
"1154","proposals"
"1155","have"
"1156","been"
"1157","made"
"1158","relative"
"1159","to"
"1160","solid"
"1161","waste"
"1162","dis­"
"1163","posal"
"1164","as"
"1165","a"
"1166","result"
"1167","of"
"1168","the"
"1169","total"
"1170","environmertal"
"1171","implications"
"1172","of"
"1173","this"
"1174","issue"
"1175","the"
"1176","task"
"1177","group"
"1178","on"
"1179","land"
"1180","use"
"1181","consisting"
"1182","of"
"1183","two"
"1184","repre­"
"1185","sentatives"
"1186","from"
"1187","each"
"1188","of"
"1189","the"
"1190","three"
"1191","environmental"
"1192","committees"
"1193","was"
"1194","established"
"1195","at"
"1196","the"
"1197","swmcs"
"1198","request"
"1199","the"
"1200","group"
"1201","is"
"1202","to"
"1203","review"
"1204","the"
"1205","question"
"1206","of"
"1207","land"
"1208","use"
"1209","with"
"1210","respect"
"1211","to"
"1212","possible"
"1213","implications"
"1214","on"
"1215","cpi"
"1216","operations"
"1217","and"
"1218","to"
"1219","make"
"1220","appropriate"
"1221","recommendations"
"1222","to"
"1223","the"
"1224","mca"
"1225","board"
"1226","for"
"1227","action"
"1228","during"
"1229","its"
"1230","organizational"
"1231","meeting"
"1232","the"
"1233","group"
"1234","concluded"
"1235","that"
"1236","prior"
"1237","to"
"1238","developing"
"1239","recommendations"
"1240","for"
"1241","mca"
"1242","board"
"1243","action"
"1244","there"
"1245","is"
"1246","a"
"1247","definite"
"1248","need"
"1249","to"
"1250","ascertain"
"1251","current"
"1252","cpi"
"1253","status"
"1254","with"
"1255","respect"
"1256","to"
"1257","all"
"1258","existing"
"1259","federal"
"1260","and"
"1261","regional"
"1262","land"
"1263","use"
"1264","legislation"
"1265","because"
"1266","of"
"1267","the"
"1268","legal"
"1269","nature"
"1270","of"
"1271","the"
"1272","activity"
"1273","mca"
"1274","staff"
"1275","through"
"1276","the"
"1277","joint"
"1278","subcommittee"
"1279","on"
"1280","environmental"
"1281","law"
"1282","jsel"
"1283","or"
"1284","other"
"1285","legal"
"1286","source"
"1287","has"
"1288","been"
"1289","formally"
"1290","requested"
"1291","to"
"1292","develop"
"1293","this"
"1294","information"
"1295","for"
"1296","the"
"1297","task"
"1298","group"
"1299","by"
"1300","july"
"1301","the"
"1302","task"
"1303","group"
"1304","will"
"1305","then"
"1306","develop"
"1307","its"
"1308","recommendations"
"1309","to"
"1310","mca"
"1311","by"
"1312","september"
"1313","the"
"1314","question"
"1315","of"
"1316","jsel"
"1317","continuation"
"1318","under"
"1319","review"
"1320","by"
"1321","the"
"1322","legal"
"1323","advisory"
"1324","committee"
"1325","for"
"1326","some"
"1327","time"
"1328","has"
"1329","reportedly"
"1330","been"
"1331","resolved"
"1332","in"
"1333","that"
"1334","jsel"
"1335","will"
"1336","remain"
"1337","intact"
"1338","and"
"1339","function"
"1340","in"
"1341","a"
"1342","manner"
"1343","yet"
"1344","to"
"1345","be"
"1346","defined"
"1347","we"
"1348","have"
"1349","been"
"1350","assured"
"1351","by"
"1352","mca"
"1353","staff"
"1354","that"
"1355","legal"
"1356","assistance"
"1357","will"
"1358","be"
"1359","available"
"1360","upon"
"1361","request"
"1362","at"
"1363","present"
"1364","at"
"1365","least"
"1366","two"
"1367","formal"
"1368","requests"
"1369","have"
"1370","been"
"1371","made"
"1372","to"
"1373","jsel"
"1374","by"
"1375","swmc"
"1376","seeking"
"1377","legal"
"1378","assistance"
"1379","these"
"1380","include"
"1381","upcoming"
"1382","proposals"
"1383","on"
"1384","solid"
"1385","waste"
"1386","legislation"
"1387","and"
"1388","the"
"1389","land"
"1390","use"
"1391","issue"
"1392","in"
"1393","order"
"1394","to"
"1395","properly"
"1396","address"
"1397","these"
"1398","important"
"1399","issues"
"1400","it"
"1401","is"
"1402","imperative"
"1403","that"
"1404","legal"
"1405","as"
"1406","well"
"1407","as"
"1408","technical"
"1409","expertise"
"1410","be"
"1411","readily"
"1412","available"
"1413","to"
"1414","date"
"1415","in"
"1416","keeping"
"1417","with"
"1418","past"
"1419","jsel"
"1420","performance"
"1421","we"
"1422","have"
"1423","not"
"1424","received"
"1425","indication"
"1426","that"
"1427","consideration"
"1428","of"
"1429","our"
"1430","requests"
"1431","has"
"1432","been"
"1433","initiated"
"1434","if"
"1435","we"
"1436","are"
"1437","to"
"1438","effectively"
"1439","influence"
"1440","and"
"1441","combat"
"1442","unacceptable"
"1443","legis­"
"1444","lative"
"1445","proposals"
"1446","adequate"
"1447","legal"
"1448","assistance"
"1449","is"
"1450","a"
"1451","must"
"1452","with"
"1453","the"
"1454","exception"
"1455","of"
"1456","the"
"1457","jsel"
"1458","question"
"1459","some"
"1460","progress"
"1461","has"
"1462","been"
"1463","made"
"1464","in"
"1465","improving"
"1466","internal"
"1467","mca"
"1468","communications"
"1469","and"
"1470","organiza­"
"1471","tional"
"1472","difficulties"
"1473","which"
"1474","were"
"1475","highlighted"
"1476","in"
"1477","the"
"1478","previous"
"1479","two"
"1480","swmc"
"1481","reports"
"1482","as"
"1483","per"
"1484","recommendations"
"1485","of"
"1486","the"
"1487","ad"
"1488","hoc"
"1489","committee"
"1490","on"
"1491","environmental"
"1492","affairs"
"1493","two"
"1494","meetings"
"1495","have"
"1496","been"
"1497","held"
"1498","between"
"1499","environmental"
"1500","committee"
"1501","chairmen"
"1502","and"
"1503","various"
"1504","mca"
"1505","staff"
"1506","to"
"1507","discuss"
"1508","mca"
"1509","administrative"
"1510","procedures"
"1511","and"
"1512","methods"
"1513","by"
"1514","which"
"1515","mca"
"1516","can"
"1517","act"
"1518","in"
"1519","a"
"1520","more"
"1521","unified"
"1522","and"
"1523","timely"
"1524","fashion"
"1525","as"
"1526","a"
"1527","result"
"1528","of"
"1529","these"
"1530","meetings"
"1531","several"
"1532","measures"
"1533","have"
"1534","been"
"1535","recommended"
"1536","to"
"1537","foster"
"1538","improvement"
"1539","one"
"1540","of"
"1541","these"
"1542","provides"
"1543","for"
"1544","government"
"1545","relations"
"1546","department"
"1547","input"
"1548","into"
"1549","environmental"
"1550","committee"
"1551","meetings"
"1552","on"
"1553","a"
"1554","continuing"
"1555","basis"
"1556","a"
"1557","member"
"1558","of"
"1559","the"
"1560","government"
"1561","relations"
"1562","staff"
"1563","has"
"1564","been"
"1565","assigned"
"1566","to"
"1567","work"
"1568","with"
"1569","swmc"
"1570","in"
"1571","liaison"
"1572","capacity"
"1573","this"
"1574","in"
"1575","addition"
"1576","to"
"1577","the"
"1578","consistent"
"1579","and"
"1580","competent"
"1581","efforts"
"1582","of"
"1583","our"
"1584","current"
"1585","staff"
"1586","secretary"
"1587","should"
"1588","be"
"1589","beneficial"
"1590","to"
"1591","swmc"
"1592","activities"
"1593","to"
"1594","insure"
"1595","that"
"1596","a"
"1597","continuing"
"1598","dialogue"
"1599","is"
"1600","maintained"
"1601","among"
"1602","all"
"1603","facets"
"1604","of"
"1605","mca"
"1606","environmental"
"1607","affairs"
"1608","i"
"1609","recommend"
"1610","that"
"1611","a"
"1612","meeting"
"1613","of"
"1614","environmental"
"1615","committee"
"1616","members"
"1617","and"
"1618","appropriate"
"1619","mca"
"1620","staff"
"1621","be"
"1622","held"
"1623","annually"
"1624","to"
"1625","provide"
"1626","a"
"1627","forum"
"1628","for"
"1629","exchange"
"1630","and"
"1631","coordination"
"1632","of"
"1633","information"
"1634","from"
"1635","all"
"1636","relevant"
"1637","sources"
"1638","review"
"1639","of"
"1640","mca"
"1641","administration"
"1642","procedures"
"1643","and"
"1644","resolution"
"1645","of"
"1646","issues"
"1647","involving"
"1648","more"
"1649","than"
"1650","one"
"1651","of"
"1652","the"
"1653","environmental"
"1654","committees"
"1655","in"
"1656","conclusion"
"1657","swmc"
"1658","is"
"1659","concerned"
"1660","with"
"1661","the"
"1662","ultimate"
"1663","disposal"
"1664","of"
"1665","potentially"
"1666","hazardous"
"1667","wastes"
"1668","of"
"1669","all"
"1670","the"
"1671","areas"
"1672","of"
"1673","environ­"
"1674","mental"
"1675","control"
"1676","ultimate"
"1677","disposal"
"1678","most"
"1679","readily"
"1680","reflects"
"1681","the"
"1682","need"
"1683","for"
"1684","a"
"1685","total"
"1686","environmental"
"1687","control"
"1688","approach"
"1689","we"
"1690","may"
"1691","see"
"1692","sig­"
"1693","nificant"
"1694","successes"
"1695","in"
"1696","air"
"1697","and"
"1698","water"
"1699","pollution"
"1700","abatement"
"1701","processes"
"1702","but"
"1703","what"
"1704","has"
"1705","the"
"1706","cpi"
"1707","really"
"1708","accomplished"
"1709","if"
"1710","these"
"1711","successes"
"1712","are"
"1713","negated"
"1714","because"
"1715","we"
"1716","are"
"1717","unable"
"1718","to"
"1719","dispose"
"1720","of"
"1721","the"
"1722","abatement"
"1723","process"
"1724","residues"
"1725","or"
"1726","other"
"1727","potentially"
"1728","hazardous"
"1729","wastes"
"1730","in"
"1731","a"
"1732","technically"
"1733","and"
"1734","economically"
"1735","feasible"
"1736","manner"
"1737","we"
"1738","believe"
"1739","that"
"1740","if"
"1741","the"
"1742","legal"
"1743","governmental"
"1744","and"
"1745","technical"
"1746","expertise"
"1747","which"
"1748","should"
"1749","be"
"1750","available"
"1751","to"
"1752","us"
"1753","through"
"1754","mca"
"1755","auspices"
"1756","can"
"1757","be"
"1758","combined"
"1759","into"
"1760","timely"
"1761","action"
"1762","we"
"1763","need"
"1764","not"
"1765","be"
"1766","the"
"1767","weak"
"1768","link"
"1769","in"
"1770","the"
"1771","chain"
"1772","of"
"1773","total"
"1774","environmental"
"1775","control"
"1776","dennis"
"1777","p"
"1778","bridge"
"1779","chairman"
"1780","cma"
