"","dictionary"
"162","and"
"163","mr"
"164","berryman"
"165","outlined"
"166","the"
"167","evolution"
"168","of"
"169","the"
"170","proposed"
"171","program"
"172","to"
"173","address"
"174","the"
"175","air"
"176","toxics"
"177","issue"
"178","mr"
"179","sorgentl"
"180","reported"
"181","on"
"182","the"
"183","activities"
"184","of"
"185","the"
"186","ad"
"187","hoc"
"188","executive"
"189","committee"
"190","group"
"191","comprised"
"192","of"
"193","himself"
"194","messrs"
"195","forney"
"196","mckennon"
"197","and"
"198","street"
"199","and"
"200","representatives"
"201","of"
"202","the"
"203","environmental"
"204","management"
"205","committee"
"206","which"
"207","had"
"208","been"
"209","appointed"
"210","to"
"211","resolve"
"212","cmas"
"213","policy"
"214","on"
"215","this"
"216","issue"
"217","following"
"218","the"
"219","october"
"220","board"
"221","meeting"
"222","mr"
"223","berryman"
"224","introduced"
"225","the"
"226","other"
"227","presenters"
"228","and"
"229","their"
"230","individual"
"231","segments"
"232","mr"
"233","holladay"
"234","reported"
"235","on"
"236","the"
"237","status"
"238","of"
"239","existing"
"240","federal"
"241","and"
"242","state"
"243","lav"
"244","regulating"
"245","toxic"
"246","air"
"247","emissions"
"248","he"
"249","also"
"250","described"
"251","various"
"252","proposals"
"253","pending"
"254","or"
"255","expected"
"256","to"
"257","be"
"258","introduced"
"259","in"
"260","the"
"261","congress"
"262","and"
"263","the"
"264","states"
"265","in"
"266","mr"
"267","symuleski"
"268","presented"
"269","the"
"270","proposed"
"271","policy"
"272","and"
"273","related"
"274","implementation"
"275","procedures"
"276","on"
"277","air"
"278","toxics"
"279","emissions"
"280","and"
"281","reviewed"
"282","in"
"283","detail"
"284","what"
"285","was"
"286","intended"
"287","by"
"288","various"
"289","elements"
"290","of"
"291","the"
"292","proposal"
"293","mr"
"294","kelley"
"295","presented"
"296","an"
"297","overview"
"298","of"
"299","the"
"300","package"
"301","of"
"302","legislative"
"303","princi­"
"304","ples"
"305","which"
"306","had"
"307","been"
"308","developed"
"309","to"
"310","address"
"311","distinct"
"312","legislative"
"313","issues"
"314","involved"
"315","in"
"316","air"
"317","toxics"
"318","mr"
"319","marchesanl"
"320","described"
"321","how"
"322","the"
"323","policy"
"324","optionsprocedures"
"325","document"
"326","and"
"327","the"
"328","legislative"
"329","principles"
"330","were"
"331","all"
"332","integrated"
"333","examples"
"334","were"
"335","presented"
"336","of"
"337","how"
"338","the"
"339","preferred"
"340","acceptable"
"341","and"
"342","worst"
"343","case"
"344","scenarios"
"345","in"
"346","the"
"347","legis­"
"348","lative"
"349","principles"
"350","are"
"351","based"
"352","on"
"353","the"
"354","policy"
"355","and"
"356","the"
"357","various"
"358","implementation"
"359","procedures"
"360","contemplated"
"361","thereunder"
"362","mr"
"363","roland"
"364","presented"
"365","an"
"366","overview"
"367","of"
"368","the"
"369","associations"
"370","tentative"
"371","plans"
"372","for"
"373","implementing"
"374","the"
"375","policy"
"376","including"
"377","options"
"378","for"
"379","a"
"380","public"
"381","announcement"
"382","in"
"383","march"
"384","and"
"385","concepts"
"386","for"
"387","enlisting"
"388","supporting"
"389","and"
"390","documenting"
"391","member"
"392","company"
"393","participa­"
"394","tion"
"395","he"
"396","indicated"
"397","a"
"398","work"
"399","plan"
"400","was"
"401","under"
"402","development"
"403","and"
"404","that"
"405","an"
"406","interdisci­"
"407","plinary"
"408","team"
"409","of"
"410","committee"
"411","members"
"412","and"
"413","staff"
"414","would"
"415","be"
"416","charged"
"417","with"
"418","ongoing"
"419","development"
"420","and"
"421","execution"
"422","of"
"423","that"
"424","plan"
"425","cma"
"426","considerable"
"427","discussion"
"428","followed"
"429","concerning"
"430","the"
"431","language"
"432","in"
"433","the"
"434","policy"
"435","and"
"436","implementation"
"437","procedures"
"438","several"
"439","amendments"
"440","to"
"441","the"
"442","policy"
"443","and"
"444","implementation"
"445","procedures"
"446","were"
"447","made"
"448","the"
"449","importance"
"450","of"
"451","being"
"452","able"
"453","to"
"454","document"
"455","member"
"456","companies"
"457","performance"
"458","pursuant"
"459","to"
"460","the"
"461","policy"
"462","was"
"463","stressed"
"464","on"
"465","motion"
"466","duly"
"467","made"
"468","and"
"469","seconded"
"470","it"
"471","was"
"472","voted"
"473","that"
"474","the"
"475","proposed"
"476","policy"
"477","on"
"478","air"
"479","toxics"
"480","control"
"481","as"
"482","amended"
"483","and"
"484","set"
"485","forth"
"486","in"
"487","exhibit"
"488","n"
"489","be"
"490","approved"
"491","the"
"492","board"
"493","agreed"
"494","that"
"495","it"
"496","was"
"497","inappropriate"
"498","for"
"499","it"
"500","to"
"501","formally"
"502","vote"
"503","on"
"504","the"
"505","implementation"
"506","procedures"
"507","however"
"508","it"
"509","was"
"510","also"
"511","agreed"
"512","that"
"513","the"
"514","procedures"
"515","were"
"516","an"
"517","important"
"518","document"
"519","and"
"520","that"
"521","the"
"522","suggestions"
"523","made"
"524","by"
"525","the"
"526","board"
"527","to"
"528","amend"
"529","them"
"530","should"
"531","be"
"532","incorporated"
"533","and"
"534","that"
"535","the"
"536","document"
"537","should"
"538","be"
"539","subject"
"540","to"
"541","review"
"542","and"
"543","updating"
"544","by"
"545","the"
"546","emc"
"547","as"
"548","the"
"549","program"
"550","evolved"
"551","the"
"552","implementation"
"553","procedures"
"554","as"
"555","amended"
"556","by"
"557","the"
"558","board"
"559","are"
"560","set"
"561","forth"
"562","in"
"563","exhibit"
"564","on"
"565","behalf"
"566","of"
"567","the"
"568","board"
"569","chairman"
"570","sella"
"571","expressed"
"572","appreciation"
"573","for"
"574","the"
"575","distinguished"
"576","efforts"
"577","of"
"578","the"
"579","ad"
"580","hoc"
"581","committee"
"582","and"
"583","the"
"584","entire"
"585","emc"
"586","superfund"
"587","reauthorization"
"588","association"
"589","activities"
"590","mr"
"591","stover"
"592","presented"
"593","an"
"594","overview"
"595","of"
"596","recent"
"597","developments"
"598","and"
"599","related"
"600","association"
"601","activities"
"602","and"
"603","strategies"
"604","mr"
"605","stover"
"606","expressed"
"607","his"
"608","gratitude"
"609","to"
"610","the"
"611","dow"
"612","chemical"
"613","company"
"614","for"
"615","the"
"616","outstanding"
"617","contribu­"
"618","tion"
"619","made"
"620","by"
"621","mr"
"622","lee"
"623","nute"
"624","in"
"625","serving"
"626","as"
"627","the"
"628","superfund"
"629","project"
"630","manager"
"631","during"
"632","the"
"633","past"
"634","year"
"635","legislative"
"636","status"
"637","mr"
"638","denyes"
"639","report"
"640","is"
"641","attached"
"642","as"
"643","exhibit"
"644","p"
"645","he"
"646","highlighted"
"647","the"
"648","likely"
"649","makeup"
"650","of"
"651","the"
"652","housesenate"
"653","conference"
"654","committee"
"655","and"
"656","the"
"657","potential"
"658","areas"
"659","of"
"660","conflict"
"661","and"
"662","some"
"663","possible"
"664","scenarios"
"665","for"
"666","resolution"
"667","the"
"668","impact"
"669","of"
"670","grammrudmanrollings"
"671","and"
"672","the"
"673","tax"
"674","reform"
"675","debate"
"676","were"
"677","also"
"678","discussed"
"679","mr"
"680","denyes"
"681","identified"
"682","some"
"683","ongoing"
"684","areas"
"685","of"
"686","cma"
"687","activity"
"688","including"
"689","the"
"690","targeting"
"691","of"
"692","conferees"
"693","as"
"694","well"
"695","as"
"696","members"
"697","of"
"698","the"
"699","senate"
"700","finance"
"701","committee"
"702","and"
"703","the"
"704","house"
"705","ways"
"706","and"
"707","means"
"708","committee"
"709","the"
"710","various"
"711","funding"
"712","options"
"713","being"
"714","considered"
"715","by"
"716","the"
"717","congress"
"718","were"
"719","discussed"
"720","chairman"
"721","sella"
"722","reviewed"
"723","the"
"724","program"
"725","implemented"
"726","last"
"727","october"
"728","and"
"729","november"
"730","of"
"731","senior"
"732","executive"
"733","visits"
"734","with"
"735","members"
"736","of"
"737","congress"
"738","he"
"739","requested"
"740","chat"
"741","the"
"742","associations"
"743","plan"
"744","continue"
"745","to"
"746","include"
"747","utilization"
"748","of"
"749","board"
"750","members"
"751","and"
"752","other"
"753","senior"
"754","executives"
"755","in"
"756","visits"
"757","with"
"758","the"
"759","conferees"
"760","and"
"761","the"
"762","administration"
"763","messrs"
"764","denyes"
"765","and"
"766","stover"
"767","indicated"
"768","that"
"769","this"
"770","was"
"771","part"
"772","of"
"773","the"
"774","work"
"775","plan"
"776","and"
"777","would"
"778","be"
"779","utilized"
"780","as"
"781","appropriate"
"782","mr"
"783","sella"
"784","reiterated"
"785","his"
"786","belief"
"787","that"
"788","this"
"789","was"
"790","an"
"791","extremely"
"792","important"
"793","activity"
"794","which"
"795","should"
"796","be"
"797","aggressively"
"798","pursued"
"799","funding"
"800","policy"
"801","chairman"
"802","sella"
"803","reported"
"804","on"
"805","the"
"806","executive"
"807","commit­"
"808","tees"
"809","discussions"
"810","regarding"
"811","the"
"812","associations"
"813","policy"
"814","on"
"815","superfund"
"816","funding"
"817","he"
"818","indicated"
"819","based"
"820","largely"
"821","on"
"822","the"
"823","input"
"824","from"
"825","the"
"826","government"
"827","relations"
"828","committee"
"829","and"
"830","staff"
"831","that"
"832","the"
"833","executive"
"834","committee"
"835","agreed"
"836","that"
"837","no"
"838","change"
"839","in"
"840","the"
"841","associations"
"842","cma"
"843","formal"
"844","policy"
"845","on"
"846","superfund"
"847","funding"
"848","was"
"849","necessary"
"850","and"
"851","chat"
"852","the"
"853","association"
"854","would"
"855","aggressively"
"856","advocate"
"857","the"
"858","following"
"859","points"
"860","in"
"861","the"
"862","conference"
"863","committee"
"864","debate"
"865","freeze"
"866","the"
"867","feedstock"
"868","tax"
"869","at"
"870","existing"
"871","levels"
"872","strongly"
"873","oppose"
"874","the"
"875","downey"
"876","amendment"
"877","language"
"878","support"
"879","a"
"880","broadbased"
"881","funding"
"882","component"
"883","there"
"884","being"
"885","no"
"886","further"
"887","business"
"888","the"
"889","meeting"
"890","was"
"891","adjourned"
"892","at"
"893","pm"
"894","charles"
"895","w"
"896","van"
"897","vlack"
"898","corporate"
"899","secretary"
"900","certified"
"901","correct"
"902","cma"
"903","exhibit"
"904","a"
"905","report"
"906","of"
"907","the"
"908","chemical"
"909","industry"
"910","trade"
"911","advisor"
"912","tothe"
"913","board"
"914","of"
"915","directors"
"916","of"
"917","the"
"918","chemical"
"919","manufacturers"
"920","association"
"921","january"
"922","my"
"923","comments"
"924","are"
"925","directed"
"926","to"
"927","trade"
"928","policy"
"929","this"
"930","morning"
"931","and"
"932","what"
"933","i"
"934","believe"
"935","to"
"936","be"
"937","our"
"938","industrys"
"939","concerns"
"940","hopefully"
"941","they"
"942","will"
"943","dovetail"
"944","with"
"945","a"
"946","spilners"
"947","cma"
"948","international"
"949","trade"
"950","committee"
"951","report"
"952","i"
"953","wish"
"954","my"
"955","report"
"956","this"
"957","morning"
"958","had"
"959","better"
"960","news"
"961","on"
"962","trade"
"963","matters"
"964","we"
"965","continue"
"966","to"
"967","lose"
"968","ground"
"969","unfortunately"
"970","our"
"971","tctal"
"972","industry"
"973","sales"
"974","to"
"975","overseas"
"976","markets"
"977","and"
"978","produce"
"979","another"
"980","is"
"981","abroad"
"982","as"
"983","an"
"984","industry"
"985","we"
"986","are"
"987","one"
"988","of"
"989","americas"
"990","major"
"991","international"
"992","traders"
"993","only"
"994","agriculture"
"995","and"
"996","electronic"
"997","manufacture"
"998","compare"
"999","with"
"1000","our"
"1001","industry"
"1002","in"
"1003","international"
"1004","trade"
"1005","accounts"
"1006","in"
"1007","washington"
"1008","both"
"1009","the"
"1010","executive"
"1011","and"
"1012","legislative"
"1013","branches"
"1014","of"
"1015","government"
"1016","have"
"1017","become"
"1018","mere"
"1019","interested"
"1020","in"
"1021","trade"
"1022","during"
"1023","the"
"1024","past"
"1025","year"
"1026","but"
"1027","the"
"1028","resulting"
"1029","patchwork"
"1030","quilt"
"1031","of"
"1032","initiatives"
"1033","is"
"1034","confused"
"1035","nd"
"1036","in"
"1037","some"
"1038","instances"
"1039","counterproductive"
"1040","ie"
"1041","tax"
"1042","policy"
"1043","seme"
"1044","bills"
"1045","to"
"1046","be"
"1047","sure"
"1048","are"
"1049","wellconceived"
"1050","others"
"1051","unfortunately"
"1052","run"
"1053","the"
"1054","gamut"
"1055","from"
"1056","political"
"1057","posturing"
"1058","to"
"1059","downright"
"1060","foolish"
"1061","gunslinging"
"1062","we"
"1063","cannot"
"1064","assume"
"1065","that"
"1066","wisdom"
"1067","or"
"1068","common"
"1069","sense"
"1070","will"
"1071","carry"
"1072","the"
"1073","day"
"1074","just"
"1075","look"
"1076","at"
"1077","the"
"1078","democratic"
"1079","tax"
"1080","bill"
"1081","as"
"1082","the"
"1083","latest"
"1084","example"
"1085","of"
"1086","how"
"1087","badly"
"1088","our"
"1089","industry"
"1090","has"
"1091","been"
"1092","treated"
"1093","furthermore"
"1094","in"
"1095","the"
"1096","marketplace"
"1097","were"
"1098","seeing"
"1099","the"
"1100","emergence"
"1101","of"
"1102","powerful"
"1103","new"
"1104","competitors"
"1105","different"
"1106","competitors"
"1107","than"
"1108","we"
"1109","night"
"1110","have"
"1111","envisioned"
"1112","only"
"1113","a"
"1114","few"
"1115","years"
"1116","ago"
"1117","the"
"1118","gulf"
"1119","states"
"1120","oil"
"1121","producers"
"1122","no"
"1123","longer"
"1124","hold"
"1125","world"
"1126","users"
"1127","on"
"1128","a"
"1129","short"
"1130","leash"
"1131","today"
"1132","they"
"1133","have"
"1134","abundant"
"1135","cheap"
"1136","feedstocks"
"1137","new"
"1138","lowcoast"
"1139","production"
"1140","capacity"
"1141","and"
"1142","plenty"
"1143","of"
"1144","incentive"
"1145","to"
"1146","sell"
"1147","a"
"1148","lot"
"1149","of"
"1150","valueadded"
"1151","petrochemicals"
"1152","in"
"1153","our"
"1154","markets"
"1155","that"
"1156","incentive"
"1157","grows"
"1158","daily"
"1159","as"
"1160","the"
"1161","price"
"1162","of"
"1163","that"
"1164","oil"
"1165","barrel"
"1166","drops"
"1167","we"
"1168","were"
"1169","all"
"1170","too"
"1171","clearly"
"1172","reminded"
"1173","of"
"1174","this"
"1175","by"
"1176","saudi"
"1177","planning"
"1178","minister"
"1179","hisham"
"1180","nazir"
"1181","at"
"1182","cmas"
"1183","october"
"1184","conference"
"1185","if"
"1186","you"
"1187","follow"
"1188","trade"
"1189","statistics"
"1190","you"
"1191","know"
"1192","that"
"1193","the"
"1194","us"
"1195","has"
"1196","had"
"1197","an"
"1198","increasing"
"1199","merchandise"
"1200","trade"
"1201","deficit"
"1202","since"
"1203","in"
"1204","and"
"1205","this"
"1206","is"
"1207","rough"
"1208","because"
"1209","all"
"1210","the"
"1211","numbers"
"1212","havent"
"1213","been"
"1214","totted"
"1215","up"
"1216","it"
"1217","looks"
"1218","as"
"1219","if"
"1220","tha"
"1221","trade"
"1222","deficit"
"1223","will"
"1224","be"
"1225","over"
"1226","billion"
"1227","up"
"1228","at"
"1229","cma"
"1230","least"
"1231","from"
"1232","s"
"1233","deficit"
"1234","as"
"1235","recently"
"1236","as"
"1237","we"
"1238","had"
"1239","a"
"1240","manufacturing"
"1241","trade"
"1242","surplus"
"1243","of"
"1244","billion"
"1245","notwithstanding"
"1246","this"
"1247","national"
"1248","disaster"
"1249","our"
"1250","chemical"
"1251","industry"
"1252","still"
"1253","achieved"
"1254","a"
"1255","statistical"
"1256","trade"
"1257","surplus"
"1258","estimated"
"1259","to"
"1260","be"
"1261","billion"
"1262","for"
"1263","although"
"1264","we"
"1265","seem"
"1266","to"
"1267","be"
"1268","holding"
"1269","our"
"1270","own"
"1271","in"
"1272","chemical"
"1273","exports"
"1274","an"
"1275","estimated"
"1276","billion"
"1277","in"
"1278","chemical"
"1279","imports"
"1280","have"
"1281","been"
"1282","increasing"
"1283","rapidly"
"1284","by"
"1285","about"
"1286","per"
"1287","year"
"1288","since"
"1289","they"
"1290","reached"
"1291","a"
"1292","record"
"1293","billion"
"1294","last"
"1295","year"
"1296","and"
"1297","the"
"1298","usa’s"
"1299","share"
"1300","of"
"1301","world"
"1302","trade"
"1303","declined"
"1304","for"
"1305","the"
"1306","th"
"1307","straight"
"1308","year"
"1309","in"
"1310","other"
"1311","words"
"1312","our"
"1313","industry"
"1314","trade"
"1315","surplus"
"1316","has"
"1317","dropped"
"1318","by"
"1319","almost"
"1320","billion"
"1321","myron"
"1322","foveaux"
"1323","recently"
"1324","gave"
"1325","his"
"1326","annual"
"1327","public"
"1328","trade"
"1329","prognostication"
"1330","for"
"1331","myrons"
"1332","numbers"
"1333","are"
"1334","based"
"1335","on"
"1336","the"
"1337","forecasts"
"1338","that"
"1339","he"
"1340","obtains"
"1341","from"
"1342","about"
"1343","of"
"1344","our"
"1345","chemical"
"1346","companies"
"1347","he"
"1348","forecasts"
"1349","our"
"1350","exports"
"1351","will"
"1352","be"
"1353","flat"
"1354","in"
"1355","despite"
"1356","the"
"1357","weakening"
"1358","of"
"1359","the"
"1360","dollar"
"1361","and"
"1362","that"
"1363","imports"
"1364","will"
"1365","be"
"1366","up"
"1367","about"
"1368","percent"
"1369","to"
"1370","about"
"1371","million"
"1372","that"
"1373","will"
"1374","result"
"1375","in"
"1376","another"
"1377","percent"
"1378","decline"
"1379","in"
"1380","our"
"1381","trade"
"1382","surplus"
"1383","for"
"1384","the"
"1385","year"
"1386","to"
"1387","about"
"1388","billion"
"1389","increasing"
"1390","share"
"1391","of"
"1392","our"
"1393","markets"
"1394","at"
"1395","home"
"1396","to"
"1397","foreignbased"
"1398","producers"
"1399","lest"
"1400","we"
"1401","draw"
"1402","consolation"
"1403","from"
"1404","the"
"1405","fact"
"1406","that"
"1407","we"
"1408","have"
"1409","any"
"1410","trade"
"1411","surplus"
"1412","at"
"1413","all"
"1414","lets"
"1415","dissect"
"1416","its"
"1417","meaning"
"1418","a"
"1419","trade"
"1420","surplus"
"1421","means"
"1422","that"
"1423","the"
"1424","sales"
"1425","of"
"1426","our"
"1427","exports"
"1428","exceed"
"1429","the"
"1430","sales"
"1431","of"
"1432","imported"
"1433","chemicals"
"1434","sold"
"1435","in"
"1436","the"
"1437","us"
"1438","as"
"1439","you"
"1440","know"
"1441","sales"
"1442","alone"
"1443","doesnt"
"1444","mean"
"1445","much"
"1446","if"
"1447","your"
"1448","pockets"
"1449","are"
"1450","empty"
"1451","at"
"1452","the"
"1453","end"
"1454","of"
"1455","the"
"1456","trading"
"1457","day"
"1458","i"
"1459","believe"
"1460","our"
"1461","trade"
"1462","picture"
"1463","is"
"1464","alot"
"1465","gloomier"
"1466","than"
"1467","our"
"1468","projected"
"1469","billion"
"1470","surplus"
"1471","suggests"
"1472","if"
"1473","we"
"1474","had"
"1475","a"
"1476","way"
"1477","to"
"1478","calculate"
"1479","a"
"1480","trade"
"1481","profitability"
"1482","balance"
"1483","the"
"1484","net"
"1485","effect"
"1486","of"
"1487","chemical"
"1488","exports"
"1489","versus"
"1490","imports"
"1491","on"
"1492","our"
"1493","aggregate"
"1494","bottom"
"1495","line"
"1496","would"
"1497","it"
"1498","still"
"1499","be"
"1500","a"
"1501","surplus"
"1502","i"
"1503","doubt"
"1504","it"
"1505","cn"
"1506","the"
"1507","export"
"1508","side"
"1509","of"
"1510","the"
"1511","ledger"
"1512","i"
"1513","suspect"
"1514","a"
"1515","lot"
"1516","of"
"1517","companies"
"1518","are"
"1519","exporting"
"1520","near"
"1521","costs"
"1522","to"
"1523","preserve"
"1524","or"
"1525","build"
"1526","volume"
"1527","consider"
"1528","the"
"1529","comment"
"1530","by"
"1531","imc"
"1532","president"
"1533","george"
"1534","kennedy"
"1535","in"
"1536","the"
"1537","new"
"1538","york"
"1539","times"
"1540","last"
"1541","january"
"1542","weve"
"1543","maintained"
"1544","or"
"1545","in"
"1546","some"
"1547","cases"
"1548","of"
"1549","our"
"1550","profitability"
"1551","thats"
"1552","another"
"1553","story"
"1554","weve"
"1555","had"
"1556","to"
"1557","cut"
"1558","them"
"1559","in"
"1560","order"
"1561","to"
"1562","make"
"1563","up"
"1564","for"
"1565","the"
"1566","strong"
"1567","dollar"
"1568","even"
"1569","if"
"1570","the"
"1571","us"
"1572","can"
"1573","sustain"
"1574","a"
"1575","weaker"
"1576","dollar"
"1577","our"
"1578","exports"
"1579","still"
"1580","face"
"1581","a"
"1582","myriad"
"1583","of"
"1584","problems"
"1585","high"
"1586","tariffs"
"1587","nontariff"
"1588","barriers"
"1589","subsidized"
"1590","nationalized"
"1591","competitors"
"1592","cheaper"
"1593","feedstocks"
"1594","and"
"1595","our"
"1596","own"
"1597","unique"
"1598","brand"
"1599","of"
"1600","legislative"
"1601","impediments"
"1602","including"
"1603","the"
"1604","burdensome"
"1605","e"
"1606","st"
"1607","of"
"1608","regulation"
"1609","cma"
"1610","exports"
"1611","but"
"1612","trade"
"1613","means"
"1614","exports"
"1615","and"
"1616","imports"
"1617","and"
"1618","that"
"1619","increasing"
"1620","import"
"1621","figure"
"1622","should"
"1623","cause"
"1624","our"
"1625","industry"
"1626","to"
"1627","get"
"1628","cur"
"1629","antenna"
"1630","up"
"1631","are"
"1632","we"
"1633","simply"
"1634","being"
"1635","outgunned"
"1636","in"
"1637","our"
"1638","home"
"1639","markets"
"1640","by"
"1641","better"
"1642","products"
"1643","and"
"1644","productivity"
"1645","abroad"
"1646","or"
"1647","are"
"1648","we"
"1649","the"
"1650","victim"
"1651","of"
"1652","overt"
"1653","and"
"1654","covert"
"1655","subsidies"
"1656","the"
"1657","largesse"
"1658","of"
"1659","our"
"1660","own"
"1661","gsp"
"1662","system"
"1663","our"
"1664","open"
"1665","markets"
"1666","and"
"1667","the"
"1668","adverse"
"1669","effect"
"1670","of"
"1671","an"
"1672","overvalued"
"1673","dollar"
"1674","trade"
"1675","should"
"1676","be"
"1677","a"
"1678","twoway"
"1679","street"
"1680","but"
"1681","in"
"1682","many"
"1683","initiatives"
"1684","both"
"1685","traffic"
"1686","lanes"
"1687","seem"
"1688","to"
"1689","be"
"1690","coming"
"1691","our"
"1692","way"
"1693","each"
"1694","of"
"1695","our"
"1696","companies"
"1697","are"
"1698","impacted"
"1699","by"
"1700","foreign"
"1701","competition"
"1702","problems"
"1703","our"
"1704","exports"
"1705","have"
"1706","pretty"
"1707","much"
"1708","stagnated"
"1709","imports"
"1710","are"
"1711","causing"
"1712","price"
"1713","and"
"1714","volume"
"1715","ripples"
"1716","in"
"1717","many"
"1718","of"
"1719","the"
"1720","domestic"
"1721","markets"
"1722","our"
"1723","own"
"1724","government"
"1725","has"
"1726","negotiated"
"1727","away"
"1728","a"
"1729","piece"
"1730","of"
"1731","our"
"1732","industry"
"1733","bromine"
"1734","products"
"1735","t"
"1736","to"
"1737","israel"
"1738","without"
"1739","as"
"1740","ouch"
"1741","as"
"1742","a"
"1743","byyourleave"
"1744","the"
"1745","prospect"
"1746","of"
"1747","further"
"1748","concessions"
"1749","canada"
"1750","mexico"
"1751","and"
"1752","a"
"1753","new"
"1754","round"
"1755","of"
"1756","trade"
"1757","talks"
"1758","are"
"1759","not"
"1760","visible"
"1761","on"
"1762","our"
"1763","horizon"
"1764","some"
"1765","of"
"1766","our"
"1767","executives"
"1768","have"
"1769","stated"
"1770","that"
"1771","your"
"1772","companies"
"1773","cannot"
"1774","tolerate"
"1775","further"
"1776","tariff"
"1777","concessions"
"1778","period"
"1779","believe"
"1780","there"
"1781","is"
"1782","a"
"1783","sense"
"1784","within"
"1785","the"
"1786","industry"
"1787","that"
"1788","past"
"1789","multilateral"
"1790","trade"
"1791","agreements"
"1792","have"
"1793","not"
"1794","always"
"1795","been"
"1796","mutually"
"1797","equitable"
"1798","that"
"1799","our"
"1800","chemical"
"1801","industry"
"1802","has"
"1803","given"
"1804","a"
"1805","lot"
"1806","without"
"1807","getting"
"1808","very"
"1809","much"
"1810","in"
"1811","return"
"1812","regardless"
"1813","the"
"1814","administration"
"1815","is"
"1816","committed"
"1817","to"
"1818","a"
"1819","further"
"1820","opening"
"1821","of"
"1822","the"
"1823","us"
"1824","market"
"1825","through"
"1826","both"
"1827","the"
"1828","bilateral"
"1829","and"
"1830","multilateral"
"1831","processes"
"1832","its"
"1833","pretty"
"1834","much"
"1835","of"
"1836","a"
"1837","fait"
"1838","accomple"
"1839","that"
"1840","several"
"1841","key"
"1842","events"
"1843","broad"
"1844","free"
"1845","trade"
"1846","negotiations"
"1847","with"
"1848","canada"
"1849","and"
"1850","a"
"1851","new"
"1852","gatt"
"1853","round"
"1854","will"
"1855","begin"
"1856","within"
"1857","the"
"1858","next"
"1859","months"
"1860","and"
"1861","mexicos"
"1862","current"
"1863","problems"
"1864","can"
"1865","become"
"1866","our"
"1867","industrys"
"1868","problem"
"1869","very"
"1870","shortly"
"1871","concerning"
"1872","the"
"1873","future"
"1874","multilateral"
"1875","trade"
"1876","negotiations"
"1877","i"
"1878","believe"
"1879","that"
"1880","its"
"1881","not"
"1882","realistic"
"1883","that"
"1884","we"
"1885","oppose"
"1886","an"
"1887","mtn"
"1888","it"
"1889","will"
"1890","support"
"1891","the"
"1892","process"
"1893","we"
"1894","should"
"1895","be"
"1896","assigning"
"1897","our"
"1898","top"
"1899","international"
"1900","people"
"1901","to"
"1902","help"
"1903","develop"
"1904","sound"
"1905","industry"
"1906","policy"
"1907","we"
"1908","need"
"1909","cogent"
"1910","arguments"
"1911","and"
"1912","we"
"1913","need"
"1914","allies"
"1915","in"
"1916","other"
"1917","industries"
"1918","to"
"1919","ensure"
"1920","that"
"1921","our"
"1922","industry"
"1923","will"
"1924","be"
"1925","fairly"
"1926","treated"
"1927","and"
"1928","not"
"1929","given"
"1930","up"
"1931","as"
"1932","a"
"1933","sacrificial"
"1934","lamb"
"1935","beliave"
"1936","me"
"1937","this"
"1938","is"
"1939","a"
"1940","very"
"1941","important"
"1942","exercise"
