"","dictionary"
"528","hope"
"529","of"
"530","making"
"531","some"
"532","changes"
"533","now"
"534","however"
"535","the"
"536","announcement"
"537","of"
"538","the"
"539","special"
"540","postelection"
"541","session"
"542","roused"
"543","some"
"544","hopes"
"545","that"
"546","time"
"547","might"
"548","be"
"549","available"
"550","for"
"551","consideration"
"552","of"
"553","a"
"554","more"
"555","comprehensive"
"556","package"
"557","epas"
"558","sudden"
"559","switch"
"560","in"
"561","tactics"
"562","created"
"563","confusion"
"564","over"
"565","what"
"566","they"
"567","want"
"568","in"
"569","the"
"570","way"
"571","of"
"572","amendments"
"573","t"
"574","i"
"575","i"
"576","under"
"577","the"
"578","short"
"579","bill"
"580","epa"
"581","is"
"582","considering"
"583","major"
"584","changes"
"585","to"
"586","the"
"587","pretreat­"
"588","ment"
"589","program"
"590","npdes"
"591","permits"
"592","for"
"593","years"
"594","with"
"595","a"
"596","reopener"
"597","clause"
"598","partial"
"599","delegation"
"600","of"
"601","the"
"602","npdes"
"603","program"
"604","to"
"605","the"
"606","states"
"607","bat"
"608","deadline"
"609","extension"
"610","to"
"611","july"
"612","with"
"613","the"
"614","possible"
"615","option"
"616","of"
"617","to"
"618","months"
"619","to"
"620","comply"
"621","with"
"622","the"
"623","bat"
"624","deadlines"
"625","and"
"626","the"
"627","consideration"
"628","of"
"629","dams"
"630","as"
"631","point"
"632","sources"
"633","also"
"634","being"
"635","considered"
"636","is"
"637","a"
"638","study"
"639","of"
"640","the"
"641","bat"
"642","modifications"
"643","issue"
"644","which"
"645","is"
"646","of"
"647","prime"
"648","importance"
"649","to"
"650","the"
"651","chemical"
"652","industry"
"653","the"
"654","study"
"655","provision"
"656","is"
"657","a"
"658","recognition"
"659","that"
"660","the"
"661","bat"
"662","issue"
"663","is"
"664","important"
"665","but"
"666","the"
"667","chemical"
"668","industry"
"669","feels"
"670","that"
"671","a"
"672","modification"
"673","scheme"
"674","should"
"675","be"
"676","legislated"
"677","now"
"678","the"
"679","senate"
"680","environment"
"681","and"
"682","public"
"683","works"
"684","committee"
"685","chaired"
"686","by"
"687","senator"
"688","robert"
"689","stafford"
"690","rvt"
"691","held"
"692","a"
"693","general"
"694","business"
"695","meeting"
"696","on"
"697","december"
"698","and"
"699","did"
"700","not"
"701","consider"
"702","or"
"703","report"
"704","on"
"705","any"
"706","of"
"707","the"
"708","comprehensive"
"709","clean"
"710","water"
"711","amendments"
"712","with"
"713","only"
"714","a"
"715","very"
"716","short"
"717","time"
"718","remaining"
"719","for"
"720","congress"
"721","to"
"722","take"
"723","action"
"724","it"
"725","appears"
"726","unlikely"
"727","that"
"728","any"
"729","clean"
"730","water"
"731","amendments"
"732","will"
"733","pass"
"734","this"
"735","year"
"736","adding"
"737","to"
"738","this"
"739","conclusion"
"740","is"
"741","the"
"742","plan"
"743","by"
"744","senator"
"745","john"
"746","chafee"
"747","rri"
"748","chairman"
"749","of"
"750","the"
"751","environ­"
"752","mental"
"753","pollution"
"754","subcommittee"
"755","to"
"756","hold"
"757","a"
"758","hearing"
"759","on"
"760","december"
"761","focusing"
"762","on"
"763","the"
"764","future"
"765","of"
"766","the"
"767","clean"
"768","water"
"769","act"
"770","and"
"771","public"
"772","opinion"
"773","polls"
"774","senator"
"775","chafee"
"776","has"
"777","indicated"
"778","that"
"779","clean"
"780","water"
"781","amendments"
"782","will"
"783","be"
"784","his"
"785","number"
"786","one"
"787","priority"
"788","in"
"789","and"
"790","he"
"791","will"
"792","try"
"793","to"
"794","report"
"795","amendments"
"796","from"
"797","his"
"798","subcommittee"
"799","by"
"800","march"
"801","the"
"802","government"
"803","relations"
"804","committees"
"805","clean"
"806","water"
"807","act"
"808","task"
"809","group"
"810","will"
"811","con­"
"812","tinue"
"813","to"
"814","work"
"815","for"
"816","the"
"817","necessary"
"818","legislative"
"819","changes"
"820","particularly"
"821","to"
"822","the"
"823","best"
"824","available"
"825","technology"
"826","bat"
"827","and"
"828","pretreatment"
"829","programs"
"830","through"
"831","an"
"832","aggressive"
"833","hill"
"834","contacts"
"835","and"
"836","focused"
"837","communications"
"838","program"
"839","to"
"840","assist"
"841","in"
"842","these"
"843","efforts"
"844","i"
"845","i"
"846","i"
"847","i"
"848","i"
"849","i"
"850","f"
"851","i"
"852","cma"
"853","cma"
"854","has"
"855","developed"
"856","an"
"857","extensive"
"858","package"
"859","of"
"860","material"
"861","on"
"862","the"
"863","history"
"864","of"
"865","the"
"866","chemical"
"867","industrys"
"868","successes"
"869","under"
"870","the"
"871","clean"
"872","water"
"873","act"
"874","and"
"875","substantive"
"876","material"
"877","which"
"878","is"
"879","supportive"
"880","of"
"881","our"
"882","industrys"
"883","proposed"
"884","changes"
"885","to"
"886","the"
"887","act"
"888","environment"
"889","resource"
"890","conservation"
"891","and"
"892","recovery"
"893","act"
"894","passes"
"895","house"
"896","dies"
"897","in"
"898","senate"
"899","on"
"900","september"
"901","the"
"902","house"
"903","by"
"904","a"
"905","vote"
"906","of"
"907","to"
"908","approved"
"909","hr"
"910","the"
"911","resource"
"912","conservation"
"913","and"
"914","recovery"
"915","act"
"916","reauthorization"
"917","this"
"918","bill"
"919","authorized"
"920","appropriations"
"921","for"
"922","twa"
"923","years"
"924","and"
"925","makes"
"926","significant"
"927","changes"
"928","in"
"929","many"
"930","sections"
"931","of"
"932","rcra"
"933","before"
"934","final"
"935","passage"
"936","the"
"937","house"
"938","agreed"
"939","to"
"940","a"
"941","substitute"
"942","which"
"943","altered"
"944","the"
"945","bill"
"946","originally"
"947","reported"
"948","by"
"949","the"
"950","house"
"951","energy"
"952","and"
"953","commerce"
"954","committee"
"955","and"
"956","incorporated"
"957","modifications"
"958","advocated"
"959","by"
"960","the"
"961","house"
"962","public"
"963","works"
"964","and"
"965","trans­"
"966","portation"
"967","committee"
"968","the"
"969","revisions"
"970","contained"
"971","in"
"972","this"
"973","substitute"
"974","solved"
"975","many"
"976","but"
"977","not"
"978","all"
"979","of"
"980","the"
"981","problems"
"982","that"
"983","cma"
"984","initially"
"985","had"
"986","with"
"987","the"
"988","bill"
"989","the"
"990","house"
"991","also"
"992","agreed"
"993","by"
"994","voice"
"995","vote"
"996","to"
"997","three"
"998","amendments"
"999","that"
"1000","were"
"1001","offered"
"1002","on"
"1003","the"
"1004","floor"
"1005","the"
"1006","first"
"1007","offered"
"1008","by"
"1009","mr"
"1010","fifthian"
"1011","dind"
"1012","will"
"1013","increase"
"1014","to"
"1015","percent"
"1016","the"
"1017","share"
"1018","of"
"1019","cleanup"
"1020","costs"
"1021","provided"
"1022","by"
"1023","the"
"1024","superfund"
"1025","for"
"1026","waste"
"1027","sites"
"1028","owned"
"1029","by"
"1030","a"
"1031","state"
"1032","or"
"1033","municipality"
"1034","but"
"1035","operated"
"1036","by"
"1037","a"
"1038","private"
"1039","contractor"
"1040","an"
"1041","amendment"
"1042","by"
"1043","mr"
"1044","rinaldo"
"1045","rnj"
"1046","will"
"1047","increase"
"1048","the"
"1049","felony"
"1050","penalties"
"1051","under"
"1052","rcra"
"1053","and"
"1054","an"
"1055","amendment"
"1056","by"
"1057","mr"
"1058","dannemeyer"
"1059","rcal"
"1060","will"
"1061","clarify"
"1062","the"
"1063","eligibility"
"1064","of"
"1065","courts"
"1066","to"
"1067","award"
"1068","costs"
"1069","by"
"1070","recorded"
"1071","votes"
"1072","the"
"1073","house"
"1074","rejected"
"1075","amendments"
"1076","by"
"1077","mr"
"1078","gramm"
"1079","dtx"
"1080","to"
"1081","restore"
"1082","the"
"1083","small"
"1084","quantity"
"1085","generator"
"1086","exemption"
"1087","and"
"1088","by"
"1089","mr"
"1090","dannemeyer"
"1091","rcal"
"1092","to"
"1093","delete"
"1094","the"
"1095","section"
"1096","which"
"1097","broadens"
"1098","common"
"1099","law"
"1100","pro­"
"1101","visions"
"1102","the"
"1103","action"
"1104","shifted"
"1105","to"
"1106","the"
"1107","senate"
"1108","environment"
"1109","and"
"1110","public"
"1111","works"
"1112","subcommittee"
"1113","on"
"1114","environmental"
"1115","pollution"
"1116","which"
"1117","reported"
"1118","a"
"1119","new"
"1120","package"
"1121","of"
"1122","rcra"
"1123","amendments"
"1124","on"
"1125","september"
"1126","since"
"1127","a"
"1128","number"
"1129","of"
"1130","issues"
"1131","contained"
"1132","in"
"1133","this"
"1134","amendments"
"1135","package"
"1136","are"
"1137","very"
"1138","controversial"
"1139","landfill"
"1140","van"
"1141","mandatory"
"1142","inspections"
"1143","and"
"1144","small"
"1145","generator"
"1146","inclusion"
"1147","the"
"1148","committee"
"1149","staff"
"1150","spent"
"1151","the"
"1152","next"
"1153","couple"
"1154","of"
"1155","months"
"1156","attempting"
"1157","to"
"1158","develop"
"1159","a"
"1160","consensus"
"1161","on"
"1162","language"
"1163","under"
"1164","pressure"
"1165","to"
"1166","reach"
"1167","a"
"1168","consensus"
"1169","on"
"1170","these"
"1171","important"
"1172","issues"
"1173","senator"
"1174","robert"
"1175","stafford"
"1176","rvt"
"1177","set"
"1178","the"
"1179","rcra"
"1180","amendments"
"1181","aside"
"1182","until"
"1183","senator"
"1184","john"
"1185","chafee"
"1186","has"
"1187","indicated"
"1188","that"
"1189","he"
"1190","will"
"1191","make"
"1192","rcra"
"1193","amendments"
"1194","his"
"1195","number"
"1196","two"
"1197","priority"
"1198","in"
"1199","and"
"1200","will"
"1201","try"
"1202","to"
"1203","report"
"1204","a"
"1205","bill"
"1206","from"
"1207","his"
"1208","sub­"
"1209","committee"
"1210","by"
"1211","the"
"1212","end"
"1213","of"
"1214","march"
"1215","regulatory"
"1216","reform"
"1217","legislation"
"1218","probably"
"1219","stalled"
"1220","very"
"1221","little"
"1222","possibility"
"1223","now"
"1224","exists"
"1225","that"
"1226","hr"
"1227","the"
"1228","omnibus"
"1229","regulatory"
"1230","reform"
"1231","bill"
"1232","will"
"1233","be"
"1234","passed"
"1235","in"
"1236","the"
"1237","closing"
"1238","hours"
"1239","of"
"1240","the"
"1241","th"
"1242","congress"
"1243","the"
"1244","business"
"1245","coalition"
"1246","which"
"1247","supports"
"1248","passage"
"1249","of"
"1250","this"
"1251","legislation"
"1252","had"
"1253","apparently"
"1254","secured"
"1255","house"
"1256","leadership"
"1257","support"
"1258","for"
"1259","a"
"1260","compromise"
"1261","that"
"1262","is"
"1263","close"
"1264","to"
"1265","the"
"1266","acceptable"
"1267","language"
"1268","of"
"1269","s"
"1270","which"
"1271","passed"
"1272","the"
"1273","senate"
"1274","last"
"1275","spring"
"1276","this"
"1277","compromise"
"1278","would"
"1279","be"
"1280","presented"
"1281","to"
"1282","the"
"1283","house"
"1284","by"
"1285","an"
"1286","amendment"
"1287","in"
"1288","the"
"1289","nature"
"1290","of"
"1291","a"
"1292","substitute"
"1293","which"
"1294","would"
"1295","be"
"1296","offered"
"1297","by"
"1298","congressman"
"1299","sam"
"1300","m"
"1301","hall"
"1302","dtx"
"1303","and"
"1304","congressman"
"1305","tom"
"1306","kindness"
"1307","cma"
"1308","t"
"1309","i"
"1310","late"
"1311","breaking"
"1312","opposition"
"1313","m"
"1314","the"
"1315","house"
"1316","rules"
"1317","committee"
"1318","to"
"1319","granting"
"1320","a"
"1321","rule"
"1322","to"
"1323","permit"
"1324","floor"
"1325","consideration"
"1326","of"
"1327","hr"
"1328","and"
"1329","the"
"1330","hallkindness"
"1331","amendment"
"1332","has"
"1333","all"
"1334","but"
"1335","foreclosed"
"1336","the"
"1337","possibility"
"1338","of"
"1339","passage"
"1340","in"
"1341","the"
"1342","th"
"1343","congress"
"1344","j"
"1345","j"
"1346","patent"
"1347","term"
"1348","restoration"
"1349","blocked"
"1350","in"
"1351","rules"
"1352","committee"
"1353","passage"
"1354","of"
"1355","hr"
"1356","the"
"1357","patent"
"1358","term"
"1359","restoration"
"1360","act"
"1361","is"
"1362","only"
"1363","a"
"1364","dim"
"1365","possibility"
"1366","in"
"1367","the"
"1368","postelection"
"1369","session"
"1370","of"
"1371","congress"
"1372","this"
"1373","important"
"1374","legislation"
"1375","would"
"1376","extend"
"1377","the"
"1378","term"
"1379","of"
"1380","a"
"1381","patent"
"1382","by"
"1383","up"
"1384","to"
"1385","years"
"1386","for"
"1387","the"
"1388","period"
"1389","during"
"1390","which"
"1391","commercial"
"1392","use"
"1393","of"
"1394","a"
"1395","product"
"1396","or"
"1397","process"
"1398","is"
"1399","delayed"
"1400","because"
"1401","of"
"1402","government"
"1403","mandated"
"1404","testing"
"1405","and"
"1406","review"
"1407","the"
"1408","principal"
"1409","obstacle"
"1410","to"
"1411","passage"
"1412","of"
"1413","hr"
"1414","is"
"1415","obtaining"
"1416","an"
"1417","appropriate"
"1418","rule"
"1419","from"
"1420","the"
"1421","house"
"1422","committee"
"1423","on"
"1424","rules"
"1425","to"
"1426","bring"
"1427","this"
"1428","bill"
"1429","up"
"1430","for"
"1431","a"
"1432","vote"
"1433","on"
"1434","the"
"1435","house"
"1436","floor"
"1437","it"
"1438","is"
"1439","anticipated"
"1440","that"
"1441","hr"
"1442","which"
"1443","earlier"
"1444","received"
"1445","only"
"1446","votes"
"1447","less"
"1448","than"
"1449","the"
"1450","twothirds"
"1451","required"
"1452","for"
"1453","passage"
"1454","of"
"1455","bills"
"1456","considered"
"1457","on"
"1458","suspension"
"1459","of"
"1460","the"
"1461","rules"
"1462","would"
"1463","then"
"1464","be"
"1465","passed"
"1466","by"
"1467","the"
"1468","house"
"1469","the"
"1470","business"
"1471","coalition"
"1472","and"
"1473","cma"
"1474","are"
"1475","seeking"
"1476","a"
"1477","modified"
"1478","closed"
"1479","rule"
"1480","which"
"1481","would"
"1482","permit"
"1483","consideration"
"1484","of"
"1485","the"
"1486","bill"
"1487","and"
"1488","germane"
"1489","amendments"
"1490","on"
"1491","the"
"1492","house"
"1493","floor"
"1494","j"
"1495","j"
"1496","i"
"1497","the"
"1498","outlook"
"1499","is"
"1500","bleak"
"1501","because"
"1502","two"
"1503","powerful"
"1504","rules"
"1505","committee"
"1506","members"
"1507","pepper"
"1508","and"
"1509","bolling"
"1510","oppose"
"1511","the"
"1512","bill"
"1513","as"
"1514","does"
"1515","house"
"1516","speaker"
"1517","oneill"
"1518","transportation"
"1519","filibuster"
"1520","threatens"
"1521","maritime"
"1522","reform"
"1523","bill"
"1524","the"
"1525","biggest"
"1526","obstacle"
"1527","to"
"1528","passage"
"1529","of"
"1530","a"
"1531","maritime"
"1532","reform"
"1533","bill"
"1534","in"
"1535","the"
"1536","post­"
"1537","election"
"1538","session"
"1539","seems"
"1540","to"
"1541","be"
"1542","a"
"1543","threatened"
"1544","filibuster"
"1545","by"
"1546","senator"
"1547","howard"
"1548","m"
"1549","metzenbaum"
"1550","doh"
"1551","senator"
"1552","william"
"1553","proxmire"
"1554","dwi"
"1555","has"
"1556","indicated"
"1557","that"
"1558","he"
"1559","will"
"1560","support"
"1561","an"
"1562","effort"
"1563","to"
"1564","prevent"
"1565","passage"
"1566","of"
"1567","the"
"1568","legislation"
"1569","and"
"1570","senators"
"1571","max"
"1572","baucus"
"1573","dmt"
"1574","and"
"1575","j"
"1576","james"
"1577","exon"
"1578","dne"
"1579","may"
"1580","also"
"1581","register"
"1582","opposition"
"1583","previous"
"1584","opposition"
"1585","to"
"1586","the"
"1587","bill"
"1588","by"
"1589","senator"
"1590","strom"
"1591","thurmond"
"1592","rsc"
"1593","has"
"1594","been"
"1595","with­"
"1596","drawn"
"1597","even"
"1598","though"
"1599","there"
"1600","is"
"1601","only"
"1602","limited"
"1603","opposition"
"1604","to"
"1605","the"
"1606","shippercarrier"
"1607","agreed"
"1608","upon"
"1609","bill"
"1610","sufficient"
"1611","time"
"1612","may"
"1613","not"
"1614","exist"
"1615","to"
"1616","consider"
"1617","the"
"1618","bill"
"1619","the"
"1620","senate"
"1621","leadership"
"1622","have"
"1623","advised"
"1624","surface"
"1625","transportation"
"1626","subcommittee"
"1627","chairman"
"1628","slade"
"1629","gorton"
"1630","rwa"
"1631","that"
"1632","floor"
"1633","time"
"1634","will"
"1635","be"
"1636","scheduled"
"1637","to"
"1638","bring"
"1639","up"
"1640","the"
"1641","measure"
"1642","but"
"1643","is"
"1644","is"
"1645","evident"
"1646","given"
"1647","the"
"1648","otherissues"
"1649","present"
"1650","and"
"1651","items"
"1652","scheduled"
"1653","that"
"1654","there"
"1655","may"
"1656","not"
"1657","be"
"1658","enough"
"1659","time"
"1660","for"
"1661","a"
"1662","floor"
"1663","vote"
"1664","floor"
"1665","action"
"1666","is"
"1667","scheduled"
"1668","for"
"1669","december"
"1670","yet"
"1671","the"
"1672","bill"
"1673","could"
"1674","well"
"1675","be"
"1676","carried"
"1677","on"
"1678","the"
"1679","agenda"
"1680","for"
"1681","the"
"1682","remainder"
"1683","of"
"1684","the"
"1685","session"
"1686","the"
"1687","senate"
"1688","bill"
"1689","under"
"1690","consideration"
"1691","has"
"1692","been"
"1693","revised"
"1694","and"
"1695","more"
"1696","closely"
"1697","reflects"
"1698","the"
"1699","house"
"1700","passed"
"1701","version"
"1702","the"
"1703","revisions"
"1704","are"
"1705","supported"
"1706","by"
"1707","cma"
"1708","the"
"1709","shippercarrier"
"1710","coalition"
"1711","and"
"1712","the"
"1713","administration"
"1714","additional"
"1715","cma"
"1716","proposed"
"1717","technical"
"1718","and"
"1719","substantive"
"1720","amendments"
"1721","have"
"1722","also"
"1723","been"
"1724","basically"
"1725","incorporated"
"1726","into"
"1727","the"
"1728","substitute"
"1729","senate"
"1730","version"
"1731","clarifying"
"1732","floor"
"1733","statements"
"1734","have"
"1735","further"
"1736","been"
"1737","prepared"
"1738","and"
"1739","the"
"1740","bill"
"1741","has"
"1742","in"
"1743","essence"
"1744","been"
"1745","preconferenced"
"1746","with"
"1747","members"
"1748","and"
"1749","staff"
"1750","of"
"1751","the"
"1752","house"
"1753","merchant"
"1754","marine"
"1755","and"
"1756","judiciary"
"1757","committees"
"1758","m"
"1759","i"
"1760","i"
"1761","cma"
"1762","in"
"1763","the"
"1764","event"
"1765","that"
"1766","a"
"1767","maritime"
"1768","reform"
"1769","bill"
"1770","is"
"1771","not"
"1772","adopted"
"1773","during"
"1774","the"
"1775","postelection"
"1776","session"
"1777","there"
"1778","is"
"1779","little"
"1780","likelihood"
"1781","of"
"1782","a"
"1783","bill"
"1784","going"
"1785","forward"
"1786","immediately"
"1787","in"
"1788","the"
"1789","next"
"1790","congress"
"1791","consensus"
"1792","among"
"1793","coalition"
"1794","members"
"1795","is"
"1796","doubtful"
"1797","and"
"1798","the"
"1799","arduous"
"1800","drafting"
"1801","process"
"1802","to"
"1803","date"
"1804","has"
"1805","left"
"1806","in"
"1807","question"
"1808","many"
"1809","of"
"1810","the"
"1811","basic"
"1812","principles"
"1813","involved"
"1814","there"
"1815","is"
"1816","no"
"1817","doubt"
"1818","however"
"1819","that"
"1820","shippers"
"1821","have"
"1822","averted"
"1823","what"
"1824","was"
"1825","initially"
"1826","an"
"1827","unbalanced"
"1828","carrier"
"1829","relief"
"1830","bill"
"1831","nearly"
"1832","a"
"1833","year"
"1834","of"
"1835","negotiations"
"1836","with"
"1837","legislative"
"1838","sponsors"
"1839","carrier"
"1840","representatives"
"1841","and"
"1842","the"
"1843","administration"
"1844","have"
"1845","resulted"
"1846","in"
"1847","substantial"
"1848","agreement"
"1849","on"
"1850","the"
"1851","direction"
"1852","of"
"1853","legislation"
"1854","affecting"
"1855","the"
"1856","us"
"1857","maritime"
"1858","fleet"
"1859","it"
"1860","is"
"1861","believed"
"1862","by"
"1863","all"
"1864","parties"
"1865","that"
"1866","progress"
"1867","has"
"1868","been"
"1869","made"
"1870","trade"
"1871","reciprocity"
"1872","legislation"
"1873","there"
"1874","is"
"1875","concern"
"1876","in"
"1877","the"
"1878","congress"
"1879","about"
"1880","the"
"1881","billion"
"1882","trade"
"1883","deficit"
"1884","with"
"1885","japan"
"1886","and"
"1887","a"
"1888","growing"
"1889","concern"
"1890","about"
"1891","us"
"1892","trade"
"1893","policy"
"1894","the"
"1895","failure"
"1896","of"
"1897","the"
"1898","gatt"
"1899","ministerial"
"1900","meeting"
"1901","in"
"1902","late"
"1903","november"
"1904","has"
"1905","caused"
"1906","a"
"1907","further"
"1908","deepening"
"1909","of"
"1910","this"
"1911","concern"
"1912","senator"
"1913","john"
"1914","danforth"
"1915","rmo"
"1916","of"
"1917","the"
"1918","senate"
"1919","finance"
"1920","committee"
"1921","and"
"1922","chairman"
"1923","of"
"1924","its"
"1925","international"
"1926","trade"
"1927","subcommittee"
"1928","focused"
"1929","congressional"
"1930","trade"
"1931","policy"
"1932","interest"
"1933","in"
"1934","the"
"1935","reciprocal"
"1936","trade"
"1937","and"
"1938","investment"
"1939","act"
"1940","of"
"1941","s"
"1942","it"
"1943","provides"
"1944","for"
"1945","presidential"
"1946","authority"
"1947","to"
