"","dictionary"
"365","major"
"366","tax"
"367","reduction"
"368","message"
"369","which"
"370","calls"
"371","for"
"372","a"
"373","billion"
"374","cut"
"375","in"
"376","personal"
"377","income"
"378","taxes"
"379","and"
"380","billion"
"381","in"
"382","corporate"
"383","tax"
"384","cuts"
"385","few"
"386","observers"
"387","expect"
"388","the"
"389","proposal"
"390","to"
"391","be"
"392","seriously"
"393","considered"
"394","but"
"395","it"
"396","may"
"397","serve"
"398","as"
"399","a"
"400","yardstick"
"401","against"
"402","which"
"403","to"
"404","measure"
"405","the"
"406","scope"
"407","of"
"408","presidentelect"
"409","carters"
"410","economic"
"411","stimulus"
"412","package"
"413","submitted"
"414","to"
"415","the"
"416","congress"
"417","a"
"418","comprehensive"
"419","energy"
"420","message"
"421","which"
"422","emphasized"
"423","the"
"424","importance"
"425","of"
"426","prompt"
"427","action"
"428","while"
"429","warning"
"430","against"
"431","easy"
"432","answers"
"433","and"
"434","opposing"
"435","a"
"436","sharply"
"437","expanded"
"438","federal"
"439","role"
"440","in"
"441","energy"
"442","matters"
"443","readied"
"444","a"
"445","proposal"
"446","to"
"447","lift"
"448","gasoline"
"449","price"
"450","controls"
"451","f"
"452","cma"
"453","w"
"454","presidentelect"
"455","carter"
"456","reveals"
"457","outlines"
"458","of"
"459","economic"
"460","stimulus"
"461","package"
"462","and"
"463","other"
"464","legislative"
"465","timetables"
"466","while"
"467","continuing"
"468","to"
"469","meet"
"470","with"
"471","and"
"472","make"
"473","decisions"
"474","on"
"475","prospective"
"476","officeholders"
"477","for"
"478","his"
"479","administration"
"480","presidentelect"
"481","carter"
"482","re­"
"483","vealed"
"484","the"
"485","general"
"486","shape"
"487","of"
"488","his"
"489","taxesjobs"
"490","plan"
"491","designed"
"492","to"
"493","stimu­"
"494","late"
"495","the"
"496","u"
"497","s"
"498","economy"
"499","in"
"500","early"
"501","though"
"502","details"
"503","are"
"504","not"
"505","finalized"
"506","the"
"507","key"
"508","elements"
"509","of"
"510","this"
"511","two"
"512","year"
"513","and"
"514","billion"
"515","package"
"516","appear"
"517","to"
"518","be"
"519","a"
"520","goal"
"521","of"
"522","returning"
"523","persons"
"524","to"
"525","work"
"526","thereby"
"527","cutting"
"528","unemployment"
"529","figures"
"530","by"
"531","in"
"532","each"
"533","of"
"534","and"
"535","an"
"536","increase"
"537","in"
"538","the"
"539","standard"
"540","deduction"
"541","worth"
"542","billion"
"543","deductions"
"544","in"
"545","payroll"
"546","tax"
"547","payments"
"548","for"
"549","business"
"550","worth"
"551","simplification"
"552","of"
"553","the"
"554","tax"
"555","forms"
"556","reportedly"
"557","to"
"558","be"
"559","a"
"560","major"
"561","responsibility"
"562","of"
"563","laurence"
"564","woodworth"
"565","assistant"
"566","secretary"
"567","of"
"568","the"
"569","treasury"
"570","for"
"571","tax"
"572","policydesignate"
"573","expansion"
"574","of"
"575","certain"
"576","public"
"577","works"
"578","programs"
"579","billion"
"580","increased"
"581","grants"
"582","to"
"583","cities"
"584","in"
"585","the"
"586","neighborhood"
"587","of"
"588","the"
"589","carter"
"590","plan"
"591","has"
"592","already"
"593","drawn"
"594","criticism"
"595","from"
"596","the"
"597","aflcio"
"598","elements"
"599","of"
"600","the"
"601","news"
"602","media"
"603","and"
"604","figures"
"605","on"
"606","capitol"
"607","hill"
"608","who"
"609","char­"
"610","acterize"
"611","it"
"612","as"
"613","cautious"
"614","too"
"615","slow"
"616","and"
"617","lacking"
"618","in"
"619","direct"
"620","jobs"
"621","creation"
"622","meanwhile"
"623","keycarter"
"624","aides"
"625","have"
"626","revealed"
"627","the"
"628","broad"
"629","outlines"
"630","of"
"631","his"
"632","legislative"
"633","timetables"
"634","they"
"635","hope"
"636","that"
"637","by"
"638","february"
"639","legis­"
"640","lation"
"641","can"
"642","be"
"643","submitted"
"644","which"
"645","would"
"646","set"
"647","up"
"648","an"
"649","overall"
"650","energy"
"651","de­"
"652","partment"
"653","and"
"654","enable"
"655","the"
"656","new"
"657","president"
"658","to"
"659","begin"
"660","broad"
"661","reorganization"
"662","of"
"663","the"
"664","executive"
"665","branch"
"666","by"
"667","april"
"668","the"
"669","new"
"670","administration"
"671","will"
"672","submit"
"673","a"
"674","message"
"675","outlining"
"676","energy"
"677","and"
"678","environmental"
"679","issues"
"680","may"
"681","is"
"682","the"
"683","deadline"
"684","for"
"685","a"
"686","draft"
"687","of"
"688","legislation"
"689","designed"
"690","to"
"691","bring"
"692","about"
"693","reform"
"694","of"
"695","the"
"696","welfare"
"697","system"
"698","the"
"699","economic"
"700","recovery"
"701","and"
"702","stimulation"
"703","program"
"704","is"
"705","more"
"706","immediate"
"707","however"
"708","with"
"709","the"
"710","carter"
"711","blueprint"
"712","ex­"
"713","pected"
"714","to"
"715","be"
"716","sent"
"717","to"
"718","the"
"719","congress"
"720","by"
"721","the"
"722","end"
"723","of"
"724","january"
"725","congres­"
"726","sional"
"727","leaders"
"728","of"
"729","both"
"730","the"
"731","house"
"732","and"
"733","senate"
"734","have"
"735","pledged"
"736","to"
"737","give"
"738","it"
"739","early"
"740","attention"
"741","cma"
"742","section"
"743","regulations"
"744","approved"
"745","on"
"746","january"
"747","the"
"748","commissioner"
"749","of"
"750","internal"
"751","revenue"
"752","approved"
"753","new"
"754","income"
"755","tax"
"756","regulations"
"757","relating"
"758","to"
"759","the"
"760","allocation"
"761","and"
"762","apportionment"
"763","of"
"764","deductions"
"765","to"
"766","gross"
"767","income"
"768","to"
"769","determine"
"770","taxable"
"771","income"
"772","from"
"773","sources"
"774","within"
"775","and"
"776","without"
"777","the"
"778","united"
"779","states"
"780","the"
"781","sorcalled"
"782","section"
"783","regulations"
"784","initially"
"785","proposed"
"786","in"
"787","they"
"788","were"
"789","withdrawn"
"790","and"
"791","reproposed"
"792","in"
"793","revised"
"794","form"
"795","last"
"796","november"
"797","mca"
"798","submitted"
"799","written"
"800","comments"
"801","strongly"
"802","opposing"
"803","the"
"804","proposal"
"805","then"
"806","testified"
"807","at"
"808","a"
"809","public"
"810","hearing"
"811","in"
"812","recommending"
"813","that"
"814","the"
"815","proposed"
"816","rules"
"817","be"
"818","withdrawn"
"819","the"
"820","revised"
"821","proposed"
"822","regulations"
"823","issued"
"824","last"
"825","november"
"826","met"
"827","a"
"828","number"
"829","of"
"830","our"
"831","earlier"
"832","objections"
"833","but"
"834","still"
"835","contained"
"836","provisions"
"837","which"
"838","we"
"839","considered"
"840","burdensome"
"841","we"
"842","then"
"843","submitted"
"844","written"
"845","comments"
"846","on"
"847","the"
"848","revised"
"849","proposal"
"850","questioning"
"851","the"
"852","issuance"
"853","of"
"854","regulations"
"855","in"
"856","the"
"857","absence"
"858","of"
"859","enabling"
"860","legislation"
"861","and"
"862","recommending"
"863","additional"
"864","changes"
"865","a"
"866","member"
"867","of"
"868","our"
"869","tax"
"870","policy"
"871","committee"
"872","presented"
"873","our"
"874","testimony"
"875","at"
"876","an"
"877","irs"
"878","hearing"
"879","in"
"880","middecember"
"881","the"
"882","final"
"883","regulations"
"884","are"
"885","substantially"
"886","similar"
"887","to"
"888","those"
"889","issued"
"890","last"
"891","november"
"892","but"
"893","certain"
"894","clarifying"
"895","amendments"
"896","were"
"897","adopted"
"898","basically"
"899","they"
"900","will"
"901","cause"
"902","an"
"903","increase"
"904","in"
"905","the"
"906","amount"
"907","of"
"908","deductions"
"909","expenses"
"910","and"
"911","losses"
"912","of"
"913","u"
"914","s"
"915","taxpayers"
"916","required"
"917","to"
"918","be"
"919","allocated"
"920","to"
"921","foreign"
"922","gross"
"923","income"
"924","the"
"925","allowable"
"926","foreign"
"927","tax"
"928","credit"
"929","will"
"930","be"
"931","proportionately"
"932","reduced"
"933","because"
"934","taxable"
"935","income"
"936","from"
"937","sources"
"938","abroad"
"939","determined"
"940","under"
"941","the"
"942","new"
"943","rules"
"944","will"
"945","almost"
"946","always"
"947","be"
"948","less"
"949","than"
"950","that"
"951","which"
"952","would"
"953","be"
"954","determined"
"955","under"
"956","the"
"957","old"
"958","regulations"
"959","the"
"960","effect"
"961","of"
"962","the"
"963","new"
"964","regulations"
"965","on"
"966","individual"
"967","companies"
"968","is"
"969","likely"
"970","to"
"971","vary"
"972","widely"
"973","depending"
"974","on"
"975","factors"
"976","such"
"977","as"
"978","the"
"979","scope"
"980","of"
"981","foreign"
"982","operations"
"983","the"
"984","quantity"
"985","of"
"986","research"
"987","and"
"988","development"
"989","ac­"
"990","tivity"
"991","performed"
"992","within"
"993","the"
"994","united"
"995","states"
"996","and"
"997","the"
"998","amount"
"999","of"
"1000","domestic"
"1001","interest"
"1002","expense"
"1003","in"
"1004","late"
"1005","november"
"1006","the"
"1007","tax"
"1008","policy"
"1009","committee"
"1010","was"
"1011","polled"
"1012","on"
"1013","the"
"1014","strategy"
"1015","question"
"1016","of"
"1017","whether"
"1018","or"
"1019","not"
"1020","to"
"1021","request"
"1022","a"
"1023","delay"
"1024","for"
"1025","the"
"1026","submission"
"1027","of"
"1028","comments"
"1029","on"
"1030","the"
"1031","new"
"1032","revised"
"1033","regulations"
"1034","the"
"1035","com­"
"1036","mittee"
"1037","opinion"
"1038","was"
"1039","evenly"
"1040","divided"
"1041","and"
"1042","no"
"1043","consensus"
"1044","could"
"1045","be"
"1046","reached"
"1047","r"
"1048","now"
"1049","that"
"1050","the"
"1051","regulations"
"1052","have"
"1053","been"
"1054","finalized"
"1055","some"
"1056","member"
"1057","compani"
"1058","s"
"1059","may"
"1060","wish"
"1061","to"
"1062","chall"
"1063","nge"
"1064","the"
"1065","legality"
"1066","of"
"1067","th"
"1068","r"
"1069","gulatlons"
"1070","through"
"1071","independent"
"1072","litigation"
"1073","we"
"1074","do"
"1075","not"
"1076","anticipate"
"1077","further"
"1078","mca"
"1079","action"
"1080","with"
"1081","regard"
"1082","to"
"1083","the"
"1084","regulations"
"1085","at"
"1086","the"
"1087","pr"
"1088","sent"
"1089","time"
"1090","t"
"1091","cma"
"1092","energy"
"1093","conservation"
"1094","goal"
"1095","the"
"1096","energy"
"1097","policy"
"1098","and"
"1099","conservation"
"1100","act"
"1101","of"
"1102","requires"
"1103","the"
"1104","federal"
"1105","energy"
"1106","administration"
"1107","to"
"1108","set"
"1109","energy"
"1110","conservation"
"1111","goals"
"1112","for"
"1113","the"
"1114","ten"
"1115","most"
"1116","energyintensive"
"1117","industries"
"1118","ours"
"1119","being"
"1120","first"
"1121","and"
"1122","foremost"
"1123","fea"
"1124","engaged"
"1125","contractors"
"1126","to"
"1127","carry"
"1128","on"
"1129","studies"
"1130","and"
"1131","propose"
"1132","goals"
"1133","the"
"1134","contractor"
"1135","in"
"1136","our"
"1137","case"
"1138","was"
"1139","battelle"
"1140","memorial"
"1141","institute"
"1142","with"
"1143","chem"
"1144","systems"
"1145","as"
"1146","a"
"1147","subcontractor"
"1148","initially"
"1149","battelle"
"1150","arrived"
"1151","at"
"1152","a"
"1153","figure"
"1154","of"
"1155","energy"
"1156","conservation"
"1157","per"
"1158","unit"
"1159","of"
"1160","output"
"1161","by"
"1162","january"
"1163","as"
"1164","compared"
"1165","with"
"1166","fea"
"1167","rounded"
"1168","this"
"1169","out"
"1170","to"
"1171","a"
"1172","goal"
"1173","of"
"1174","and"
"1175","scheduled"
"1176","a"
"1177","hearing"
"1178","on"
"1179","it"
"1180","for"
"1181","december"
"1182","shortly"
"1183","before"
"1184","the"
"1185","hearing"
"1186","battelle"
"1187","revised"
"1188","its"
"1189","figure"
"1190","to"
"1191","accordingly"
"1192","ronald"
"1193","s"
"1194","wishart"
"1195","jr"
"1196","chairman"
"1197","of"
"1198","mcas"
"1199","energy"
"1200","conservation"
"1201","committee"
"1202","testified"
"1203","in"
"1204","support"
"1205","of"
"1206","a"
"1207","goal"
"1208","we"
"1209","understand"
"1210","from"
"1211","reliable"
"1212","sources"
"1213","that"
"1214","fea"
"1215","has"
"1216","decided"
"1217","on"
"1218","the"
"1219","figure"
"1220","however"
"1221","this"
"1222","has"
"1223","not"
"1224","yet"
"1225","been"
"1226","of­"
"1227","ficially"
"1228","proclaimed"
"1229","the"
"1230","fea"
"1231","has"
"1232","until"
"1233","january"
"1234","to"
"1235","make"
"1236","its"
"1237","formal"
"1238","announcement"
"1239","a"
"1240","goal"
"1241","by"
"1242","january"
"1243","would"
"1244","be"
"1245","virtually"
"1246","identical"
"1247","with"
"1248","our"
"1249","earlier"
"1250","consensus"
"1251","goal"
"1252","of"
"1253","since"
"1254","this"
"1255","was"
"1256","to"
"1257","have"
"1258","been"
"1259","achieved"
"1260","in"
"1261","calendar"
"1262","a"
"1263","little"
"1264","later"
"1265","incidentally"
"1266","the"
"1267","achievement"
"1268","of"
"1269","the"
"1270","goal"
"1271","is"
"1272","not"
"1273","mandatory"
"1274","although"
"1275","failure"
"1276","to"
"1277","do"
"1278","so"
"1279","could"
"1280","obviously"
"1281","incur"
"1282","public"
"1283","and"
"1284","congressional"
"1285","relations"
"1286","problems"
"1287","top"
"1288","energyconsuming"
"1289","companies"
"1290","identified"
"1291","epca"
"1292","requires"
"1293","fea"
"1294","to"
"1295","identify"
"1296","the"
"1297","top"
"1298","fifty"
"1299","energyconsuming"
"1300","companies"
"1301","in"
"1302","each"
"1303","of"
"1304","the"
"1305","ten"
"1306","most"
"1307","energy"
"1308","intensive"
"1309","industries"
"1310","the"
"1311","lists"
"1312","were"
"1313","published"
"1314","in"
"1315","the"
"1316","federal"
"1317","register"
"1318","of"
"1319","december"
"1320","some"
"1321","of"
"1322","the"
"1323","chemical"
"1324","companies"
"1325","listed"
"1326","are"
"1327","mca"
"1328","members"
"1329","of"
"1330","these"
"1331","are"
"1332","taking"
"1333","part"
"1334","in"
"1335","our"
"1336","voluntary"
"1337","energy"
"1338","conservation"
"1339","reporting"
"1340","program"
"1341","the"
"1342","other"
"1343","four"
"1344","are"
"1345","companies"
"1346","whose"
"1347","major"
"1348","out­"
"1349","put"
"1350","is"
"1351","in"
"1352","areas"
"1353","other"
"1354","than"
"1355","basic"
"1356","industrial"
"1357","chemicals"
"1358","and"
"1359","they"
"1360","are"
"1361","reporting"
"1362","through"
"1363","other"
"1364","trade"
"1365","associations"
"1366","the"
"1367","companies"
"1368","so"
"1369","listed"
"1370","would"
"1371","be"
"1372","subject"
"1373","to"
"1374","mandatory"
"1375","in­"
"1376","dividual"
"1377","reporting"
"1378","unless"
"1379","exempted"
"1380","through"
"1381","participation"
"1382","in"
"1383","an"
"1384","industrywide"
"1385","voluntary"
"1386","program"
"1387","such"
"1388","as"
"1389","mcas"
"1390","to"
"1391","secure"
"1392","such"
"1393","exemption"
"1394","both"
"1395","the"
"1396","trade"
"1397","association"
"1398","concerned"
"1399","and"
"1400","the"
"1401","partici­"
"1402","pating"
"1403","companies"
"1404","individually"
"1405","have"
"1406","to"
"1407","file"
"1408","requests"
"1409","with"
"1410","fea"
"1411","cma"
"1412","mca"
"1413","did"
"1414","so"
"1415","in"
"1416","december"
"1417","having"
"1418","advance"
"1419","information"
"1420","on"
"1421","the"
"1422","mca"
"1423","member"
"1424","companies"
"1425","to"
"1426","be"
"1427","listed"
"1428","mca"
"1429","notified"
"1430","them"
"1431","on"
"1432","december"
"1433","providing"
"1434","a"
"1435","sample"
"1436","letter"
"1437","to"
"1438","be"
"1439","sent"
"1440","to"
"1441","fea"
"1442","it"
"1443","is"
"1444","believed"
"1445","that"
"1446","all"
"1447","concerned"
"1448","mca"
"1449","member"
"1450","companies"
"1451","have"
"1452","responded"
"1453","and"
"1454","that"
"1455","our"
"1456","participating"
"1457","companies"
"1458","will"
"1459","be"
"1460","able"
"1461","to"
"1462","carry"
"1463","on"
"1464","the"
"1465","report­"
"1466","ing"
"1467","program"
"1468","as"
"1469","before"
"1470","with"
"1471","minor"
"1472","revisions"
