"","dictionary"
"336","chairman"
"337","oreffice"
"338","approval"
"339","of"
"340","september"
"341","minutes"
"342","minutes"
"343","of"
"344","the"
"345","september"
"346","meeting"
"347","as"
"348","distributed"
"349","were"
"350","approved"
"351","treasurers"
"352","report"
"353","mr"
"354","hermans"
"355","report"
"356","is"
"357","attached"
"358","as"
"359","exhibit"
"360","a"
"361","additionally"
"362","he"
"363","advised"
"364","that"
"365","the"
"366","latest"
"367","financial"
"368","statements"
"369","concerning"
"370","the"
"371","four"
"372","months"
"373","ending"
"374","september"
"375","cma"
"376","indicate"
"377","overall"
"378","no"
"379","significant"
"380","variances"
"381","from"
"382","budget"
"383","member"
"384","dues"
"385","however"
"386","will"
"387","be"
"388","somewhat"
"389","lower"
"390","than"
"391","originally"
"392","budgeted"
"393","but"
"394","this"
"395","will"
"396","be"
"397","more"
"398","than"
"399","recovered"
"400","by"
"401","investment"
"402","earnings"
"403","which"
"404","are"
"405","higher"
"406","than"
"407","originally"
"408","anticipated"
"409","he"
"410","encouraged"
"411","attendance"
"412","at"
"413","the"
"414","november"
"415","and"
"416","november"
"417","meetings"
"418","of"
"419","the"
"420","board"
"421","review"
"422","committees"
"423","which"
"424","will"
"425","provide"
"426","significant"
"427","input"
"428","to"
"429","th"
"430","budget"
"431","process"
"432","the"
"433","budget"
"434","will"
"435","be"
"436","initially"
"437","reviewed"
"438","by"
"439","the"
"440","finance"
"441","committee"
"442","on"
"443","march"
"444","report"
"445","of"
"446","actions"
"447","taken"
"448","at"
"449","executive"
"450","committee"
"451","meeting"
"452","mr"
"453","simeral"
"454","described"
"455","the"
"456","recent"
"457","visit"
"458","to"
"459","brussels"
"460","where"
"461","he"
"462","and"
"463","mr"
"464","oreffice"
"465","continued"
"466","the"
"467","dialogue"
"468","on"
"469","problems"
"470","of"
"471","common"
"472","interest"
"473","with"
"474","the"
"475","policy"
"476","group"
"477","of"
"478","cefic"
"479","he"
"480","then"
"481","advised"
"482","that"
"483","mr"
"484","henderson"
"485","had"
"486","reported"
"487","on"
"488","a"
"489","meeting"
"490","of"
"491","the"
"492","com­"
"493","munications"
"494","policy"
"495","review"
"496","committee"
"497","a"
"498","full"
"499","discussion"
"500","of"
"501","the"
"502","communications"
"503","program"
"504","will"
"505","take"
"506","place"
"507","at"
"508","the"
"509","january"
"510","board"
"511","meeting"
"512","association"
"513","activities"
"514","developments"
"515","affecting"
"516","domestic"
"517","international"
"518","sales"
"519","corporation"
"520","disc"
"521","following"
"522","a"
"523","status"
"524","report"
"525","on"
"526","disc"
"527","developments"
"528","exhibit"
"529","b"
"530","mr"
"531","white"
"532","presented"
"533","the"
"534","report"
"535","of"
"536","the"
"537","tax"
"538","policy"
"539","committee"
"540","on"
"541","disc"
"542","exhibit"
"543","c"
"544","mr"
"545","roland"
"546","referring"
"547","to"
"548","the"
"549","discussion"
"550","at"
"551","the"
"552","last"
"553","board"
"554","meeting"
"555","con­"
"556","cerning"
"557","the"
"558","establishment"
"559","of"
"560","the"
"561","investment"
"562","policy"
"563","advisory"
"564","committee"
"565","to"
"566","the"
"567","office"
"568","of"
"569","trade"
"570","representative"
"571","announced"
"572","that"
"573","mr"
"574","dexter"
"575","baker"
"576","has"
"577","been"
"578","nominated"
"579","as"
"580","the"
"581","chemical"
"582","industry"
"583","representative"
"584","to"
"585","that"
"586","com­"
"587","mittee"
"588","the"
"589","cma"
"590","international"
"591","trade"
"592","committee"
"593","will"
"594","establish"
"595","a"
"596","task"
"597","group"
"598","to"
"599","provide"
"600","support"
"601","in"
"602","this"
"603","area"
"604","survey"
"605","of"
"606","cma"
"607","member"
"608","companies"
"609","effect"
"610","of"
"611","reagan"
"612","tax"
"613","cuts"
"614","on"
"615","rd"
"616","mr"
"617","stover"
"618","presented"
"619","the"
"620","attached"
"621","report"
"622","exhibit"
"623","d"
"624","sunset"
"625","of"
"626","public"
"627","risk"
"628","analysis"
"629","special"
"630","committee"
"631","and"
"632","establishment"
"633","of"
"634","regulatory"
"635","impact"
"636","special"
"637","committee"
"638","dr"
"639","weis"
"640","presented"
"641","the"
"642","proposal"
"643","previously"
"644","approved"
"645","by"
"646","the"
"647","executive"
"648","committee"
"649","which"
"650","would"
"651","terminate"
"652","the"
"653","public"
"654","risk"
"655","analysis"
"656","special"
"657","com­"
"658","mittee"
"659","and"
"660","establish"
"661","the"
"662","regulatory"
"663","impact"
"664","special"
"665","committee"
"666","with"
"667","the"
"668","charter"
"669","and"
"670","membership"
"671","as"
"672","set"
"673","forth"
"674","in"
"675","exhibit"
"676","r"
"677","following"
"678","remarks"
"679","by"
"680","mr"
"681","browning"
"682","on"
"683","motion"
"684","duly"
"685","made"
"686","and"
"687","seconded"
"688","it"
"689","was"
"690","voted"
"691","to"
"692","approve"
"693","exhibit"
"694","e"
"695","status"
"696","report"
"697","on"
"698","member"
"699","services"
"700","mr"
"701","peterson"
"702","updated"
"703","his"
"704","report"
"705","exhibit"
"706","f"
"707","in"
"708","additional"
"709","he"
"710","described"
"711","the"
"712","first"
"713","annual"
"714","meeting"
"715","of"
"716","state"
"717","groups"
"718","scheduled"
"719","for"
"720","november"
"721","in"
"722","washington"
"723","oc"
"724","cma"
"725","sapoc"
"726","of"
"727","special"
"728","programs"
"729","advisory"
"730","ccmai"
"731","aa"
"732","spao"
"733","or"
"734","cox"
"735","invited"
"736","attention"
"737","to"
"738","the"
"739","pac"
"740","report"
"741","exhibit"
"742","g"
"743","noting"
"744","that"
"745","the"
"746","executive"
"747","committee"
"748","nad"
"749","approved"
"750","its"
"751","authorization"
"752","for"
"753","another"
"754","year"
"755","report"
"756","of"
"757","technical"
"758","director"
"759","r"
"760","coxs"
"761","report"
"762","is"
"763","attached"
"764","as"
"765","exhibit"
"766","h"
"767","again"
"768","she"
"769","urged"
"770","ail"
"771","nonparticipants"
"772","to"
"773","seriously"
"774","consider"
"775","participating"
"776","m"
"777","the"
"778","hardcopy"
"779","phase"
"780","of"
"781","the"
"782","chemtrec"
"783","communications"
"784","program"
"785","pwilekd"
"786","material"
"787","redacted"
"788","report"
"789","of"
"790","director"
"791","of"
"792","government"
"793","relations"
"794","in"
"795","expanding"
"796","on"
"797","his"
"798","report"
"799","exhibit"
"800","j"
"801","mr"
"802","stover"
"803","described"
"804","the"
"805","political"
"806","situation"
"807","in"
"808","the"
"809","congress"
"810","in"
"811","order"
"812","to"
"813","contribute"
"814","to"
"815","a"
"816","better"
"817","understanding"
"818","of"
"819","the"
"820","current"
"821","attache"
"822","on"
"823","epa"
"824","and"
"825","it"
"826","administrator"
"827","support"
"828","as"
"829","appropriate"
"830","of"
"831","spa"
"832","and"
"833","anne"
"834","corsuch"
"835","as"
"836","well"
"837","aa"
"838","other"
"839","agency"
"840","heeds"
"841","was"
"842","urged"
"843","he"
"844","also"
"845","discussed"
"846","the"
"847","prospects"
"848","for"
"849","congressional"
"850","action"
"851","on"
"852","the"
"853","clean"
"854","air"
"855","act"
"856","and"
"857","advised"
"858","that"
"859","cma"
"860","continue"
"861","to"
"862","participate"
"863","in"
"864","the"
"865","business"
"866","coalition"
"867","which"
"868","is"
"869","working"
"870","for"
"871","amendments"
"872","this"
"873","year"
"874","during"
"875","discussion"
"876","the"
"877","view"
"878","was"
"879","expressed"
"880","chat"
"881","education"
"882","of"
"883","the"
"884","public"
"885","and"
"886","the"
"887","congress"
"888","muse"
"889","continue"
"890","in"
"891","regard"
"892","to"
"893","amending"
"894","the"
"895","clean"
"896","air"
"897","act"
"898","so"
"899","that"
"900","the"
"901","advocates"
"902","arent"
"903","perceived"
"904","as"
"905","trying"
"906","to"
"907","gut"
"908","tha"
"909","act"
"910","new"
"911","bosiness"
"912","mr"
"913","oreffice"
"914","announced"
"915","the"
"916","resignation"
"917","effective"
"918","october"
"919","of"
"920","william"
"921","kay"
"922","jr"
"923","director"
"924","of"
"925","tha"
"926","association"
"927","to"
"928","fill"
"929","the"
"930","vacancy"
"931","thus"
"932","creacsd"
"933","on"
"934","the"
"935","board"
"936","mr"
"937","oreffiee"
"938","on"
"939","behalf"
"940","of"
"941","the"
"942","nominating"
"943","cosnittee"
"944","nominated"
"945","mr"
"946","wilbert"
"947","j"
"948","hagers"
"949","croup"
"950","vice"
"951","president"
"952","sun"
"953","company"
"954","inc"
"955","and"
"956","president"
"957","of"
"958","sun"
"959","refining"
"960","and"
"961","marketing"
"962","company"
"963","aa"
"964","director"
"965","of"
"966","the"
"967","association"
"968","on"
"969","motion"
"970","it"
"971","was"
"972","duly"
"973","mads"
"974","an"
"975","seconded"
"976","voted"
"977","to"
"978","elected"
"979","wilbert"
"980","j"
"981","magers"
"982","a"
"983","director"
"984","of"
"985","the"
"986","association"
"987","for"
"988","the"
"989","remainder"
"990","of"
"991","tha"
"992","fiscal"
"993","year"
"994","effactive"
"995","november"
"996","bruce"
"997","m"
"998","barackmen"
"999","vice"
"1000","presidentsecretary"
"1001","paul"
"1002","f"
"1003","ofeffic"
"1004","chairman"
"1005","of"
"1006","the"
"1007","board"
"1008","cma"
"1009","exhibit"
"1010","a"
"1011","treasurers"
"1012","report"
"1013","five"
"1014","months"
"1015","ending"
"1016","october"
"1017","this"
"1018","report"
"1019","will"
"1020","be"
"1021","prepared"
"1022","and"
"1023","distributed"
"1024","following"
"1025","the"
"1026","end"
"1027","of"
"1028","the"
"1029","month"
"1030","for"
"1031","your"
"1032","reference"
"1033","the"
"1034","following"
"1035","is"
"1036","provided"
"1037","the"
"1038","approved"
"1039","budget"
"1040","and"
"1041","funding"
"1042","for"
"1043","the"
"1044","fiscal"
"1045","year"
"1046","beginning"
"1047","june"
"1048","and"
"1049","ending"
"1050","may"
"1051","e"
"1052","the"
"1053","approved"
"1054","budget"
"1055","for"
"1056","the"
"1057","separately"
"1058","funded"
"1059","iomedica"
"1060","and"
"1061","environmental"
"1062","special"
"1063","program"
"1064","area"
"1065","a"
"1066","summary"
"1067","recap"
"1068","of"
"1069","the"
"1070","approved"
"1071","budget"
"1072","and"
"1073","funding"
"1074","for"
"1075","all"
"1076","communication"
"1077","and"
"1078","public"
"1079","relations"
"1080","expenditures"
"1081","through"
"1082","cma"
"1083","cma"
"1084","chemical"
"1085","manufacturers"
"1086","association"
"1087","approved"
"1088","budget"
"1089","and"
"1090","funoing"
"1091","for"
"1092","the"
"1093","fiscal"
"1094","year"
"1095","beginning"
"1096","june"
"1097","and"
"1098","ending"
"1099","may"
"1100","revenue"
"1101","membership"
"1102","dues"
"1103","investment"
"1104","revenue"
"1105","meetings"
"1106","net"
"1107","of"
"1108","expenses"
"1109","general"
"1110","operations"
"1111","revenue"
"1112","annual"
"1113","budget"
"1114","s"
"1115","chemcap"
"1116","assessment"
"1117","of"
"1118","dues"
"1119","utilization"
"1120","of"
"1121","chemcap"
"1122","assessment"
"1123","collected"
"1124","during"
"1125","prior"
"1126","year"
"1127","total"
"1128","revenue"
"1129","program"
"1130","and"
"1131","management"
"1132","expenses"
"1133","general"
"1134","counsel"
"1135","government"
"1136","relations"
"1137","international"
"1138","trade"
"1139","economics"
"1140","state"
"1141","activities"
"1142","program"
"1143","conmunications"
"1144","and"
"1145","public"
"1146","relations"
"1147","technical"
"1148","administration"
"1149","health"
"1150","safety"
"1151","chemical"
"1152","regulations"
"1153","environmental"
"1154","activities"
"1155","distribution"
"1156","energy"
"1157","engineering"
"1158","chemtrec"
"1159","outside"
"1160","legal"
"1161","fees"
"1162","outside"
"1163","technical"
"1164","consulting"
"1165","executive"
"1166","department"
"1167","accounting"
"1168","purchasing"
"1169","building"
"1170","services"
"1171","printing"
"1172","distribution"
"1173","computer"
"1174","services"
"1175","general"
"1176","operations"
"1177","expenses"
"1178","chemcap"
"1179","expenses"
"1180","total"
"1181","expenses"
"1182","authorized"
"1183","personnel"
"1184","note"
"1185","the"
"1186","above"
"1187","budget"
"1188","and"
"1189","funding"
"1190","does"
"1191","not"
"1192","include"
"1193","the"
"1194","activities"
"1195","and"
"1196","staff"
"1197","of"
"1198","the"
"1199","separately"
"1200","funded"
"1201","biomedical"
"1202","and"
"1203","environmental"
"1204","special"
"1205","programs"
"1206","area"
"1207","chemical"
"1208","manufacturers"
"1209","association"
"1210","approyeo"
"1211","buoget"
"1212","ano"
"1213","funoing"
"1214","for"
"1215","biomedical"
"1216","and"
"1217","environmental"
"1218","special"
"1219","programs"
"1220","fiscal"
"1221","year"
"1222","beginning"
"1223","june"
"1224","and"
"1225","ending"
"1226","may"
"1227","revenue"
"1228","annual"
"1229","budget"
"1230","overhead"
"1231","reimbursement"
"1232","s"
"1233","per"
"1234","day"
"1235","investment"
"1236","revenue"
"1237","less"
"1238","direct"
"1239","credit"
"1240","of"
"1241","investment"
"1242","revenue"
"1243","to"
"1244","the"
"1245","fluorocarbon"
"1246","program"
"1247","publication"
"1248","sales"
"1249","total"
"1250","revenue"
"1251","budget"
"1252","amendment"
"1253","annual"
"1254","budget"
"1255","as"
"1256","amended"
"1257","s"
"1258","s"
"1259","salaries"
"1260","related"
"1261","expenses"
"1262","employee"
"1263","benefits"
"1264","travel"
"1265","staff"
"1266","training"
"1267","dues"
"1268","subscriptions"
"1269","pubs"
"1270","meetings"
"1271","workshops"
"1272","outside"
"1273","printing"
"1274","artwork"
"1275","graphics"
"1276","direct"
"1277","postage"
"1278","freight"
"1279","delivery"
"1280","direct"
"1281","supplies"
"1282","general"
"1283","office"
"1284","expense"
"1285","taxes"
"1286","insurance"
"1287","special"
"1288","insurance"
"1289","rent"
"1290","occupancy"
"1291","common"
"1292","cost"
"1293","expenses"
"1294","administrative"
"1295","support"
"1296","technical"
"1297","administration"
"1298","office"
"1299","of"
"1300","general"
"1301","counsel"
"1302","accounting"
"1303","printing"
"1304","distribution"
"1305","s"
"1306","total"
"1307","expenses"
"1308","expenses"
"1309","authorized"
"1310","personnel"
"1311","s"
"1312","s"
"1313","the"
"1314","addition"
"1315","of"
"1316","a"
"1317","program"
"1318","administrator"
"1319","and"
"1320","secretary"
"1321","to"
"1322","the"
"1323","special"
"1324","programs"
"1325","staff"
"1326","was"
"1327","approved"
"1328","at"
"1329","the"
"1330","september"
"1331","executive"
"1332","committee"
"1333","meeting"
"1334","cma"
"1335","chemical"
"1336","manufacturers"
"1337","association"
"1338","summary"
"1339","recap"
"1340","of"
"1341","communications"
"1342","ano"
"1343","public"
"1344","relations"
"1345","expenditures"
"1346","fiscal"
"1347","year"
"1348","beginning"
"1349","june"
"1350","and"
"1351","ending"
"1352","may"
"1353","the"
"1354","following"
"1355","detail"
"1356","summarizes"
"1357","total"
"1358","funding"
"1359","and"
"1360","expenditures"
"1361","through"
"1362","cma"
"1363","in"
"1364","the"
"1365","com"
"1366","munications"
"1367","and"
"1368","public"
"1369","relations"
"1370","area"
"1371","as"
"1372","an"
"1373","integrated"
"1374","program"
"1375","the"
"1376","portions"
"1377","funded"
"1378","by"
"1379","members"
"1380","dues"
"1381","and"
"1382","those"
"1383","funded"
"1384","by"
"1385","the"
"1386","special"
"1387","chemcap"
"1388","assessment"
"1389","are"
"1390","presented"
"1391","both"
"1392","separately"
"1393","and"
"1394","as"
"1395","a"
"1396","combined"
"1397","total"
"1398","program"
"1399","funding"
"1400","oues"
"1401","other"
"1402","general"
"1403","revenue"
"1404","required"
"1405","to"
"1406","support"
"1407","program"
"1408","chemcap"
"1409","assessment"
"1410","of"
"1411","dues"
"1412","utilization"
"1413","of"
"1414","chemcap"
"1415","assessment"
"1416","collected"
"1417","during"
"1418","prior"
"1419","year"
"1420","approved"
"1421","comnunications"
"1422","program"
"1423","expenses"
"1424","program"
"1425","expenses"
"1426","excluding"
"1427","all"
"1428","advertising"
"1429","advertising"
"1430","development"
"1431","space"
"1432","costs"
"1433","etc"
"1434","total"
"1435","program"
"1436","expenses"
"1437","combined"
"1438","communications"
"1439","budget"
"1440","s"
"1441","total"
"1442","funoing"
"1443","salaries"
"1444","related"
"1445","expense"
"1446","employee"
"1447","benefits"
"1448","travel"
"1449","staff"
"1450","training"
"1451","dues"
"1452","subscriptions"
"1453","publications"
"1454","meetings"
"1455","workshops"
"1456","research"
"1457","opinion"
"1458","polls"
"1459","media"
"1460","public"
"1461","relations"
"1462","outside"
"1463","printing"
"1464","artwork"
"1465","graphics"
"1466","audio"
"1467","visual"
"1468","material"
"1469","distribution"
"1470","outside"
"1471","publication"
"1472","distribution"
"1473","news"
"1474","materialswork"
"1475","shops"
"1476","community"
"1477","committees"
"1478","speakers"
"1479","program"
"1480","scientificacademic"
"1481","programing"
"1482","direct"
"1483","postage"
"1484","freight"
"1485","delivery"
"1486","direct"
"1487","supplies"
"1488","general"
"1489","office"
"1490","taxes"
"1491","insurance"
"1492","rent"
"1493","occupancy"
"1494","common"
"1495","cost"
"1496","expenses"
"1497","administrative"
"1498","allocation"
"1499","of"
"1500","salaries"
"1501","benefits"
"1502","and"
"1503","overhead"
"1504","charges"
"1505","of"
"1506","conraunications"
"1507","personnel"
"1508","approved"
"1509","chemcap"
"1510","budget"
"1511","git"
"1512","s"
"1513","s"
"1514","cma"
"1515","exhibit"
"1516","b"
"1517","developments"
"1518","affecting"
"1519","domestic"
"1520","international"
"1521","sales"
"1522","corporations"
"1523","disc"
"1524","cma"
"1525","has"
"1526","learned"
"1527","that"
"1528","the"
"1529","treasury"
"1530","department"
"1531","is"
"1532","considering"
"1533","a"
"1534","modification"
"1535","of"
"1536","the"
"1537","domestic"
"1538","international"
"1539","sales"
"1540","corporation"
"1541","disc"
"1542","provisions"
"1543","of"
"1544","the"
"1545","internal"
"1546","revenue"
"1547","code"
"1548","this"
"1549","consideration"
"1550","has"
"1551","arisen"
"1552","because"
"1553","of"
"1554","allegations"
"1555","by"
"1556","european"
"1557","common"
"1558","market"
"1559","members"
"1560","that"
"1561","the"
"1562","disc"
"1563","provision"
"1564","violates"
"1565","the"
"1566","gatt"
"1567","subsidies"
"1568","code"
"1569","under"
"1570","present"
"1571","law"
"1572","the"
"1573","disc"
"1574","provisions"
"1575","permit"
"1576","a"
"1577","corporation"
"1578","to"
"1579","defer"
"1580","current"
"1581","us"
"1582","income"
"1583","taxation"
"1584","on"
"1585","up"
"1586","to"
"1587","onehalf"
"1588","of"
"1589","its"
"1590","export"
"1591","profits"
"1592","so"
"1593","long"
"1594","as"
"1595","those"
"1596","profits"
"1597","are"
"1598","devoted"
"1599","to"
"1600","export"
"1601","related"
"1602","activities"
"1603","in"
"1604","the"
"1605","latest"
"1606","year"
"1607","for"
"1608","which"
"1609","official"
"1610","treasury"
"1611","department"
"1612","figures"
"1613","are"
"1614","available"
"1615","the"
"1616","chemical"
"1617","and"
"1618","allied"
"1619","products"
"1620","industries"
"1621","deferred"
"1622","million"
"1623","in"
"1624","taxes"
"1625","from"
"1626","disc"
"1627","sales"
"1628","or"
"1629","percent"
"1630","of"
"1631","total"
"1632","gross"
"1633","receipts"
"1634","at"
"1635","issue"
"1636","however"
"1637","is"
"1638","not"
"1639","only"
"1640","the"
"1641","value"
"1642","of"
"1643","the"
"1644","current"
"1645","tax"
"1646","incentive"
"1647","for"
"1648","disc"
"1649","related"
"1650","activities"
"1651","but"
"1652","the"
"1653","tax"
"1654","treatment"
"1655","of"
"1656","previously"
"1657","deferred"
"1658","disc"
"1659","income"
"1660","since"
"1661","the"
"1662","disc"
"1663","provisions"
"1664","were"
"1665","enacted"
"1666","in"
"1667","total"
"1668","tax"
"1669","deferrals"
"1670","could"
"1671","be"
"1672","substantial"
"1673","for"
"1674","many"
"1675","cma"
"1676","member"
"1677","companies"
"1678","at"
"1679","the"
"1680","september"
"1681","meeting"
"1682","cmas"
"1683","board"
"1684","of"
"1685","directors"
"1686","expressed"
"1687","its"
"1688","concern"
"1689","over"
"1690","developments"
"1691","related"
"1692","to"
"1693","disc"
"1694","and"
"1695","directed"
"1696","the"
"1697","tax"
