"","dictionary"
"263","the"
"264","economic"
"265","downturn"
"266","of"
"267","the"
"268","chemical"
"269","industry"
"270","beginning"
"271","in"
"272","and"
"273","the"
"274","layoffs"
"275","of"
"276","employed"
"277","chemists"
"278","and"
"279","chemical"
"280","engineers"
"281","which"
"282","ensued"
"283","accelerated"
"284","the"
"285","rate"
"286","at"
"287","which"
"288","the"
"289","oversupply"
"290","of"
"291","unemployed"
"292","ch"
"293","micallytrained"
"294","persons"
"295","was"
"296","growing"
"297","as"
"298","of"
"299","earlier"
"300","this"
"301","year"
"302","of"
"303","all"
"304","chemists"
"305","years"
"306","of"
"307","age"
"308","or"
"309","less"
"310","were"
"311","unemployed"
"312","faced"
"313","with"
"314","these"
"315","unsettling"
"316","aspects"
"317","in"
"318","the"
"319","job"
"320","market"
"321","the"
"322","committee"
"323","decided"
"324","to"
"325","modify"
"326","its"
"327","objectives"
"328","instead"
"329","of"
"330","stressing"
"331","recruitment"
"332","we"
"333","began"
"334","to"
"335","focus"
"336","on"
"337","the"
"338","quality"
"339","and"
"340","type"
"341","of"
"342","training"
"343","suitable"
"344","for"
"345","chemists"
"346","going"
"347","into"
"348","industry"
"349","cma"
"350","future"
"351","technical"
"352","manpower"
"353","supplydemand"
"354","relationship"
"355","in"
"356","looking"
"357","ahead"
"358","we"
"359","are"
"360","confronted"
"361","with"
"362","a"
"363","highly"
"364","confused"
"365","picture"
"366","concerning"
"367","the"
"368","future"
"369","demandsupply"
"370","relationship"
"371","for"
"372","new"
"373","graduate"
"374","scientific"
"375","and"
"376","engineering"
"377","man­"
"378","power"
"379","major"
"380","longrange"
"381","studies"
"382","reaching"
"383","into"
"384","the"
"385","s"
"386","by"
"387","such"
"388","prestigious"
"389","groups"
"390","as"
"391","the"
"392","national"
"393","science"
"394","foundation"
"395","scientific"
"396","manpower"
"397","commission"
"398","engineering"
"399","manpower"
"400","commission"
"401","of"
"402","the"
"403","joint"
"404","engineers"
"405","council"
"406","and"
"407","the"
"408","u"
"409","s"
"410","department"
"411","of"
"412","labor"
"413","reach"
"414","varying"
"415","forecasts"
"416","ranging"
"417","from"
"418","prediction"
"419","of"
"420","years"
"421","of"
"422","oversupply"
"423","to"
"424","dire"
"425","warnings"
"426","of"
"427","impending"
"428","shortages"
"429","perhaps"
"430","this"
"431","is"
"432","to"
"433","be"
"434","expected"
"435","as"
"436","the"
"437","nation"
"438","grapples"
"439","with"
"440","the"
"441","problem"
"442","of"
"443","changing"
"444","priorities"
"445","and"
"446","shifting"
"447","activities"
"448","and"
"449","in"
"450","view"
"451","of"
"452","this"
"453","it"
"454","would"
"455","appear"
"456","that"
"457","the"
"458","use"
"459","of"
"460","historical"
"461","trend"
"462","data"
"463","for"
"464","predicting"
"465","technical"
"466","manpower"
"467","supplies"
"468","ten"
"469","years"
"470","from"
"471","now"
"472","forces"
"473","some"
"474","degree"
"475","of"
"476","uncertainty"
"477","into"
"478","the"
"479","forecasts"
"480","but"
"481","the"
"482","weight"
"483","of"
"484","the"
"485","evidence"
"486","seems"
"487","to"
"488","lie"
"489","on"
"490","the"
"491","side"
"492","of"
"493","an"
"494","impending"
"495","shortage"
"496","the"
"497","shortrange"
"498","forecasts"
"499","on"
"500","the"
"501","other"
"502","hand"
"503","as"
"504","mode"
"505","by"
"506","similarly"
"507","competent"
"508","groups"
"509","are"
"510","considered"
"511","to"
"512","be"
"513","much"
"514","more"
"515","reliable"
"516","we"
"517","can"
"518","discuss"
"519","these"
"520","figures"
"521","with"
"522","more"
"523","confidence"
"524","in"
"525","general"
"526","such"
"527","studies"
"528","predict"
"529","we"
"530","will"
"531","experience"
"532","a"
"533","sharp"
"534","downward"
"535","trend"
"536","in"
"537","bs"
"538","ms"
"539","and"
"540","phd"
"541","degrees"
"542","awarded"
"543","in"
"544","chemistry"
"545","and"
"546","all"
"547","engineering"
"548","during"
"549","the"
"550","next"
"551","four"
"552","years"
"553","if"
"554","this"
"555","downward"
"556","trend"
"557","continues"
"558","there"
"559","is"
"560","reason"
"561","to"
"562","believe"
"563","that"
"564","a"
"565","shortage"
"566","of"
"567","some"
"568","proportions"
"569","could"
"570","develop"
"571","in"
"572","the"
"573","supply"
"574","of"
"575","scientific"
"576","and"
"577","engineering"
"578","graduates"
"579","as"
"580","responsible"
"581","members"
"582","of"
"583","the"
"584","chemical"
"585","industry"
"586","i"
"587","believe"
"588","there"
"589","is"
"590","cause"
"591","for"
"592","us"
"593","to"
"594","be"
"595","concerned"
"596","over"
"597","both"
"598","the"
"599","short"
"600","and"
"601","long"
"602","range"
"603","situation"
"604","i"
"605","will"
"606","not"
"607","burden"
"608","you"
"609","with"
"610","a"
"611","complete"
"612","statistical"
"613","analysis"
"614","that"
"615","supports"
"616","this"
"617","conclusion"
"618","but"
"619","here"
"620","are"
"621","some"
"622","significant"
"623","details"
"624","first"
"625","undergraduate"
"626","enrollments"
"627","for"
"628","majors"
"629","in"
"630","chemistry"
"631","have"
"632","historically"
"633","increased"
"634","modestly"
"635","each"
"636","year"
"637","in"
"638","however"
"639","the"
"640","number"
"641","of"
"642","ft"
"643","s"
"644","degrees"
"645","awarded"
"646","in"
"647","chemistry"
"648","declined"
"649","for"
"650","the"
"651","first"
"652","time"
"653","in"
"654","years"
"655","we"
"656","conclude"
"657","that"
"658","a"
"659","high"
"660","drop"
"661","out"
"662","rate"
"663","between"
"664","entry"
"665","and"
"666","graduation"
"667","for"
"668","chemistry"
"669","majors"
"670","has"
"671","taken"
"672","place"
"673","second"
"674","the"
"675","number"
"676","of"
"677","first"
"678","year"
"679","graduate"
"680","students"
"681","in"
"682","phd"
"683","chemistry"
"684","programs"
"685","has"
"686","declined"
"687","since"
"688","statistics"
"689","for"
"690","each"
"691","year"
"692","indicate"
"693","an"
"694","increased"
"695","number"
"696","of"
"697","students"
"698","who"
"699","earn"
"700","a"
"701","degree"
"702","in"
"703","chemistry"
"704","only"
"705","as"
"706","a"
"707","stepping"
"708","stone"
"709","to"
"710","careers"
"711","in"
"712","other"
"713","fields"
"714","third"
"715","undergraduate"
"716","enrollments"
"717","and"
"718","earned"
"719","degrees"
"720","in"
"721","engineering"
"722","are"
"723","declining"
"724","significantly"
"725","from"
"726","the"
"727","total"
"728","engineering"
"729","bachelor"
"730","supply"
"731","of"
"732","graduating"
"733","in"
"734","the"
"735","output"
"736","in"
"737","is"
"738","expected"
"739","to"
"740","fall"
"741","to"
"742","against"
"743","this"
"744","background"
"745","of"
"746","rapidlydeclining"
"747","interest"
"748","in"
"749","scientific"
"750","and"
"751","engineering"
"752","degrees"
"753","there"
"754","are"
"755","some"
"756","that"
"757","claim"
"758","that"
"759","even"
"760","larger"
"761","decreases"
"762","in"
"763","the"
"764","employed"
"765","technical"
"766","woricforce"
"767","may"
"768","be"
"769","necessary"
"770","as"
"771","an"
"772","adjustment"
"773","to"
"774","changing"
"775","r"
"776","d"
"777","priorities"
"778","if"
"779","this"
"780","be­"
"781","comes"
"782","nee"
"783","ssary"
"784","i"
"785","susp"
"786","ct"
"787","w"
"788","will"
"789","find"
"790","the"
"791","students"
"792","moving"
"793","ever"
"794","farther"
"795","away"
"796","from"
"797","the"
"798","chemical"
"799","industry"
"800","a"
"801","developm"
"802","nt"
"803","we"
"804","would"
"805","all"
"806","like"
"807","to"
"808","avoid"
"809","if"
"810","possible"
"811","cma"
"812","the"
"813","chemical"
"814","industry"
"815","as"
"816","you"
"817","well"
"818","know"
"819","is"
"820","an"
"821","industry"
"822","of"
"823","great"
"824","complexity"
"825","requiring"
"826","many"
"827","high"
"828","level"
"829","intellects"
"830","to"
"831","effectively"
"832","develop"
"833","manage"
"834","and"
"835","operate"
"836","the"
"837","enterprise"
"838","our"
"839","future"
"840","ability"
"841","to"
"842","attract"
"843","such"
"844","individuals"
"845","in"
"846","the"
"847","numbers"
"848","required"
"849","will"
"850","depend"
"851","largely"
"852","on"
"853","the"
"854","prestige"
"855","of"
"856","the"
"857","occupation"
"858","working"
"859","conditions"
"860","and"
"861","personal"
"862","opportunities"
"863","for"
"864","growth"
"865","in"
"866","attempting"
"867","to"
"868","assess"
"869","future"
"870","requirements"
"871","for"
"872","new"
"873","graduate"
"874","chemists"
"875","and"
"876","chemical"
"877","engineers"
"878","we"
"879","make"
"880","the"
"881","prediction"
"882","this"
"883","number"
"884","will"
"885","remain"
"886","a"
"887","reasonably"
"888","stable"
"889","percentage"
"890","f"
"891","the"
"892","total"
"893","industrial"
"894","workforce"
"895","at"
"896","the"
"897","risk"
"898","of"
"899","oversimplification"
"900","we"
"901","have"
"902","reached"
"903","this"
"904","conclusion"
"905","by"
"906","assuming"
"907","two"
"908","important"
"909","opposing"
"910","demand"
"911","trends"
"912","will"
"913","tend"
"914","to"
"915","balance"
"916","each"
"917","other"
"918","the"
"919","downward"
"920","trend"
"921","involved"
"922","rd"
"923","during"
"924","the"
"925","past"
"926","years"
"927","ift"
"928","activities"
"929","accounted"
"930","for"
"931","a"
"932","large"
"933","fraction"
"934","of"
"935","total"
"936","technical"
"937","employment"
"938","with"
"939","this"
"940","fraction"
"941","tending"
"942","to"
"943","become"
"944","smaller"
"945","as"
"946","rd"
"947","is"
"948","deemphasized"
"949","one"
"950","can"
"951","logically"
"952","reason"
"953","future"
"954","needs"
"955","for"
"956","chemists"
"957","and"
"958","chemical"
"959","engineers"
"960","in"
"961","this"
"962","area"
"963","will"
"964","diminish"
"965","on"
"966","the"
"967","other"
"968","hand"
"969","an"
"970","upward"
"971","trend"
"972","involving"
"973","newlyemerging"
"974","problem"
"975","areas"
"976","such"
"977","as"
"978","environmental"
"979","control"
"980","and"
"981","the"
"982","impending"
"983","energy"
"984","crisis"
"985","which"
"986","heretofore"
"987","have"
"988","not"
"989","been"
"990","factors"
"991","of"
"992","any"
"993","signifi­"
"994","cance"
"995","as"
"996","users"
"997","or"
"998","chemically"
"999","trained"
"1000","personnel"
"1001","could"
"1002","possibly"
"1003","impose"
"1004","heavy"
"1005","future"
"1006","de­"
"1007","mands"
"1008","against"
"1009","supply"
"1010","offsetting"
"1011","losses"
"1012","in"
"1013","the"
"1014","id"
"1015","sector"
"1016","of"
"1017","the"
"1018","chemical"
"1019","industry"
"1020","con­"
"1021","sequently"
"1022","we"
"1023","believe"
"1024","continued"
"1025","reductions"
"1026","in"
"1027","chemistry"
"1028","and"
"1029","engineering"
"1030","majors"
"1031","and"
"1032","earned"
"1033","degrees"
"1034","will"
"1035","likely"
"1036","leadto"
"1037","shortages"
"1038","of"
"1039","technical"
"1040","graduate"
"1041","manpower"
"1042","resources"
"1043","in"
"1044","view"
"1045","of"
"1046","the"
"1047","uncertainty"
"1048","surrounding"
"1049","future"
"1050","needs"
"1051","it"
"1052","is"
"1053","tempting"
"1054","to"
"1055","adopt"
"1056","a"
"1057","wait"
"1058","and"
"1059","see"
"1060","attitude"
"1061","the"
"1062","committee"
"1063","counsels"
"1064","against"
"1065","this"
"1066","because"
"1067","to"
"1068","do"
"1069","so"
"1070","will"
"1071","undermine"
"1072","the"
"1073","attractiveness"
"1074","of"
"1075","chemistry"
"1076","and"
"1077","the"
"1078","chemical"
"1079","industry"
"1080","as"
"1081","a"
"1082","oareer"
"1083","choice"
"1084","for"
"1085","students"
"1086","further"
"1087","it"
"1088","will"
"1089","likely"
"1090","intensify"
"1091","the"
"1092","negative"
"1093","image"
"1094","many"
"1095","students"
"1096","and"
"1097","young"
"1098","faculty"
"1099","specially"
"1100","in"
"1101","nonscience"
"1102","areas"
"1103","have"
"1104","for"
"1105","the"
"1106","chemical"
"1107","and"
"1108","other"
"1109","technicallyoriented"
"1110","industry"
"1111","and"
"1112","above"
"1113","all"
"1114","we"
"1115","must"
"1116","bear"
"1117","in"
"1118","mind"
"1119","that"
"1120","the"
"1121","manpower"
"1122","problems"
"1123","we"
"1124","anticipate"
"1125","in"
"1126","four"
"1127","or"
"1128","eight"
"1129","years"
"1130","are"
"1131","in"
"1132","fact"
"1133","todays"
"1134","problems"
"1135","because"
"1136","the"
"1137","new"
"1138","chemists"
"1139","and"
"1140","engineers"
"1141","we"
"1142","will"
"1143","hire"
"1144","then"
"1145","are"
"1146","in"
"1147","the"
"1148","educational"
"1149","pipeline"
"1150","now"
"1151","restoration"
"1152","of"
"1153","confidence"
"1154","in"
"1155","industry"
"1156","if"
"1157","you"
"1158","agree"
"1159","with"
"1160","me"
"1161","that"
"1162","there"
"1163","has"
"1164","indeed"
"1165","been"
"1166","a"
"1167","loss"
"1168","of"
"1169","confidence"
"1170","by"
"1171","the"
"1172","student"
"1173","body"
"1174","in"
"1175","our"
"1176","industry"
"1177","the"
"1178","question"
"1179","then"
"1180","arises"
"1181","as"
"1182","to"
"1183","what"
"1184","steps"
"1185","we"
"1186","can"
"1187","take"
"1188","to"
"1189","restore"
"1190","it"
"1191","we"
"1192","of"
"1193","the"
"1194","committee"
"1195","feel"
"1196","this"
"1197","is"
"1198","a"
"1199","serious"
"1200","matter"
"1201","that"
"1202","should"
"1203","be"
"1204","promptly"
"1205","dealt"
"1206","with"
"1207","in"
"1208","some"
"1209","positive"
"1210","way"
"1211","in"
"1212","conjunction"
"1213","with"
"1214","the"
"1215","public"
"1216","relations"
"1217","committee"
"1218","we"
"1219","are"
"1220","organizing"
"1221","an"
"1222","effort"
"1223","to"
"1224","define"
"1225","a"
"1226","program"
"1227","for"
"1228","your"
"1229","consideration"
"1230","meanwhile"
"1231","i"
"1232","urge"
"1233","you"
"1234","to"
"1235","give"
"1236","with"
"1237","us"
"1238","serious"
"1239","consideration"
"1240","to"
"1241","this"
"1242","matter"
"1243","so"
"1244","that"
"1245","the"
"1246","mca"
"1247","and"
"1248","the"
"1249","industry"
"1250","can"
"1251","have"
"1252","an"
"1253","important"
"1254","continuing"
"1255","influence"
"1256","on"
"1257","the"
"1258","educational"
"1259","system"
"1260","and"
"1261","on"
"1262","national"
"1263","manpower"
"1264","planning"
"1265","commissions"
"1266","objectives"
"1267","plans"
"1268","activities"
"1269","accomplishments"
"1270","against"
"1271","the"
"1272","foregoing"
"1273","background"
"1274","i"
"1275","would"
"1276","now"
"1277","like"
"1278","to"
"1279","report"
"1280","on"
"1281","our"
"1282","current"
"1283","programs"
"1284","and"
"1285","activities"
"1286","in"
"1287","the"
"1288","board"
"1289","approved"
"1290","a"
"1291","realignment"
"1292","of"
"1293","our"
"1294","objectives"
"1295","and"
"1296","function"
"1297","according"
"1298","t"
"1299","the"
"1300","greatly"
"1301","altered"
"1302","mployment"
"1303","and"
"1304","economic"
"1305","eonditi"
"1306","ns"
"1307","confr"
"1308","nting"
"1309","member"
"1310","companies"
"1311","our"
"1312","objective"
"1313","became"
"1314","to"
"1315","promote"
"1316","through"
"1317","the"
"1318","educational"
"1319","system"
"1320","public"
"1321","understanding"
"1322","of"
"1323","the"
"1324","chemical"
"1325","industry"
"1326","to"
"1327","assist"
"1328","in"
"1329","career"
"1330","guidance"
"1331","to"
"1332","enhance"
"1333","the"
"1334","quality"
"1335","of"
"1336","education"
"1337","in"
"1338","chemistry"
"1339","chemical"
"1340","engineering"
"1341","and"
"1342","interdisciplinary"
"1343","fields"
"1344","related"
"1345","to"
"1346","chemistry"
"1347","to"
"1348","promote"
"1349","the"
"1350","teaching"
"1351","of"
"1352","chemistry"
"1353","and"
"1354","related"
"1355","sciences"
"1356","in"
"1357","a"
"1358","broad"
"1359","intellectual"
"1360","cultural"
"1361","and"
"1362","social"
"1363","context"
"1364","at"
"1365","all"
"1366","levels"
"1367","of"
"1368","education"
"1369","we"
"1370","thus"
"1371","reaffirmed"
"1372","our"
"1373","primary"
"1374","mission"
"1375","to"
"1376","collaborate"
"1377","with"
"1378","educators"
"1379","and"
"1380","educational"
"1381","systems"
"1382","our"
"1383","activities"
"1384","were"
"1385","then"
"1386","reorganized"
"1387","and"
"1388","channeled"
"1389","into"
"1390","three"
"1391","categories"
"1392","all"
"1393","judged"
"1394","to"
"1395","be"
"1396","of"
"1397","importance"
"1398","in"
"1399","attaining"
"1400","our"
"1401","objectives"
"1402","these"
"1403","are"
"1404","q"
"1405","i"
"1406","i"
"1407","career"
"1408","guidance"
"1409","chemical"
"1410","education"
"1411","public"
"1412","understanding"
"1413","of"
"1414","the"
"1415","chemical"
"1416","industry"
"1417","each"
"1418","area"
"1419","of"
"1420","concern"
"1421","is"
"1422","assigned"
"1423","to"
"1424","a"
"1425","separate"
"1426","mibcommittee"
"1427","concerning"
"1428","their"
"1429","work"
"1430","the"
"1431","following"
"1432","is"
"1433","of"
"1434","interest"
"1435","career"
"1436","guidance"
"1437","subcommittee"
"1438","this"
"1439","group"
"1440","finds"
"1441","itself"
"1442","in"
"1443","the"
"1444","paradoxical"
"1445","situation"
"1446","of"
"1447","motivating"
"1448","students"
"1449","toward"
"1450","chemistry"
"1451","at"
"1452","a"
"1453","time"
"1454","when"
"1455","trained"
"1456","scientists"
"1457","are"
"1458","unemployed"
"1459","this"
"1460","contrasts"
"1461","with"
"1462","a"
"1463","past"
"1464","period"
"1465","of"
"1466","more"
"1467","than"
"1468","two"
"1469","decades"
"1470","when"
"1471","expansion"
"1472","and"
"1473","growth"
"1474","of"
"1475","the"
"1476","industry"
"1477","assured"
"1478","multiple"
"1479","job"
"1480","opportunities"
"1481","for"
"1482","each"
"1483","new"
"1484","chemist"
"1485","employment"
"1486","prospects"
"1487","prevailing"
"1488","at"
"1489","the"
"1490","time"
"1491","a"
"1492","student"
"1493","made"
"1494","a"
"1495","career"
"1496","decision"
"1497","remained"
"1498","essentially"
"1499","unchanged"
"1500","or"
"1501","or"
"1502","years"
"1503","later"
"1504","when"
"1505","he"
"1506","entered"
"1507","the"
"1508","job"
"1509","market"
"1510","specialization"
"1511","was"
"1512","the"
"1513","name"
"1514","of"
"1515","the"
"1516","game"
"1517","career"
"1518","objectives"
"1519","for"
"1520","specific"
"1521","positions"
"1522","could"
"1523","be"
"1524","described"
"1525","succinctly"
"1526","in"
"1527","terms"
"1528","of"
"1529","course"
"1530","require­"
"1531","ments"
"1532","and"
"1533","skills"
"1534","career"
"1535","guidance"
"1536","was"
"1537","then"
"1538","a"
"1539","very"
"1540","legitimate"
"1541","facet"
"1542","of"
"1543","recruitment"
"1544","in"
"1545","advance"
"1546","when"
"1547","there"
"1548","are"
"1549","concrete"
"1550","job"
"1551","openings"
"1552","only"
"1553","recently"
"1554","have"
"1555","some"
"1556","associations"
"1557","professional"
"1558","societies"
"1559","and"
"1560","companies"
"1561","abandoned"
"1562","this"
"1563","activity"
"1564","in"
"1565","view"
"1566","of"
"1567","changed"
"1568","conditions"
"1569","some"
"1570","few"
"1571","years"
"1572","ago"
"1573","the"
"1574","career"
"1575","guidance"
"1576","subcommittee"
"1577","began"
"1578","to"
"1579","redirect"
"1580","its"
"1581","efforts"
"1582","to"
"1583","give"
"1584","greater"
"1585","emphasis"
"1586","to"
"1587","the"
"1588","variety"
"1589","of"
"1590","tasks"
"1591","performed"
"1592","in"
"1593","the"
"1594","chemical"
"1595","industry"
"1596","there"
"1597","is"
"1598","a"
"1599","continuing"
"1600","need"
"1601","for"
"1602","people"
"1603","with"
"1604","a"
"1605","chemical"
"1606","background"
"1607","but"
"1608","as"
"1609","you"
"1610","know"
"1611","the"
"1612","ap­"
"1613","plication"
"1614","of"
"1615","their"
"1616","education"
"1617","and"
"1618","training"
"1619","might"
"1620","not"
"1621","conform"
"1622","to"
"1623","the"
"1624","traditional"
"1625","and"
"1626","academic"
"1627","image"
"1628","of"
"1629","the"
"1630","chemist"
"1631","or"
"1632","chemical"
"1633","engineer"
"1634","the"
"1635","subcommittee"
"1636","encourages"
"1637","those"
"1638","with"
"1639","particular"
"1640","ability"
"1641","and"
"1642","interest"
"1643","in"
"1644","chemistry"
"1645","to"
"1646","a"
"1647","career"
"1648","in"
"1649","r"
"1650","d"
"1651","however"
"1652","for"
"1653","most"
"1654","in"
"1655","industry"
"1656","the"
"1657","translation"
"1658","of"
"1659","theoretical"
"1660","information"
"1661","into"
"1662","practical"
"1663","realities"
"1664","such"
"1665","as"
"1666","administration"
"1667","marketing"
"1668","personnel"
"1669","liaison"
"1670","with"
"1671","government"
"1672","and"
"1673","public"
"1674","re­"
"1675","lations"
"1676","defines"
"1677","where"
"1678","the"
"1679","action"
"1680","is"
"1681","consequently"
"1682","an"
"1683","education"
"1684","should"
"1685","be"
"1686","directed"
"1687","to"
"1688","the"
"1689","broad"
"1690","spectrum"
"1691","of"
"1692","job"
"1693","opportunities"
"1694","and"
"1695","develop"
"1696","the"
"1697","individual"
"1698","interests"
"1699","and"
"1700","skills"
"1701","of"
"1702","the"
"1703","student"
"1704","several"
"1705","experimental"
"1706","career"
"1707","booklets"
"1708","were"
"1709","developed"
"1710","to"
"1711","present"
"1712","the"
"1713","new"
"1714","approach"
"1715","to"
"1716","more"
"1717","than"
"1718","educators"
"1719","students"
"1720","and"
"1721","administrators"
"1722","who"
"1723","requested"
"1724","copies"
"1725","a"
"1726","new"
"1727","edition"
"1728","of"
"1729","the"
"1730","booklet"
"1731","will"
"1732","be"
"1733","distributed"
"1734","early"
"1735","next"
"1736","year"
"1737","incorporating"
"1738","many"
"1739","helpful"
"1740","suggesti"
"1741","ns"
"1742","received"
"1743","from"
"1744","teachers"
"1745","and"
"1746","students"
"1747","cma"
"1748","t"
"1749","is"
"1750","courageous"
"1751","to"
"1752","phase"
"1753","out"
"1754","old"
"1755","and"
"1756","luccessful"
"1757","programs"
"1758","and"
"1759","innovate"
"1760","when"
"1761","our"
"1762","career"
"1763","guidance"
"1764","efforts"
"1765","rode"
"1766","the"
"1767","crest"
"1768","of"
"1769","the"
"1770","wave"
"1771","of"
"1772","acceptance"
"1773","among"
"1774","educators"
"1775","and"
"1776","students"
"1777","during"
"1778","the"
"1779","fiscal"
"1780","year"
"1781","for"
"1782","example"
"1783","we"
"1784","filled"
"1785","requests"
"1786","for"
"1787","more"
"1788","than"
"1789","career"
"1790","booklets"
"1791","and"
"1792","flyers"
"1793","it"
"1794","is"
"1795","preferable"
"1796","as"
"1797","you"
"1798","will"
"1799","agree"
"1800","to"
"1801","be"
"1802","ahead"
"1803","of"
"1804","change"
"1805","rather"
"1806","than"
"1807","unwitting"
"1808","victims"
"1809","of"
"1810","it"
"1811","this"
"1812","subcommittee"
"1813","also"
"1814","assists"
"1815","and"
"1816","encourages"
"1817","the"
"1818","increased"
"1819","number"
"1820","of"
"1821","those"
"1822","who"
"1823","elect"
"1824","chemistry"
"1825","as"
"1826","a"
"1827","cultural"
"1828","background"
"1829","or"
"1830","as"
"1831","a"
"1832","foundation"
"1833","for"
"1834","careers"
"1835","in"
"1836","fields"
"1837","such"
"1838","as"
"1839","medicine"
"1840","law"
"1841","and"
"1842","marketing"
"1843","which"
"1844","have"
"1845","competing"
"1846","claims"
"1847","on"
"1848","technicallytrained"
"1849","men"
"1850","and"
"1851","women"
"1852","chemical"
"1853","education"
"1854","subcommittee"
"1855","this"
"1856","group"
"1857","spearheads"
"1858","efforts"
"1859","to"
"1860","influence"
"1861","chemical"
"1862","education"
"1863","as"
"1864","a"
"1865","measure"
"1866","of"
"1867","our"
"1868","success"
"1869","and"
"1870","acceptance"
"1871","among"
"1872","academic"
"1873","chemists"
"1874","during"
"1875","the"
"1876","past"
"1877","two"
"1878","years"
"1879","members"
"1880","f"
"1881","our"
"1882","committee"
"1883","have"
"1884","been"
"1885","participants"
"1886","by"
"1887","invitation"
"1888","at"
"1889","three"
"1890","major"
"1891","chemical"
"1892","education"
"1893","conferences"
"1894","and"
"1895","at"
"1896","tke"
"1897","white"
"1898","house"
"1899","conference"
"1900","on"
"1901","youth"
"1902","in"
"1903","the"
"1904","past"
"1905","year"
"1906","we"
"1907","collaborated"
"1908","by"
"1909","invitation"
"1910","with"
"1911","the"
"1912","national"
"1913","science"
"1914","foundation"
"1915","in"
"1916","the"
"1917","preliminary"
"1918","planning"
"1919","and"
"1920","implementation"
"1921","of"
"1922","a"
"1923","new"
"1924","educational"
"1925","program"
"1926","in"
"1927","which"
"1928","industry"
"1929","and"
"1930","the"
"1931","academe"
"1932","will"
"1933","jointly"
"1934","study"
"1935","the"
"1936","process"
"1937","of"
"1938","innovation"
"1939","and"
"1940","of"
"1941","expediting"
"1942","the"
"1943","process"
"1944","by"
"1945","which"
"1946","new"
"1947","ideas"
"1948","are"
"1949","transferred"
