"","dictionary"
"338","oil"
"339","gas"
"340","coal"
"341","and"
"342","electricity"
"343","is"
"344","not"
"345","a"
"346","current"
"347","problem"
"348","under"
"349","this"
"350","type"
"351","of"
"352","environment"
"353","the"
"354","energy"
"355","committe"
"356","charter"
"357","to"
"358","ensure"
"359","equal"
"360","access"
"361","at"
"362","competitive"
"363","prices"
"364","to"
"365","supplies"
"366","of"
"367","feedstocks"
"368","and"
"369","energy"
"370","moves"
"371","in"
"372","the"
"373","direction"
"374","of"
"375","stewardship"
"376","the"
"377","meeting"
"378","schedule"
"379","has"
"380","been"
"381","reduced"
"382","and"
"383","we"
"384","have"
"385","worked"
"386","to"
"387","establish"
"388","energyoriented"
"389","ad"
"390","hoc"
"391","coalitions"
"392","as"
"393","a"
"394","cost"
"395","effective"
"396","means"
"397","of"
"398","promoting"
"399","cma"
"400","energy"
"401","positions"
"402","despite"
"403","this"
"404","apparently"
"405","benign"
"406","energy"
"407","environment"
"408","issues"
"409","remain"
"410","that"
"411","can"
"412","impact"
"413","the"
"414","chemical"
"415","industry"
"416","now"
"417","and"
"418","in"
"419","the"
"420","future"
"421","comprehensive"
"422","gas"
"423","legislation"
"424","is"
"425","unlikely"
"426","this"
"427","year"
"428","but"
"429","some"
"430","form"
"431","of"
"432","gas"
"433","legislation"
"434","may"
"435","come"
"436","up"
"437","as"
"438","an"
"439","amendment"
"440","the"
"441","federal"
"442","energy"
"443","regulatory"
"444","commission"
"445","ferc"
"446","has"
"447","become"
"448","the"
"449","battleground"
"450","for"
"451","key"
"452","gas"
"453","issues"
"454","not"
"455","requiring"
"456","legislation"
"457","such"
"458","as"
"459","transportation"
"460","pricing"
"461","access"
"462","to"
"463","supply"
"464","and"
"465","establishment"
"466","of"
"467","an"
"468","interstate"
"469","competitive"
"470","gas"
"471","market"
"472","the"
"473","governments"
"474","search"
"475","for"
"476","additional"
"477","revenue"
"478","continues"
"479","thus"
"480","the"
"481","possibility"
"482","of"
"483","new"
"484","energy"
"485","taxes"
"486","efforts"
"487","are"
"488","under"
"489","way"
"490","to"
"491","establish"
"492","protectionist"
"493","trade"
"494","barriers"
"495","for"
"496","refined"
"497","petroleum"
"498","products"
"499","traditional"
"500","costbased"
"501","pricing"
"502","of"
"503","electricity"
"504","is"
"505","being"
"506","further"
"507","challenged"
"508","before"
"509","the"
"510","ferc"
"511","in"
"512","the"
"513","proposed"
"514","rule"
"515","making"
"516","for"
"517","electricity"
"518","increased"
"519","government"
"520","energy"
"521","data"
"522","collection"
"523","is"
"524","likely"
"525","i"
"526","cma"
"527","t"
"528","organization"
"529","and"
"530","issues"
"531","the"
"532","energy"
"533","committee"
"534","was"
"535","reorganized"
"536","at"
"537","its"
"538","june"
"539","planning"
"540","meeting"
"541","to"
"542","address"
"543","the"
"544","anticipated"
"545","energy"
"546","issues"
"547","through"
"548","four"
"549","task"
"550","groups"
"551","natural"
"552","gas"
"553","energy"
"554","taxes"
"555","petroleum"
"556","and"
"557","technical"
"558","issues"
"559","which"
"560","includes"
"561","electricity"
"562","energy"
"563","conservation"
"564","and"
"565","government"
"566","reporting"
"567","f"
"568","natural"
"569","gas"
"570","issues"
"571","f"
"572","in"
"573","the"
"574","fourth"
"575","quarter"
"576","of"
"577","cma"
"578","successfully"
"579","opposed"
"580","congressional"
"581","legislation"
"582","to"
"583","reregulate"
"584","natural"
"585","gas"
"586","this"
"587","marked"
"588","the"
"589","last"
"590","serious"
"591","legislative"
"592","effort"
"593","in"
"594","natural"
"595","gas"
"596","and"
"597","no"
"598","comprehensive"
"599","gas"
"600","legislation"
"601","is"
"602","likely"
"603","this"
"604","year"
"605","there"
"606","is"
"607","however"
"608","always"
"609","the"
"610","risk"
"611","of"
"612","fragmented"
"613","natural"
"614","gas"
"615","legislation"
"616","as"
"617","amendments"
"618","to"
"619","other"
"620","bills"
"621","since"
"622","deregulation"
"623","january"
"624","of"
"625","approximately"
"626","of"
"627","wellhead"
"628","gas"
"629","pricing"
"630","under"
"631","the"
"632","natural"
"633","gas"
"634","policy"
"635","act"
"636","the"
"637","battleground"
"638","for"
"639","gas"
"640","has"
"641","shifted"
"642","to"
"643","the"
"644","federal"
"645","energy"
"646","regulatory"
"647","commission"
"648","i"
"649","ferc"
"650","because"
"651","of"
"652","the"
"653","quasilegal"
"654","atmosphere"
"655","and"
"656","the"
"657","associated"
"658","high"
"659","cost"
"660","cma"
"661","established"
"662","procedures"
"663","for"
"664","cooperative"
"665","efforts"
"666","with"
"667","other"
"668","industrial"
"669","gas"
"670","consumer"
"671","groups"
"672","involving"
"673","the"
"674","shared"
"675","use"
"676","of"
"677","outside"
"678","legal"
"679","counsel"
"680","in"
"681","responding"
"682","to"
"683","a"
"684","broad"
"685","public"
"686","inquiry"
"687","by"
"688","the"
"689","federal"
"690","en"
"691","rgy"
"692","regulatory"
"693","commission"
"694","on"
"695","natural"
"696","gas"
"697","transmission"
"698","and"
"699","pipeline"
"700","ratemaking"
"701","the"
"702","ferc"
"703","will"
"704","decide"
"705","this"
"706","matter"
"707","i"
"708","in"
"709","the"
"710","fourth"
"711","quarter"
"712","of"
"713","this"
"714","year"
"715","objectives"
"716","for"
"717","the"
"718","cma"
"719","will"
"720","continue"
"721","to"
"722","advocate"
"723","legislation"
"724","which"
"725","will"
"726","bring"
"727","about"
"728","a"
"729","free"
"730","market"
"731","and"
"732","enhanced"
"733","supply"
"734","ie"
"735","deregulation"
"736","of"
"737","wellhead"
"738","ceiling"
"739","prices"
"740","and"
"741","removal"
"742","of"
"743","all"
"744","market"
"745","restraints"
"746","the"
"747","major"
"748","effort"
"749","however"
"750","will"
"751","b"
"752","directed"
"753","to"
"754","ferc"
"755","regulatory"
"756","reform"
"757","to"
"758","enhance"
"759","natural"
"760","gas"
"761","market"
"762","competition"
"763","which"
"764","by"
"765","its"
"766","nature"
"767","is"
"768","dependent"
"769","upon"
"770","equal"
"771","access"
"772","and"
"773","transportation"
"774","of"
"775","natural"
"776","gas"
"777","supplies"
"778","stake"
"779","assurance"
"780","of"
"781","natural"
"782","gas"
"783","as"
"784","a"
"785","source"
"786","of"
"787","energy"
"788","and"
"789","feedstocks"
"790","on"
"791","a"
"792","competitive"
"793","price"
"794","basis"
"795","foster"
"796","associates"
"797","a"
"798","natural"
"799","gas"
"800","consultant"
"801","has"
"802","conservatively"
"803","estimated"
"804","a"
"805","possible"
"806","impact"
"807","of"
"808","mmbtu"
"809","or"
"810","million"
"811","per"
"812","year"
"813","on"
"814","cma"
"815","member"
"816","companies"
"817","from"
"818","the"
"819","pricing"
"820","provisions"
"821","of"
"822","the"
"823","current"
"824","ferc"
"825","docket"
"826","on"
"827","regulatory"
"828","refora"
"829","of"
"830","natural"
"831","gas"
"832","cma"
"833","natural"
"834","gas"
"835","task"
"836","group"
"837","projects"
"838","for"
"839","include"
"840","continue"
"841","participation"
"842","in"
"843","ferc"
"844","docket"
"845","no"
"846","rm"
"847","on"
"848","natural"
"849","gas"
"850","regulatory"
"851","reform"
"852","and"
"853","develop"
"854","cma"
"855","responses"
"856","to"
"857","subsequent"
"858","related"
"859","ferc"
"860","actions"
"861","particular"
"862","attention"
"863","will"
"864","be"
"865","given"
"866","to"
"867","generic"
"868","or"
"869","precedentsetting"
"870","issues"
"871","such"
"872","as"
"873","equal"
"874","access"
"875","to"
"876","all"
"877","gas"
"878","particularly"
"879","the"
"880","outer"
"881","continental"
"882","shelf"
"883","ocs"
"884","pipeline"
"885","ratemaking"
"886","and"
"887","curtailment"
"888","priorities"
"889","that"
"890","may"
"891","not"
"892","be"
"893","settled"
"894","in"
"895","docket"
"896","continue"
"897","support"
"898","for"
"899","correcting"
"900","legislative"
"901","deficiencies"
"902","under"
"903","the"
"904","natural"
"905","gas"
"906","policy"
"907","act"
"908","and"
"909","removal"
"910","of"
"911","incremental"
"912","pricing"
"913","and"
"914","prohibitions"
"915","against"
"916","the"
"917","use"
"918","of"
"919","natural"
"920","gas"
"921","coordinate"
"922","with"
"923","other"
"924","trade"
"925","groups"
"926","and"
"927","support"
"928","appropriate"
"929","coalition"
"930","actions"
"931","consistent"
"932","with"
"933","cmas"
"934","position"
"935","and"
"936","goals"
"937","energy"
"938","tax"
"939","issues"
"940","the"
"941","cma"
"942","in"
"943","the"
"944","first"
"945","half"
"946","of"
"947","successfully"
"948","opposed"
"949","an"
"950","attempt"
"951","to"
"952","implement"
"953","an"
"954","oil"
"955","import"
"956","fee"
"957","as"
"958","part"
"959","of"
"960","th"
"961","federal"
"962","budget"
"963","deficit"
"964","reduction"
"965","package"
"966","the"
"967","energy"
"968","committee"
"969","provided"
"970","focus"
"971","and"
"972","technical"
"973","support"
"974","to"
"975","th"
"976","cma"
"977","tax"
"978","policy"
"979","and"
"980","government"
"981","relations"
"982","committees"
"983","during"
"984","this"
"985","campaign"
"986","congressional"
"987","leaders"
"988","though"
"989","divided"
"990","hav"
"991","continued"
"992","to"
"993","demonstrate"
"994","a"
"995","willingness"
"996","to"
"997","consider"
"998","some"
"999","form"
"1000","of"
"1001","energy"
"1002","taxation"
"1003","as"
"1004","a"
"1005","means"
"1006","to"
"1007","generate"
"1008","revenue"
"1009","during"
"1010","the"
"1011","coming"
"1012","year"
"1013","objectives"
"1014","for"
"1015","avoid"
"1016","any"
"1017","new"
"1018","energytaxbased"
"1019","revenuegenerating"
"1020","scheme"
"1021","if"
"1022","such"
"1023","a"
"1024","tax"
"1025","is"
"1026","imposed"
"1027","limit"
"1028","the"
"1029","impact"
"1030","on"
"1031","energy"
"1032","and"
"1033","exclude"
"1034","feedstock"
"1035","stake"
"1036","a"
"1037","tax"
"1038","of"
"1039","bbl"
"1040","on"
"1041","oil"
"1042","has"
"1043","been"
"1044","estimated"
"1045","by"
"1046","the"
"1047","consultant"
"1048","firm"
"1049","of"
"1050","data"
"1051","resources"
"1052","incdri"
"1053","to"
"1054","decrease"
"1055","chemical"
"1056","production"
"1057","by"
"1058","at"
"1059","least"
"1060","t"
"1061","and"
"1062","eliminate"
"1063","chemical"
"1064","jobs"
"1065","per"
"1066","year"
"1067","through"
"1068","energy"
"1069","tax"
"1070","group"
"1071","projects"
"1072","include"
"1073","maintain"
"1074","the"
"1075","capability"
"1076","to"
"1077","analyze"
"1078","and"
"1079","develop"
"1080","respons"
"1081","s"
"1082","to"
"1083","various"
"1084","energy"
"1085","tax"
"1086","proposals"
"1087","and"
"1088","studies"
"1089","cma"
"1090","coordinate"
"1091","energy"
"1092","committee"
"1093","analyses"
"1094","and"
"1095","recommendations"
"1096","with"
"1097","those"
"1098","of"
"1099","cma"
"1100","tax"
"1101","policy"
"1102","and"
"1103","government"
"1104","relations"
"1105","committees"
"1106","carry"
"1107","the"
"1108","cma"
"1109","position"
"1110","to"
"1111","appropriate"
"1112","divisions"
"1113","and"
"1114","agencies"
"1115","within"
"1116","the"
"1117","administration"
"1118","and"
"1119","to"
"1120","the"
"1121","congress"
"1122","coordinate"
"1123","with"
"1124","other"
"1125","trade"
"1126","groups"
"1127","and"
"1128","support"
"1129","appropriate"
"1130","coalition"
"1131","action"
"1132","consistent"
"1133","with"
"1134","cmas"
"1135","position"
"1136","and"
"1137","goals"
"1138","petroleum"
"1139","issues"
"1140","the"
"1141","cma"
"1142","position"
"1143","is"
"1144","that"
"1145","market"
"1146","forces"
"1147","as"
"1148","opposed"
"1149","to"
"1150","price"
"1151","and"
"1152","allocation"
"1153","controls"
"1154","are"
"1155","the"
"1156","most"
"1157","ffective"
"1158","means"
"1159","to"
"1160","distribute"
"1161","petroleum"
"1162","products"
"1163","in"
"1164","the"
"1165","event"
"1166","of"
"1167","a"
"1168","declared"
"1169","emergency"
"1170","cmas"
"1171","position"
"1172","prevailed"
"1173","in"
"1174","the"
"1175","extension"
"1176","of"
"1177","the"
"1178","strategic"
"1179","petroleum"
"1180","reserve"
"1181","spr"
"1182","by"
"1183","congress"
"1184","the"
"1185","cma"
"1186","must"
"1187","be"
"1188","watchful"
"1189","in"
"1190","the"
"1191","comingyear"
"1192","that"
"1193","the"
"1194","development"
"1195","of"
"1196","regulations"
"1197","to"
"1198","implement"
"1199","the"
"1200","recent"
"1201","legislation"
"1202","do"
"1203","not"
"1204","nibble"
"1205","away"
"1206","at"
"1207","the"
"1208","fre"
"1209","market"
"1210","concept"
"1211","in"
"1212","addition"
"1213","protection"
"1214","from"
"1215","lowpriced"
"1216","for"
"1217","ign"
"1218","imports"
"1219","is"
"1220","being"
"1221","sought"
"1222","by"
"1223","a"
"1224","coalition"
"1225","of"
"1226","mostly"
"1227","small"
"1228","refiners"
"1229","through"
"1230","the"
"1231","imposition"
"1232","of"
"1233","import"
"1234","quotas"
"1235","andor"
"1236","import"
"1237","fees"
"1238","objectives"
"1239","for"
"1240","the"
"1241","cma"
"1242","will"
"1243","resist"
"1244","any"
"1245","effort"
"1246","to"
"1247","modify"
"1248","department"
"1249","of"
"1250","energy"
"1251","regulatory"
"1252","policy"
"1253","and"
"1254","procedure"
"1255","away"
"1256","from"
"1257","the"
"1258","current"
"1259","free"
"1260","market"
"1261","concepts"
"1262","in"
"1263","addition"
"1264","the"
"1265","cma"
"1266","will"
"1267","continue"
"1268","to"
"1269","oppose"
"1270","efforts"
"1271","to"
"1272","create"
"1273","additional"
"1274","protectionist"
"1275","trade"
"1276","barriers"
"1277","which"
"1278","would"
"1279","raise"
"1280","the"
"1281","cost"
"1282","of"
"1283","u"
"1284","s"
"1285","petrochemical"
"1286","raw"
"1287","materials"
"1288","above"
"1289","world"
"1290","competitive"
"1291","levels"
"1292","stake"
"1293","availability"
"1294","of"
"1295","hydrocarbon"
"1296","raw"
"1297","materials"
"1298","and"
"1299","fuels"
"1300","at"
"1301","competitive"
"1302","prices"
"1303","petroleum"
"1304","issues"
"1305","projects"
"1306","for"
"1307","includ"
"1308","maintain"
"1309","liaison"
"1310","with"
"1311","the"
"1312","doe"
"1313","cabinet"
"1314","council"
"1315","congress"
"1316","the"
"1317","national"
"1318","petroleum"
"1319","council"
"1320","and"
"1321","related"
"1322","trade"
"1323","associations"
"1324","cma"
"1325","develop"
"1326","responses"
"1327","on"
"1328","petroleum"
"1329","issues"
"1330","consistent"
"1331","with"
"1332","the"
"1333","cma"
"1334","position"
"1335","support"
"1336","appropriate"
"1337","coalition"
"1338","actions"
"1339","consistent"
"1340","with"
"1341","cmas"
"1342","position"
"1343","and"
"1344","goals"
"1345","technical"
"1346","issues"
"1347","the"
"1348","federal"
"1349","energy"
"1350","regulatory"
"1351","commission"
"1352","ferc"
"1353","is"
"1354","reviewing"
"1355","electrical"
"1356","energy"
"1357","rate"
"1358","setting"
"1359","for"
"1360","the"
"1361","interstate"
"1362","grid"
"1363","in"
"1364","its"
"1365","notice"
"1366","of"
"1367","inquiry"
"1368","ferc"
"1369","docket"
"1370","no"
"1371","phase"
"1372","and"
"1373","the"
"1374","cma"
"1375","joined"
"1376","with"
"1377","other"
"1378","trade"
"1379","groups"
"1380","to"
"1381","advocate"
"1382","the"
"1383","continuance"
"1384","of"
"1385","cost"
"1386","of"
"1387","service"
"1388","as"
"1389","the"
"1390","basis"
"1391","for"
"1392","rate"
"1393","design"
"1394","public"
"1395","hearings"
"1396","and"
"1397","rule"
"1398","making"
"1399","are"
"1400","expected"
"1401","in"
"1402","the"
"1403","fourth"
"1404","quarter"
"1405","of"
"1406","this"
"1407","year"
"1408","in"
"1409","addition"
"1410","the"
"1411","department"
"1412","of"
"1413","energy"
"1414","plans"
"1415","to"
"1416","conduct"
"1417","a"
"1418","survey"
"1419","of"
"1420","plant"
"1421","manufacturing"
"1422","energy"
"1423","consumption"
"1424","mecs"
"1425","the"
"1426","cma"
"1427","has"
"1428","already"
"1429","testified"
"1430","and"
"1431","responded"
"1432","to"
"1433","the"
"1434","energy"
"1435","information"
"1436","administration"
"1437","eia"
"1438","proposals"
"1439","for"
"1440","its"
"1441","mecs"
"1442","survey"
"1443","as"
"1444","to"
"1445","burden"
"1446","sensitivity"
"1447","of"
"1448","information"
"1449","and"
"1450","its"
"1451","potential"
"1452","misuse"
"1453","the"
"1454","eia"
"1455","plans"
"1456","to"
"1457","pursue"
"1458","a"
"1459","pilot"
"1460","survey"
"1461","in"
"1462","late"
"1463","and"
"1464","a"
"1465","full"
"1466","survey"
"1467","in"
"1468","it"
"1469","is"
"1470","the"
"1471","intent"
"1472","of"
"1473","the"
"1474","eia"
"1475","to"
"1476","use"
"1477","this"
"1478","information"
"1479","in"
"1480","responding"
"1481","to"
"1482","energy"
"1483","planning"
"1484","initiatives"
"1485","by"
"1486","branches"
"1487","of"
"1488","the"
"1489","government"
"1490","objectives"
"1491","for"
"1492","the"
"1493","cma"
"1494","will"
"1495","continue"
"1496","to"
"1497","seek"
"1498","cost"
"1499","of"
"1500","service"
"1501","as"
"1502","the"
"1503","basis"
"1504","for"
"1505","electric"
"1506","rate"
"1507","design"
"1508","in"
"1509","addition"
"1510","the"
"1511","cma"
"1512","will"
"1513","continue"
"1514","to"
"1515","oppose"
"1516","unnec"
"1517","ssary"
"1518","energy"
"1519","reporting"
"1520","stake"
"1521","the"
"1522","ferc"
"1523","in"
"1524","docket"
"1525","will"
"1526","consider"
"1527","marginal"
"1528","cost"
"1529","pricing"
"1530","oli"
"1531","per"
"1532","kwh"
"1533","increase"
"1534","in"
"1535","rates"
"1536","would"
"1537","cost"
"1538","cma"
"1539","companies"
"1540","million"
"1541","per"
"1542","year"
"1543","based"
"1544","on"
"1545","cma"
"1546","membercompany"
"1547","usage"
"1548","of"
"1549","billion"
"1550","kilowatt"
"1551","hours"
"1552","in"
"1553","completing"
"1554","the"
"1555","mecs"
"1556","survey"
"1557","individual"
"1558","plants"
"1559","could"
"1560","incur"
"1561","up"
"1562","to"
"1563","in"
"1564","additional"
"1565","reporting"
"1566","costs"
"1567","the"
"1568","elas"
"1569","intent"
"1570","to"
"1571","project"
"1572","energy"
"1573","usage"
"1574","from"
"1575","historic"
"1576","data"
"1577","could"
"1578","give"
"1579","incorrect"
"1580","conclusions"
"1581","when"
"1582","responding"
"1583","to"
"1584","government"
"1585","inquiries"
"1586","such"
"1587","as"
"1588","allocation"
"1589","controls"
"1590","cma"
"1591","technical"
"1592","issues"
"1593","task"
"1594","group"
"1595","projects"
"1596","for"
"1597","include"
"1598","maintain"
"1599","technical"
"1600","liaison"
"1601","with"
"1602","the"
"1603","electricity"
"1604","consumers"
"1605","resource"
"1606","council"
"1607","elcon"
"1608","and"
"1609","the"
"1610","electric"
"1611","power"
"1612","research"
"1613","institute"
"1614","epri"
"1615","evaluate"
"1616","and"
"1617","recommend"
"1618","cma"
"1619","responses"
"1620","to"
"1621","positions"
"1622","taken"
"1623","by"
"1624","elcon"
"1625","and"
"1626","epri"
"1627","work"
"1628","through"
"1629","the"
"1630","office"
"1631","of"
"1632","management"
"1633","and"
"1634","budget"
"1635","to"
"1636","prevent"
"1637","or"
"1638","if"
"1639","need"
"1640","be"
"1641","modify"
"1642","the"
"1643","proposed"
"1644","eiamecs"
"1645","survey"
"1646","promote"
"1647","and"
"1648","support"
"1649","appropriate"
"1650","coalition"
"1651","activity"
"1652","consistent"
"1653","with"
"1654","cmas"
"1655","position"
"1656","and"
"1657","goals"
"1658","the"
"1659","effectiveness"
"1660","of"
"1661","the"
"1662","energy"
"1663","committee"
"1664","is"
"1665","the"
"1666","direct"
"1667","result"
"1668","of"
"1669","the"
"1670","support"
"1671","derived"
"1672","from"
"1673","the"
"1674","participating"
"1675","membercompany"
"1676","personnel"
"1677","as"
"1678","chairman"
"1679","i"
"1680","appreciate"
"1681","their"
"1682","talent"
"1683","and"
"1684","need"
"1685","th"
"1686","ir"
"1687","dedication"
"1688","to"
"1689","meet"
"1690","the"
"1691","objectives"
"1692","set"
"1693","by"
"1694","the"
"1695","energy"
"1696","committee"
"1697","cma"
"1698","report"
"1699","of"
"1700","the"
"1701","engineering"
"1702","advisory"
"1703","committee"
"1704","to"
"1705","the"
"1706","cma"
"1707","board"
"1708","of"
"1709","directors"
"1710","september"
"1711","to"
"1712","good"
"1713","morning"
"1714","im"
"1715","delighted"
"1716","to"
"1717","have"
"1718","this"
"1719","opportunity"
"1720","to"
"1721","talk"
"1722","a"
"1723","little"
"1724","bit"
"1725","about"
"1726","the"
"1727","engineering"
"1728","advisory"
"1729","committee"
"1730","your"
"1731","program"
"1732","book"
"1733","contains"
"1734","our"
"1735","formal"
"1736","report"
"1737","and"
"1738","i"
"1739","dont"
"1740","intend"
"1741","to"
"1742","go"
"1743","over"
"1744","that"
"1745","in"
"1746","detail"
"1747","i"
"1748","will"
"1749","use"
"1750","one"
"1751","or"
"1752","two"
"1753","specific"
"1754","examples"
"1755","from"
"1756","that"
"1757","report"
"1758","to"
"1759","illustrate"
"1760","some"
"1761","points"
"1762","i"
"1763","would"
"1764","like"
"1765","to"
"1766","make"
"1767","and"
"1768","of"
"1769","course"
"1770","will"
"1771","do"
"1772","my"
"1773","best"
"1774","to"
"1775","answer"
"1776","any"
"1777","questions"
"1778","it"
"1779","engenders"
"1780","or"
"1781","questions"
"1782","arising"
"1783","from"
"1784","anything"
"1785","else"
"1786","for"
"1787","that"
"1788","matter"
"1789","but"
"1790","i"
"1791","would"
"1792","like"
"1793","to"
"1794","editorialize"
"1795","a"
"1796","bit"
"1797","upon"
"1798","the"
"1799","bare"
"1800","listing"
"1801","of"
"1802","specific"
"1803","activities"
"1804","to"
"1805","leave"
"1806","with"
"1807","you"
"1808","the"
"1809","following"
"1810","ideas"
"1811","first"
"1812","eacs"
"1813","major"
"1814","role"
"1815","namely"
"1816","that"
"1817","of"
"1818","dealing"
"1819","with"
"1820","codes"
"1821","and"
"1822","standards"
"1823","is"
"1824","an"
"1825","advocacy"
"1826","activity"
"1827","although"
"1828","it"
"1829","is"
"1830","not"
"1831","the"
"1832","type"
"1833","of"
"1834","ad­"
"1835","vocacy"
"1836","you"
"1837","will"
"1838","read"
"1839","about"
"1840","very"
"1841","often"
"1842","on"
"1843","the"
"1844","front"
"1845","page"
"1846","of"
"1847","the"
"1848","new"
"1849","york"
"1850","times"
"1851","and"
"1852","it"
"1853","may"
"1854","or"
"1855","may"
"1856","not"
"1857","be"
"1858","dealingwith"
"1859","a"
"1860","government"
"1861","entity"
"1862","it"
"1863","is"
"1864","nevertheless"
"1865","an"
"1866","advocacy"
"1867","not"
"1868","dissimilar"
"1869","to"
"1870","cmas"
"1871","main"
"1872","thrusts"
"1873","the"
"1874","second"
"1875","important"
"1876","thought"
"1877","is"
"1878","that"
"1879","cma"
"1880","is"
"1881","uniquely"
"1882","positioned"
"1883","to"
"1884","perform"
"1885","that"
"1886","advocacy"
"1887","in"
"1888","discussing"
"1889","this"
"1890","point"
"1891","id"
"1892","like"
"1893","to"
"1894","take"
"1895","you"
"1896","through"
"1897","the"
"1898","criteria"
"1899","eac"
"1900","uses"
"1901","in"
"1902","selecting"
"1903","the"
"1904","tasks"
"1905","where"
"1906","that"
"1907","advocacy"
"1908","is"
"1909","an"
"1910","essential"
"1911","element"
"1912","and"
"1913","lead"
"1914","you"
"1915","to"
"1916","the"
"1917","final"
"1918","thought"
"1919","namely"
"1920","that"
"1921","the"
"1922","eac"
"1923","activities"
"1924","have"
"1925","a"
"1926","high"
"1927","payout"
