"","dictionary"
"334","became"
"335","a"
"336","year"
"337","of"
"338","intense"
"339","environmental"
"340","inquiry"
"341","initial"
"342","interest"
"343","was"
"344","in"
"345","the"
"346","potential"
"347","for"
"348","acute"
"349","incidents"
"350","in"
"351","the"
"352","united"
"353","states"
"354","stories"
"355","focused"
"356","on"
"357","questions"
"358","of"
"359","failure"
"360","to"
"361","regulate"
"362","or"
"363","inadequacy"
"364","of"
"365","existing"
"366","law"
"367","for"
"368","the"
"369","media"
"370","the"
"371","institute"
"372","wv"
"373","release"
"374","answered"
"375","the"
"376","question"
"377","can"
"378","it"
"379","happen"
"380","here"
"381","attention"
"382","to"
"383","acute"
"384","threats"
"385","accelerated"
"386","in"
"387","their"
"388","bhopal"
"389","retrospective"
"390","media"
"391","from"
"392","chemical"
"393","states"
"394","such"
"395","as"
"396","texas"
"397","louisiana"
"398","west"
"399","virginia"
"400","illinois"
"401","ohio"
"402","and"
"403","pennsylvania"
"404","were"
"405","concerned"
"406","primarily"
"407","about"
"408","this"
"409","issue"
"410","with"
"411","questions"
"412","about"
"413","training"
"414","process"
"415","safety"
"416","and"
"417","design"
"418","new"
"419","jersey"
"420","attention"
"421","included"
"422","chronic"
"423","issues"
"424","as"
"425","well"
"426","as"
"427","acute"
"428","raising"
"429","the"
"430","idea"
"431","of"
"432","affect"
"433","on"
"434","communities"
"435","as"
"436","opposed"
"437","to"
"438","workers"
"439","for"
"440","the"
"441","most"
"442","part"
"443","our"
"444","activities"
"445","relating"
"446","to"
"447","superfund"
"448","were"
"449","proactive"
"450","bhopalair"
"451","toxics"
"452","activities"
"453","were"
"454","responsive"
"455","the"
"456","national"
"457","media"
"458","appeared"
"459","to"
"460","understand"
"461","the"
"462","chemical"
"463","industry"
"464","rationale"
"465","for"
"466","a"
"467","broad"
"468","based"
"469","tax"
"470","and"
"471","generally"
"472","referred"
"473","to"
"474","that"
"475","position"
"476","in"
"477","their"
"478","coverage"
"479","in"
"480","addition"
"481","those"
"482","reporters"
"483","who"
"484","have"
"485","covered"
"486","the"
"487","story"
"488","over"
"489","a"
"490","period"
"491","of"
"492","time"
"493","agree"
"494","with"
"495","the"
"496","industry"
"497","contention"
"498","that"
"499","a"
"500","waste"
"501","generation"
"502","tax"
"503","bears"
"504","little"
"505","relationship"
"506","to"
"507","hazardous"
"508","waste"
"509","sites"
"510","courts"
"511","and"
"512","agency"
"513","decisions"
"514","federal"
"515","maritime"
"516","commission"
"517","a"
"518","victory"
"519","i"
"520","cma"
"521","through"
"522","briefs"
"523","and"
"524","affidavits"
"525","convinced"
"526","an"
"527","administrative"
"528","law"
"529","judge"
"530","to"
"531","decide"
"532","that"
"533","two"
"534","chemical"
"535","parcel"
"536","tankers"
"537","were"
"538","tramps"
"539","rather"
"540","than"
"541","ocean"
"542","conanon"
"543","carriers"
"544","and"
"545","thus"
"546","exempt"
"547","from"
"548","antitrust"
"549","laws"
"550","while"
"551","this"
"552","decision"
"553","is"
"554","likely"
"555","to"
"556","be"
"557","appealed"
"558","to"
"559","the"
"560","entire"
"561","commission"
"562","it"
"563","may"
"564","serve"
"565","as"
"566","a"
"567","precedent"
"568","to"
"569","prevent"
"570","chemical"
"571","parcel"
"572","tankers"
"573","from"
"574","obtaining"
"575","antitrust"
"576","exemptions"
"577","for"
"578","price"
"579","setting"
"580","and"
"581","market"
"582","allocation"
"583","agreements"
"584","those"
"585","activities"
"586","could"
"587","cost"
"588","the"
"589","chemical"
"590","industry"
"591","million"
"592","dollars"
"593","per"
"594","year"
"595","in"
"596","increased"
"597","rates"
"598","on"
"599","bulk"
"600","chemical"
"601","exports"
"602","and"
"603","imports"
"604","federal"
"605","energy"
"606","regulatory"
"607","commission"
"608","another"
"609","victoryl"
"610","the"
"611","federal"
"612","energy"
"613","regulatory"
"614","commission"
"615","ferc"
"616","has"
"617","approved"
"618","a"
"619","rule"
"620","on"
"621","natural"
"622","gas"
"623","page"
"624","cma"
"625","transportation"
"626","that"
"627","adopts"
"628","many"
"629","cma"
"630","recommendations"
"631","the"
"632","rule"
"633","order"
"634","no"
"635","is"
"636","intended"
"637","to"
"638","promote"
"639","competition"
"640","in"
"641","the"
"642","natural"
"643","gas"
"644","market"
"645","by"
"646","facilitating"
"647","the"
"648","movement"
"649","of"
"650","gas"
"651","from"
"652","the"
"653","producer"
"654","to"
"655","the"
"656","user"
"657","when"
"658","fully"
"659","implemented"
"660","by"
"661","the"
"662","pipelines"
"663","there"
"664","will"
"665","be"
"666","a"
"667","substantial"
"668","cost"
"669","savings"
"670","to"
"671","industrial"
"672","users"
"673","of"
"674","gas"
"675","the"
"676","annual"
"677","savings"
"678","for"
"679","cma"
"680","members"
"681","is"
"682","estimated"
"683","at"
"684","to"
"685","million"
"686","in"
"687","addition"
"688","cma"
"689","and"
"690","its"
"691","coalition"
"692","partners"
"693","successfully"
"694","argued"
"695","against"
"696","inclusion"
"697","of"
"698","a"
"699","new"
"700","block"
"701","billing"
"702","mechanism"
"703","in"
"704","the"
"705","final"
"706","rule"
"707","cma"
"708","testified"
"709","that"
"710","block"
"711","billing"
"712","would"
"713","significantly"
"714","raise"
"715","the"
"716","price"
"717","of"
"718","natural"
"719","gas"
"720","for"
"721","industrial"
"722","consumers"
"723","a"
"724","study"
"725","submitted"
"726","by"
"727","cma"
"728","indicated"
"729","that"
"730","annual"
"731","cost"
"732","to"
"733","the"
"734","chemical"
"735","industry"
"736","would"
"737","be"
"738","approximately"
"739","million"
"740","fercs"
"741","action"
"742","is"
"743","a"
"744","major"
"745","victory"
"746","for"
"747","cma"
"748","and"
"749","other"
"750","industrial"
"751","users"
"752","however"
"753","the"
"754","commission"
"755","is"
"756","continuing"
"757","its"
"758","assessment"
"759","of"
"760","the"
"761","advantages"
"762","and"
"763","disadvantages"
"764","of"
"765","block"
"766","billing"
"767","and"
"768","further"
"769","action"
"770","is"
"771","still"
"772","possible"
"773","ii"
"774","issues"
"775","and"
"776","program"
"777","status"
"778","hazardous"
"779","waste"
"780","superfund"
"781","congressional"
"782","developments"
"783","and"
"784","response"
"785","senate"
"786","activity"
"787","the"
"788","senate"
"789","passed"
"790","hr"
"791","on"
"792","september"
"793","the"
"794","superfund"
"795","reauthorization"
"796","for"
"797","five"
"798","years"
"799","the"
"800","legislation"
"801","will"
"802","increase"
"803","nearly"
"804","fivefold"
"805","the"
"806","money"
"807","available"
"808","to"
"809","clean"
"810","up"
"811","abandoned"
"812","hazardous"
"813","waste"
"814","sites"
"815","by"
"816","freezing"
"817","the"
"818","feedstock"
"819","tax"
"820","and"
"821","imposing"
"822","a"
"823","broadbased"
"824","excise"
"825","tax"
"826","on"
"827","all"
"828","manufacturers"
"829","senator"
"830","robert"
"831","packwood"
"832","ror"
"833","and"
"834","other"
"835","members"
"836","of"
"837","the"
"838","finance"
"839","committee"
"840","put"
"841","the"
"842","superfund"
"843","funding"
"844","package"
"845","in"
"846","the"
"847","budget"
"848","reconciliation"
"849","bill"
"850","which"
"851","passed"
"852","the"
"853","senate"
"854","senator"
"855","jesse"
"856","helms"
"857","rnc"
"858","offered"
"859","an"
"860","amendment"
"861","to"
"862","delete"
"863","the"
"864","superfund"
"865","funding"
"866","from"
"867","the"
"868","budget"
"869","reconciliation"
"870","legislation"
"871","but"
"872","he"
"873","lost"
"874","to"
"875","the"
"876","senate"
"877","once"
"878","again"
"879","strongly"
"880","confirmed"
"881","its"
"882","support"
"883","for"
"884","a"
"885","broadbased"
"886","tax"
"887","and"
"888","freezing"
"889","feedstock"
"890","to"
"891","finance"
"892","the"
"893","superfund"
"894","cleanup"
"895","program"
"896","house"
"897","activity"
"898","the"
"899","house"
"900","voted"
"901","on"
"902","dec"
"903","to"
"904","reauthorize"
"905","the"
"906","superfund"
"907","cleanup"
"908","program"
"909","by"
"910","significantly"
"911","increasing"
"912","the"
"913","tax"
"914","of"
"915","chemical"
"916","feedstocks"
"917","and"
"918","oil"
"919","the"
"920","house"
"921","narrowly"
"922","defeated"
"923","the"
"924","ways"
"925","means"
"926","committees"
"927","broadbased"
"928","tax"
"929","which"
"930","was"
"931","opposed"
"932","by"
"933","president"
"934","reagan"
"935","most"
"936","of"
"937","the"
"938","unions"
"939","the"
"940","environmentalists"
"941","and"
"942","a"
"943","broad"
"944","coalition"
"945","of"
"946","manufacturers"
"947","with"
"948","this"
"949","page"
"950","cma"
"951","support"
"952","the"
"953","house"
"954","passed"
"955","representatives"
"956","thomas"
"957","downeys"
"958","dny"
"959","and"
"960","bill"
"961","frenzels"
"962","rmn"
"963","amendment"
"964","to"
"965","finance"
"966","the"
"967","bulk"
"968","of"
"969","the"
"970","s"
"971","billion"
"972","superfund"
"973","from"
"974","a"
"975","billion"
"976","tax"
"977","on"
"978","chemical"
"979","feedstocks"
"980","s"
"981","billion"
"982","from"
"983","a"
"984","crude"
"985","oil"
"986","tax"
"987","billion"
"988","from"
"989","a"
"990","waste"
"991","tax"
"992","si"
"993","billion"
"994","from"
"995","general"
"996","revenues"
"997","and"
"998","smaller"
"999","amounts"
"1000","from"
"1001","other"
"1002","sources"
"1003","the"
"1004","program"
"1005","provisions"
"1006","were"
"1007","a"
"1008","compromise"
"1009","of"
"1010","the"
"1011","energy"
"1012","commerce"
"1013","and"
"1014","public"
"1015","works"
"1016","transportation"
"1017","committees"
"1018","proposals"
"1019","they"
"1020","include"
"1021","cleanup"
"1022","schedules"
"1023","cleanup"
"1024","standards"
"1025","citizen"
"1026","suits"
"1027","settlement"
"1028","procedures"
"1029","and"
"1030","righttoknow"
"1031","provisions"
"1032","including"
"1033","a"
"1034","requirement"
"1035","that"
"1036","certain"
"1037","companies"
"1038","report"
"1039","annually"
"1040","their"
"1041","total"
"1042","releases"
"1043","of"
"1044","chemicals"
"1045","that"
"1046","can"
"1047","cause"
"1048","chronic"
"1049","health"
"1050","hazards"
"1051","the"
"1052","house"
"1053","defeated"
"1054","an"
"1055","amendment"
"1056","to"
"1057","create"
"1058","a"
"1059","federal"
"1060","cause"
"1061","of"
"1062","action"
"1063","thus"
"1064","neither"
"1065","the"
"1066","house"
"1067","or"
"1068","senate"
"1069","bill"
"1070","contains"
"1071","victims"
"1072","compensation"
"1073","provisions"
"1074","which"
"1075","was"
"1076","a"
"1077","key"
"1078","cma"
"1079","priority"
"1080","in"
"1081","superfund"
"1082","reauthorization"
"1083","the"
"1084","house"
"1085","and"
"1086","senate"
"1087","conference"
"1088","on"
"1089","superfund"
"1090","reauthorization"
"1091","could"
"1092","begin"
"1093","in"
"1094","late"
"1095","january"
"1096","after"
"1097","the"
"1098","conferees"
"1099","have"
"1100","been"
"1101","appointed"
"1102","but"
"1103","major"
"1104","concerns"
"1105","need"
"1106","to"
"1107","be"
"1108","resolved"
"1109","on"
"1110","the"
"1111","funding"
"1112","level"
"1113","mechanism"
"1114","and"
"1115","program"
"1116","issues"
"1117","one"
"1118","of"
"1119","the"
"1120","major"
"1121","program"
"1122","issues"
"1123","to"
"1124","be"
"1125","resolved"
"1126","in"
"1127","conference"
"1128","is"
"1129","how"
"1130","much"
"1131","discretion"
"1132","to"
"1133","give"
"1134","epa"
"1135","the"
"1136","house"
"1137","bill"
"1138","spells"
"1139","out"
"1140","in"
"1141","great"
"1142","detail"
"1143","what"
"1144","epa"
"1145","should"
"1146","do"
"1147","and"
"1148","when"
"1149","to"
"1150","do"
"1151","it"
"1152","where"
"1153","the"
"1154","senate"
"1155","bill"
"1156","provides"
"1157","more"
"1158","general"
"1159","guidance"
"1160","the"
"1161","superfund"
"1162","task"
"1163","group"
"1164","of"
"1165","cmas"
"1166","government"
"1167","relations"
"1168","committee"
"1169","will"
"1170","now"
"1171","focus"
"1172","its"
"1173","attention"
"1174","on"
"1175","the"
"1176","house"
"1177","and"
"1178","senate"
"1179","conferees"
"1180","a"
"1181","strategy"
"1182","will"
"1183","be"
"1184","developed"
"1185","and"
"1186","agressively"
"1187","implemented"
"1188","on"
"1189","the"
"1190","tax"
"1191","and"
"1192","program"
"1193","issues"
"1194","before"
"1195","congress"
"1196","adjourned"
"1197","for"
"1198","the"
"1199","year"
"1200","on"
"1201","december"
"1202","they"
"1203","made"
"1204","one"
"1205","last"
"1206","effort"
"1207","to"
"1208","provide"
"1209","funding"
"1210","for"
"1211","the"
"1212","superfund"
"1213","program"
"1214","on"
"1215","december"
"1216","the"
"1217","house"
"1218","and"
"1219","senate"
"1220","conference"
"1221","on"
"1222","budget"
"1223","reconciliation"
"1224","began"
"1225","to"
"1226","consider"
"1227","the"
"1228","superfund"
"1229","funding"
"1230","issues"
"1231","they"
"1232","agreed"
"1233","on"
"1234","a"
"1235","compromise"
"1236","of"
"1237","the"
"1238","senate"
"1239","funding"
"1240","mechanism"
"1241","freeze"
"1242","feedstocks"
"1243","and"
"1244","a"
"1245","broadbased"
"1246","tax"
"1247","and"
"1248","the"
"1249","house"
"1250","funding"
"1251","level"
"1252","of"
"1253","billion"
"1254","over"
"1255","five"
"1256","years"
"1257","but"
"1258","when"
"1259","the"
"1260","conference"
"1261","report"
"1262","went"
"1263","back"
"1264","to"
"1265","the"
"1266","house"
"1267","for"
"1268","approval"
"1269","represenative"
"1270","dan"
"1271","rostenkowski"
"1272","dil"
"1273","successfully"
"1274","moved"
"1275","to"
"1276","strike"
"1277","the"
"1278","superfund"
"1279","provisions"
"1280","because"
"1281","of"
"1282","the"
"1283","broadbased"
"1284","tax"
"1285","until"
"1286","congress"
"1287","ajoumed"
"1288","december"
"1289","without"
"1290","passing"
"1291","budget"
"1292","reconciliation"
"1293","the"
"1294","house"
"1295","continued"
"1296","to"
"1297","delete"
"1298","superfund"
"1299","and"
"1300","the"
"1301","senate"
"1302","kept"
"1303","insisting"
"1304","superfund"
"1305","be"
"1306","included"
"1307","this"
"1308","deadlock"
"1309","over"
"1310","the"
"1311","different"
"1312","funding"
"1313","approaches"
"1314","approved"
"1315","by"
"1316","the"
"1317","house"
"1318","and"
"1319","senate"
"1320","signals"
"1321","how"
"1322","difficult"
"1323","the"
"1324","funding"
"1325","issue"
"1326","will"
"1327","be"
"1328","to"
"1329","resolve"
"1330","in"
"1331","regulatory"
"1332","developments"
"1333","and"
"1334","response"
"1335","national"
"1336","priority"
"1337","list"
"1338","comments"
"1339","the"
"1340","emcs"
"1341","superfund"
"1342","implementation"
"1343","task"
"1344","group"
"1345","submitted"
"1346","comments"
"1347","to"
"1348","epa"
"1349","on"
"1350","proposed"
"1351","amendments"
"1352","to"
"1353","the"
"1354","national"
"1355","priority"
"1356","list"
"1357","the"
"1358","primary"
"1359","cma"
"1360","concern"
"1361","was"
"1362","epas"
"1363","retaining"
"1364","flexibility"
"1365","in"
"1366","requiring"
"1367","cleanups"
"1368","under"
"1369","superfund"
"1370","or"
"1371","rcra"
"1372","we"
"1373","indicated"
"1374","page"
"1375","cma"
"1376","that"
"1377","mandating"
"1378","that"
"1379","all"
"1380","cleanups"
"1381","be"
"1382","governed"
"1383","by"
"1384","one"
"1385","statute"
"1386","may"
"1387","be"
"1388","unduly"
"1389","rigid"
"1390","and"
"1391","in"
"1392","fact"
"1393","slow"
"1394","down"
"1395","the"
"1396","cleanup"
"1397","process"
"1398","policy"
"1399","development"
"1400","analytical"
"1401","and"
"1402","program"
"1403","activities"
"1404","national"
"1405","contingency"
"1406","plan"
"1407","litigation"
"1408","the"
"1409","emc"
"1410","authorized"
"1411","cma"
"1412","to"
"1413","intervene"
"1414","in"
"1415","litigation"
"1416","challenging"
"1417","epas"
"1418","revisions"
"1419","to"
"1420","the"
"1421","national"
"1422","contingency"
"1423","plan"
"1424","cmas"
"1425","concerns"
"1426","are"
"1427","epa"
"1428","including"
"1429","technology"
"1430","standards"
"1431","in"
"1432","addition"
"1433","to"
"1434","healthbased"
"1435","standards"
"1436","for"
"1437","purposes"
"1438","of"
"1439","determining"
"1440","what"
"1441","are"
"1442","relevant"
"1443","cleanup"
"1444","standards"
"1445","epa"
"1446","establishing"
"1447","costeffectiveness"
"1448","criteria"
"1449","inconsistent"
"1450","with"
"1451","the"
"1452","statute"
"1453","and"
"1454","epa"
"1455","incorporating"
"1456","other"
"1457","regulatory"
"1458","agency"
"1459","standards"
"1460","for"
"1461","purposes"
"1462","of"
"1463","defining"
"1464","the"
"1465","relevant"
"1466","cleanup"
"1467","standards"
"1468","that"
"1469","go"
"1470","beyond"
"1471","the"
"1472","statutes"
"1473","requirements"
"1474","communications"
"1475","nearly"
"1476","all"
"1477","of"
"1478","the"
"1479","news"
"1480","service"
"1481","divisions"
"1482","efforts"
"1483","and"
"1484","resources"
"1485","were"
"1486","dedicated"
"1487","to"
"1488","superfund"
"1489","during"
"1490","the"
"1491","october"
"1492","to"
"1493","december"
"1494","period"
"1495","briefings"
"1496","on"
"1497","superfund"
"1498","issues"
"1499","for"
"1500","key"
"1501","media"
"1502","continued"
"1503","during"
"1504","the"
"1505","period"
"1506","and"
"1507","were"
"1508","concentrated"
"1509","on"
"1510","washington"
"1511","correspondents"
"1512","for"
"1513","the"
"1514","following"
"1515","newspapers"
"1516","and"
"1517","news"
"1518","organizations"
"1519","associated"
"1520","press"
"1521","dow"
"1522","jones"
"1523","news"
"1524","service"
"1525","charleston"
"1526","wv"
"1527","daily"
"1528","mail"
"1529","ottaway"
"1530","news"
"1531","service"
"1532","detroit"
"1533","mich"
"1534","free"
"1535","press"
"1536","scrippshoward"
"1537","news"
"1538","services"
"1539","usa"
"1540","today"
"1541","wall"
"1542","street"
"1543","journal"
"1544","chicago"
"1545","tribune"
"1546","chicago"
"1547","suntimes"
"1548","congsional"
"1549","quarterly"
"1550","newhouse"
"1551","news"
"1552","service"
"1553","and"
"1554","gannett"
"1555","news"
"1556","service"
"1557","during"
"1558","the"
"1559","last"
"1560","eight"
"1561","months"
"1562","of"
"1563","cma"
"1564","officers"
"1565","membercompany"
"1566","representatives"
"1567","and"
"1568","association"
"1569","staff"
"1570","have"
"1571","participated"
"1572","in"
"1573","briefings"
"1574","on"
"1575","superfund"
"1576","issues"
"1577","in"
"1578","more"
"1579","than"
"1580","cities"
"1581","television"
"1582","and"
"1583","radio"
"1584","activity"
"1585","increased"
"1586","during"
"1587","the"
"1588","period"
"1589","on"
"1590","superfund"
"1591","issues"
"1592","especially"
"1593","during"
"1594","november"
"1595","and"
"1596","december"
"1597","cma"
"1598","made"
"1599","extensive"
"1600","use"
"1601","of"
"1602","its"
"1603","alternative"
"1604","tv"
"1605","network"
"1606","providing"
"1607","specially"
"1608","targeted"
"1609","newsfeeds"
"1610","to"
"1611","key"
"1612","congressional"
"1613","districts"
"1614","subjects"
"1615","covered"
"1616","in"
"1617","the"
"1618","newsfeeds"
"1619","included"
"1620","the"
"1621","economic"
"1622","impact"
"1623","of"
"1624","downey"
"1625","superfund"
"1626","funding"
"1627","proposal"
"1628","on"
"1629","chemical"
"1630","producers"
"1631","propriety"
"1632","of"
"1633","ways"
"1634","and"
"1635","means"
"1636","committee"
"1637","passed"
"1638","version"
"1639","of"
"1640","superfund"
"1641","funding"
"1642","and"
"1643","identification"
"1644","of"
"1645","industries"
"1646","which"
"1647","have"
"1648","contributed"
"1649","waste"
"1650","to"
"1651","superfund"
"1652","sites"
"1653","that"
"1654","pay"
"1655","no"
"1656","superfund"
"1657","taxes"
"1658","targeted"
"1659","tv"
"1660","newsfeeds"
"1661","were"
"1662","distributed"
"1663","in"
"1664","nearly"
"1665","key"
"1666","congressional"
"1667","districts"
"1668","usage"
"1669","depending"
"1670","on"
"1671","the"
"1672","subject"
"1673","ran"
"1674","between"
"1675","and"
"1676","market"
"1677","reach"
"1678","of"
"1679","the"
"1680","targeted"
"1681","newsfeeds"
"1682","ranged"
"1683","from"
"1684","million"
"1685","to"
"1686","million"
"1687","people"
"1688","radio"
"1689","newsfeeds"
"1690","were"
"1691","also"
"1692","produced"
"1693","on"
"1694","similar"
"1695","superfund"
"1696","issues"
"1697","during"
"1698","the"
"1699","period"
"1700","usage"
"1701","averaged"
"1702","nearly"
"1703","the"
"1704","department"
"1705","also"
"1706","assisted"
"1707","in"
"1708","preparation"
"1709","of"
"1710","written"
"1711","materials"
"1712","for"
"1713","the"
"1714","government"
"1715","relations"
"1716","staff"
"1717","for"
"1718","use"
"1719","during"
"1720","house"
"1721","superfund"
"1722","floor"
"1723","debates"
"1724","page"
"1725","cma"
"1726","immediately"
"1727","prior"
"1728","to"
"1729","the"
"1730","house"
"1731","vote"
"1732","on"
"1733","superfund"
"1734","the"
"1735","department"
"1736","prepared"
"1737","and"
"1738","placed"
"1739","a"
"1740","full"
"1741","page"
"1742","advertisement"
"1743","in"
"1744","the"
"1745","washington"
"1746","post"
"1747","urging"
"1748","members"
"1749","to"
"1750","vote"
"1751","no"
"1752","on"
"1753","the"
"1754","downey"
"1755","amendment"
"1756","epa"
"1757","is"
"1758","distributing"
"1759","cleaning"
"1760","up"
"1761","cmas"
"1762","waste"
"1763","site"
"1764","cleanup"
"1765","film"
"1766","to"
"1767","its"
"1768","regional"
"1769","offices"
"1770","for"
"1771","use"
"1772","in"
"1773","community"
"1774","relations"
"1775","programs"
"1776","the"
"1777","film"
"1778","has"
"1779","been"
"1780","distributed"
"1781","to"
"1782","more"
"1783","than"
"1784","television"
"1785","stations"
"1786","more"
"1787","than"
"1788","prints"
"1789","have"
"1790","been"
"1791","sold"
"1792","to"
"1793","cma"
"1794","member"
"1795","companies"
"1796","for"
"1797","use"
"1798","in"
"1799","community"
"1800","and"
"1801","employee"
"1802","relations"
"1803","programs"
"1804","cmas"
"1805","community"
"1806","information"
"1807","task"
"1808","group"
"1809","is"
"1810","launching"
"1811","a"
"1812","film"
"1813","distribution"
"1814","plan"
"1815","that"
"1816","includes"
"1817","cic"
"1818","involvement"
"1819","personal"
"1820","television"
"1821","contacts"
"1822","publicity"
"1823","national"
"1824","platforms"
"1825","for"
"1826","screening"
"1827","and"
"1828","promoting"
"1829","the"
"1830","film"
"1831","hazardous"
"1832","waste"
"1833","management"
"1834","rcra"
"1835","regulatory"
"1836","developments"
"1837","and"
"1838","response"
"1839","land"
"1840","ban"
"1841","prohibitions"
"1842","in"
"1843","early"
"1844","january"
"1845","epa"
"1846","will"
"1847","propose"
"1848","its"
"1849","first"
"1850","set"
"1851","of"
"1852","rules"
"1853","to"
"1854","prohibit"
"1855","the"
"1856","disposal"
"1857","of"
"1858","many"
"1859","hazardous"
"1860","wastes"
"1861","in"
"1862","or"
"1863","on"
"1864","the"
"1865","ground"
"1866","land"
"1867","disposal"
"1868","will"
"1869","be"
"1870","prohibited"
"1871","unless"
"1872","the"
"1873","level"
"1874","of"
"1875","of"
"1876","the"
"1877","hazardous"
"1878","constituents"
"1879","in"
"1880","the"
"1881","waste"
"1882","is"
"1883","less"
"1884","than"
"1885","the"
"1886","health"
"1887","based"
"1888","standard"
"1889","epa"
"1890","will"
"1891","establish"
"1892","for"
"1893","over"
"1894","hazardous"
"1895","constituents"
"1896","or"
"1897","the"
"1898","best"
"1899","available"
"1900","technology"
"1901","is"
"1902","used"
"1903","to"
"1904","treat"
"1905","the"
"1906","waste"
"1907","to"
"1908","reduce"
"1909","the"
"1910","hazards"
"1911","the"
"1912","rcra"
"1913","regulations"
"1914","task"
"1915","group"
"1916","will"
"1917","prepare"
"1918","comments"
"1919","on"
"1920","this"
"1921","important"
"1922","and"
"1923","lengthy"
"1924","new"
"1925","rule"
"1926","inorganic"
