"","dictionary"
"268","issued"
"269","cma"
"270","i"
"271","t"
"272","i"
"273","moreover"
"274","there"
"275","are"
"276","signs"
"277","that"
"278","the"
"279","delay"
"280","is"
"281","due"
"282","at"
"283","least"
"284","in"
"285","part"
"286","to"
"287","potential"
"288","conflicts"
"289","with"
"290","elements"
"291","of"
"292","another"
"293","major"
"294","presidential"
"295","program"
"296","the"
"297","energy"
"298","message"
"299","scheduled"
"300","to"
"301","be"
"302","delivered"
"303","by"
"304","the"
"305","president"
"306","april"
"307","the"
"308","close"
"309","interrelationship"
"310","and"
"311","tradeoffs"
"312","between"
"313","energy"
"314","and"
"315","environmental"
"316","concerns"
"317","are"
"318","well"
"319","recognized"
"320","as"
"321","is"
"322","the"
"323","political"
"324","volatility"
"325","of"
"326","each"
"327","factors"
"328","which"
"329","may"
"330","have"
"331","led"
"332","to"
"333","late"
"334","modifications"
"335","the"
"336","draft"
"337","environmental"
"338","message"
"339","written"
"340","for"
"341","the"
"342","president"
"343","by"
"344","ceq"
"345","centers"
"346","around"
"347","issues"
"348","oil"
"349","pollution"
"350","prevention"
"351","air"
"352","and"
"353","water"
"354","pollution"
"355","control"
"356","protection"
"357","of"
"358","life"
"359","and"
"360","health"
"361","resource"
"362","conservation"
"363","and"
"364","recovery"
"365","assessment"
"366","and"
"367","improvement"
"368","of"
"369","environmental"
"370","laws"
"371","energy"
"372","natural"
"373","resources"
"374","living"
"375","resources"
"376","global"
"377","environment"
"378","urban"
"379","environment"
"380","and"
"381","parks"
"382","recreation"
"383","and"
"384","wilderness"
"385","early"
"386","reports"
"387","on"
"388","the"
"389","initial"
"390","page"
"391","draft"
"392","indicated"
"393","that"
"394","it"
"395","offered"
"396","little"
"397","in"
"398","the"
"399","way"
"400","of"
"401","compromises"
"402","or"
"403","tradeoffs"
"404","in"
"405","the"
"406","interest"
"407","of"
"408","increased"
"409","energy"
"410","supply"
"411","the"
"412","energy"
"413","message"
"414","has"
"415","apparently"
"416","undergone"
"417","some"
"418","revision"
"419","in"
"420","recent"
"421","days"
"422","with"
"423","rumors"
"424","of"
"425","a"
"426","move"
"427","away"
"428","from"
"429","mandatory"
"430","acrosstheboard"
"431","efficiency"
"432","standards"
"433","for"
"434","industry"
"435","and"
"436","toward"
"437","efficiency"
"438","standards"
"439","for"
"440","industrial"
"441","equipment"
"442","by"
"443","working"
"444","with"
"445","the"
"446","manufacturers"
"447","regardless"
"448","it"
"449","is"
"450","certain"
"451","that"
"452","the"
"453","mandatory"
"454","approach"
"455","is"
"456","still"
"457","favored"
"458","by"
"459","some"
"460","vocal"
"461","and"
"462","influential"
"463","members"
"464","of"
"465","congress"
"466","and"
"467","that"
"468","voluntary"
"469","industrial"
"470","efficiency"
"471","programs"
"472","or"
"473","conservation"
"474","efforts"
"475","will"
"476","come"
"477","under"
"478","attack"
"479","the"
"480","carter"
"481","plan"
"482","is"
"483","also"
"484","expected"
"485","to"
"486","call"
"487","for"
"488","a"
"489","retrofit"
"490","program"
"491","to"
"492","weatherize"
"493","homes"
"494","performancebase"
"495","building"
"496","codes"
"497","for"
"498","new"
"499","building"
"500","types"
"501","and"
"502","energyefficiency"
"503","standards"
"504","for"
"505","large"
"506","appliances"
"507","other"
"508","possibilities"
"509","include"
"510","a"
"511","surtax"
"512","on"
"513","gasguzzling"
"514","vehicles"
"515","higher"
"516","fuel"
"517","economy"
"518","goals"
"519","for"
"520","new"
"521","cars"
"522","and"
"523","a"
"524","standby"
"525","increase"
"526","in"
"527","the"
"528","federal"
"529","gasoline"
"530","tax"
"531","petroleum"
"532","controls"
"533","will"
"534","probably"
"535","continue"
"536","and"
"537","vigorous"
"538","efforts"
"539","are"
"540","likely"
"541","to"
"542","reduce"
"543","the"
"544","use"
"545","of"
"546","natural"
"547","gas"
"548","as"
"549","a"
"550","fuel"
"551","mca"
"552","task"
"553","group"
"554","preparing"
"555","program"
"556","on"
"557","water"
"558","quality"
"559","legislation"
"560","looking"
"561","ahead"
"562","toward"
"563","future"
"564","opportunities"
"565","for"
"566","needed"
"567","amendment"
"568","of"
"569","the"
"570","federal"
"571","water"
"572","pollution"
"573","control"
"574","act"
"575","an"
"576","mca"
"577","task"
"578","group"
"579","has"
"580","developed"
"581","an"
"582","action"
"583","plan"
"584","which"
"585","will"
"586","soon"
"587","be"
"588","launched"
"589","this"
"590","program"
"591","is"
"592","the"
"593","work"
"594","of"
"595","the"
"596","mca"
"597","intercommittee"
"598","task"
"599","group"
"600","on"
"601","water"
"602","quality"
"603","legislation"
"604","which"
"605","is"
"606","chaired"
"607","by"
"608","sam"
"609","pickard"
"610","vice"
"611","president"
"612","of"
"613","monsanto"
"614","with"
"615","william"
"616","s"
"617","sneath"
"618","chairman"
"619","of"
"620","the"
"621","board"
"622","of"
"623","union"
"624","carbide"
"625","acting"
"626","as"
"627","senior"
"628","advisor"
"629","the"
"630","aim"
"631","is"
"632","to"
"633","marshal"
"634","the"
"635","communications"
"636","skills"
"637","local"
"638","impact"
"639","and"
"640","pertinent"
"641","data"
"642","of"
"643","the"
"644","chemical"
"645","industry"
"646","so"
"647","as"
"648","to"
"649","present"
"650","a"
"651","compelling"
"652","case"
"653","to"
"654","the"
"655","congress"
"656","when"
"657","major"
"658","water"
"659","quality"
"660","legislation"
"661","is"
"662","next"
"663","concma"
"664","j"
"665","t"
"666","sidered"
"667","no"
"668","dates"
"669","are"
"670","presently"
"671","set"
"672","for"
"673","congressional"
"674","review"
"675","but"
"676","we"
"677","are"
"678","moving"
"679","aggressively"
"680","now"
"681","both"
"682","to"
"683","insure"
"684","our"
"685","preparedness"
"686","and"
"687","to"
"688","add"
"689","impetus"
"690","to"
"691","the"
"692","amending"
"693","effort"
"694","itself"
"695","i"
"696","the"
"697","focal"
"698","point"
"699","of"
"700","the"
"701","task"
"702","groups"
"703","work"
"704","is"
"705","this"
"706","there"
"707","is"
"708","a"
"709","need"
"710","to"
"711","evaluate"
"712","current"
"713","and"
"714","projected"
"715","accomplishments"
"716","in"
"717","cleaning"
"718","up"
"719","the"
"720","nations"
"721","waters"
"722","before"
"723","moving"
"724","on"
"725","to"
"726","the"
"727","requirement"
"728","for"
"729","installation"
"730","of"
"731","best"
"732","available"
"733","technology"
"734","controls"
"735","we"
"736","believe"
"737","and"
"738","will"
"739","argue"
"740","that"
"741","once"
"742","the"
"743","standards"
"744","best"
"745","practicable"
"746","technology"
"747","are"
"748","met"
"749","by"
"750","all"
"751","sectors"
"752","it"
"753","may"
"754","not"
"755","be"
"756","in"
"757","the"
"758","national"
"759","interest"
"760","to"
"761","proceed"
"762","to"
"763","the"
"764","technologybased"
"765","standards"
"766","in"
"767","all"
"768","cases"
"769","t"
"770","and"
"771","so"
"772","the"
"773","multifaceted"
"774","action"
"775","program"
"776","being"
"777","readied"
"778","places"
"779","its"
"780","stress"
"781","on"
"782","our"
"783","industrys"
"784","commitment"
"785","to"
"786","achieving"
"787","fishable"
"788","swimmable"
"789","waters"
"790","by"
"791","and"
"792","fishable"
"793","swimmable"
"794","waters"
"795","is"
"796","the"
"797","stated"
"798","goal"
"799","of"
"800","the"
"801","federal"
"802","water"
"803","pollution"
"804","control"
"805","act"
"806","pl"
"807","i"
"808","i"
"809","i"
"810","i"
"811","i"
"812","the"
"813","active"
"814","program"
"815","of"
"816","communications"
"817","preparation"
"818","and"
"819","datacollection"
"820","drafted"
"821","by"
"822","our"
"823","task"
"824","group"
"825","will"
"826","be"
"827","set"
"828","in"
"829","motion"
"830","this"
"831","month"
"832","by"
"833","a"
"834","letter"
"835","from"
"836","mr"
"837","driver"
"838","to"
"839","the"
"840","executive"
"841","contacts"
"842","of"
"843","mca"
"844","member"
"845","companies"
"846","here"
"847","is"
"848","its"
"849","outline"
"850","it"
"851","encourages"
"852","active"
"853","participation"
"854","of"
"855","ceos"
"856","middlemanagers"
"857","and"
"858","employees"
"859","by"
"860","providing"
"861","readytouse"
"862","inform­"
"863","ation"
"864","speech"
"865","material"
"866","articles"
"867","for"
"868","publications"
"869","data"
"870","analyses"
"871","etc"
"872","it"
"873","encourages"
"874","development"
"875","of"
"876","specific"
"877","local"
"878","data"
"879","by"
"880","each"
"881","company"
"882","perhaps"
"883","even"
"884","at"
"885","each"
"886","location"
"887","which"
"888","will"
"889","be"
"890","readily"
"891","compiled"
"892","readily"
"893","understandable"
"894","and"
"895","readily"
"896","applied"
"897","to"
"898","our"
"899","basic"
"900","arguments"
"901","it"
"902","encourages"
"903","dialogue"
"904","with"
"905","a"
"906","broad"
"907","range"
"908","of"
"909","constituencies"
"910","and"
"911","publics"
"912","including"
"913","congressmen"
"914","local"
"915","communities"
"916","public"
"917","interest"
"918","groups"
"919","labor"
"920","the"
"921","media"
"922","and"
"923","others"
"924","i"
"925","i"
"926","j"
"927","while"
"928","not"
"929","acertainty"
"930","we"
"931","believe"
"932","there"
"933","is"
"934","a"
"935","possibility"
"936","for"
"937","constructive"
"938","amendment"
"939","of"
"940","the"
"941","federal"
"942","water"
"943","pollution"
"944","control"
"945","act"
"946","during"
"947","the"
"948","th"
"949","congress"
"950","if"
"951","we"
"952","are"
"953","to"
"954","have"
"955","a"
"956","reasonable"
"957","opportunity"
"958","i"
"959","to"
"960","achieve"
"961","a"
"962","measure"
"963","of"
"964","midcourse"
"965","correction"
"966","it"
"967","is"
"968","essential"
"969","that"
"970","i"
"971","all"
"972","member"
"973","companies"
"974","respond"
"975","vigorously"
"976","taxes"
"977","and"
"978","the"
"979","economic"
"980","stimulus"
"981","i"
"982","on"
"983","monday"
"984","march"
"985","the"
"986","senate"
"987","finance"
"988","committee"
"989","filed"
"990","the"
"991","i"
"992","report"
"993","on"
"994","its"
"995","version"
"996","of"
"997","the"
"998","taxation"
"999","aspects"
"1000","of"
"1001","president"
"1002","carters"
"1003","economic"
"1004","stimulus"
"1005","program"
"1006","h"
"1007","r"
"1008","the"
"1009","tax"
"1010","reduction"
"1011","and"
"1012","simplificma"
"1013","cation"
"1014","act"
"1015","of"
"1016","there"
"1017","is"
"1018","uneasiness"
"1019","about"
"1020","the"
"1021","vote"
"1022","count"
"1023","how­"
"1024","ever"
"1025","and"
"1026","the"
"1027","senate"
"1028","leadership"
"1029","deferred"
"1030","floor"
"1031","consideration"
"1032","until"
"1033","after"
"1034","easter"
"1035","recess"
"1036","the"
"1037","key"
"1038","question"
"1039","appears"
"1040","to"
"1041","be"
"1042","the"
"1043","tax"
"1044","rebate"
"1045","but"
"1046","an"
"1047","additional"
"1048","complication"
"1049","is"
"1050","the"
"1051","apparent"
"1052","backlash"
"1053","among"
"1054","democratic"
"1055","members"
"1056","who"
"1057","resent"
"1058","mr"
"1059","carters"
"1060","recent"
"1061","cuts"
"1062","in"
"1063","state"
"1064","water"
"1065","projects"
"1066","insofar"
"1067","as"
"1068","industry"
"1069","is"
"1070","concerned"
"1071","the"
"1072","major"
"1073","differences"
"1074","between"
"1075","house"
"1076","and"
"1077","senate"
"1078","bills"
"1079","thus"
"1080","far"
"1081","are"
"1082","in"
"1083","the"
"1084","tax"
"1085","incentives"
"1086","area"
"1087","the"
"1088","house"
"1089","version"
"1090","provides"
"1091","only"
"1092","for"
"1093","a"
"1094","new"
"1095","jobs"
"1096","credit"
"1097","of"
"1098","for"
"1099","each"
"1100","new"
"1101","employee"
"1102","with"
"1103","a"
"1104","ceiling"
"1105","of"
"1106","credit"
"1107","for"
"1108","each"
"1109","company"
"1110","the"
"1111","senate"
"1112","version"
"1113","gives"
"1114","companies"
"1115","an"
"1116","option"
"1117","to"
"1118","take"
"1119","a"
"1120","new"
"1121","jobs"
"1122","credit"
"1123","somewhat"
"1124","similar"
"1125","to"
"1126","the"
"1127","one"
"1128","in"
"1129","the"
"1130","house"
"1131","bill"
"1132","or"
"1133","to"
"1134","choose"
"1135","the"
"1136","investment"
"1137","tax"
"1138","credit"
"1139","increased"
"1140","from"
"1141","to"
"1142","the"
"1143","option"
"1144","was"
"1145","contained"
"1146","in"
"1147","the"
"1148","original"
"1149","administration"
"1150","proposal"
"1151","a"
"1152","major"
"1153","floor"
"1154","fight"
"1155","is"
"1156","of"
"1157","course"
"1158","expected"
"1159","on"
"1160","the"
"1161","tax"
"1162","rebate"
"1163","but"
"1164","another"
"1165","key"
"1166","question"
"1167","will"
"1168","be"
"1169","senator"
"1170","javits"
"1171","expected"
"1172","amendment"
"1173","to"
"1174","substitute"
"1175","a"
"1176","permanent"
"1177","reduction"
"1178","in"
"1179","personal"
"1180","income"
"1181","taxes"
"1182","for"
"1183","the"
"1184","rebate"
"1185","this"
"1186","approach"
"1187","should"
"1188","receive"
"1189","solid"
"1190","support"
"1191","from"
"1192","the"
"1193","senate"
"1194","republicans"
"1195","but"
"1196","it"
"1197","is"
"1198","doubtful"
"1199","that"
"1200","enough"
"1201","democrats"
"1202","will"
"1203","join"
"1204","in"
"1205","mr"
"1206","carter"
"1207","has"
"1208","hinted"
"1209","a"
"1210","veto"
"1211","of"
"1212","any"
"1213","bill"
"1214","containing"
"1215","a"
"1216","tax"
"1217","reduction"
"1218","because"
"1219","the"
"1220","administration"
"1221","considers"
"1222","that"
"1223","a"
"1224","central"
"1225","part"
"1226","of"
"1227","its"
"1228","reform"
"1229","package"
"1230","expected"
"1231","this"
"1232","fall"
"1233","conservative"
"1234","democrats"
"1235","may"
"1236","sponsor"
"1237","an"
"1238","amendment"
"1239","to"
"1240","delete"
"1241","the"
"1242","rebate"
"1243","without"
"1244","substituting"
"1245","any"
"1246","permanent"
"1247","tax"
"1248","reduction"
"1249","another"
"1250","floor"
"1251","amendment"
"1252","fight"
"1253","could"
"1254","arise"
"1255","over"
"1256","a"
"1257","bill"
"1258","intro­"
"1259","duced"
"1260","by"
"1261","senator"
"1262","frank"
"1263","church"
"1264","s"
"1265","which"
"1266","would"
"1267","terminate"
"1268","the"
"1269","deferral"
"1270","of"
"1271","taxation"
"1272","of"
"1273","foreign"
"1274","source"
"1275","income"
"1276","there"
"1277","is"
"1278","a"
"1279","good"
"1280","possiblity"
"1281","that"
"1282","he"
"1283","may"
"1284","propose"
"1285","the"
"1286","substance"
"1287","of"
"1288","this"
"1289","bill"
"1290","as"
"1291","an"
"1292","amendment"
"1293","to"
"1294","the"
"1295","tax"
"1296","reduction"
"1297","and"
"1298","simplification"
"1299","act"
"1300","during"
"1301","floor"
"1302","consideration"
"1303","if"
"1304","senator"
"1305","church"
"1306","does"
"1307","introduce"
"1308","his"
"1309","deferral"
"1310","amendment"
"1311","there"
"1312","is"
"1313","a"
"1314","real"
"1315","danger"
"1316","that"
"1317","it"
"1318","may"
"1319","carry"
"1320","last"
"1321","year"
"1322","a"
"1323","similar"
"1324","amendment"
"1325","was"
"1326","defeated"
"1327","by"
"1328","the"
"1329","margin"
"1330","of"
"1331","a"
"1332","single"
"1333","vote"
"1334","since"
"1335","the"
"1336","house"
"1337","defeated"
"1338","the"
"1339","common"
"1340","situs"
"1341","picketing"
"1342","bill"
"1343","many"
"1344","senators"
"1345","as"
"1346","well"
"1347","as"
"1348","representatives"
"1349","are"
"1350","anxious"
"1351","for"
"1352","an"
"1353","opportunity"
"1354","to"
"1355","cast"
"1356","a"
"1357","prolabor"
"1358","vote"
"1359","labor"
"1360","is"
"1361","on"
"1362","record"
"1363","opposing"
"1364","the"
"1365","deferral"
"1366","concept"
"1367","contending"
"1368","it"
"1369","encourages"
"1370","the"
"1371","export"
"1372","of"
"1373","jobs"
"1374","and"
"1375","so"
"1376","the"
"1377","church"
"1378","amendment"
"1379","might"
"1380","furnish"
"1381","senators"
"1382","an"
"1383","opportunity"
"1384","to"
"1385","mend"
"1386","their"
"1387","labor"
"1388","fences"
"1389","we"
"1390","have"
"1391","alerted"
"1392","the"
"1393","members"
"1394","of"
"1395","our"
"1396","government"
"1397","relations"
"1398","and"
"1399","tax"
"1400","policy"
"1401","committees"
"1402","asking"
"1403","that"
"1404","they"
"1405","urge"
"1406","senators"
"1407","with"
"1408","whom"
"1409","they"
"1410","have"
"1411","a"
"1412","constituent"
"1413","relationship"
"1414","to"
"1415","vote"
"1416","against"
"1417","such"
"1418","an"
"1419","amendment"
"1420","cma"
"1421","status"
"1422","of"
"1423","the"
"1424","arab"
"1425","boycott"
"1426","situation"
"1427","there"
"1428","are"
"1429","two"
"1430","important"
"1431","areas"
"1432","of"
"1433","activity"
"1434","with"
"1435","respect"
"1436","to"
"1437","the"
"1438","arab"
"1439","boycott"
"1440","situation"
"1441","the"
"1442","first"
"1443","being"
"1444","in"
"1445","existing"
"1446","tax"
"1447","law"
"1448","under"
"1449","the"
"1450","tax"
"1451","reform"
"1452","act"
"1453","of"
"1454","the"
"1455","socalled"
"1456","ribicoff"
"1457","amendment"
"1458","denied"
"1459","various"
"1460","tax"
"1461","benefits"
"1462","to"
"1463","companies"
"1464","participating"
"1465","in"
"1466","or"
"1467","cooperating"
"1468","with"
"1469","an"
"1470","international"
"1471","boycott"
"1472","the"
"1473","treasury"
"1474","depart­"
"1475","ment"
"1476","has"
"1477","subsequently"
"1478","issued"
"1479","two"
"1480","sets"
"1481","of"
"1482","guidelines"
"1483","relating"
"1484","to"
"1485","the"
"1486","boycott"
"1487","provisions"
"1488","of"
"1489","the"
"1490","ct"
"1491","our"
"1492","tax"
"1493","policy"
"1494","committee"
"1495","has"
"1496","studied"
"1497","these"
"1498","guidelines"
"1499","and"
"1500","is"
"1501","of"
"1502","the"
"1503","opinion"
"1504","that"
"1505","both"
"1506","the"
"1507","boycott"
"1508","provisions"
"1509","of"
"1510","the"
"1511","tax"
"1512","reform"
"1513","act"
"1514","and"
"1515","the"
"1516","guidelines"
"1517","themselves"
"1518","need"
"1519","further"
"1520","clarification"
"1521","we"
"1522","have"
"1523","therefore"
"1524","arranged"
"1525","for"
"1526","a"
"1527","meeting"
"1528","april"
"1529","with"
"1530","treasury"
"1531","officials"
"1532","to"
"1533","discuss"
"1534","the"
"1535","problem"
"1536","on"
"1537","april"
"1538","irs"
"1539","is"
"1540","holding"
"1541","a"
"1542","public"
"1543","hearing"
"1544","on"
"1545","the"
"1546","guidelines"
"1547","we"
"1548","expect"
"1549","either"
"1550","to"
"1551","request"
"1552","to"
"1553","testify"
"1554","or"
"1555","to"
"1556","submit"
"1557","a"
"1558","statement"
"1559","at"
"1560","that"
"1561","hearing"
"1562","and"
"1563","will"
"1564","determine"
"1565","which"
"1566","approach"
"1567","to"
"1568","take"
"1569","after"
"1570","our"
"1571","meeting"
"1572","with"
"1573","treasury"
"1574","the"
"1575","second"
"1576","area"
"1577","in"
"1578","which"
"1579","the"
"1580","arab"
"1581","boycott"
"1582","question"
"1583","is"
"1584","being"
"1585","discussed"
"1586","is"
"1587","in"
"1588","pending"
"1589","amendments"
"1590","to"
"1591","the"
"1592","export"
"1593","administration"
"1594","act"
"1595","the"
"1596","house"
"1597","international"
"1598","relations"
"1599","committee"
"1600","and"
"1601","the"
"1602","senate"
"1603","banking"
"1604","committee"
"1605","have"
"1606","both"
"1607","reported"
"1608","bills"
"1609","amending"
"1610","the"
"1611","export"
"1612","administration"
"1613","act"
"1614","to"
"1615","prohibit"
"1616","u"
"1617","s"
"1618","companies"
"1619","from"
"1620","participating"
"1621","in"
"1622","foreign"
"1623","boycotts"
"1624","the"
"1625","senate"
"1626","banking"
"1627","committee"
"1628","ordered"
"1629","s"
"1630","reported"
"1631","on"
"1632","april"
"1633","and"
"1634","expects"
"1635","to"
"1636","bring"
"1637","it"
"1638","to"
"1639","the"
"1640","floor"
"1641","soon"
"1642","after"
"1643","the"
"1644","easter"
"1645","recess"
"1646","the"
"1647","house"
"1648","international"
"1649","relations"
"1650","committee"
"1651","reported"
"1652","a"
"1653","clean"
"1654","bill"
"1655","hr"
"1656","on"
"1657","april"
"1658","and"
"1659","will"
"1660","request"
"1661","a"
"1662","rule"
"1663","on"
"1664","april"
"1665","house"
"1666","floor"
"1667","consideration"
"1668","is"
"1669","expected"
"1670","soon"
"1671","thereafter"
"1672","though"
"1673","similar"
"1674","the"
"1675","antiboycott"
"1676","provisions"
"1677","of"
"1678","the"
"1679","house"
"1680","and"
"1681","senate"
"1682","bills"
"1683","have"
"1684","some"
"1685","differences"
"1686","the"
"1687","senatebill"
"1688","would"
"1689","provide"
"1690","an"
"1691","exception"
"1692","for"
"1693","u"
"1694","s"
"1695","firms"
"1696","operating"
"1697","in"
"1698","boycotting"
"1699","countries"
"1700","allowing"
"1701","them"
"1702","to"
"1703","comply"
"1704","with"
"1705","local"
"1706","law"
"1707","with"
"1708","respect"
"1709","to"
"1710","activities"
"1711","exclusively"
"1712","within"
"1713","those"
"1714","countries"
"1715","the"
"1716","house"
"1717","bill"
"1718","contains"
"1719","no"
"1720","such"
"1721","provision"
"1722","the"
"1723","house"
"1724","bill"
"1725","will"
"1726","allow"
"1727","u"
"1728","s"
"1729","persons"
"1730","to"
"1731","comply"
"1732","with"
"1733","a"
"1734","boycotters"
"1735","designation"
"1736","of"
"1737","a"
"1738","u"
"1739","s"
"1740","transaction"
"1741","provided"
"1742","that"
"1743","this"
"1744","exception"
"1745","would"
"1746","not"
"1747","apply"
"1748","in"
"1749","cases"
"1750","where"
"1751","the"
"1752","u"
"1753","s"
"1754","firm"
"1755","has"
"1756","actual"
"1757","knowledge"
"1758","that"
"1759","the"
"1760","sole"
"1761","purpose"
"1762","of"
"1763","the"
"1764","designation"
"1765","is"
"1766","to"
"1767","implement"
"1768","the"
"1769","boycott"
"1770","the"
"1771","senate"
"1772","provision"
"1773","on"
"1774","unilateral"
"1775","selection"
"1776","contains"
"1777","no"
"1778","such"
"1779","limitation"
"1780","cma"
"1781","the"
"1782","carter"
"1783","government"
"1784","reorganization"
"1785","plan"
"1786","on"
"1787","april"
"1788","president"
"1789","carter"
"1790","signed"
"1791","into"
"1792","public"
"1793","law"
"1794","a"
"1795","major"
"1796","government"
"1797","reorganization"
"1798","bill"
"1799","thus"
"1800","moving"
"1801","toward"
"1802","fullfillment"
"1803","of"
"1804","a"
"1805","principal"
"1806","campaign"
"1807","promise"
"1808","reorganization"
"1809","of"
"1810","the"
"1811","sprawling"
"1812","and"
"1813","overlapping"
"1814","federal"
"1815","bureaucracy"
"1816","every"
"1817","president"
"1818","since"
"1819","hoover"
"1820","has"
"1821","had"
"1822","reorganization"
"1823","authority"
"1824","but"
"1825","the"
"1826","law"
"1827","was"
"1828","allowed"
"1829","to"
"1830","expire"
"1831","on"
"1832","april"
"1833","because"
"1834","of"
"1835","the"
"1836","watergate"
"1837","controversy"
"1838","and"
"1839","congressional"
"1840","displeasure"
"1841","over"
"1842","what"
"1843","it"
"1844","considered"
"1845","usurpation"
"1846","of"
"1847","power"
"1848","by"
"1849","the"
"1850","executive"
"1851","branch"
"1852","during"
"1853","hearings"
"1854","in"
"1855","the"
"1856","house"
"1857","government"
"1858","operations"
"1859","committee"
"1860","chairman"
"1861","jack"
"1862","brooks"
"1863","dtx"
"1864","was"
"1865","adamantly"
"1866","opposed"
"1867","to"
"1868","giving"
"1869","the"
"1870","president"
"1871","this"
"1872","power"
"1873","without"
"1874","a"
"1875","tight"
"1876","congressional"
"1877","leash"
"1878","he"
"1879","wanted"
"1880","a"
"1881","bill"
"1882","which"
"1883","would"
"1884","require"
"1885","congressional"
"1886","approval"
"1887","of"
"1888","any"
"1889","proposed"
"1890","reorganization"
"1891","plan"
"1892","brooks"
"1893","claimed"
"1894","the"
"1895","legislative"
"1896","veto"
"1897","approach"
"1898","was"
"1899","unconstitutional"
"1900","the"
"1901","president"
"1902","has"
"1903","veto"
"1904","power"
"1905","congress"
"1906","the"
"1907","power"
"1908","to"
"1909","override"
"1910","president"
"1911","carter"
"1912","however"
"1913","succeeded"
"1914","in"
"1915","convincing"
"1916","government"
"1917","operations"
"1918","committee"
"1919","members"
"1920","of"
"1921","the"
"1922","need"
"1923","for"
"1924","reorganization"
"1925","powers"
"1926","much"
"1927","the"
"1928","same"
"1929","as"
"1930","those"
"1931","held"
"1932","by"
"1933","preceding"
"1934","presidents"
"1935","brooks"
"1936","was"
"1937","forced"
"1938","to"
"1939","relent"
"1940","and"
"1941","the"
"1942","house"
"1943","eventually"
"1944","passed"
"1945","the"
"1946","bill"
"1947","on"
"1948","march"
"1949","by"
"1950","a"
"1951","vote"
"1952","of"
"1953","the"
"1954","senate"
"1955","had"
"1956","no"
"1957","problem"
