"","dictionary"
"415","compensation"
"416","in"
"417","this"
"418","report"
"419","the"
"420","task"
"421","group"
"422","has"
"423","defined"
"424","advocacy"
"425","alternatives"
"426","for"
"427","waste"
"428","site"
"429","compensation"
"430","that"
"431","might"
"432","be"
"433","appropriate"
"434","for"
"435","several"
"436","possible"
"437","outcomes"
"438","of"
"439","the"
"440","study"
"441","of"
"442","the"
"443","health"
"444","effects"
"445","associated"
"446","with"
"447","waste"
"448","sites"
"449","being"
"450","done"
"451","by"
"452","the"
"453","universities"
"454","associated"
"455","for"
"456","research"
"457","and"
"458","education"
"459","in"
"460","pathology"
"461","uarep"
"462","the"
"463","task"
"464","group"
"465","has"
"466","also"
"467","prepared"
"468","a"
"469","brief"
"470","summary"
"471","on"
"472","workplace"
"473","disease"
"474","compensation"
"475","that"
"476","includes"
"477","advocacy"
"478","concepts"
"479","still"
"480","under"
"481","review"
"482","this"
"483","report"
"484","has"
"485","three"
"486","sections"
"487","o"
"488","section"
"489","i"
"490","status"
"491","of"
"492","public"
"493","compensation"
"494","legislation"
"495","provides"
"496","a"
"497","brief"
"498","update"
"499","of"
"500","federal"
"501","and"
"502","state"
"503","legislative"
"504","initiatives"
"505","in"
"506","public"
"507","compensation"
"508","o"
"509","section"
"510","ii"
"511","compensation"
"512","for"
"513","waste"
"514","site"
"515","injuries"
"516","outlines"
"517","advocacy"
"518","alternatives"
"519","that"
"520","might"
"521","be"
"522","appropriate"
"523","for"
"524","various"
"525","uarep"
"526","study"
"527","scenarios"
"528","o"
"529","section"
"530","iii"
"531","workplace"
"532","disease"
"533","compensation"
"534","includes"
"535","brief"
"536","background"
"537","information"
"538","on"
"539","the"
"540","subject"
"541","a"
"542","description"
"543","of"
"544","other"
"545","advocacy"
"546","groups"
"547","activity"
"548","in"
"549","the"
"550","issue"
"551","and"
"552","a"
"553","list"
"554","of"
"555","options"
"556","that"
"557","the"
"558","task"
"559","group"
"560","is"
"561","still"
"562","reviewing"
"563","by"
"564","way"
"565","of"
"566","an"
"567","additional"
"568","update"
"569","the"
"570","uarep"
"571","study"
"572","is"
"573","on"
"574","schedule"
"575","and"
"576","under"
"577","budget"
"578","uarep"
"579","has"
"580","adopted"
"581","management"
"582","practices"
"583","that"
"584","enable"
"585","the"
"586","study"
"587","to"
"588","stay"
"589","on"
"590","track"
"591","the"
"592","uarep"
"593","executive"
"594","science"
"595","panel"
"596","met"
"597","on"
"598","may"
"599","and"
"600","to"
"601","assemble"
"602","the"
"603","separate"
"604","chapters"
"605","of"
"606","the"
"607","study"
"608","into"
"609","an"
"610","initial"
"611","draft"
"612","this"
"613","draft"
"614","was"
"615","then"
"616","reworked"
"617","into"
"618","a"
"619","review"
"620","draft"
"621","at"
"622","the"
"623","end"
"624","of"
"625","may"
"626","because"
"627","the"
"628","terms"
"629","of"
"630","the"
"631","contract"
"632","guarantee"
"633","uareps"
"634","complete"
"635","independence"
"636","cka"
"637","has"
"638","no"
"639","knowledge"
"640","of"
"641","the"
"642","drafts"
"643","substantive"
"644","content"
"645","the"
"646","board"
"647","of"
"648","sponsors"
"649","has"
"650","suggested"
"651","that"
"652","uarep"
"653","conduct"
"654","a"
"655","peer"
"656","review"
"657","of"
"658","the"
"659","draft"
"660","document"
"661","before"
"662","its"
"663","release"
"664","for"
"665","general"
"666","public"
"667","comment"
"668","a"
"669","peer"
"670","review"
"671","would"
"672","take"
"673","to"
"674","weeks"
"675","and"
"676","would"
"677","move"
"678","the"
"679","documents"
"680","public"
"681","release"
"682","to"
"683","late"
"684","july"
"685","or"
"686","early"
"687","august"
"688","a"
"689","work"
"690","group"
"691","of"
"692","company"
"693","representatives"
"694","and"
"695","cma"
"696","staff"
"697","are"
"698","preparing"
"699","a"
"700","communications"
"701","program"
"702","to"
"703","discuss"
"704","the"
"705","uarep"
"706","study"
"707","results"
"708","cma"
"709","t"
"710","i"
"711","j"
"712","i"
"713","status"
"714","of"
"715","public"
"716","compensation"
"717","legislation"
"718","rep"
"719","florios"
"720","new"
"721","superfund"
"722","reauthorization"
"723","bill"
"724","hr"
"725","on"
"726","may"
"727","congressman"
"728","florio"
"729","introduced"
"730","a"
"731","new"
"732","compromise"
"733","superfund"
"734","bill"
"735","this"
"736","staff"
"737","product"
"738","of"
"739","rep"
"740","florio"
"741","dingell"
"742","and"
"743","other"
"744","key"
"745","members"
"746","was"
"747","prepared"
"748","after"
"749","the"
"750","house"
"751","commerce"
"752","transportation"
"753","and"
"754","tourism"
"755","subcommittee"
"756","voted"
"757","to"
"758","reject"
"759","the"
"760","original"
"761","florio"
"762","bill"
"763","of"
"764","february"
"765","hr"
"766","hearings"
"767","on"
"768","the"
"769","bill"
"770","have"
"771","not"
"772","been"
"773","held"
"774","but"
"775","ve"
"776","expect"
"777","markup"
"778","to"
"779","take"
"780","place"
"781","on"
"782","may"
"783","the"
"784","bill"
"785","will"
"786","then"
"787","begin"
"788","moving"
"789","through"
"790","the"
"791","house"
"792","for"
"793","action"
"794","this"
"795","year"
"796","because"
"797","of"
"798","compromises"
"799","made"
"800","by"
"801","key"
"802","congressional"
"803","members"
"804","and"
"805","its"
"806","broadbased"
"807","sponsorship"
"808","the"
"809","bill"
"810","does"
"811","not"
"812","create"
"813","an"
"814","administrative"
"815","scheme"
"816","or"
"817","provide"
"818","funding"
"819","for"
"820","personal"
"821","injury"
"822","claims"
"823","there"
"824","are"
"825","no"
"826","shifting"
"827","burdens"
"828","of"
"829","proof"
"830","for"
"831","proving"
"832","causation"
"833","the"
"834","bill"
"835","would"
"836","create"
"837","a"
"838","new"
"839","federal"
"840","cause"
"841","of"
"842","action"
"843","however"
"844","allowing"
"845","persons"
"846","alleging"
"847","injury"
"848","from"
"849","waste"
"850","sites"
"851","to"
"852","bring"
"853","a"
"854","tort"
"855","suit"
"856","in"
"857","federal"
"858","court"
"859","liability"
"860","under"
"861","the"
"862","bill"
"863","is"
"864","strict"
"865","joint"
"866","and"
"867","several"
"868","with"
"869","provisions"
"870","allowing"
"871","courts"
"872","to"
"873","apportion"
"874","damages"
"875","and"
"876","defendants"
"877","to"
"878","show"
"879","that"
"880","responsibility"
"881","for"
"882","damages"
"883","was"
"884","divisible"
"885","despite"
"886","the"
"887","strict"
"888","joint"
"889","and"
"890","several"
"891","liability"
"892","provisions"
"893","in"
"894","the"
"895","bill"
"896","some"
"897","congressmen"
"898","and"
"899","advocacy"
"900","groups"
"901","are"
"902","reluctant"
"903","to"
"904","support"
"905","this"
"906","portion"
"907","of"
"908","the"
"909","bill"
"910","because"
"911","the"
"912","administrative"
"913","fund"
"914","concept"
"915","has"
"916","been"
"917","deleted"
"918","politically"
"919","they"
"920","believe"
"921","the"
"922","federal"
"923","cause"
"924","of"
"925","action"
"926","giving"
"927","victims"
"928","injured"
"929","by"
"930","waste"
"931","site"
"932","substances"
"933","a"
"934","viable"
"935","federal"
"936","avenue"
"937","of"
"938","redress"
"939","would"
"940","weaken"
"941","the"
"942","case"
"943","for"
"944","an"
"945","administrative"
"946","fund"
"947","the"
"948","bill"
"949","itself"
"950","is"
"951","a"
"952","recent"
"953","development"
"954","and"
"955","deserves"
"956","further"
"957","study"
"958","i"
"959","j"
"960","i"
"961","j"
"962","i"
"963","i"
"964","j"
"965","i"
"966","j"
"967","i"
"968","senate"
"969","hearings"
"970","on"
"971","superfund"
"972","reauthorization"
"973","on"
"974","may"
"975","mr"
"976","edwin"
"977","c"
"978","holmer"
"979","testified"
"980","on"
"981","behalf"
"982","of"
"983","cma"
"984","on"
"985","various"
"986","superfund"
"987","reauthorization"
"988","issues"
"989","including"
"990","public"
"991","compensation"
"992","cmas"
"993","testimony"
"994","which"
"995","paralleled"
"996","comments"
"997","made"
"998","in"
"999","the"
"1000","past"
"1001","called"
"1002","for"
"1003","separating"
"1004","the"
"1005","compensation"
"1006","issue"
"1007","from"
"1008","waste"
"1009","site"
"1010","cleanup"
"1011","and"
"1012","for"
"1013","obtaining"
"1014","more"
"1015","scientific"
"1016","information"
"1017","on"
"1018","possible"
"1019","waste"
"1020","site"
"1021","disease"
"1022","relationships"
"1023","j"
"1024","j"
"1025","although"
"1026","no"
"1027","companion"
"1028","bill"
"1029","to"
"1030","mr"
"1031","florios"
"1032","hr"
"1033","has"
"1034","been"
"1035","introduced"
"1036","in"
"1037","the"
"1038","senate"
"1039","sen"
"1040","staffords"
"1041","committee"
"1042","on"
"1043","environment"
"1044","and"
"1045","public"
"1046","works"
"1047","asked"
"1048","cma"
"1049","to"
"1050","address"
"1051","public"
"1052","compensation"
"1053","issues"
"1054","similar"
"1055","to"
"1056","those"
"1057","raised"
"1058","by"
"1059","rep"
"1060","florios"
"1061","its"
"1062","unclear"
"1063","whether"
"1064","the"
"1065","senate"
"1066","will"
"1067","act"
"1068","on"
"1069","a"
"1070","public"
"1071","compensation"
"1072","measure"
"1073","this"
"1074","term"
"1075","although"
"1076","the"
"1077","prospects"
"1078","for"
"1079","such"
"1080","action"
"1081","at"
"1082","this"
"1083","time"
"1084","remain"
"1085","unlikely"
"1086","the"
"1087","senate"
"1088","leadership"
"1089","legislative"
"1090","priorities"
"1091","and"
"1092","limited"
"1093","time"
"1094","remaining"
"1095","in"
"1096","this"
"1097","session"
"1098","make"
"1099","it"
"1100","difficult"
"1101","for"
"1102","public"
"1103","compensation"
"1104","advocates"
"1105","in"
"1106","the"
"1107","senate"
"1108","to"
"1109","act"
"1110","j"
"1111","massachusetts"
"1112","study"
"1113","commission"
"1114","on"
"1115","waste"
"1116","site"
"1117","compensation"
"1118","a"
"1119","study"
"1120","commission"
"1121","established"
"1122","by"
"1123","the"
"1124","massachusetts"
"1125","legislature"
"1126","has"
"1127","been"
"1128","holding"
"1129","hearings"
"1130","on"
"1131","compensation"
"1132","for"
"1133","waste"
"1134","site"
"1135","injuries"
"1136","the"
"1137","commission"
"1138","is"
"1139","examining"
"1140","the"
"1141","adequacy"
"1142","of"
"1143","existing"
"1144","legal"
"1145","remedies"
"1146","in"
"1147","massachusetts"
"1148","for"
"1149","these"
"1150","injuries"
"1151","and"
"1152","the"
"1153","necessity"
"1154","for"
"1155","an"
"1156","administrative"
"1157","fund"
"1158","the"
"1159","study"
"1160","of"
"1161","health"
"1162","effects"
"1163","at"
"1164","the"
"1165","woburn"
"1166","site"
"1167","is"
"1168","fueling"
"1169","the"
"1170","debate"
"1171","in"
"1172","this"
"1173","state"
"1174","cma"
"1175","members"
"1176","of"
"1177","the"
"1178","task"
"1179","group"
"1180","and"
"1181","cma"
"1182","staff"
"1183","have"
"1184","worked"
"1185","with"
"1186","the"
"1187","state"
"1188","industry"
"1189","representatives"
"1190","to"
"1191","brief"
"1192","them"
"1193","on"
"1194","cma’s"
"1195","public"
"1196","compensation"
"1197","activities"
"1198","and"
"1199","to"
"1200","help"
"1201","elicit"
"1202","testimony"
"1203","before"
"1204","the"
"1205","commission"
"1206","from"
"1207","key"
"1208","individuals"
"1209","hearings"
"1210","will"
"1211","end"
"1212","on"
"1213","june"
"1214","a"
"1215","preliminary"
"1216","report"
"1217","outlining"
"1218","issues"
"1219","will"
"1220","be"
"1221","released"
"1222","in"
"1223","the"
"1224","early"
"1225","summer"
"1226","and"
"1227","a"
"1228","final"
"1229","report"
"1230","will"
"1231","be"
"1232","published"
"1233","by"
"1234","spring"
"1235","dr"
"1236","bruce"
"1237","karrh"
"1238","dupont"
"1239","is"
"1240","scheduled"
"1241","to"
"1242","testify"
"1243","before"
"1244","the"
"1245","hearings"
"1246","finish"
"1247","at"
"1248","the"
"1249","end"
"1250","of"
"1251","june"
"1252","new"
"1253","jersey"
"1254","victims"
"1255","compensation"
"1256","bill"
"1257","victims"
"1258","compensation"
"1259","legislation"
"1260","was"
"1261","introduced"
"1262","in"
"1263","new"
"1264","jersey"
"1265","earlier"
"1266","this"
"1267","year"
"1268","which"
"1269","would"
"1270","establish"
"1271","an"
"1272","administrative"
"1273","compensation"
"1274","fund"
"1275","financed"
"1276","by"
"1277","industry"
"1278","fees"
"1279","which"
"1280","would"
"1281","also"
"1282","have"
"1283","the"
"1284","potential"
"1285","to"
"1286","adversely"
"1287","impact"
"1288","the"
"1289","tort"
"1290","system"
"1291","originally"
"1292","hearings"
"1293","had"
"1294","bfen"
"1295","expected"
"1296","to"
"1297","be"
"1298","held"
"1299","as"
"1300","early"
"1301","as"
"1302","march"
"1303","however"
"1304","committee"
"1305","activity"
"1306","is"
"1307","now"
"1308","not"
"1309","expected"
"1310","to"
"1311","begin"
"1312","before"
"1313","june"
"1314","and"
"1315","possibly"
"1316","not"
"1317","until"
"1318","the"
"1319","summer"
"1320","or"
"1321","early"
"1322","fall"
"1323","despite"
"1324","the"
"1325","delays"
"1326","in"
"1327","moving"
"1328","the"
"1329","legislation"
"1330","the"
"1331","potential"
"1332","for"
"1333","the"
"1334","passage"
"1335","of"
"1336","onerous"
"1337","and"
"1338","precedent"
"1339","setting"
"1340","legislation"
"1341","remains"
"1342","high"
"1343","if"
"1344","the"
"1345","sponsors"
"1346","decide"
"1347","to"
"1348","aggressively"
"1349","move"
"1350","the"
"1351","proposal"
"1352","with"
"1353","this"
"1354","in"
"1355","mind"
"1356","state"
"1357","affairs"
"1358","committee"
"1359","members"
"1360","and"
"1361","cma"
"1362","staff"
"1363","have"
"1364","been"
"1365","working"
"1366","closely"
"1367","with"
"1368","the"
"1369","new"
"1370","jersey"
"1371","chemical"
"1372","industry"
"1373","council"
"1374","preparing"
"1375","for"
"1376","the"
"1377","possibility"
"1378","of"
"1379","hearings"
"1380","and"
"1381","substantive"
"1382","discussions"
"1383","on"
"1384","the"
"1385","bill"
"1386","new"
"1387","jersey"
"1388","cic"
"1389","representatives"
"1390","have"
"1391","met"
"1392","privately"
"1393","with"
"1394","the"
"1395","sponsor"
"1396","to"
"1397","determine"
"1398","his"
"1399","schedule"
"1400","and"
"1401","priorities"
"1402","with"
"1403","with"
"1404","respect"
"1405","to"
"1406","the"
"1407","bill"
"1408","activity"
"1409","on"
"1410","both"
"1411","the"
"1412","federal"
"1413","and"
"1414","state"
"1415","fronts"
"1416","will"
"1417","continue"
"1418","to"
"1419","be"
"1420","closely"
"1421","coordinated"
"1422","to"
"1423","the"
"1424","maximum"
"1425","possible"
"1426","extent"
"1427","to"
"1428","ensure"
"1429","consistency"
"1430","in"
"1431","the"
"1432","chemical"
"1433","industrys"
"1434","position"
"1435","ti"
"1436","cma"
"1437","ii"
"1438","compensation"
"1439","for"
"1440","waste"
"1441","site"
"1442","injuries"
"1443","the"
"1444","uarep"
"1445","study"
"1446","has"
"1447","proceeded"
"1448","under"
"1449","conditions"
"1450","which"
"1451","precluded"
"1452","cmas"
"1453","acquiring"
"1454","knowledge"
"1455","of"
"1456","its"
"1457","direction"
"1458","or"
"1459","potential"
"1460","conclusion"
"1461","to"
"1462","minimize"
"1463","surprise"
"1464","the"
"1465","task"
"1466","force"
"1467","has"
"1468","postulated"
"1469","four"
"1470","scenarios"
"1471","and"
"1472","discussed"
"1473","cmas"
"1474","possible"
"1475","actions"
"1476","in"
"1477","response"
"1478","to"
"1479","each"
"1480","the"
"1481","scenarios"
"1482","are"
"1483","as"
"1484","follows"
"1485","o"
"1486","scenario"
"1487","i"
"1488","a"
"1489","major"
"1490","national"
"1491","public"
"1492","health"
"1493","problem"
"1494","exists"
"1495","as"
"1496","a"
"1497","result"
"1498","of"
"1499","exposure"
"1500","to"
"1501","hazardous"
"1502","waste"
"1503","sites"
"1504","a"
"1505","substantial"
"1506","population"
"1507","is"
"1508","at"
"1509","risk"
"1510","a"
"1511","substantial"
"1512","number"
"1513","of"
"1514","exposed"
"1515","persons"
"1516","have"
"1517","manifested"
"1518","chronic"
"1519","disease"
"1520","of"
"1521","a"
"1522","type"
"1523","reasonably"
"1524","related"
"1525","to"
"1526","the"
"1527","exposure"
"1528","a"
"1529","substantial"
"1530","number"
"1531","of"
"1532","persons"
"1533","have"
"1534","been"
"1535","exposed"
"1536","and"
"1537","have"
"1538","not"
"1539","as"
"1540","yet"
"1541","manifested"
"1542","a"
"1543","chronic"
"1544","disease"
"1545","or"
"1546","its"
"1547","symptoms"
"1548","latency"
"1549","group"
"1550","but"
"1551","realistically"
"1552","fear"
"1553","the"
"1554","onset"
"1555","of"
"1556","chronic"
"1557","disease"
"1558","o"
"1559","scenario"
"1560","ii"
"1561","a"
"1562","minor"
"1563","public"
"1564","health"
"1565","problem"
"1566","exists"
"1567","as"
"1568","a"
"1569","result"
"1570","of"
"1571","exposure"
"1572","to"
"1573","hazardous"
"1574","waste"
"1575","sites"
"1576","a"
"1577","small"
"1578","population"
"1579","is"
"1580","at"
"1581","risk"
"1582","a"
"1583","limited"
"1584","number"
"1585","of"
"1586","persons"
"1587","have"
"1588","manifested"
"1589","chronic"
"1590","disease"
"1591","of"
"1592","a"
"1593","type"
"1594","reasonably"
"1595","related"
"1596","to"
"1597","the"
"1598","exposure"
"1599","a"
"1600","small"
"1601","number"
"1602","of"
"1603","persons"
"1604","have"
"1605","been"
"1606","exposed"
"1607","and"
"1608","have"
"1609","not"
"1610","as"
"1611","yet"
"1612","manifested"
"1613","chronic"
"1614","disease"
"1615","or"
"1616","its"
"1617","symptoms"
"1618","latency"
"1619","group"
"1620","but"
"1621","realistically"
"1622","fear"
"1623","the"
"1624","onset"
"1625","of"
"1626","chronic"
"1627","disease"
"1628","o"
"1629","scenario"
"1630","iii"
"1631","the"
"1632","data"
"1633","generated"
"1634","by"
"1635","the"
"1636","study"
"1637","is"
"1638","incomplete"
"1639","equivocal"
"1640","or"
"1641","unverlflable"
"1642","so"
"1643","that"
"1644","no"
"1645","inferences"
"1646","may"
"1647","be"
"1648","drawn"
"1649","concerning"
"1650","human"
"1651","health"
"1652","effects"
"1653","resulting"
"1654","from"
"1655","exposure"
"1656","to"
"1657","hazardous"
"1658","waste"
"1659","sites"
"1660","o"
"1661","scenario"
"1662","iv"
"1663","no"
"1664","public"
"1665","health"
"1666","problem"
"1667","exists"
"1668","as"
"1669","a"
"1670","result"
"1671","of"
"1672","exposure"
"1673","to"
"1674","hazardous"
"1675","waste"
"1676","sites"
"1677","in"
"1678","any"
"1679","population"
"1680","nor"
"1681","will"
"1682","any"
"1683","population"
"1684","in"
"1685","the"
"1686","future"
"1687","suffer"
"1688","adverse"
"1689","health"
"1690","consequences"
"1691","as"
"1692","a"
"1693","result"
"1694","of"
"1695","exposure"
"1696","to"
"1697","hazardous"
"1698","waste"
"1699","sites"
"1700","while"
"1701","cka"
"1702","has"
"1703","no"
"1704","information"
"1705","from"
"1706","uapep"
"1707","on"
"1708","the"
"1709","studys"
"1710","conclusions"
"1711","the"
"1712","task"
"1713","group"
"1714","believes"
"1715","scenarios"
"1716","i"
"1717","and"
"1718","iv"
"1719","are"
"1720","unlikely"
"1721","and"
"1722","that"
"1723","scenarios"
"1724","ii"
"1725","and"
"1726","iii"
"1727","are"
"1728","most"
"1729","probable"
"1730","nevertheless"
"1731","scenarios"
"1732","i"
"1733","and"
"1734","iv"
"1735","were"
"1736","considered"
"1737","in"
"1738","order"
"1739","to"
"1740","be"
"1741","complete"
"1742","in"
"1743","preparing"
"1744","for"
"1745","the"
"1746","studys"
"1747","release"
"1748","sthe"
"1749","chart"
"1750","below"
"1751","summarizes"
"1752","how"
"1753","the"
"1754","various"
"1755","advocacy"
"1756","options"
"1757","that"
"1758","the"
"1759","task"
"1760","group"
"1761","has"
"1762","considered"
"1763","might"
"1764","apply"
"1765","under"
"1766","the"
"1767","four"
"1768","uarep"
"1769","scenarios"
"1770","iarep"
"1771","final"
"1772","report"
"1773","possible"
"1774","scenarios"
"1775","major"
"1776","problem"
"1777","widespread"
"1778","exposure"
"1779","and"
"1780","problems"
"1781","with"
"1782","disease"
"1783","ii"
"1784","minor"
"1785","problem"
"1786","limited"
"1787","exposure"
"1788","and"
"1789","few"
"1790","problems"
"1791","with"
"1792","disease"
"1793","iii"
"1794","incomplete"
"1795","data"
"1796","no"
"1797","conclusions"
"1798","need"
"1799","for"
"1800","additional"
"1801","data"
"1802","collection"
"1803","iv"
"1804","no"
"1805","problem"
"1806","of"
"1807","public"
"1808","health"
"1809","parep"
"1810","scenarios"
"1811","i"
"1812","ii"
"1813","iii"
"1814","iv"
"1815","x"
"1816","x"
"1817","cma"
"1818","options"
"1819","cercla"
"1820","s"
"1821","health"
"1822","surveillance"
"1823","xx"
"1824","private"
"1825","insurance"
"1826","x"
"1827","administrative"
"1828","fund"
"1829","x"
"1830","federal"
"1831","cause"
"1832","of"
"1833","action"
"1834","xx"
"1835","x"
"1836","xx"
"1837","o"
"1838","public"
"1839","health"
"1840","surveillance"
"1841","at"
"1842","waste"
"1843","sites"
"1844","most"
"1845","of"
"1846","the"
"1847","proposals"
"1848","related"
"1849","to"
"1850","victims"
"1851","compensation"
"1852","have"
"1853","attempted"
"1854","to"
"1855","deal"
"1856","with"
"1857","the"
"1858","issue"
"1859","in"
"1860","one"
"1861","of"
"1862","two"
"1863","ways"
"1864","establish"
"1865","a"
"1866","nofault"
"1867","federal"
"1868","adminis­"
"1869","trative"
"1870","fund"
"1871","to"
"1872","reimburse"
"1873","alleged"
"1874","victims"
"1875","and"
"1876","change"
"1877","existing"
"1878","tort"
"1879","law"
"1880","to"
"1881","shift"
"1882","the"
"1883","burden"
"1884","of"
"1885","proof"
"1886","to"
"1887","a"
"1888","defendant"
"1889","and"
"1890","force"
"1891","him"
"1892","to"
"1893","prove"
"1894","a"
"1895","negative"
"1896","the"
"1897","task"
"1898","croup"
"1899","recognized"
"1900","that"
"1901","both"
"1902","of"
"1903","these"
"1904","changes"
"1905","were"
"1906","attempts"
"1907","to"
"1908","deal"
"1909","with"
"1910","the"
"1911","problem"
"1912","of"
"1913","causation"
"1914","or"
"1915","the"
"1916","relationship"
"1917","between"
"1918","exposure"
"1919","to"
"1920","a"
"1921","hazardous"
"1922","substance"
"1923","and"
"1924","a"
"1925","disease"
"1926","causation"
"1927","has"
"1928","been"
"1929","the"
"1930","central"
"1931","issue"
"1932","of"
"1933","debate"
"1934","on"
"1935","victims"
"1936","compensation"
"1937","cma"
"1938","after"
"1939","two"
"1940","yeers"
"1941","of"
"1942","struggle"
"1943","with"
"1944","the"
"1945","causation"
"1946","issue"
"1947","the"
"1948","task"
