"","dictionary"
"414","proposal"
"415","for"
"416","polymers"
"417","crac"
"418","informational"
"419","meeting"
"420","crac"
"421","held"
"422","an"
"423","informational"
"424","meeting"
"425","on"
"426","september"
"427","ad­"
"428","dressing"
"429","the"
"430","proposed"
"431","pmn"
"432","exemption"
"433","rules"
"434","and"
"435","the"
"436","final"
"437","tsca"
"438","section"
"439","a"
"440","and"
"441","d"
"442","reporting"
"443","rules"
"444","approxi­"
"445","mately"
"446","people"
"447","attended"
"448","the"
"449","meeting"
"450","workshop"
"451","on"
"452","data"
"453","quality"
"454","indicators"
"455","the"
"456","final"
"457","report"
"458","of"
"459","the"
"460","workshop"
"461","on"
"462","oata"
"463","duality"
"464","indica­"
"465","tors"
"466","was"
"467","completed"
"468","in"
"469","october"
"470","cma"
"471","sponsored"
"472","the"
"473","work­"
"474","shop"
"475","in"
"476","cooperation"
"477","with"
"478","the"
"479","national"
"480","academy"
"481","of"
"482","scien­"
"483","ces"
"484","the"
"485","federation"
"486","of"
"487","american"
"488","societies"
"489","for"
"490","experimen­"
"491","tal"
"492","biology"
"493","the"
"494","national"
"495","bureau"
"496","of"
"497","standards"
"498","and"
"499","the"
"500","environmental"
"501","protection"
"502","agency"
"503","copies"
"504","of"
"505","the"
"506","report"
"507","can"
"508","be"
"509","purchased"
"510","for"
"511","from"
"512","cma"
"513","reporting"
"514","on"
"515","tsca"
"516","section"
"517","rule"
"518","on"
"519","november"
"520","cma"
"521","sent"
"522","a"
"523","letter"
"524","to"
"525","epa"
"526","requesting"
"527","a"
"528","day"
"529","extension"
"530","of"
"531","the"
"532","reporting"
"533","period"
"534","for"
"535","the"
"536","tsca"
"537","section"
"538","d"
"539","rule"
"540","epa"
"541","elected"
"542","to"
"543","deny"
"544","this"
"545","generic"
"546","request"
"547","instead"
"548","the"
"549","agency"
"550","chose"
"551","to"
"552","consider"
"553","individual"
"554","company"
"555","requests"
"556","cma"
"557","then"
"558","encouraged"
"559","its"
"560","member"
"561","compan­"
"562","ies"
"563","to"
"564","submit"
"565","individual"
"566","requests"
"567","for"
"568","extensions"
"569","epa"
"570","has"
"571","granted"
"572","extensions"
"573","for"
"574","many"
"575","of"
"576","those"
"577","requests"
"578","cma"
"579","crac"
"580","longrange"
"581","planning"
"582","crac"
"583","held"
"584","a"
"585","planning"
"586","retreat"
"587","in"
"588","november"
"589","each"
"590","crac"
"591","member"
"592","developed"
"593","issues"
"594","of"
"595","interest"
"596","to"
"597","hisher"
"598","company"
"599","regarding"
"600","the"
"601","regulation"
"602","of"
"603","chemicals"
"604","and"
"605","product"
"606","safety"
"607","the"
"608","committee"
"609","selected"
"610","the"
"611","issues"
"612","of"
"613","most"
"614","importance"
"615","to"
"616","the"
"617","industry"
"618","and"
"619","the"
"620","association"
"621","crac"
"622","will"
"623","direct"
"624","its"
"625","activities"
"626","and"
"627","resources"
"628","to"
"629","address"
"630","those"
"631","issues"
"632","next"
"633","year"
"634","impact"
"635","analysis"
"636","responses"
"637","or"
"638","promised"
"639","responses"
"640","to"
"641","the"
"642","cma"
"643","company"
"644","activities"
"645","to"
"646","reduce"
"647","unreasonable"
"648","risk"
"649","about"
"650","survey"
"651","on"
"652","now"
"653","total"
"654","right"
"655","to"
"656","know"
"657","activities"
"658","community"
"659","issues"
"660","the"
"661","last"
"662","insertion"
"663","in"
"664","the"
"665","right"
"666","to"
"667","know"
"668","packet"
"669","was"
"670","completed"
"671","december"
"672","the"
"673","right"
"674","to"
"675","know"
"676","information"
"677","packet"
"678","is"
"679","being"
"680","distributed"
"681","to"
"682","state"
"683","and"
"684","local"
"685","chemical"
"686","industry"
"687","councils"
"688","conference"
"689","on"
"690","reproduction"
"691","risks"
"692","the"
"693","osh"
"694","committee"
"695","is"
"696","planning"
"697","a"
"698","twoday"
"699","conference"
"700","on"
"701","reproductive"
"702","risks"
"703","to"
"704","be"
"705","held"
"706","in"
"707","the"
"708","spring"
"709","of"
"710","attendance"
"711","will"
"712","be"
"713","limited"
"714","to"
"715","cma"
"716","members"
"717","speakers"
"718","will"
"719","survey"
"720","the"
"721","scientific"
"722","and"
"723","legal"
"724","framework"
"725","within"
"726","which"
"727","reproductive"
"728","risks"
"729","are"
"730","evaluated"
"731","and"
"732","managed"
"733","repre­"
"734","sentatives"
"735","from"
"736","member"
"737","companies"
"738","will"
"739","present"
"740","their"
"741","approaches"
"742","to"
"743","employee"
"744","relations"
"745","and"
"746","reproductive"
"747","risk"
"748","management"
"749","access"
"750","to"
"751","employee"
"752","records"
"753","on"
"754","octoher"
"755","fl"
"756","cma"
"757","testified"
"758","at"
"759","an"
"760","osha"
"761","hearing"
"762","on"
"763","to"
"764","employee"
"765","records"
"766","pr"
"767","julv"
"768","access"
"769","performance"
"770","standards"
"771","a"
"772","modelbalanced"
"773","performance"
"774","standard"
"775","with"
"776","training"
"777","work"
"778","practices"
"779","and"
"780","equipment"
"781","requirements"
"782","on"
"783","suhpart"
"784","h"
"785","hazardous"
"786","materials"
"787","pr"
"788","was"
"789","presented"
"790","to"
"791","osha"
"792","on"
"793","october"
"794","hazards"
"795","communications"
"796","posthearing"
"797","cma"
"798","comments"
"799","to"
"800","oshas"
"801","notice"
"802","of"
"803","proposed"
"804","rulemaking"
"805","on"
"806","hazard"
"807","communications"
"808","were"
"809","submitted"
"810","november"
"811","cma"
"812","cancer"
"813","policy"
"814","cma"
"815","comments"
"816","on"
"817","an"
"818","earlv"
"819","draft"
"820","of"
"821","part"
"822","i"
"823","national"
"824","cancer"
"825","policy"
"826","from"
"827","the"
"828","office"
"829","of"
"830","science"
"831","and"
"832","technology"
"833","policy"
"834","comments"
"835","were"
"836","submitted"
"837","december"
"838","over­"
"839","all"
"840","we"
"841","believe"
"842","it"
"843","is"
"844","an"
"845","excellent"
"846","document"
"847","osha"
"848","proposal"
"849","on"
"850","benchmarks"
"851","for"
"852","state"
"853","plans"
"854","on"
"855","december"
"856","cma"
"857","submitted"
"858","comments"
"859","on"
"860","oshas"
"861","proposed"
"862","benchmarks"
"863","for"
"864","state"
"865","plans"
"866","pr"
"867","he"
"868","concurred"
"869","with"
"870","the"
"871","agencys"
"872","intent"
"873","to"
"874","limit"
"875","state"
"876","funds"
"877","to"
"878","permit"
"879","state"
"880","enforcement"
"881","staffing"
"882","levels"
"883","no"
"884","greater"
"885","than"
"886","those"
"887","for"
"888","the"
"889","federal"
"890","government"
"891","in"
"892","each"
"893","state"
"894","regulatory"
"895","impact"
"896","analysis"
"897","risc"
"898","commented"
"899","on"
"900","the"
"901","technical"
"902","appendices"
"903","to"
"904","epa’s"
"905","guidelines"
"906","for"
"907","regulatory"
"908","impact"
"909","analysis"
"910","the"
"911","committee"
"912","encouraged"
"913","epa"
"914","to"
"915","use"
"916","realistic"
"917","data"
"918","and"
"919","not"
"920","try"
"921","to"
"922","quan­"
"923","tify"
"924","philosophical"
"925","concepts"
"926","riskcost"
"927","policy"
"928","model"
"929","risc"
"930","began"
"931","an"
"932","indepth"
"933","review"
"934","of"
"935","epas"
"936","rcra"
"937","riskcost"
"938","policy"
"939","model"
"940","the"
"941","model"
"942","is"
"943","intended"
"944","to"
"945","help"
"946","epa"
"947","set"
"948","waste"
"949","management"
"950","priorities"
"951","and"
"952","select"
"953","strategies"
"954","for"
"955","handling"
"956","waste"
"957","streams"
"958","biomedical"
"959","amp"
"960","environmental"
"961","special"
"962","programs"
"963","arsenic"
"964","cma"
"965","representatives"
"966","met"
"967","with"
"968","osba"
"969","staff"
"970","to"
"971","discuss"
"972","cma"
"973","plans"
"974","to"
"975","complete"
"976","the"
"977","analysis"
"978","of"
"979","the"
"980","remaining"
"981","data"
"982","from"
"983","the"
"984","anaconda"
"985","smelter"
"986","workers"
"987","exposed"
"988","to"
"989","arsenic"
"990","extend­"
"991","ing"
"992","the"
"993","analysis"
"994","would"
"995","increase"
"996","considerably"
"997","the"
"998","statis­"
"999","tical"
"1000","power"
"1001","of"
"1002","the"
"1003","earlier"
"1004","conclusion"
"1005","that"
"1006","there"
"1007","is"
"1008","no"
"1009","increased"
"1010","respiratory"
"1011","cancer"
"1012","risk"
"1013","associated"
"1014","with"
"1015","arsenic"
"1016","exposure"
"1017","below"
"1018","igm"
"1019","implications"
"1020","of"
"1021","this"
"1022","finding"
"1023","are"
"1024","farreaching"
"1025","as"
"1026","it"
"1027","demonstrates"
"1028","a"
"1029","safe"
"1030","level"
"1031","of"
"1032","expo­"
"1033","sure"
"1034","for"
"1035","a"
"1036","presumed"
"1037","carcinogen"
"1038","cma"
"1039","asked"
"1040","osha"
"1041","to"
"1042","join"
"1043","in"
"1044","completing"
"1045","the"
"1046","analysis"
"1047","and"
"1048","to"
"1049","postpone"
"1050","conclusion"
"1051","of"
"1052","the"
"1053","inorganic"
"1054","arsenic"
"1055","standard"
"1056","rulemaking"
"1057","until"
"1058","the"
"1059","results"
"1060","are"
"1061","available"
"1062","benzene"
"1063","us"
"1064","manufacturers"
"1065","of"
"1066","benzene"
"1067","have"
"1068","completed"
"1069","a"
"1070","day"
"1071","benzene"
"1072","toxicology"
"1073","study"
"1074","under"
"1075","the"
"1076","auspices"
"1077","of"
"1078","cma"
"1079","and"
"1080","api"
"1081","a"
"1082","draft"
"1083","final"
"1084","report"
"1085","is"
"1086","under"
"1087","review"
"1088","cma"
"1089","flutvlated"
"1090","hvdroxvtoluene"
"1091","f"
"1092","the"
"1093","butylated"
"1094","hydroxytoluene"
"1095","bht"
"1096","panel"
"1097","decided"
"1098","to"
"1099","hire"
"1100","outside"
"1101","counsel"
"1102","and"
"1103","to"
"1104","meet"
"1105","with"
"1106","pda"
"1107","to"
"1108","discuss"
"1109","the"
"1110","pro­"
"1111","posed"
"1112","interim"
"1113","ragillation"
"1114","on"
"1115","bht"
"1116","the"
"1117","panel"
"1118","and"
"1119","counsel"
"1120","will"
"1121","meet"
"1122","with"
"1123","a"
"1124","representative"
"1125","of"
"1126","the"
"1127","joint"
"1128","whofao"
"1129","expert"
"1130","committee"
"1131","on"
"1132","food"
"1133","additives"
"1134","jecfa"
"1135","to"
"1136","determine"
"1137","what"
"1138","role"
"1139","if"
"1140","any"
"1141","the"
"1142","panel"
"1143","should"
"1144","take"
"1145","in"
"1146","sdonsorina"
"1147","research"
"1148","to"
"1149","address"
"1150","jecfas"
"1151","concerns"
"1152","chlorobenzenes"
"1153","cma"
"1154","released"
"1155","a"
"1156","final"
"1157","report"
"1158","on"
"1159","a"
"1160","paradichlorobenze"
"1161","n"
"1162","e"
"1163","pdcb"
"1164","inhalation"
"1165","teratology"
"1166","study"
"1167","in"
"1168","rabbits"
"1169","exposure"
"1170","to"
"1171","or"
"1172","ppm"
"1173","pdcb"
"1174","was"
"1175","not"
"1176","embryotoxic"
"1177","or"
"1178","teratogenic"
"1179","in"
"1180","this"
"1181","species"
"1182","the"
"1183","study"
"1184","was"
"1185","the"
"1186","last"
"1187","in"
"1188","a"
"1189","series"
"1190","of"
"1191","teratology"
"1192","studies"
"1193","on"
"1194","chlorobenzenes"
"1195","conducted"
"1196","by"
"1197","the"
"1198","dow"
"1199","toxicology"
"1200","research"
"1201","laboratory"
"1202","epoxy"
"1203","resins"
"1204","i"
"1205","the"
"1206","epoxy"
"1207","resins"
"1208","program"
"1209","panel"
"1210","is"
"1211","collecting"
"1212","and"
"1213","evaluat­"
"1214","ing"
"1215","production"
"1216","use"
"1217","exposure"
"1218","environmental"
"1219","release"
"1220","and"
"1221","health"
"1222","effects"
"1223","information"
"1224","in"
"1225","order"
"1226","to"
"1227","work"
"1228","with"
"1229","epa"
"1230","to"
"1231","develop"
"1232","a"
"1233","reasonable"
"1234","regulatory"
"1235","response"
"1236","to"
"1237","the"
"1238","itc"
"1239","recommendation"
"1240","ethylene"
"1241","oxide"
"1242","epa"
"1243","accepted"
"1244","a"
"1245","study"
"1246","plan"
"1247","for"
"1248","voluntary"
"1249","testing"
"1250","of"
"1251","ethylene"
"1252","oxide"
"1253","eo"
"1254","so"
"1255","is"
"1256","included"
"1257","in"
"1258","the"
"1259","category"
"1260","of"
"1261","alkyl"
"1262","epoxides"
"1263","recommended"
"1264","by"
"1265","the"
"1266","itc"
"1267","for"
"1268","testing"
"1269","under"
"1270","tsca"
"1271","section"
"1272","a"
"1273","the"
"1274","study"
"1275","plan"
"1276","outlines"
"1277","a"
"1278","program"
"1279","designed"
"1280","to"
"1281","evaluate"
"1282","possible"
"1283","reproductive"
"1284","effects"
"1285","and"
"1286","cytogenetic"
"1287","changes"
"1288","associated"
"1289","with"
"1290","exposure"
"1291","to"
"1292","eo"
"1293","osha"
"1294","announced"
"1295","a"
"1296","regulatory"
"1297","schedule"
"1298","for"
"1299","tion"
"1300","with"
"1301","oral"
"1302","presentations"
"1303","in"
"1304","a"
"1305","public"
"1306","research"
"1307","grouposha"
"1308","lawsuit"
"1309","notice"
"1310","of"
"1311","making"
"1312","is"
"1313","scheduled"
"1314","for"
"1315","june"
"1316","eo"
"1317","in"
"1318","associa­"
"1319","citizen"
"1320","health"
"1321","proposed"
"1322","rule"
"1323","fluorocarbons"
"1324","the"
"1325","balloon"
"1326","intercomparison"
"1327","campaign"
"1328","bic"
"1329","is"
"1330","in"
"1331","the"
"1332","data"
"1333","reduction"
"1334","stage"
"1335","following"
"1336","a"
"1337","successful"
"1338","flight"
"1339","in"
"1340","septem­"
"1341","ber"
"1342","of"
"1343","four"
"1344","large"
"1345","balloons"
"1346","this"
"1347","launch"
"1348","represented"
"1349","nearly"
"1350","a"
"1351","year"
"1352","of"
"1353","preparation"
"1354","and"
"1355","cooperation"
"1356","between"
"1357","sci­"
"1358","entists"
"1359","from"
"1360","seven"
"1361","nations"
"1362","belgium"
"1363","france"
"1364","japan"
"1365","england"
"1366","italy"
"1367","canada"
"1368","and"
"1369","the"
"1370","os"
"1371","funding"
"1372","was"
"1373","provided"
"1374","by"
"1375","the"
"1376","participating"
"1377","countries"
"1378","the"
"1379","national"
"1380","aeronautics"
"1381","and"
"1382","space"
"1383","administration"
"1384","the"
"1385","council"
"1386","of"
"1387","european"
"1388","com­"
"1389","munities"
"1390","and"
"1391","cma"
"1392","plans"
"1393","for"
"1394","bic"
"1395","phase"
"1396","ii"
"1397","scheduled"
"1398","for"
"1399","f"
"1400","l"
"1401","cma"
"1402","t"
"1403","snring"
"1404","well"
"1405","underway"
"1406","all"
"1407","of"
"1408","the"
"1409","investigators"
"1410","from"
"1411","sic"
"1412","i"
"1413","will"
"1414","participate"
"1415","in"
"1416","bic"
"1417","ii"
"1418","with"
"1419","several"
"1420","additions"
"1421","glvcol"
"1422","ethers"
"1423","two"
"1424","glycol"
"1425","ethers"
"1426","ethvlene"
"1427","glvcol"
"1428","monomethvl"
"1429","ether"
"1430","egme"
"1431","and"
"1432","ethvlene"
"1433","glycol"
"1434","monoethyl"
"1435","ether"
"1436","egee"
"1437","are"
"1438","being"
"1439","reviewed"
"1440","by"
"1441","epa"
"1442","as"
"1443","part"
"1444","of"
"1445","the"
"1446","existing"
"1447","chemicals"
"1448","program"
"1449","the"
"1450","chemicals"
"1451","are"
"1452","at"
"1453","the"
"1454","third"
"1455","stage"
"1456","of"
"1457","the"
"1458","fivestage"
"1459","review"
"1460","process"
"1461","the"
"1462","panel"
"1463","will"
"1464","meet"
"1465","with"
"1466","epa"
"1467","representatives"
"1468","to"
"1469","determine"
"1470","whether"
"1471","the"
"1472","agency"
"1473","needs"
"1474","additional"
"1475","data"
"1476","that"
"1477","the"
"1478","panel"
"1479","can"
"1480","provide"
"1481","the"
"1482","panel"
"1483","submitted"
"1484","test"
"1485","data"
"1486","to"
"1487","california"
"1488","osha"
"1489","for"
"1490","their"
"1491","use"
"1492","in"
"1493","evaluating"
"1494","glycol"
"1495","ether"
"1496","exposure"
"1497","levels"
"1498","the"
"1499","panel"
"1500","submitted"
"1501","comments"
"1502","on"
"1503","a"
"1504","draft"
"1505","current"
"1506","intelli­"
"1507","gence"
"1508","bulletin"
"1509","to"
"1510","niosh"
"1511","for"
"1512","revision"
"1513","before"
"1514","the"
"1515","final"
"1516","document"
"1517","is"
"1518","released"
"1519","the"
"1520","panel"
"1521","submitted"
"1522","comments"
"1523","on"
"1524","the"
"1525","draft"
"1526","chemical"
"1527","information"
"1528","profile"
"1529","chip"
"1530","on"
"1531","egee"
"1532","acetate"
"1533","the"
"1534","panel"
"1535","submitted"
"1536","comments"
"1537","on"
"1538","one"
"1539","reviews"
"1540","of"
"1541","egee"
"1542","and"
"1543","egme"
"1544","the"
"1545","draft"
"1546","priority"
"1547","hazard"
"1548","level"
"1549","r"
"1550","i"
"1551","methylenedlaniline"
"1552","the"
"1553","methylenedianiline"
"1554","program"
"1555","panel"
"1556","proposed"
"1557","to"
"1558","epa"
"1559","a"
"1560","voluntary"
"1561","testing"
"1562","program"
"1563","in"
"1564","response"
"1565","to"
"1566","the"
"1567","interagency"
"1568","testing"
"1569","committees"
"1570","recommendations"
"1571","on"
"1572","me"
"1573","thylenedi"
"1574","aniline"
"1575","the"
"1576","voluntary"
"1577","testing"
"1578","program"
"1579","includes"
"1580","repro­"
"1581","ductive"
"1582","and"
"1583","teratology"
"1584","testing"
"1585","ketones"
"1586","the"
"1587","test"
"1588","rule"
"1589","on"
"1590","mesityl"
"1591","oxide"
"1592","mo"
"1593","will"
"1594","be"
"1595","issued"
"1596","in"
"1597","january"
"1598","the"
"1599","panel"
"1600","will"
"1601","ask"
"1602","epa"
"1603","to"
"1604","determine"
"1605","cost"
"1606","distribution"
"1607","between"
"1608","the"
"1609","mo"
"1610","manufacturers"
"1611","rubber"
"1612","additives"
"1613","the"
"1614","rubber"
"1615","additives"
"1616","program"
"1617","panel"
"1618","has"
"1619","developed"
"1620","testing"
"1621","programs"
"1622","to"
"1623","study"
"1624","the"
"1625","genotoxic"
"1626","properties"
"1627","of"
"1628","two"
"1629","rubber"
"1630","chemicals"
"1631","mercaptobenzothiazole"
"1632","and"
"1633","morpholinothio"
"1634","benzothiazole"
"1635","the"
"1636","panel"
"1637","is"
"1638","also"
"1639","monitoring"
"1640","the"
"1641","activi­"
"1642","ties"
"1643","of"
"1644","the"
"1645","national"
"1646","toxicology"
"1647","program"
"1648","and"
"1649","the"
"1650","inter­"
"1651","agency"
"1652","testing"
"1653","committee"
"1654","t"
"1655","l"
"1656","phthalate"
"1657","esters"
"1658","the"
"1659","phthalate"
"1660","esters"
"1661","panel"
"1662","met"
"1663","with"
"1664","the"
"1665","consumer"
"1666","product"
"1667","safety"
"1668","commission"
"1669","cpsc"
"1670","staff"
"1671","to"
"1672","discuss"
"1673","technical"
"1674","in­"
"1675","accuracies"
"1676","in"
"1677","a"
"1678","report"
"1679","prepared"
"1680","by"
"1681","arthur"
"1682","d"
"1683","little"
"1684","on"
"1685","cma"
"1686","the"
"1687","uses"
"1688","of"
"1689","and"
"1690","potential"
"1691","substitutes"
"1692","for"
"1693","phthalate"
"1694","esters"
"1695","ps"
"1696","in"
"1697","consumer"
"1698","products"
"1699","this"
"1700","document"
"1701","was"
"1702","released"
"1703","in"
"1704","violation"
"1705","of"
"1706","section"
"1707","b"
"1708","of"
"1709","the"
"1710","consumer"
"1711","product"
"1712","safetv"
"1713","act"
"1714","the"
"1715","panel"
"1716","filed"
"1717","comments"
"1718","with"
"1719","cpscs"
"1720","peneral"
"1721","counsel"
"1722","objecting"
"1723","to"
"1724","the"
"1725","premature"
"1726","release"
"1727","the"
"1728","panel"
"1729","also"
"1730","submitted"
"1731","detailed"
"1732","technical"
"1733","comments"
"1734","to"
"1735","the"
"1736","economics"
"1737","branch"
"1738","of"
"1739","cpsc"
"1740","the"
"1741","panels"
"1742","toxicology"
"1743","research"
"1744","task"
"1745","croup"
"1746","trtg"
"1747","met"
"1748","with"
"1749","cpsc"
"1750","toxicologists"
"1751","to"
"1752","discuss"
"1753","the"
"1754","results"
"1755","of"
"1756","the"
"1757","trtgs"
"1758","genotoxicity"
"1759","testing"
"1760","and"
"1761","cpscs"
"1762","exposure"
"1763","studies"
"1764","the"
"1765","cpsc"
"1766","staff"
"1767","will"
"1768","prepare"
"1769","a"
"1770","briefing"
"1771","package"
"1772","and"
"1773","meet"
"1774","with"
"1775","the"
"1776","commissioners"
"1777","to"
"1778","discuss"
"1779","their"
"1780","project"
"1781","on"
"1782","pe"
"1783","in"
"1784","childrens"
"1785","products"
"1786","the"
"1787","panel"
"1788","has"
"1789","requested"
"1790","an"
"1791","oppor­"
"1792","tunity"
"1793","to"
"1794","comment"
"1795","on"
"1796","the"
"1797","briefing"
"1798","package"
"1799","and"
"1800","meet"
"1801","with"
"1802","the"
"1803","commissioners"
"1804","to"
"1805","present"
"1806","its"
"1807","view"
"1808","of"
"1809","pe"
"1810","toxicity"
"1811","the"
"1812","panel"
"1813","submitted"
"1814","to"
"1815","epas"
"1816","test"
"1817","rules"
"1818","development"
"1819","branch"
"1820","final"
"1821","reports"
"1822","on"
"1823","phase"
"1824","i"
"1825","of"
"1826","the"
"1827","health"
"1828","effects"
"1829","testing"
"1830","program"
"1831","the"
"1832","results"
"1833","of"
"1834","the"
"1835","research"
"1836","indicate"
"1837","that"
"1838","deha"
"1839","dehp"
"1840","and"
"1841","the"
"1842","metabolites"
"1843","of"
"1844","dehp"
"1845","mehp"
"1846","and"
"1847","eh"
"1848","are"
"1849","not"
"1850","genotoxic"
"1851","the"
"1852","panel"
"1853","submitted"
"1854","a"
"1855","proposal"
"1856","effects"
"1857","testing"
"1858","on"
"1859","pe"
"1860","to"
"1861","epa"
"1862","for"
"1863","phase"
"1864","ii"
"1865","health"
"1866","the"
"1867","panel"
"1868","met"
"1869","with"
"1870","the"
"1871","toy"
"1872","manufacturers"
"1873","association"
"1874","tma"
"1875","to"
"1876","descrihe"
"1877","the"
"1878","voluntary"
"1879","testing"
"1880","program"
"1881","on"
"1882","phtha­"
"1883","late"
"1884","esters"
"1885","tmas"
"1886","general"
"1887","counsel"
"1888","had"
"1889","recommended"
"1890","to"
"1891","the"
"1892","membership"
"1893","that"
"1894","they"
"1895","replace"
"1896","pe"
"1897","in"
"1898","childrens"
"1899","products"
"1900","the"
"1901","pood"
"1902","and"
"1903","drug"
"1904","applications"
"1905","task"
