"","dictionary"
"1111","but"
"1112","rather"
"1113","should"
"1114","take"
"1115","into"
"1116","account"
"1117","private"
"1118","initiatives"
"1119","such"
"1120","as"
"1121","ncric"
"1122","and"
"1123","caer"
"1124","to"
"1125","respond"
"1126","to"
"1127","state"
"1128","and"
"1129","local"
"1130","needs"
"1131","background"
"1132","the"
"1133","hazardous"
"1134","materials"
"1135","transportation"
"1136","act"
"1137","hmta"
"1138","was"
"1139","originally"
"1140","passed"
"1141","in"
"1142","and"
"1143","reauthorized"
"1144","in"
"1145","l"
"1146","and"
"1147","again"
"1148","in"
"1149","in"
"1150","the"
"1151","last"
"1152","round"
"1153","of"
"1154","hearings"
"1155","on"
"1156","the"
"1157","hmta"
"1158","reauthorisation"
"1159","industry"
"1160","pressed"
"1161","for"
"1162","national"
"1163","uniformity"
"1164","of"
"1165","regulations"
"1166","this"
"1167","was"
"1168","strongly"
"1169","opposed"
"1170","by"
"1171","representatives"
"1172","of"
"1173","state"
"1174","and"
"1175","local"
"1176","government"
"1177","unless"
"1178","industry"
"1179","agreed"
"1180","to"
"1181","address"
"1182","their"
"1183","concerns"
"1184","about"
"1185","local"
"1186","emergency"
"1187","response"
"1188","capabilitiesas"
"1189","a"
"1190","result"
"1191","congress"
"1192","refused"
"1193","to"
"1194","take"
"1195","a"
"1196","substantive"
"1197","position"
"1198","addressing"
"1199","industrys"
"1200","concerns"
"1201","or"
"1202","those"
"1203","of"
"1204","statelocal"
"1205","government"
"1206","following"
"1207","the"
"1208","hearings"
"1209","a"
"1210","coalition"
"1211","of"
"1212","industry"
"1213","and"
"1214","state"
"1215","and"
"1216","local"
"1217","representatives"
"1218","was"
"1219","formed"
"1220","to"
"1221","forge"
"1222","consensus"
"1223","modifications"
"1224","to"
"1225","the"
"1226","hmta"
"1227","that"
"1228","preserve"
"1229","the"
"1230","industrys"
"1231","interest"
"1232","in"
"1233","the"
"1234","free"
"1235","flow"
"1236","of"
"1237","commodities"
"1238","between"
"1239","states"
"1240","and"
"1241","that"
"1242","address"
"1243","the"
"1244","needs"
"1245","of"
"1246","statelocal"
"1247","jurisdictions"
"1248","to"
"1249","respond"
"1250","adequately"
"1251","to"
"1252","hazardous"
"1253","materials"
"1254","emergencies"
"1255","unfortunately"
"1256","this"
"1257","coalition"
"1258","adopted"
"1259","the"
"1260","position"
"1261","that"
"1262","a"
"1263","special"
"1264","fund"
"1265","based"
"1266","on"
"1267","an"
"1268","industry"
"1269","tax"
"1270","should"
"1271","be"
"1272","included"
"1273","in"
"1274","the"
"1275","hmta"
"1276","t"
"1277","pay"
"1278","for"
"1279","training"
"1280","and"
"1281","equipment"
"1282","for"
"1283","state"
"1284","local"
"1285","hazardous"
"1286","materials"
"1287","a"
"1288","rgency"
"1289","response"
"1290","teams"
"1291","the"
"1292","fund"
"1293","was"
"1294","estimated"
"1295","at"
"1296","million"
"1297","cma"
"1298","dollars"
"1299","but"
"1300","chat"
"1301","is"
"1302","unrealistically"
"1303","low"
"1304","if"
"1305","equipment"
"1306","is"
"1307","included"
"1308","in"
"1309","the"
"1310","fund"
"1311","objectives"
"1312","we"
"1313","are"
"1314","concerned"
"1315","that"
"1316","the"
"1317","new"
"1318","taxes"
"1319","would"
"1320","also"
"1321","be"
"1322","directed"
"1323","at"
"1324","the"
"1325","deep"
"1326","pockets"
"1327","rather"
"1328","than"
"1329","the"
"1330","whole"
"1331","hazardous"
"1332","materials"
"1333","transportation"
"1334","eoanunity"
"1335","we"
"1336","are"
"1337","also"
"1338","concerned"
"1339","that"
"1340","soae"
"1341","states"
"1342","or"
"1343","localities"
"1344","would"
"1345","refuse"
"1346","to"
"1347","accept"
"1348","aoney"
"1349","froa"
"1350","a"
"1351","federal"
"1352","fund"
"1353","and"
"1354","elect"
"1355","to"
"1356","initiate"
"1357","their"
"1358","own"
"1359","tax"
"1360","on"
"1361","industry"
"1362","currently"
"1363","the"
"1364","fund"
"1365","concept"
"1366","is"
"1367","supported"
"1368","by"
"1369","this"
"1370","uniformity"
"1371","coalition"
"1372","the"
"1373","national"
"1374","hazardous"
"1375","materials"
"1376","technical"
"1377","advisory"
"1378","coaaittee"
"1379","an"
"1380","advisory"
"1381","coaaittee"
"1382","to"
"1383","dot"
"1384","the"
"1385","api"
"1386","the"
"1387","aaerican"
"1388","trucking"
"1389","association"
"1390","the"
"1391","national"
"1392","association"
"1393","of"
"1394","towns"
"1395","and"
"1396","town­"
"1397","ships"
"1398","and"
"1399","the"
"1400","national"
"1401","conference"
"1402","of"
"1403","state"
"1404","legislatures"
"1405","the"
"1406","position"
"1407","taken"
"1408","by"
"1409","shipper"
"1410","and"
"1411","carrier"
"1412","supporters"
"1413","is"
"1414","that"
"1415","a"
"1416","saall"
"1417","federal"
"1418","fund"
"1419","would"
"1420","be"
"1421","better"
"1422","than"
"1423","sany"
"1424","state"
"1425","and"
"1426","local"
"1427","fees"
"1428","t"
"1429","recommendations"
"1430","j"
"1431","t"
"1432","support"
"1433","reauthorization"
"1434","of"
"1435","the"
"1436","hmta"
"1437","in"
"1438","this"
"1439","congress"
"1440","the"
"1441","re­"
"1442","authorization"
"1443","should"
"1444","strengthen"
"1445","the"
"1446","authority"
"1447","of"
"1448","dot"
"1449","in"
"1450","preempting"
"1451","local"
"1452","and"
"1453","state"
"1454","ordinances"
"1455","that"
"1456","impede"
"1457","the"
"1458","flow"
"1459","of"
"1460","hazardous"
"1461","materials"
"1462","through"
"1463","fees"
"1464","bans"
"1465","prenotifieation"
"1466","or"
"1467","unreasonable"
"1468","routing"
"1469","restrictions"
"1470","at"
"1471","the"
"1472","same"
"1473","time"
"1474","we"
"1475","would"
"1476","support"
"1477","efforts"
"1478","to"
"1479","improve"
"1480","the"
"1481","efficiency"
"1482","and"
"1483","effectiveness"
"1484","of"
"1485","the"
"1486","federal"
"1487","government"
"1488","in"
"1489","providing"
"1490","training"
"1491","for"
"1492","local"
"1493","agencies"
"1494","to"
"1495","respond"
"1496","to"
"1497","hazardous"
"1498","materials"
"1499","emergencies"
"1500","the"
"1501","federal"
"1502","program"
"1503","should"
"1504","recognize"
"1505","the"
"1506","contribution"
"1507","of"
"1508","voluntary"
"1509","industry"
"1510","efforts"
"1511","oppose"
"1512","the"
"1513","institution"
"1514","of"
"1515","another"
"1516","fund"
"1517","to"
"1518","provide"
"1519","training"
"1520","and"
"1521","equipment"
"1522","for"
"1523","emergency"
"1524","responders"
"1525","on"
"1526","the"
"1527","basis"
"1528","that"
"1529","the"
"1530","training"
"1531","is"
"1532","generally"
"1533","available"
"1534","and"
"1535","could"
"1536","be"
"1537","readily"
"1538","augmented"
"1539","by"
"1540","federal"
"1541","programs"
"1542","in"
"1543","cooperation"
"1544","with"
"1545","expanded"
"1546","industry"
"1547","efforts"
"1548","if"
"1549","necessary"
"1550","zquipment"
"1551","needs"
"1552","are"
"1553","being"
"1554","net"
"1555","by"
"1556","industry"
"1557","through"
"1558","direct"
"1559","cooperation"
"1560","in"
"1561","the"
"1562","establishment"
"1563","of"
"1564","local"
"1565","emergency"
"1566","response"
"1567","contingency"
"1568","plans"
"1569","and"
"1570","mutual"
"1571","aid"
"1572","programs"
"1573","such"
"1574","as"
"1575","cmas"
"1576","chzmnzt"
"1577","see"
"1578","attachment"
"1579","i"
"1580","for"
"1581","specific"
"1582","recommendations"
"1583","see"
"1584","attachment"
"1585","xi"
"1586","through"
"1587","iv"
"1588","for"
"1589","additional"
"1590","background"
"1591","action"
"1592","required"
"1593","approval"
"1594","of"
"1595","recommendation"
"1596","cma"
"1597","cma"
"1598","attachment"
"1599","i"
"1600","cma"
"1601","position"
"1602","on"
"1603","issues"
"1604","relative"
"1605","to"
"1606","the"
"1607","reauthorization"
"1608","of"
"1609","hmta"
"1610","there"
"1611","are"
"1612","generally"
"1613","twelve"
"1614","area"
"1615","baing"
"1616","considered"
"1617","by"
"1618","tha"
"1619","national"
"1620","hazardous"
"1621","matarials"
"1622","transportation"
"1623","advisory"
"1624","council"
"1625","an"
"1626","advisory"
"1627","coasittat"
"1628","to"
"1629","dot"
"1630","tha"
"1631","offica"
"1632","of"
"1633","technology"
"1634","assessment"
"1635","and"
"1636","tha"
"1637","hazardous"
"1638","materials"
"1639","coalition"
"1640","for"
"1641","amending"
"1642","tha"
"1643","hazardous"
"1644","matarials"
"1645","transportation"
"1646","act"
"1647","these"
"1648","twelve"
"1649","areas"
"1650","and"
"1651","tha"
"1652","recommended"
"1653","direction"
"1654","cma"
"1655","should"
"1656","take"
"1657","on"
"1658","them"
"1659","are"
"1660","as"
"1661","follows"
"1662","hazardous"
"1663","materials"
"1664","regulations"
"1665","must"
"1666","be"
"1667","uniform"
"1668","cma"
"1669","supports"
"1670","the"
"1671","recommendation"
"1672","that"
"1673","the"
"1674","regulations"
"1675","governing"
"1676","the"
"1677","transportation"
"1678","of"
"1679","hazardous"
"1680","materials"
"1681","should"
"1682","be"
"1683","nationally"
"1684","uniform"
"1685","differing"
"1686","regulations"
"1687","at"
"1688","tha"
"1689","federal"
"1690","state"
"1691","and"
"1692","local"
"1693","levels"
"1694","for"
"1695","such"
"1696","transportation"
"1697","are"
"1698","counterproductive"
"1699","to"
"1700","the"
"1701","safe"
"1702","movement"
"1703","of"
"1704","hazardous"
"1705","materials"
"1706","while"
"1707","the"
"1708","existing"
"1709","language"
"1710","of"
"1711","the"
"1712","hazardous"
"1713","materials"
"1714","transportation"
"1715","act"
"1716","clearly"
"1717","authorizes"
"1718","the"
"1719","secretary"
"1720","of"
"1721","transportation"
"1722","to"
"1723","preempt"
"1724","inconsistent"
"1725","state"
"1726","and"
"1727","local"
"1728","regulations"
"1729","the"
"1730","process"
"1731","for"
"1732","obtaining"
"1733","such"
"1734","a"
"1735","ruling"
"1736","has"
"1737","not"
"1738","worked"
"1739","to"
"1740","the"
"1741","satisfaction"
"1742","of"
"1743","government"
"1744","in­"
"1745","dustry"
"1746","or"
"1747","the"
"1748","public"
"1749","dot"
"1750","inconsistency"
"1751","rulings"
"1752","should"
"1753","not"
"1754","be"
"1755","overturned"
"1756","by"
"1757","courts"
"1758","unless"
"1759","found"
"1760","to"
"1761","be"
"1762","arbitrary"
"1763","and"
"1764","capricious"
"1765","dot"
"1766","should"
"1767","consider"
"1768","both"
"1769","the"
"1770","inconsistency"
"1771","criteria"
"1772","and"
"1773","the"
"1774","nonpreemption"
"1775","criteria"
"1776","in"
"1777","a"
"1778","single"
"1779","ruling"
"1780","these"
"1781","changes"
"1782","to"
"1783","the"
"1784","inconsistency"
"1785","process"
"1786","will"
"1787","reduce"
"1788","the"
"1789","time"
"1790","and"
"1791","expense"
"1792","associated"
"1793","with"
"1794","determining"
"1795","the"
"1796","lawfulness"
"1797","of"
"1798","state"
"1799","and"
"1800","local"
"1801","restrictions"
"1802","to"
"1803","the"
"1804","benefit"
"1805","of"
"1806","dot"
"1807","states"
"1808","localities"
"1809","industry"
"1810","and"
"1811","ultimately"
"1812","to"
"1813","the"
"1814","benefit"
"1815","of"
"1816","safety"
"1817","cma"
"1818","agrees"
"1819","with"
"1820","the"
"1821","recommendation"
"1822","that"
"1823","congress"
"1824","should"
"1825","clearly"
"1826","define"
"1827","the"
"1828","specific"
"1829","roles"
"1830","of"
"1831","federal"
"1832","state"
"1833","and"
"1834","local"
"1835","governments"
"1836","regarding"
"1837","the"
"1838","development"
"1839","of"
"1840","hazardous"
"1841","materials"
"1842","transportation"
"1843","regulations"
"1844","in"
"1845","an"
"1846","effort"
"1847","to"
"1848","achieve"
"1849","a"
"1850","nationally"
"1851","uniform"
"1852","regulatory"
"1853","scheme"
"1854","the"
"1855","federal"
"1856","government"
"1857","through"
"1858","dot"
"1859","should"
"1860","be"
"1861","solely"
"1862","responsible"
"1863","for"
"1864","promulgating"
"1865","hazardous"
"1866","materials"
"1867","transportation"
"1868","regulations"
"1869","after"
"1870","taking"
"1871","into"
"1872","consideration"
"1873","the"
"1874","input"
"1875","of"
"1876","affected"
"1877","parties"
"1878","including"
"1879","industry"
"1880","and"
"1881","other"
"1882","governmental"
"1883","agencies"
"1884","state"
"1885","and"
"1886","local"
"1887","regulations"
"1888","should"
"1889","only"
"1890","be"
"1891","promulgated"
"1892","in"
"1893","areas"
"1894","dot"
"1895","has"
"1896","not"
"1897","addressed"
"1898","and"
"1899","where"
"1900","states"
"1901","and"
"1902","localities"
"1903","cma"
"1904","have"
"1905","a"
"1906","unique"
"1907","and"
"1908","legitimate"
"1909","need"
"1910","to"
"1911","regulate"
"1912","cma"
"1913","further"
"1914","believes"
