"","dictionary"
"465","distribution"
"466","as"
"467","has"
"468","been"
"469","practice"
"470","for"
"471","the"
"472","past"
"473","two"
"474","years"
"475","the"
"476","report"
"477","presents"
"478","a"
"479","retrospective"
"480","and"
"481","prospective"
"482","view"
"483","of"
"484","major"
"485","industry"
"486","issues"
"487","communications"
"488","support"
"489","for"
"490","state"
"491","legislative"
"492","and"
"493","regulatory"
"494","activity"
"495","o"
"496","a"
"497","new"
"498","manual"
"499","on"
"500","linking"
"501","advocacy"
"502","communication"
"503","techniques"
"504","to"
"505","state"
"506","legislative"
"507","activity"
"508","has"
"509","been"
"510","prepared"
"511","and"
"512","distributed"
"513","to"
"514","each"
"515","cic"
"516","o"
"517","an"
"518","seed"
"519","grant"
"520","has"
"521","been"
"522","made"
"523","to"
"524","the"
"525","california"
"526","cic"
"527","to"
"528","carry"
"529","out"
"530","a"
"531","project"
"532","targeted"
"533","at"
"534","thought"
"535","leaders"
"536","in"
"537","contra"
"538","costa"
"539","county"
"540","page"
"541","cma"
"542","sxhiit"
"543","h"
"544","report"
"545","international"
"546","to"
"547","the"
"548","board"
"549","september"
"550","of"
"551","the"
"552","affairs"
"553","group"
"554","of"
"555","directors"
"556","by"
"557","thomas"
"558","w"
"559","mooney"
"560","vice"
"561","chairman"
"562","executive"
"563","summary"
"564","the"
"565","last"
"566","fiscal"
"567","year"
"568","brought"
"569","a"
"570","series"
"571","of"
"572","remarkable"
"573","achievements"
"574","for"
"575","the"
"576","iag"
"577","n"
"578","addition"
"579","to"
"580","the"
"581","september"
"582","meetings"
"583","with"
"584","the"
"585","japan"
"586","chemical"
"587","industry"
"588","association"
"589","in"
"590","tokyo"
"591","and"
"592","the"
"593","australian"
"594","chemical"
"595","industry"
"596","council"
"597","in"
"598","canberra"
"599","australia"
"600","the"
"601","iag"
"602","met"
"603","formally"
"604","for"
"605","the"
"606","first"
"607","time"
"608","with"
"609","members"
"610","of"
"611","the"
"612","canadian"
"613","chemical"
"614","producers"
"615","association"
"616","in"
"617","toronto"
"618","in"
"619","may"
"620","during"
"621","this"
"622","same"
"623","time"
"624","period"
"625","discussions"
"626","were"
"627","initiated"
"628","with"
"629","the"
"630","european"
"631","council"
"632","of"
"633","chemical"
"634","manufacturers"
"635","federations"
"636","cefic"
"637","to"
"638","establish"
"639","an"
"640","international"
"641","working"
"642","party"
"643","of"
"644","experts"
"645","under"
"646","the"
"647","auspices"
"648","of"
"649","the"
"650","safety"
"651","of"
"652","chemicals"
"653","committee"
"654","of"
"655","cefic"
"656","and"
"657","the"
"658","international"
"659","affairs"
"660","group"
"661","of"
"662","cmasocma"
"663","along"
"664","with"
"665","the"
"666","canadian"
"667","chemical"
"668","producers"
"669","association"
"670","to"
"671","establish"
"672","scientific"
"673","criteria"
"674","for"
"675","identifying"
"676","and"
"677","classifying"
"678","carcinogens"
"679","mutagens"
"680","and"
"681","teratogens"
"682","the"
"683","group"
"684","met"
"685","first"
"686","in"
"687","april"
"688","in"
"689","brussels"
"690","and"
"691","subsequently"
"692","in"
"693","washington"
"694","in"
"695","june"
"696","to"
"697","produce"
"698","harmonized"
"699","criteria"
"700","for"
"701","identifying"
"702","such"
"703","chronic"
"704","hazards"
"705","preliminary"
"706","presentations"
"707","of"
"708","this"
"709","tripartite"
"710","agreement"
"711","in"
"712","its"
"713","draft"
"714","form"
"715","were"
"716","given"
"717","to"
"718","the"
"719","science"
"720","advisory"
"721","soard"
"722","to"
"723","epa"
"724","and"
"725","to"
"726","the"
"727","office"
"728","of"
"729","management"
"730","and"
"731","budget"
"732","following"
"733","ratification"
"734","hy"
"735","the"
"736","sponsoring"
"737","organizations"
"738","this"
"739","document"
"740","will"
"741","be"
"742","presented"
"743","formally"
"744","to"
"745","the"
"746","respective"
"747","government"
"748","agencies"
"749","the"
"750","iag"
"751","will"
"752","continue"
"753","to"
"754","work"
"755","with"
"756","its"
"757","european"
"758","canadian"
"759","and"
"760","japanese"
"761","counterparts"
"762","to"
"763","bring"
"764","about"
"765","a"
"766","better"
"767","understanding"
"768","of"
"769","and"
"770","scientific"
"771","consensus"
"772","on"
"773","important"
"774","future"
"775","health"
"776","safety"
"777","and"
"778","environmental"
"779","issues"
"780","cma"
"781","iags"
"782","major"
"783","accomplishments"
"784","in"
"785","o"
"786","joint"
"787","iagjcia"
"788","meeting"
"789","on"
"790","september"
"791","and"
"792","th"
"793","the"
"794","international"
"795","affairs"
"796","group"
"797","met"
"798","with"
"799","representatives"
"800","of"
"801","jcia"
"802","chemical"
"803","safety"
"804","control"
"805","committee"
"806","cscc"
"807","at"
"808","the"
"809","latters"
"810","tokyo"
"811","offices"
"812","for"
"813","iag"
"814","this"
"815","was"
"816","the"
"817","second"
"818","of"
"819","three"
"820","such"
"821","meetings"
"822","this"
"823","year"
"824","with"
"825","chemical"
"826","industry"
"827","trade"
"828","associations"
"829","of"
"830","other"
"831","countries"
"832","these"
"833","meetings"
"834","addressed"
"835","issues"
"836","arising"
"837","from"
"838","th"
"839","laws"
"840","and"
"841","regulations"
"842","intended"
"843","to"
"844","reduce"
"845","chemical"
"846","risks"
"847","to"
"848","health"
"849","safety"
"850","and"
"851","the"
"852","environment"
"853","iag"
"854","and"
"855","jcia"
"856","had"
"857","earlier"
"858","exchanged"
"859","discussion"
"860","papers"
"861","on"
"862","each"
"863","issue"
"864","these"
"865","included"
"866","current"
"867","status"
"868","and"
"869","proposed"
"870","changes"
"871","in"
"872","tsca"
"873","and"
"874","in"
"875","japans"
"876","chemical"
"877","substance"
"878","control"
"879","law"
"880","chemical"
"881","inventories"
"882","testing"
"883","of"
"884","new"
"885","and"
"886","existing"
"887","substances"
"888","labeling"
"889","protection"
"890","of"
"891","confidential"
"892","information"
"893","specific"
"894","chemical"
"895","identity"
"896","of"
"897","substances"
"898","and"
"899","issues"
"900","involving"
"901","the"
"902","export"
"903","and"
"904","import"
"905","of"
"906","hazardous"
"907","substances"
"908","particularly"
"909","as"
"910","proposed"
"911","in"
"912","the"
"913","oecd"
"914","recommendation"
"915","and"
"916","unep"
"917","provisional"
"918","notification"
"919","scheme"
"920","were"
"921","also"
"922","topics"
"923","of"
"924","exchanges"
"925","between"
"926","the"
"927","two"
"928","groups"
"929","usjapan"
"930","activities"
"931","to"
"932","implement"
"933","oecd"
"934","recommendations"
"935","on"
"936","good"
"937","laboratory"
"938","practices"
"939","were"
"940","discussed"
"941","the"
"942","effect"
"943","of"
"944","us"
"945","rightco­"
"946","know"
"947","laws"
"948","as"
"949","these"
"950","interact"
"951","with"
"952","labeling"
"953","and"
"954","confidentiality"
"955","und"
"956","r"
"957","osha"
"958","and"
"959","tsca"
"960","were"
"961","also"
"962","topics"
"963","of"
"964","discussion"
"965","the"
"966","meeting"
"967","achieved"
"968","the"
"969","following"
"970","agreed"
"971","to"
"972","implement"
"973","oecd’s"
"974","good"
"975","laboratory"
"976","practices"
"977","identified"
"978","differences"
"979","between"
"980","jcia"
"981","and"
"982","iag"
"983","interpretations"
"984","of"
"985","draft"
"986","proposals"
"987","of"
"988","oecds"
"989","guides"
"990","to"
"991","traders"
"992","and"
"993","manufacturers"
"994","in"
"995","the"
"996","export"
"997","of"
"998","hazardous"
"999","substances"
"1000","jcia"
"1001","and"
"1002","iag"
"1003","agreed"
"1004","to"
"1005","work"
"1006","together"
"1007","to"
"1008","resolve"
"1009","these"
"1010","differences"
"1011","within"
"1012","the"
"1013","framework"
"1014","of"
"1015","oecds"
"1016","business"
"1017","and"
"1018","industry"
"1019","advisory"
"1020","council"
"1021","o"
"1022","joint"
"1023","iagacic"
"1024","meeting"
"1025","the"
"1026","iag"
"1027","met"
"1028","in"
"1029","canberra"
"1030","australia"
"1031","on"
"1032","september"
"1033","and"
"1034","with"
"1035","members"
"1036","of"
"1037","the"
"1038","australian"
"1039","chemical"
"1040","industry"
"1041","council"
"1042","acic"
"1043","discussions"
"1044","were"
"1045","focused"
"1046","on"
"1047","australias"
"1048","proposed"
"1049","law"
"1050","to"
"1051","implement"
"1052","the"
"1053","notification"
"1054","and"
"1055","assessment"
"1056","scheme"
"1057","for"
"1058","new"
"1059","chemicals"
"1060","representatives"
"1061","from"
"1062","two"
"1063","australian"
"1064","state"
"1065","governments"
"1066","victoria"
"1067","and"
"1068","new"
"1069","south"
"1070","wales"
"1071","also"
"1072","participated"
"1073","in"
"1074","the"
"1075","meetings"
"1076","the"
"1077","australian"
"1078","government"
"1079","has"
"1080","announced"
"1081","that"
"1082","mandatory"
"1083","nationwide"
"1084","notification"
"1085","and"
"1086","assessment"
"1087","for"
"1088","chemicals"
"1089","new"
"1090","to"
"1091","australia"
"1092","would"
"1093","be"
"1094","implemented"
"1095","by"
"1096","july"
"1097","the"
"1098","scheme"
"1099","is"
"1100","patterned"
"1101","on"
"1102","the"
"1103","eec"
"1104","sixth"
"1105","amendm"
"1106","nt"
"1107","the"
"1108","prospective"
"1109","manufacturerimporter"
"1110","of"
"1111","a"
"1112","new"
"1113","chemical"
"1114","is"
"1115","required"
"1116","t"
"1117","provide"
"1118","information"
"1119","similar"
"1120","to"
"1121","that"
"1122","specified"
"1123","for"
"1124","premarket"
"1125","notifications"
"1126","in"
"1127","eec"
"1128","during"
"1129","the"
"1130","course"
"1131","of"
"1132","the"
"1133","meeting"
"1134","the"
"1135","iag"
"1136","delegation"
"1137","mentioned"
"1138","many"
"1139","concerns"
"1140","and"
"1141","problems"
"1142","with"
"1143","the"
"1144","proposed"
"1145","australian"
"1146","legislation"
"1147","as"
"1148","a"
"1149","direct"
"1150","result"
"1151","of"
"1152","these"
"1153","discussi"
"1154","ns"
"1155","the"
"1156","australian"
"1157","government"
"1158","has"
"1159","agreed"
"1160","to"
"1161","seriously"
"1162","review"
"1163","and"
"1164","modify"
"1165","their"
"1166","legislative"
"1167","initiative"
"1168","and"
"1169","the"
"1170","implementation"
"1171","of"
"1172","that"
"1173","legislation"
"1174","has"
"1175","been"
"1176","significantly"
"1177","delayed"
"1178","cma"
"1179","the"
"1180","acic"
"1181","and"
"1182","iag"
"1183","agreed"
"1184","on"
"1185","the"
"1186","need"
"1187","to"
"1188","protect"
"1189","confidentiality"
"1190","of"
"1191","trade"
"1192","secret"
"1193","chemical"
"1194","identities"
"1195","of"
"1196","substances"
"1197","and"
"1198","the"
"1199","group"
"1200","agreed"
"1201","to"
"1202","review"
"1203","implementation"
"1204","of"
"1205","the"
"1206","principles"
"1207","of"
"1208","good"
"1209","laboratory"
"1210","practice"
"1211","worker"
"1212","and"
"1213","community"
"1214","righttoknow"
"1215","laws"
"1216","and"
"1217","the"
"1218","exchange"
"1219","of"
"1220","information"
"1221","on"
"1222","the"
"1223","export"
"1224","of"
"1225","hazardous"
"1226","substances"
"1227","o"
"1228","joint"
"1229","iagccpa"
"1230","meeting"
"1231","on"
"1232","and"
"1233","may"
"1234","the"
"1235","iag"
"1236","met"
"1237","with"
"1238","the"
"1239","canadian"
"1240","chemical"
"1241","producers"
"1242","association"
"1243","in"
"1244","toronto"
"1245","canada"
"1246","the"
"1247","format"
"1248","for"
"1249","the"
"1250","meeting"
"1251","was"
"1252","that"
"1253","of"
"1254","a"
"1255","regularly"
"1256","scheduled"
"1257","ccpa"
"1258","meeting"
"1259","where"
"1260","iag"
"1261","invited"
"1262","guests"
"1263","were"
"1264","asked"
"1265","to"
"1266","comment"
"1267","where"
"1268","appropriate"
"1269","the"
"1270","discussion"
"1271","lasted"
"1272","for"
"1273","two"
"1274","days"
"1275","and"
"1276","included"
"1277","a"
"1278","a"
"1279","complete"
"1280","presentation"
"1281","of"
"1282","the"
"1283","canadian"
"1284","workplace"
"1285","hazardous"
"1286","materials"
"1287","information"
"1288","system"
"1289","whmis"
"1290","policy"
"1291","framework"
"1292","and"
"1293","review"
"1294","of"
"1295","the"
"1296","status"
"1297","of"
"1298","the"
"1299","united"
"1300","states"
"1301","occupational"
"1302","safety"
"1303","health"
"1304","administration"
"1305","osha"
"1306","proposal"
"1307","b"
"1308","discussion"
"1309","of"
"1310","risk"
"1311","assessment"
"1312","and"
"1313","risk"
"1314","management"
"1315","legislation"
"1316","c"
"1317","discussions"
"1318","of"
"1319","testing"
"1320","and"
"1321","notification"
"1322","as"
"1323","they"
"1324","appear"
"1325","in"
"1326","the"
"1327","environmental"
"1328","containments"
"1329","act"
"1330","in"
"1331","canada"
"1332","d"
"1333","export"
"1334","notification"
"1335","from"
"1336","both"
"1337","the"
"1338","united"
"1339","states"
"1340","and"
"1341","canadian"
"1342","perspectives"
"1343","e"
"1344","regulation"
"1345","of"
"1346","substances"
"1347","in"
"1348","canada"
"1349","f"
"1350","discussion"
"1351","of"
"1352","the"
"1353","otadeveloped"
"1354","caes"
"1355","and"
"1356","nchxc"
"1357","programs"
"1358","how"
"1359","the"
"1360","caes"
"1361","and"
"1362","ncsxc"
"1363","programs"
"1364","complement"
"1365","those"
"1366","now"
"1367","being"
"1368","implemented"
"1369","in"
"1370","canada"
"1371","and"
"1372","g"
"1373","discussion"
"1374","of"
"1375","the"
"1376","tripartite"
"1377","iagceficccpa"
"1378","working"
"1379","group"
"1380","on"
"1381","chronic"
"1382","hazards"
"1383","xt"
"1384","was"
"1385","agreed"
"1386","that"
"1387","iag"
"1388","and"
"1389","its"
"1390","members"
"1391","would"
"1392","review"
"1393","the"
"1394","whmxs"
"1395","ingredient"
"1396","disclosure"
"1397","list"
"1398","exchange"
"1399","key"
"1400","axhc"
"1401","documents"
"1402","on"
"1403","risk"
"1404","assessment"
"1405","keep"
"1406","ccpa"
"1407","advised"
"1408","on"
"1409","reauthorization"
"1410","of"
"1411","the"
"1412","us"
"1413","toxic"
"1414","substances"
"1415","control"
"1416","act"
"1417","and"
"1418","assist"
"1419","in"
"1420","obtaining"
"1421","full"
"1422","reciprocity"
"1423","in"
"1424","the"
"1425","s"
"1426","for"
"1427","canadian"
"1428","tdg"
"1429","segulations"
"1430","o"
"1431","joint"
"1432","iagceficccpa"
"1433","working"
"1434","group"
"1435","on"
"1436","chronic"
"1437","hazards"
"1438","as"
"1439","a"
"1440","result"
"1441","of"
"1442","extensive"
"1443","discussions"
"1444","between"
"1445","the"
"1446","three"
"1447","organize"
"1448","tions"
"1449","it"
"1450","was"
"1451","agreed"
"1452","that"
"1453","a"
"1454","group"
"1455","of"
"1456","environmental"
"1457","and"
"1458","health"
"1459","and"
"1460","safety"
"1461","experts"
"1462","would"
"1463","convene"
"1464","in"
"1465","april"
"1466","in"
"1467","brussels"
"1468","to"
"1469","lay"
"1470","out"
"1471","a"
"1472","set"
"1473","of"
"1474","common"
"1475","definitions"
"1476","of"
"1477","chronic"
"1478","hazards"
"1479","that"
"1480","effort"
"1481","produced"
"1482","remarkably"
"1483","good"
"1484","agreement"
"1485","and"
"1486","the"
"1487","first"
"1488","of"
"1489","international"
"1490","stature"
"1491","on"
"1492","the"
"1493","environmental"
"1494","health"
"1495","or"
"1496","safety"
"1497","issues"
"1498","involved"
"1499","a"
"1500","subsequent"
"1501","meeting"
"1502","in"
"1503","june"
"1504","in"
"1505","washington"
"1506","resolved"
"1507","technical"
"1508","differences"
"1509","within"
"1510","the"
"1511","group"
"1512","and"
"1513","by"
"1514","the"
"1515","end"
"1516","of"
"1517","august"
"1518","the"
"1519","joint"
"1520","iagcepicccpa"
"1521","tripartite"
"1522","agreement"
"1523","should"
"1524","be"
"1525","ratified"
"1526","by"
"1527","the"
"1528","sponsoring"
"1529","organiza­"
"1530","tions"
"1531","and"
"1532","be"
"1533","ready"
"1534","for"
"1535","publication"
"1536","cma"
"1537","copies"
"1538","of"
"1539","this"
"1540","document"
"1541","will"
"1542","be"
"1543","sent"
"1544","to"
"1545","appropriate"
"1546","us"
"1547","governmental"
"1548","agencies"
"1549","and"
"1550","to"
"1551","the"
"1552","various"
"1553","governmental"
"1554","agencies"
"1555","within"
"1556","the"
"1557","european"
"1558","economic"
"1559","community"
"1560","as"
"1561","well"
"1562","as"
"1563","to"
"1564","the"
"1565","canadian"
"1566","agencies"
"1567","responsible"
"1568","for"
"1569","health"
"1570","safety"
"1571","and"
"1572","the"
"1573","environment"
"1574","o"
"1575","iag"
"1576","prepared"
"1577","and"
"1578","delivered"
"1579","position"
"1580","papers"
"1581","on"
"1582","information"
"1583","exchange"
"1584","for"
"1585","export"
"1586","of"
"1587","hazardous"
"1588","substances"
"1589","through"
"1590","the"
"1591","u"
"1592","s"
"1593","business"
"1594","and"
"1595","industry"
"1596","advisory"
"1597","committee"
"1598","and"
"1599","the"
"1600","u"
"1601","s"
"1602","state"
"1603","department"
"1604","to"
"1605","the"
"1606","organization"
"1607","for"
"1608","economic"
"1609","cooperation"
"1610","and"
"1611","development"
"1612","chemicals"
"1613","group"
"1614","and"
"1615","its"
"1616","parent"
"1617","environment"
"1618","committee"
"1619","iag"
"1620","has"
"1621","supported"
"1622","the"
"1623","purposes"
"1624","of"
"1625","the"
"1626","oecd"
"1627","chemicals"
"1628","progranun"
"1629","that"
"1630","is"
"1631","to"
"1632","harmonize"
"1633","chemicals"
"1634","regulation"
"1635","in"
"1636","member"
"1637","countries"
"1638","in"
"1639","an"
"1640","effort"
"1641","to"
"1642","avoid"
"1643","trade"
"1644","barriers"
"1645","that"
"1646","may"
"1647","be"
"1648","caused"
"1649","by"
"1650","inconsistent"
"1651","laws"
"1652","and"
"1653","regulations"
"1654","we"
"1655","have"
"1656","however"
"1657","opposed"
"1658","efforts"
"1659","by"
"1660","some"
"1661","officials"
"1662","in"
"1663","the"
"1664","oecd"
"1665","secretariat"
"1666","and"
"1667","member"
"1668","governments"
"1669","to"
"1670","turn"
"1671","the"
"1672","programme"
"1673","into"
"1674","an"
"1675","international"
"1676","regulatory"
"1677","system"
"1678","we"
"1679","have"
"1680","also"
"1681","urged"
"1682","implementation"
"1683","of"
"1684","the"
"1685","past"
"1686","chemicals"
"1687","programme"
"1688","activity"
"1689","into"
"1690","national"
"1691","regulatory"
"1692","schemes"
"1693","prior"
"1694","to"
"1695","initiation"
"1696","of"
"1697","any"
"1698","new"
"1699","areas"
"1700","of"
"1701","involvement"
"1702","from"
"1703","oecd"
"1704","most"
"1705","oecd"
"1706","countries"
"1707","are"
"1708","just"
"1709","beginning"
"1710","to"
"1711","develop"
"1712","their"
"1713","toxic"
"1714","substances"
"1715","control"
"1716","legislation"
"1717","and"
"1718","time"
"1719","is"
"1720","needed"
"1721","for"
"1722","them"
"1723","to"
"1724","implement"
"1725","their"
"1726","own"
"1727","systems"
"1728","and"
"1729","to"
"1730","assimilate"
"1731","existing"
"1732","oecd"
"1733","guidelines"
"1734","before"
"1735","any"
"1736","additional"
"1737","substantive"
"1738","oecd"
"1739","activities"
"1740","are"
"1741","undertaken"
"1742","iag"
"1743","believ"
"1744","s"
"1745","that"
"1746","an"
"1747","international"
"1748","agreement"
"1749","or"
"1750","treaty"
"1751","on"
"1752","chemicals"
"1753","control"
"1754","is"
"1755","premature"
"1756","iag"
"1757","is"
"1758","increasingly"
"1759","looked"
"1760","to"
"1761","by"
"1762","the"
"1763","js"
"1764","government"
"1765","and"
"1766","by"
"1767","the"
"1768","oecd"
"1769","as"
"1770","the"
"1771","key"
"1772","voice"
"1773","representing"
"1774","us"
"1775","industry"
"1776","on"
"1777","a"
"1778","continuing"
"1779","basis"
"1780","iag"
"1781","closely"
"1782","follows"
"1783","the"
"1784","agenda"
"1785","of"
"1786","oecds"
"1787","chemicals"
"1788","group"
"1789","management"
"1790","committee"
"1791","and"
"1792","their"
"1793","various"
"1794","expert"
"1795","groups"
"1796","consulting"
"1797","as"
"1798","necessary"
"1799","with"
"1800","the"
"1801","official"
"1802","us"
"1803","delegation"
"1804","to"
"1805","register"
"1806","us"
"1807","industrys"
"1808","views"
"1809","on"
"1810","key"
"1811","technical"
"1812","issues"
"1813","o"
"1814","the"
"1815","iag"
"1816","has"
"1817","participated"
"1818","in"
"1819","an"
"1820","increased"
"1821","dialogue"
"1822","with"
"1823","various"
"1824","lem"
"1825","nts"
"1826","of"
"1827","the"
"1828","united"
"1829","nations"
"1830","specifically"
"1831","comments"
"1832","were"
"1833","submitted"
"1834","on"
"1835","uneps"
"1836","provisional"
"1837","notification"
"1838","guidelines"
"1839","on"
"1840","the"
"1841","export"
"1842","of"
"1843","hazardous"
"1844","substances"
"1845","the"
"1846","state"
"1847","department"
"1848","has"
"1849","accepted"
"1850","our"
"1851","views"
"1852","that"
"1853","listing"
"1854","banned"
"1855","severely"
"1856","restricted"
"1857","withdrawn"
"1858","or"
"1859","unapproved"
"1860","in"
"1861","the"
"1862","case"
"1863","of"
"1864","pharmaceuticals"
"1865","chemicals"
"1866","is"
"1867","an"
"1868","inappropriate"
"1869","mechanism"
"1870","and"
"1871","that"
"1872","thes"
"1873","terms"
"1874","are"
"1875","faulty"
"1876","without"
"1877","further"
"1878","definition"
"1879","an"
"1880","ad"
"1881","hoc"
"1882","task"
"1883","group"
"1884","of"
"1885","iag"
"1886","has"
"1887","extensively"
"1888","researched"
"1889","pros"
"1890","and"
"1891","cons"
"1892","of"
"1893","participation"
"1894","in"
"1895","a"
"1896","jointly"
"1897","sponsored"
"1898","unepunctc"
"1899","conference"
"1900","proposed"
"1901","for"
"1902","late"
"1903","on"
"1904","the"
"1905","health"
"1906","and"
"1907","safety"
"1908","aspects"
"1909","of"
"1910","transnational"
"1911","corporations"
"1912","chemical"
"1913","operations"
"1914","in"
"1915","developing"
"1916","countries"
"1917","the"
"1918","task"
"1919","group"
"1920","has"
"1921","met"
"1922","with"
"1923","representatives"
"1924","of"
"1925","the"
"1926","state"
"1927","department"
"1928","cbfic"
"1929","and"
"1930","people"
"1931","from"
