"","dictionary"
"200","operations"
"201","rest"
"202","comfortably"
"203","with"
"204","maintaining"
"205","the"
"206","the"
"207","safety"
"208","cma"
"209","board"
"210","significant"
"211","ternal"
"212","and"
"213","external"
"214","scrutiny"
"215","of"
"216","we"
"217","rewarding"
"218","year"
"219","rest"
"220","of"
"221","the"
"222","chemical"
"223","industry"
"224","the"
"225","committee"
"226","january"
"227","yet"
"228","overwhelmingly"
"229","to"
"230","status"
"231","no"
"232","in"
"233","both"
"234","longer"
"235","could"
"236","quo"
"237","even"
"238","though"
"239","record"
"240","for"
"241","the"
"242","transportation"
"243","of"
"244","chemicals"
"245","extremely"
"246","good"
"247","last"
"248","has"
"249","been"
"250","industry"
"251","must"
"252","constantly"
"253","expend"
"254","a"
"255","great"
"256","deal"
"257","of"
"258","effort"
"259","to"
"260","ensure"
"261","that"
"262","problems"
"263","are"
"264","kept"
"265","under"
"266","control"
"267","we"
"268","are"
"269","not"
"270","so"
"271","naive"
"272","to"
"273","suggest"
"274","that"
"275","accidents"
"276","tation"
"277","will"
"278","not"
"279","occur"
"280","environment"
"281","presents"
"282","the"
"283","very"
"284","nature"
"285","of"
"286","the"
"287","transportation"
"288","many"
"289","potential"
"290","problems"
"291","the"
"292","direct"
"293","control"
"294","of"
"295","our"
"296","representatives"
"297","nitude"
"298","of"
"299","an"
"300","accident"
"301","in"
"302","transpor­"
"303","that"
"304","are"
"305","not"
"306","under"
"307","to"
"308","minimize"
"309","the"
"310","mag­"
"311","the"
"312","distribution"
"313","committee"
"314","and"
"315","staff"
"316","have"
"317","gone"
"318","to"
"319","great"
"320","lengths"
"321","to"
"322","implement"
"323","the"
"324","components"
"325","of"
"326","the"
"327","national"
"328","chemical"
"329","response"
"330","and"
"331","information"
"332","center"
"333","ncric"
"334","as"
"335","you"
"336","know"
"337","is"
"338","designed"
"339","to"
"340","provide"
"341","and"
"342","the"
"343","public"
"344","as"
"345","a"
"346","whole"
"347","with"
"348","program"
"349","titled"
"350","chemnet"
"351","training"
"352","there"
"353","are"
"354","four"
"355","key"
"356","an"
"357","expanded"
"358","chemtrec"
"359","the"
"360","chemical"
"361","responders"
"362","information"
"363","about"
"364","chemicals"
"365","to"
"366","satisfy"
"367","their"
"368","respective"
"369","needs"
"370","the"
"371","ncric"
"372","emergency"
"373","elements"
"374","a"
"375","mutual"
"376","aid"
"377","referral"
"378","center"
"379","to"
"380","program"
"381","and"
"382","first"
"383","responder"
"384","i"
"385","am"
"386","pleased"
"387","to"
"388","announce"
"389","that"
"390","as"
"391","we"
"392","promised"
"393","last"
"394","january"
"395","all"
"396","elements"
"397","of"
"398","this"
"399","program"
"400","became"
"401","operational"
"402","in"
"403","chemtrec"
"404","has"
"405","been"
"406","modernized"
"407","with"
"408","a"
"409","new"
"410","computer"
"411","system"
"412","that"
"413","will"
"414","speed"
"415","the"
"416","processing"
"417","of"
"418","emergency"
"419","information"
"420","able"
"421","member"
"422","companies"
"423","and"
"424","to"
"425","response"
"426","receive"
"427","a"
"428","hard"
"429","copy"
"430","printout"
"431","of"
"432","the"
"433","activity"
"434","at"
"435","chemtrec"
"436","continues"
"437","received"
"438","in"
"439","of"
"440","which"
"441","personnel"
"442","at"
"443","an"
"444","accident"
"445","scene"
"446","appropriate"
"447","response"
"448","to"
"449","expand"
"450","with"
"451","data"
"452","calls"
"453","related"
"454","to"
"455","emergencies"
"456","this"
"457","large"
"458","amount"
"459","of"
"460","usage"
"461","demonstrates"
"462","that"
"463","chemtrec"
"464","the"
"465","most"
"466","respected"
"467","and"
"468","well"
"469","regarded"
"470","cma"
"471","efforts"
"472","and"
"473","emergency"
"474","and"
"475","will"
"476","en­"
"477","remains"
"478","one"
"479","of"
"480","by"
"481","the"
"482","public"
"483","response"
"484","organizations"
"485","cma"
"486","chemnet"
"487","cma"
"488","members"
"489","commercial"
"490","have"
"491","the"
"492","the"
"493","chemical"
"494","industrys"
"495","participating"
"496","emergency"
"497","entire"
"498","these"
"499","companies"
"500","response"
"501","identified"
"502","a"
"503","total"
"504","of"
"505","mutual"
"506","aid"
"507","system"
"508","companies"
"509","combined"
"510","with"
"511","the"
"512","under"
"513","contract"
"514","to"
"515","cma"
"516","response"
"517","teams"
"518","united"
"519","states"
"520","that"
"521","can"
"522","now"
"523","has"
"524","covering"
"525","virtually"
"526","respond"
"527","to"
"528","chemical"
"529","transporta­"
"530","tion"
"531","accidents"
"532","the"
"533","chemical"
"534","referral"
"535","center"
"536","spond"
"537","to"
"538","nonemergency"
"539","information"
"540","on"
"541","over"
"542","panies"
"543","inquiries"
"544","which"
"545","the"
"546","about"
"547","chemicals"
"548","chemicals"
"549","whelming"
"550","success"
"551","to"
"552","currently"
"553","has"
"554","contacts"
"555","information"
"556","about"
"557","specific"
"558","first"
"559","responder"
"560","training"
"561","has"
"562","thedistribution"
"563","committee"
"564","has"
"565","a"
"566","lending"
"567","library"
"568","of"
"569","training"
"570","films"
"571","up"
"572","from"
"573","participating"
"574","com­"
"575","final"
"576","component"
"577","of"
"578","the"
"579","national"
"580","chemical"
"581","information"
"582","center"
"583","tion"
"584","been"
"585","set"
"586","callers"
"587","are"
"588","directed"
"589","to"
"590","appropriate"
"591","company"
"592","general"
"593","health"
"594","and"
"595","safety"
"596","by"
"597","has"
"598","products"
"599","response"
"600","and"
"601","been"
"602","an"
"603","over­"
"604","put"
"605","together"
"606","which"
"607","have"
"608","already"
"609","been"
"610","viewed"
"611","members"
"612","of"
"613","the"
"614","emergency"
"615","response"
"616","community"
"617","a"
"618","cma"
"619","training"
"620","film"
"621","entitled"
"622","for"
"623","in"
"624","addi­"
"625","first"
"626","on"
"627","the"
"628","scene"
"629","completed"
"630","and"
"631","is"
"632","receiving"
"633","very"
"634","high"
"635","reviews"
"636","has"
"637","been"
"638","from"
"639","the"
"640","technical"
"641","community"
"642","while"
"643","these"
"644","and"
"645","other"
"646","safety"
"647","related"
"648","programs"
"649","great"
"650","deal"
"651","of"
"652","our"
"653","members"
"654","has"
"655","also"
"656","been"
"657","very"
"658","actively"
"659","posture"
"660","of"
"661","attention"
"662","received"
"663","a"
"664","the"
"665","distribution"
"666","committee"
"667","involved"
"668","in"
"669","enhancing"
"670","the"
"671","economic"
"672","the"
"673","chemical"
"674","industry"
"675","in"
"676","the"
"677","rail"
"678","transportation"
"679","area"
"680","three"
"681","major"
"682","developments"
"683","occured"
"684","with"
"685","the"
"686","the"
"687","cma"
"688","has"
"689","successfully"
"690","have"
"691","negotiated"
"692","an"
"693","attractive"
"694","agreement"
"695","railroads"
"696","to"
"697","provide"
"698","a"
"699","fair"
"700","return"
"701","to"
"702","tank"
"703","car"
"704","owners"
"705","railroads"
"706","use"
"707","of"
"708","these"
"709","vehicles"
"710","to"
"711","all"
"712","tank"
"713","car"
"714","owners"
"715","is"
"716","some"
"717","successful"
"718","in"
"719","getting"
"720","the"
"721","railroads"
"722","the"
"723","icc"
"724","to"
"725","investigate"
"726","any"
"727","the"
"728","total"
"729","amount"
"730","of"
"731","million"
"732","annually"
"733","for"
"734","return"
"735","cma"
"736","was"
"737","also"
"738","to"
"739","agree"
"740","on"
"741","a"
"742","mechanism"
"743","for"
"744","deviations"
"745","by"
"746","the"
"747","railroads"
"748","on"
"749","the"
"750","national"
"751","allowance"
"752","system"
"753","in"
"754","the"
"755","role"
"756","second"
"757","major"
"758","rail"
"759","development"
"760","in"
"761","obtaining"
"762","a"
"763","favorable"
"764","commission"
"765","on"
"766","ruling"
"767","from"
"768","the"
"769","railtorail"
"770","competitive"
"771","access"
"772","chemical"
"773","plants"
"774","captive"
"775","lished"
"776","cma"
"777","played"
"778","a"
"779","principle"
"780","to"
"781","a"
"782","single"
"783","railroad"
"784","interstate"
"785","commerce"
"786","issues"
"787","with"
"788","these"
"789","newly"
"790","many"
"791","pub­"
"792","rules"
"793","will"
"794","prove"
"795","very"
"796","beneficial"
"797","in"
"798","your"
"799","ability"
"800","to"
"801","negotiate"
"802","competitive"
"803","rail"
"804","transportation"
"805","rates"
"806","cma"
"807","exhibit"
"808","l"
"809","cobhunications"
"810","committee"
"811","report"
"812","to"
"813","cma"
"814","board"
"815","january"
"816","a"
"817","year"
"818","ago"
"819","when"
"820","john"
"821","huasey"
"822","of"
"823","monsanto"
"824","gave"
"825","the"
"826","coaalttees"
"827","report"
"828","there"
"829","wasnt"
"830","a"
"831","person"
"832","in"
"833","this"
"834","rooa"
"835","or"
"836","in"
"837","this"
"838","industry"
"839","who"
"840","wasnt"
"841","shocked"
"842","by"
"843","the"
"844","tragedy"
"845","that"
"846","occurred"
"847","in"
"848","india"
"849","in"
"850","december"
"851","of"
"852","to"
"853","an"
"854","industry"
"855","already"
"856","under"
"857","public"
"858","scrutiny"
"859","this"
"860","shock"
"861","added"
"862","the"
"863","eleaents"
"864","of"
"865","plant"
"866","safety"
"867","and"
"868","operating"
"869","coapetence"
"870","to"
"871","the"
"872","publics"
"873","concerns"
"874","about"
"875","us"
"876","to"
"877","deteraine"
"878","the"
"879","extent"
"880","of"
"881","the"
"882","publics"
"883","feelings"
"884","about"
"885","cheaicals"
"886","caabridge"
"887","reports"
"888","recently"
"889","conducted"
"890","a"
"891","national"
"892","opinion"
"893","survey"
"894","the"
"895","results"
"896","of"
"897","that"
"898","survey"
"899","were"
"900","not"
"901","encouraging"
"902","without"
"903","going"
"904","into"
"905","all"
"906","the"
"907","details"
"908","the"
"909","publics"
"910","view"
"911","of"
"912","the"
"913","cheaical"
"914","industry"
"915","was"
"916","fairly"
"917","straightforward"
"918","we"
"919","are"
"920","perceived"
"921","as"
"922","the"
"923","nuaber"
"924","one"
"925","environaental"
"926","risk"
"927","to"
"928","society"
"929","and"
"930","the"
"931","nuaber"
"932","report"
"933","by"
"934","m"
"935","e"
"936","thoapson"
"937","aaoco"
"938","cheaicals"
"939","coapany"
"940","to"
"941","cma"
"942","board"
"943","of"
"944","directors"
"945","january"
"946","two"
"947","safety"
"948","risk"
"949","with"
"950","the"
"951","nuclear"
"952","power"
"953","industry"
"954","ranked"
"955","as"
"956","number"
"957","one"
"958","more"
"959","than"
"960","percent"
"961","of"
"962","those"
"963","questioned"
"964","feel"
"965","that"
"966","a"
"967","bhopaltype"
"968","accident"
"969","is"
"970","likely"
"971","to"
"972","happen"
"973","in"
"974","the"
"975","us"
"976","by"
"977","overwhelming"
"978","majorities"
"979","the"
"980","public"
"981","supports"
"982","legislation"
"983","to"
"984","create"
"985","rlghttoknow"
"986","laws"
"987","mandatory"
"988","emergency"
"989","planning"
"990","and"
"991","buffer"
"992","zones"
"993","around"
"994","chemical"
"995","plants"
"996","perhaps"
"997","one"
"998","of"
"999","the"
"1000","more"
"1001","disturbing"
"1002","findings"
"1003","was"
"1004","that"
"1005","percent"
"1006","of"
"1007","those"
"1008","polled"
"1009","arent"
"1010","so"
"1011","sure"
"1012","that"
"1013","the"
"1014","benefits"
"1015","they"
"1016","get"
"1017","from"
"1018","chemicals"
"1019","are"
"1020","worth"
"1021","the"
"1022","risk"
"1023","and"
"1024","about"
"1025","percent"
"1026","of"
"1027","the"
"1028","public"
"1029","wants"
"1030","more"
"1031","regulation"
"1032","of"
"1033","the"
"1034","chemical"
"1035","industry"
"1036","even"
"1037","if"
"1038","such"
"1039","regulation"
"1040","results"
"1041","in"
"1042","higher"
"1043","prices"
"1044","for"
"1045","consumer"
"1046","products"
"1047","further"
"1048","it"
"1049","will"
"1050","cone"
"1051","as"
"1052","no"
"1053","surprise"
"1054","to"
"1055","you"
"1056","that"
"1057","we"
"1058","rank"
"1059","last"
"1060","among"
"1061","basic"
"1062","industries"
"1063","in"
"1064","terms"
"1065","of"
"1066","public"
"1067","favorablllty"
"1068","below"
"1069","even"
"1070","the"
"1071","nuclear"
"1072","power"
"1073","and"
"1074","alcohol"
"1075","industries"
"1076","however"
"1077","not"
"1078","everything"
"1079","the"
"1080","cambridge"
"1081","survey"
"1082","found"
"1083","out"
"1084","was"
"1085","negative"
"1086","as"
"1087","an"
"1088","example"
"1089","the"
"1090","public"
"1091","is"
"1092","of"
"1093","mixed"
"1094","emotions"
"1095","as"
"1096","to"
"1097","the"
"1098","role"
"1099","that"
"1100","perceived"
"1101","corporate"
"1102","greed"
"1103","plays"
"1104","in"
"1105","our"
"1106","environmental"
"1107","performance"
"1108","about"
"1109","percent"
"1110","felt"
"1111","that"
"1112","were"
"1113","just"
"1114","out"
"1115","to"
"1116","make"
"1117","a"
"1118","buck"
"1119","regardless"
"1120","of"
"1121","the"
"1122","environmental"
"1123","consequences"
"1124","yet"
"1125","percent"
"1126","disagreed"
"1127","with"
"1128","that"
"1129","statement"
"1130","cma"
"1131","the"
"1132","beet"
"1133","news"
"1134","is"
"1135","that"
"1136","three"
"1137","quarters"
"1138","of"
"1139","the"
"1140","public"
"1141","feels"
"1142","that"
"1143","the"
"1144","chemical"
"1145","industry"
"1146","is"
"1147","making"
"1148","at"
"1149","least"
"1150","soae"
"1151","effort"
"1152","to"
"1153","ensure"
"1154","that"
"1155","a"
"1156","bhopaltype"
"1157","accident"
"1158","doesnt"
"1159","happen"
"1160","in"
"1161","the"
"1162","us"
"1163","while"
"1164","thats"
"1165","hardly"
"1166","great"
"1167","news"
"1168","it"
"1169","does"
"1170","show"
"1171","that"
"1172","the"
"1173","public"
"1174","is"
"1175","at"
"1176","least"
"1177","somewhat"
"1178","aware"
"1179","of"
"1180","our"
"1181","excellent"
"1182","safety"
"1183","record"
"1184","and"
"1185","the"
"1186","things"
"1187","were"
"1188","doing"
"1189","to"
"1190","improve"
"1191","it"
"1192","even"
"1193","further"
"1194","we"
"1195","also"
"1196","learned"
"1197","that"
"1198","while"
"1199","the"
"1200","public"
"1201","is"
"1202","concerned"
"1203","about"
"1204","spills"
"1205","and"
"1206","leaks"
"1207","and"
"1208","accidents"
"1209","they"
"1210","feel"
"1211","that"
"1212","it"
"1213","is"
"1214","the"
"1215","longterm"
"1216","health"
"1217","effects"
"1218","that"
"1219","are"
"1220","most"
"1221","important"
"1222","so"
"1223","as"
"1224","we"
"1225","take"
"1226","steps"
"1227","to"
"1228","ensure"
"1229","against"
"1230","accidents"
"1231","and"
"1232","crises"
"1233","we"
"1234","should"
"1235","not"
"1236","lose"
"1237","track"
"1238","of"
"1239","the"
"1240","larger"
"1241","issue"
"1242","namely"
"1243","that"
"1244","the"
"1245","public"
"1246","is"
"1247","very"
"1248","concerned"
"1249","about"
"1250","chronic"
"1251","health"
"1252","effects"
"1253","from"
"1254","exposure"
"1255","and"
"1256","use"
"1257","of"
"1258","chemicals"
"1259","in"
"1260","implementing"
"1261","a"
"1262","strategy"
"1263","to"
"1264","rebuild"
"1265","our"
"1266","reputation"
"1267","we"
"1268","should"
"1269","realize"
"1270","that"
"1271","there"
"1272","is"
"1273","little"
"1274","opportunity"
"1275","to"
"1276","do"
"1277","something"
"1278","dramatic"
"1279","to"
"1280","showcase"
"1281","our"
"1282","efforts"
"1283","as"
"1284","h"
"1285","clark"
"1286","said"
"1287","in"
"1288","washington"
"1289","recently"
"1290","we"
"1291","havent"
"1292","been"
"1293","caught"
"1294","doing"
"1295","good"
"1296","there"
"1297","is"
"1298","little"
"1299","we"
"1300","can"
"1301","do"
"1302","of"
"1303","a"
"1304","positive"
"1305","nature"
"1306","that"
"1307","will"
"1308","make"
"1309","page"
"1310","one"
"1311","or"
"1312","the"
"1313","evening"
"1314","news"
"1315","and"
"1316","thats"
"1317","probably"
"1318","good"
"1319","with"
"1320","our"
"1321","luck"
"1322","wed"
"1323","have"
"1324","dan"
"1325","rather"
"1326","signing"
"1327","off"
"1328","with"
"1329","and"
"1330","this"
"1331","is"
"1332","the"
"1333","th"
"1334","straight"
"1335","day"
"1336","without"
"1337","a"
"1338","major"
"1339","chemical"
"1340","mishap"
"1341","instead"
"1342","we"
"1343","must"
"1344","rebuild"
"1345","our"
"1346","reputation"
"1347","the"
"1348","slow"
"1349","way"
"1350","with"
"1351","a"
"1352","failsafe"
"1353","operating"
"1354","and"
"1355","safety"
"1356","performance"
"1357","sincere"
"1358","attention"
"1359","to"
"1360","the"
"1361","publics"
"1362","concerns"
"1363","and"
"1364","a"
"1365","credible"
"1366","communications"
"1367","effort"
"1368","other"
"1369","words"
"1370","do"
"1371","good"
"1372","and"
"1373","then"
"1374","tell"
"1375","about"
"1376","it"
"1377","in"
"1378","cma"
"1379","oring"
"1380","our"
"1381","reputation"
"1382","we"
"1383","need"
"1384","a"
"1385","goal"
"1386","on"
"1387","a"
"1388","public"
"1389","idenee"
"1390","scale"
"1391","of"
"1392","t"
"1393","to"
"1394","to"
"1395","its"
"1396","unlikely"
"1397","that"
"1398","well"
"1399","achieve"
"1400","the"
"1401","r"
"1402","level"
"1403","that"
"1404","we"
"1405","enjoyed"
"1406","in"
"1407","the"
"1408","s"
"1409","and"
"1410","s"
"1411","when"
"1412","we"
"1413","were"
"1414","egarded"
"1415","as"
"1416","being"
"1417","the"
"1418","source"
"1419","of"
"1420","alracle"
"1421","products"
"1422","reachable"
"1423","target"
"1424","would"
"1425","be"
"1426","a"
"1427","or"
"1428","a"
"1429","that"
"1430","gray"
"1431","aiddle"
"1432","ground"
"1433","of"
"1434","public"
"1435","tolerance"
"1436","that"
"1437","will"
"1438","perait"
"1439","us"
"1440","to"
"1441","operate"
"1442","our"
"1443","businesses"
"1444","in"
"1445","a"
"1446","reasonable"
"1447","banner"
"1448","the"
"1449","public"
"1450","always"
"1451","will"
"1452","be"
"1453","concerned"
"1454","about"
"1455","our"
"1456","industry"
"1457","and"
"1458","our"
"1459","products"
"1460","that"
"1461","well"
"1462","have"
"1463","to"
"1464","live"
"1465","with"
"1466","our"
"1467","goal"
"1468","should"
"1469","be"
"1470","to"
"1471","answer"
"1472","the"
"1473","publics"
"1474","fears"
"1475","about"
"1476","us"
"1477","so"
"1478","that"
"1479","their"
"1480","reasonable"
"1481","concern"
"1482","doesn’t"
"1483","translate"
"1484","into"
"1485","extreme"
"1486","actions"
"1487","in"
"1488","responding"
"1489","to"
"1490","bhopal"
"1491","the"
"1492","industry"
"1493","wifely"
"1494","steered"
"1495","clear"
"1496","of"
"1497","progress"
"1498","that"
"1499","would"
"1500","be"
"1501","seen"
"1502","aerely"
"1503","as"
"1504","public"
"1505","relations"
"1506","gestures"
"1507","by"
"1508","creating"
"1509","the"
"1510","caer"
"1511","and"
"1512","mcric"
"1513","prograas"
"1514","cma"
"1515","has"
"1516","given"
"1517","the"
"1518","industry"
"1519","an"
"1520","activist"
"1521","response"
"1522","that"
"1523","involves"
"1524","an"
"1525","operating"
"1526","coaaitaent"
"1527","by"
"1528","line"
"1529","aanageaent"
"1530","these"
"1531","prograas"
"1532","are"
"1533","comprehensive"
"1534","and"
"1535","directed"
"1536","foursquare"
"1537","at"
"1538","the"
"1539","publics"
"1540","aajor"
"1541","concerns"
"1542","about"
"1543","the"
"1544","industry"
"1545","mot"
"1546","coincidentally"
"1547","they"
"1548","also"
"1549","provide"
"1550","an"
"1551","excellent"
"1552","communications"
"1553","opportunity"
"1554","at"
"1555","the"
"1556","local"
"1557","and"
"1558","state"
"1559","level"
"1560","that"
"1561","we"
"1562","aust"
"1563","use"
"1564","to"
"1565","our"
"1566","advantage"
"1567","the"
"1568","current"
"1569","state"
"1570","of"
"1571","the"
"1572","industrys"
"1573","aedla"
"1574","relations"
"1575","and"
"1576","cosaunications"
"1577","efforts"
"1578","is"
"1579","one"
"1580","of"
"1581","those"
"1582","good"
"1583","newsbad"
"1584","news"
"1585","situations"
"1586","the"
"1587","good"
"1588","news"
"1589","is"
"1590","that"
"1591","the"
"1592","intense"
"1593","aedia"
"1594","attention"
"1595","to"
"1596","r"
"1597","our"
"1598","business"
"1599","has"
"1600","enabled"
"1601","us"
"1602","to"
"1603","establish"
"1604","reasonably"
"1605","good"
"1606","relationships"
"1607","with"
"1608","hundreds"
"1609","of"
"1610","media"
"1611","people"
"1612","to"
"1613","these"
"1614","people"
"1615","as"
"1616","never"
"1617","before"
"1618","we"
"1619","now"
"1620","have"
"1621","access"
"1622","the"
"1623","bad"
"1624","news"
"1625","of"
"1626","course"
"1627","is"
"1628","that"
"1629","it"
"1630","took"
"1631","some"
"1632","tragic"
"1633","events"
"1634","to"
"1635","bring"
"1636","this"
"1637","about"
"1638","when"
"1639","i"
"1640","say"
"1641","intense"
"1642","media"
"1643","attention"
"1644","i"
"1645","mean"
"1646","that"
"1647","literally"
"1648","the"
"1649","number"
"1650","of"
"1651","media"
"1652","calls"
"1653","fielded"
"1654","by"
"1655","cma"
"1656","in"
"1657","reached"
"1658","thats"
"1659","an"
"1660","percent"
"1661","percent"
"1662","jump"
"1663","from"
"1664","at"
"1665","amoco"
"1666","we"
"1667","received"
"1668","percent"
"1669","more"
"1670","media"
"1671","calls"
"1672","about"
"1673","our"
"1674","chemicals"
"1675","business"
"1676","in"
"1677","than"
"1678","in"
"1679","im"
"1680","sure"
"1681","that"
"1682","each"
"1683","of"
"1684","your"
"1685","companies"
"1686","would"
"1687","report"
"1688","similar"
"1689","results"
"1690","despite"
"1691","this"
"1692","media"
"1693","attention"
"1694","and"
"1695","despite"
"1696","the"
"1697","negative"
"1698","news"
"1699","items"
"1700","of"
"1701","a"
"1702","professional"
"1703","view"
"1704","is"
"1705","that"
"1706","our"
"1707","treatment"
"1708","by"
"1709","the"
"1710","media"
"1711","could"
"1712","have"
"1713","been"
"1714","a"
"1715","lot"
"1716","worse"
"1717","while"
"1718","each"
"1719","member"
"1720","of"
"1721","the"
"1722","communications"
"1723","committee"
"1724","can"
"1725","recall"
"1726","a"
"1727","few"
"1728","horror"
"1729","stories"
"1730","from"
"1731","we"
"1732","agree"
"1733","that"
"1734","on"
"1735","balance"
"1736","the"
"1737","industry"
"1738","received"
"1739","fair"
"1740","treatment"
"1741","this"
"1742","occurred"
"1743","as"
"1744","a"
"1745","natural"
"1746","result"
"1747","of"
"1748","increased"
"1749","personal"
"1750","contact"
"1751","between"
"1752","the"
"1753","media"
"1754","and"
"1755","the"
"1756","members"
"1757","of"
"1758","our"
"1759","industry"
"1760","in"
"1761","many"
"1762","instances"
"1763","our"
"1764","open"
"1765","and"
"1766","candid"
"1767","response"
"1768","during"
"1769","these"
"1770","negative"
"1771","incidents"
"1772","helped"
"1773","establish"
"1774","credibility"
"1775","with"
"1776","the"
"1777","media"
"1778","and"
"1779","showed"
"1780","our"
"1781","concern"
"1782","and"
"1783","our"
"1784","reasonableness"
"1785","as"
"1786","a"
"1787","result"
"1788","we"
"1789","have"
"1790","created"
"1791","relationships"
"1792","with"
"1793","some"
"1794","media"
"1795","people"
"1796","that"
"1797","will"
"1798","be"
"1799","a"
"1800","major"
"1801","communications"
"1802","asset"
"1803","for"
"1804","us"
"1805","in"
"1806","the"
"1807","future"
"1808","cma"
"1809","speaking"
"1810","of"
"1811","wita"
"1812","our"
"1813","future"
"1814","communications"
"1815","activities"
"1816","will"
"1817","benefit"
"1818","from"
"1819","the"
"1820","success"
"1821","of"
"1822","the"
"1823","cma"
"1824","superfund"
"1825","editorial"
"1826","contact"
"1827","program"
"1828","this"
"1829","program"
"1830","in"
"1831","which"
"1832","a"
"1833","number"
"1834","of"
"1835","you"
"1836","participated"
"1837","was"
"1838","a"
"1839","major"
"1840","communications"
"1841","achievement"
"1842","it"
"1843","succeeded"
"1844","because"
"1845","cma"
"1846","adopted"
"1847","a"
"1848","responsible"
"1849","and"
"1850","activist"
"1851","position"
"1852","on"
"1853","superfund"
"1854","and"
"1855","took"
"1856","that"
"1857","position"
"1858","on"
"1859","the"
"1860","road"
"1861","with"
"1862","great"
"1863","persistence"
"1864","and"
"1865","thoroughness"
"1866","the"
"1867","results"
"1868","in"
"1869","terms"
"1870","of"
"1871","editorials"
"1872","favorable"
"1873","to"
"1874","cmas"
"1875","position"
"1876","were"
"1877","nothing"
"1878","short"
"1879","of"
"1880","incredible"
"1881","the"
"1882","editorial"
"1883","contact"
"1884","program"
"1885","also"
"1886","proved"
"1887","once"
"1888","again"
"1889","that"
"1890","the"
"1891","industrys"
"1892","greatest"
"1893","communications"
"1894","assets"
"1895","are"
"1896","the"
"1897","people"
"1898","in"
"1899","this"
"1900","room"
"1901","and"
"1902","your"
"1903","peers"
"1904","in"
"1905","other"
"1906","cma"
"1907","member"
"1908","companies"
"1909","to"
"1910","those"
"1911","in"
"1912","the"
"1913","media"
"1914","you"
"1915","are"
"1916","the"
"1917","chemical"
"1918","industry"
"1919","so"
"1920","to"
"1921","answer"
"1922","the"
"1923","question"
"1924","are"
"1925","things"
"1926","getting"
"1927","better"
"1928","with"
"1929","the"
"1930","media"
"1931","i"
"1932","would"
"1933","have"
"1934","to"
"1935","answer"
"1936","a"
"1937","qualified"
"1938","yes"
"1939","established"
"1940","contacts"
"1941","and"
"1942","credibility"
"1943","tfe"
"1944","have"
"1945","opportunities"
"1946","exist"
"1947","for"
"1948","substantially"
"1949","improved"
"1950","media"
"1951","coverage"
"1952","of"
"1953","our"
"1954","industry"
"1955","in"
"1956","the"
"1957","future"
"1958","looking"
"1959","to"
"1960","that"
"1961","future"
"1962","the"
"1963","communications"
"1964","committee"
"1965","is"
