"","dictionary"
"263","president"
"264","has"
"265","indicated"
"266","that"
"267","in"
"268","addition"
"269","to"
"270","his"
"271","cabinet"
"272","duties"
"273","treasury"
"274","secretary"
"275","shultz"
"276","will"
"277","take"
"278","charge"
"279","of"
"280","overall"
"281","economic"
"282","policy"
"283","the"
"284","imminent"
"285","departure"
"286","of"
"287","commerce"
"288","secretary"
"289","peterson"
"290","should"
"291","restore"
"292","the"
"293","department"
"294","of"
"295","state"
"296","to"
"297","some"
"298","eminence"
"299","in"
"300","trade"
"301","policy"
"302","matters"
"303","no"
"304","changes"
"305","have"
"306","been"
"307","indicated"
"308","so"
"309","far"
"310","in"
"311","the"
"312","office"
"313","of"
"314","the"
"315","special"
"316","trade"
"317","representative"
"318","however"
"319","the"
"320","president"
"321","has"
"322","accepted"
"323","r"
"324","signations"
"325","from"
"326","a"
"327","number"
"328","of"
"329","international"
"330","economic"
"331","policy"
"332","council"
"333","staff"
"334","memb"
"335","rs"
"336","presently"
"337","headed"
"338","by"
"339","peter"
"340","flanigan"
"341","cwa"
"342","staff"
"343","report"
"344","january"
"345","page"
"346","the"
"347","controversy"
"348","over"
"349","tank"
"350","car"
"351","mileage"
"352","allowances"
"353","continues"
"354","on"
"355","november"
"356","the"
"357","railroads"
"358","filed"
"359","a"
"360","reply"
"361","to"
"362","statements"
"363","by"
"364","mca"
"365","and"
"366","other"
"367","intervenors"
"368","with"
"369","the"
"370","interstate"
"371","commerce"
"372","commission"
"373","the"
"374","railroads"
"375","resist"
"376","updating"
"377","of"
"378","base"
"379","classification"
"380","values"
"381","bcvs"
"382","attacking"
"383","the"
"384","basic"
"385","system"
"386","and"
"387","claiming"
"388","that"
"389","a"
"390","single"
"391","percentage"
"392","trending"
"393","factor"
"394","is"
"395","inappropriate"
"396","criticized"
"397","our"
"398","proposal"
"399","to"
"400","raise"
"401","the"
"402","value"
"403","ceiling"
"404","to"
"405","contending"
"406","that"
"407","linings"
"408","and"
"409","special"
"410","materials"
"411","relate"
"412","to"
"413","the"
"414","package"
"415","function"
"416","of"
"417","a"
"418","tank"
"419","car"
"420","and"
"421","continued"
"422","legal"
"423","objections"
"424","to"
"425","iccs"
"426","power"
"427","to"
"428","prescribe"
"429","specific"
"430","allowances"
"431","the"
"432","railroad"
"433","document"
"434","was"
"435","lengthy"
"436","therefore"
"437","to"
"438","permit"
"439","adequate"
"440","evaluation"
"441","and"
"442","response"
"443","additional"
"444","time"
"445","to"
"446","comment"
"447","was"
"448","requested"
"449","in"
"450","our"
"451","behalf"
"452","and"
"453","that"
"454","of"
"455","the"
"456","american"
"457","petroleum"
"458","institute"
"459","car"
"460","lining"
"461","companies"
"462","and"
"463","other"
"464","supporters"
"465","four"
"466","weeks"
"467","were"
"468","granted"
"469","reply"
"470","statements"
"471","are"
"472","now"
"473","due"
"474","january"
"475","niosh"
"476","the"
"477","national"
"478","institute"
"479","for"
"480","occupational"
"481","safety"
"482","and"
"483","health"
"484","is"
"485","conducting"
"486","a"
"487","national"
"488","occupational"
"489","hazard"
"490","survey"
"491","a"
"492","statistical"
"493","study"
"494","designed"
"495","to"
"496","collect"
"497","pertinent"
"498","information"
"499","regarding"
"500","biological"
"501","physical"
"502","and"
"503","chemical"
"504","exposures"
"505","to"
"506","indus­"
"507","trial"
"508","workers"
"509","accompanied"
"510","by"
"511","management"
"512","representatives"
"513","niosh"
"514","surveyors"
"515","tour"
"516","industrial"
"517","plants"
"518","noting"
"519","exposures"
"520","to"
"521","different"
"522","occupational"
"523","groups"
"524","seventyfive"
"525","percent"
"526","of"
"527","the"
"528","data"
"529","collected"
"530","is"
"531","reported"
"532","as"
"533","exposures"
"534","to"
"535","trade"
"536","name"
"537","compounds"
"538","however"
"539","the"
"540","institutes"
"541","ultimate"
"542","goal"
"543","is"
"544","to"
"545","develop"
"546","information"
"547","on"
"548","exposures"
"549","to"
"550","specific"
"551","chemicals"
"552","not"
"553","trade"
"554","name"
"555","products"
"556","therefore"
"557","niosh"
"558","desires"
"559","ingredient"
"560","information"
"561","for"
"562","each"
"563","trade"
"564","name"
"565","item"
"566","reported"
"567","to"
"568","them"
"569","to"
"570","obtain"
"571","this"
"572","information"
"573","they"
"574","propose"
"575","to"
"576","send"
"577","a"
"578","letter"
"579","and"
"580","a"
"581","request"
"582","form"
"583","one"
"584","for"
"585","each"
"586","trade"
"587","name"
"588","product"
"589","to"
"590","about"
"591","manufacturers"
"592","response"
"593","would"
"594","be"
"595","mandatory"
"596","there"
"597","is"
"598","obvious"
"599","concern"
"600","that"
"601","trade"
"602","secret"
"603","information"
"604","might"
"605","leak"
"606","from"
"607","the"
"608","niosh"
"609","files"
"610","therefore"
"611","a"
"612","panel"
"613","meeting"
"614","under"
"615","the"
"616","office"
"617","of"
"618","management"
"619","and"
"620","budget"
"621","is"
"622","being"
"623","arranged"
"624","and"
"625","mca"
"626","companies"
"627","will"
"628","have"
"629","an"
"630","opportunity"
"631","to"
"632","express"
"633","their"
"634","views"
"635","regarding"
"636","the"
"637","need"
"638","for"
"639","assurances"
"640","of"
"641","confidentiality"
"642","beyond"
"643","those"
"644","already"
"645","expressed"
"646","in"
"647","the"
"648","occupational"
"649","safety"
"650","and"
"651","health"
"652","act"
"653","i"
"654","cma"
"655","staff"
"656","report"
"657","january"
"658","page"
"659","the"
"660","association"
"661","participated"
"662","in"
"663","a"
"664","recent"
"665","meeting"
"666","in"
"667","geneva"
"668","of"
"669","the"
"670","united"
"671","nations"
"672","committee"
"673","of"
"674","experts"
"675","on"
"676","the"
"677","trans"
"678","port"
"679","of"
"680","dangerous"
"681","goods"
"682","attending"
"683","were"
"684","a"
"685","c"
"686","clark"
"687","assist­"
"688","ant"
"689","technical"
"690","director"
"691","transportation"
"692","and"
"693","distribution"
"694","and"
"695","dr"
"696","c"
"697","boyd"
"698","shaffer"
"699","director"
"700","of"
"701","toxicology"
"702","american"
"703","cyanamid"
"704","company"
"705","the"
"706","latter"
"707","served"
"708","as"
"709","an"
"710","advisor"
"711","on"
"712","definitions"
"713","and"
"714","classifications"
"715","of"
"716","toxic"
"717","materials"
"718","actions"
"719","taken"
"720","at"
"721","this"
"722","meeting"
"723","will"
"724","result"
"725","in"
"726","publication"
"727","of"
"728","a"
"729","supplement"
"730","to"
"731","united"
"732","nations"
"733","recommendations"
"734","on"
"735","the"
"736","classification"
"737","packaging"
"738","and"
"739","labeling"
"740","of"
"741","hazardous"
"742","materials"
"743","in"
"744","international"
"745","trade"
"746","t"
"747","the"
"748","association"
"749","has"
"750","offered"
"751","recommendations"
"752","to"
"753","the"
"754","environmental"
"755","protection"
"756","agency"
"757","epa"
"758","on"
"759","the"
"760","professional"
"761","qualifications"
"762","deemed"
"763","necessary"
"764","to"
"765","membership"
"766","on"
"767","its"
"768","effluent"
"769","standards"
"770","and"
"771","water"
"772","quality"
"773","information"
"774","advisory"
"775","committee"
"776","we"
"777","also"
"778","offered"
"779","to"
"780","suggest"
"781","candidates"
"782","suiting"
"783","these"
"784","qualifica­"
"785","tions"
"786","association"
"787","task"
"788","groups"
"789","are"
"790","continuing"
"791","to"
"792","work"
"793","with"
"794","epa"
"795","in"
"796","the"
"797","development"
"798","of"
"799","effluent"
"800","guidelines"
"801","for"
"802","the"
"803","categories"
"804","of"
"805","organics"
"806","inorganics"
"807","plastics"
"808","and"
"809","synthetics"
"810","epa"
"811","has"
"812","already"
"813","issued"
"814","guidance"
"815","documents"
"816","to"
"817","its"
"818","ten"
"819","regional"
"820","offices"
"821","for"
"822","their"
"823","interim"
"824","use"
"825","in"
"826","drafting"
"827","discharge"
"828","permits"
"829","for"
"830","plastics"
"831","and"
"832","synthetics"
"833","and"
"834","is"
"835","entering"
"836","into"
"837","contracts"
"838","with"
"839","consultants"
"840","who"
"841","will"
"842","recommend"
"843","a"
"844","basis"
"845","for"
"846","establishing"
"847","best"
"848","practicable"
"849","control"
"850","technology"
"851","currently"
"852","available"
"853","best"
"854","avail­"
"855","able"
"856","technology"
"857","economically"
"858","achievable"
"859","and"
"860","national"
"861","standards"
"862","of"
"863","performance"
"864","for"
"865","new"
"866","discharge"
"867","sources"
"868","it"
"869","is"
"870","anticipated"
"871","that"
"872","individual"
"873","plants"
"874","judged"
"875","to"
"876","be"
"877","exemplary"
"878","will"
"879","provide"
"880","the"
"881","base"
"882","for"
"883","the"
"884","required"
"885","levels"
"886","of"
"887","technological"
"888","performance"
"889","cma"
"890","staff"
"891","report"
"892","january"
"893","page"
"894","the"
"895","water"
"896","resources"
"897","committee"
"898","has"
"899","established"
"900","eight"
"901","task"
"902","groups"
"903","to"
"904","deal"
"905","with"
"906","particular"
"907","aspects"
"908","of"
"909","regulations"
"910","under"
"911","the"
"912","amendments"
"913","to"
"914","the"
"915","federal"
"916","water"
"917","pollution"
"918","control"
"919","act"
"920","in"
"921","this"
"922","regard"
"923","we"
"924","have"
"925","already"
"926","commented"
"927","to"
"928","epa"
"929","regarding"
"930","proposed"
"931","regulations"
"932","relating"
"933","to"
"934","state"
"935","discharge"
"936","permit"
"937","programs"
"938","and"
"939","forms"
"940","for"
"941","discharge"
"942","permit"
"943","applications"
"944","and"
"945","a"
"946","draft"
"947","document"
"948","relating"
"949","to"
"950","pretreatment"
"951","standards"
"952","for"
"953","discharges"
"954","into"
"955","municipal"
"956","systems"
"957","a"
"958","solid"
"959","wastes"
"960","management"
"961","committee"
"962","task"
"963","group"
"964","and"
"965","other"
"966","interested"
"967","company"
"968","representatives"
"969","are"
"970","reviewing"
"971","an"
"972","epa"
"973","draft"
"974","document"
"975","on"
"976","ocean"
"977","disposal"
"978","guidelines"
"979","and"
"980","will"
"981","maintain"
"982","dialogue"
"983","with"
"984","that"
"985","agency"
"986","in"
"987","the"
"988","development"
"989","of"
"990","ensuing"
"991","federal"
"992","regula­"
"993","tions"
"994","dr"
"995","herman"
"996","s"
"997","bloch"
"998","associate"
"999","universal"
"1000","oil"
"1001","products"
"1002","and"
"1003","a"
"1004","year"
"1005","activities"
"1006","committee"
"1007","eac"
"1008","has"
"1009","been"
"1010","american"
"1011","chemical"
"1012","societys"
"1013","board"
"1014","of"
"1015","director"
"1016","of"
"1017","research"
"1018","for"
"1019","veteran"
"1020","of"
"1021","mcas"
"1022","education"
"1023","named"
"1024","chairman"
"1025","of"
"1026","the"
"1027","directors"
"1028","dr"
"1029","bloch"
"1030","has"
"1031","been"
"1032","one"
"1033","of"
"1034","the"
"1035","prime"
"1036","catalysts"
"1037","for"
"1038","mcaacs"
"1039","collaboration"
"1040","in"
"1041","such"
"1042","eac"
"1043","projects"
"1044","as"
"1045","the"
"1046","chemistry"
"1047","in"
"1048","action"
"1049","series"
"1050","openended"
"1051","experiments"
"1052","awards"
"1053","and"
"1054","interface"
"1055","conferences"
"1056","he"
"1057","served"
"1058","as"
"1059","eac"
"1060","chairman"
"1061","from"
"1062","cma"
